"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",5941,159,2298,1851,1370,263
"Otra (034)",17,,4,10,3,
"Ocupación no especificada (035)",521,1,171,154,137,58
,,,,,,
"URBANA (036)",41493,386,13294,15924,10085,1804
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",132,,9,62,60,1
"Profes., científicos e intelectuales (038)",8398,,1598,4494,2199,107
"Técnicos de nivel medio y trab. asimilados (039)",2762,,1008,1080,612,62
"Jefes y empleados de oficina (040)",2630,,1112,917,580,21
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",7256,41,2569,2473,1785,388
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1848,6,303,493,636,410
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",3190,14,1176,1086,730,184
"Obreros construc., conf., papel, fab., instr. (044)",4480,9,1405,1867,1071,128
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",9779,315,3838,3028,2157,441
"Otra (046)",326,,33,228,65,
"Ocupación no especificada (047)",692,1,243,196,190,62
"Hombres (048)",25203,237,7890,9610,6207,1259
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",98,,7,46,44,1
"Profes., científicos e intelectuales (050)",4635,,774,2404,1363,94
"Técnicos de nivel medio y trab. asimilados (051)",1753,,625,684,398,46
"Jefes y empleados de oficina (052)",1149,,408,422,305,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",3204,19,1235,1074,697,179
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1558,2,257,399,545,355
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",2767,11,1046,935,614,161
"Obreros construc., conf., papel, fab., instr. (056)",4367,5,1373,1827,1039,123
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",5091,200,2030,1529,1067,265
"Otra (058)",309,,29,218,62,
"Ocupación no especificada (059)",272,,106,72,73,21
"Mujeres (060)",16290,149,5404,6314,3878,545
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",34,,2,16,16,
"Profes., científicos e intelectuales (062)",3763,,824,2090,836,13
"Técnicos de nivel medio y trab. asimilados (063)",1009,,383,396,214,16
"Jefes y empleados de oficina (064)",1481,,704,495,275,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",4052,22,1334,1399,1088,209
"Agricult. trabaj. calif.agrop. y pesqueros (066)",290,4,46,94,91,55
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",423,3,130,151,116,23
"Obreros construc., conf., papel, fab., instr. (068)",113,4,32,40,32,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",4688,115,1808,1499,1090,176
"Otra (070)",17,,4,10,3,
"Ocupación no especificada (071)",420,1,137,124,117,41
,,,,,,
"RURAL (072)",11012,141,3443,3427,2744,1257
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,3,3,2,1
"Profes., científicos e intelectuales (074)",227,,73,117,35,2
"Técnicos de nivel medio y trab. asimilados (075)",95,,46,34,13,2
"Jefes y empleados de oficina (076)",130,,64,42,23,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",460,2,165,168,98,27
"Agricult. trabaj. calif.agrop. y pesqueros (078)",4842,19,908,1486,1508,921
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",513,1,221,158,111,22
"Obreros construc., conf., papel, fab., instr. (080)",729,1,243,297,169,19
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3855,118,1666,1083,747,241
"Otra (082)",4,,1,3,,
"Ocupación no especificada (083)",148,,53,36,38,21
"Hombres (084)",8781,93,2653,2753,2233,1049
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,2,3,2,1
"Profes., científicos e intelectuales (086)",139,,39,72,26,2
"Técnicos de nivel medio y trab. asimilados (087)",71,,35,24,11,1
"Jefes y empleados de oficina (088)",102,,46,35,20,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",241,1,97,86,47,10
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4373,16,798,1350,1371,838
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",472,1,201,147,103,20
"Obreros construc., conf., papel, fab., instr. (092)",722,1,239,296,168,18
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2602,74,1176,731,467,154
"Otra (094)",4,,1,3,,
"Ocupación no especificada (095)",47,,19,6,18,4
"Mujeres (096)",2231,48,790,674,511,208
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,1,,,
"Profes., científicos e intelectuales (098)",88,,34,45,9,
"Técnicos de nivel medio y trab. asimilados (099)",24,,11,10,2,1
"Jefes y empleados de oficina (100)",28,,18,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",219,1,68,82,51,17
"Agricult. trabaj. calif.agrop. y pesqueros (102)",469,3,110,136,137,83
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",41,,20,11,8,2
"Obreros construc., conf., papel, fab., instr. (104)",7,,4,1,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1253,44,490,352,280,87
"Ocupación no especificada (107)",101,,34,30,20,17
