"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",37,34,1,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",33,30,3,,,,,
"Enseñanza (131)",278,267,,10,,1,,
"Servicios sociales y de salud (132)",43,42,1,,,,,
"Otras activ. serv.comun.soc y personales (133)",38,5,5,27,,1,,
"Hogares privados con servicio doméstico (134)",95,,,,,,95,
"Actividad economica no especificada (136)",38,18,4,10,1,5,,
"Desocupado (137)",39,,,,,,,39
,,,,,,,,
"RURAL (138)",5850,261,910,3237,41,1113,38,250
"Agric., ganadería, caza y silvicultura (139)",4612,2,548,2980,36,1046,,
"Explotación de minas y canteras (141)",12,,10,1,,1,,
"Industrias manufactureras (142)",57,1,16,38,,2,,
"Suministro de electricidad, gas y agua (143)",9,,7,,,2,,
"Construcción (144)",270,,238,14,3,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",95,10,1,67,1,16,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,1,,,,
"Comercio al por mayor (147)",2,,,2,,,,
"Comercio al por menor (148)",92,10,1,64,1,16,,
"Hoteles y restaurantes (149)",22,8,5,8,,1,,
"Trans., almac. y comunicaciones (150)",34,4,23,6,1,,,
"Activid.inmobil., empres. y alquileres (152)",8,6,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",69,48,21,,,,,
"Enseñanza (154)",164,154,,10,,,,
"Servicios sociales y de salud (155)",11,10,1,,,,,
"Otras activ. serv.comun.soc y personales (156)",88,7,16,63,,2,,
"Hogares privados con servicio doméstico (157)",38,,,,,,38,
"Actividad economica no especificada (159)",111,11,22,50,,28,,
"Desocupado (160)",250,,,,,,,250
"Hombres (161)",4252,168,709,2624,31,513,3,204
"Agric., ganadería, caza y silvicultura (162)",3411,2,386,2523,26,474,,
"Explotación de minas y canteras (164)",12,,10,1,,1,,
"Industrias manufactureras (165)",50,1,14,33,,2,,
"Suministro de electricidad, gas y agua (166)",9,,7,,,2,,
"Construcción (167)",260,,228,14,3,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",50,6,1,35,1,7,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,1,,,,
"Comercio al por mayor (170)",2,,,2,,,,
"Comercio al por menor (171)",47,6,1,32,1,7,,
"Trans., almac. y comunicaciones (173)",30,3,20,6,1,,,
"Activid.inmobil., empres. y alquileres (175)",8,6,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",60,39,21,,,,,
"Enseñanza (177)",105,101,,4,,,,
"Servicios sociales y de salud (178)",3,3,,,,,,
"Otras activ. serv.comun.soc y personales (179)",20,4,14,2,,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,3,
"Actividad economica no especificada (182)",27,3,6,6,,12,,
"Desocupado (183)",204,,,,,,,204
"Mujeres (184)",1598,93,201,613,10,600,35,46
"Agric., ganadería, caza y silvicultura (185)",1201,,162,457,10,572,,
"Industrias manufactureras (188)",7,,2,5,,,,
"Construcción (190)",10,,10,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",45,4,,32,,9,,
"Comercio al por menor (194)",45,4,,32,,9,,
"Hoteles y restaurantes (195)",22,8,5,8,,1,,
"Trans., almac. y comunicaciones (196)",4,1,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",9,9,,,,,,
"Enseñanza (200)",59,53,,6,,,,
"Servicios sociales y de salud (201)",8,7,1,,,,,
"Otras activ. serv.comun.soc y personales (202)",68,3,2,61,,2,,
"Hogares privados con servicio doméstico (203)",35,,,,,,35,
"Actividad economica no especificada (205)",84,8,16,44,,16,,
"Desocupado (206)",46,,,,,,,46
