"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",60,58,,23,21,10,2,2,,,2,116
"De 30 a 34 años (025)",53,52,,19,14,10,9,,,,1,115
"De 35 a 39 años (026)",66,63,,15,18,11,13,6,,,3,180
"De 40 a 44 años (027)",62,62,,8,18,7,21,7,1,,,215
"De 45 a 49 años (028)",41,41,,7,5,7,12,7,3,,,163
"De 50 y más años (029)",93,93,,23,14,8,26,14,5,3,,360
"Casado(a) (030)",5879,5833,8,377,688,881,1711,1349,636,183,46,28018
"De 12 a 14 años (031)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (032)",44,36,,21,12,1,2,,,,8,56
"De 20 a 24 años (033)",279,272,,84,110,61,14,3,,,7,565
"De 25 a 29 años (034)",575,570,,62,147,170,163,25,3,,5,1733
"De 30 a 34 años (035)",736,732,,47,134,175,261,102,13,,4,2741
"De 35 a 39 años (036)",825,817,2,30,83,134,320,194,46,8,8,3740
"De 40 a 44 años (037)",778,773,1,23,33,75,226,246,141,28,5,4413
"De 45 a 49 años (038)",719,716,2,21,47,76,200,217,108,45,3,4040
"De 50 y más años (039)",1921,1916,3,89,121,189,525,562,325,102,5,10728
"Viudo(a) (040)",1578,1561,8,109,170,222,522,351,149,30,17,7287
"De 15 a 19 años (042)",2,1,,,,,1,,,,1,4
"De 20 a 24 años (043)",7,7,,4,2,,1,,,,,12
"De 25 a 29 años (044)",11,11,,2,5,2,2,,,,,27
"De 30 a 34 años (045)",24,23,,3,1,4,10,5,,,1,92
"De 35 a 39 años (046)",42,41,,3,4,11,11,10,1,1,1,177
"De 40 a 44 años (047)",71,71,,4,9,12,24,14,8,,,324
"De 45 a 49 años (048)",113,113,,9,14,14,34,27,14,1,,536
"De 50 y más años (049)",1308,1294,8,84,135,179,439,295,126,28,14,6115
"Divorciado(a) (050)",67,65,,17,15,9,16,8,,,2,191
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",4,3,,1,2,,,,,,1,5
"De 25 a 29 años (054)",4,4,,2,2,,,,,,,6
"De 30 a 34 años (055)",4,4,,,2,,1,1,,,,14
"De 35 a 39 años (056)",11,11,,2,2,2,4,1,,,,34
"De 40 a 44 años (057)",5,5,,,2,2,1,,,,,15
"De 45 a 49 años (058)",10,10,,4,,2,2,2,,,,30
"De 50 y más años (059)",28,27,,7,5,3,8,4,,,1,86
"Soltero(a) (060)",804,410,7,252,102,39,10,,,,394,613
"De 12 a 14 años (061)",2,2,,2,,,,,,,,2
"De 15 a 19 años (062)",48,45,1,41,2,1,,,,,3,48
"De 20 a 24 años (063)",233,81,1,62,17,1,,,,,152,99
"De 25 a 29 años (064)",191,74,1,45,20,8,,,,,117,109
"De 30 a 34 años (065)",99,60,,29,22,7,2,,,,39,102
"De 35 a 39 años (066)",74,40,1,14,17,5,3,,,,34,75
"De 40 a 44 años (067)",48,29,,15,8,4,2,,,,19,51
"De 45 a 49 años (068)",28,20,,14,2,3,1,,,,8,31
"De 50 y más años (069)",81,59,3,30,14,10,2,,,,22,96
,,,,,,,,,,,,
"URBANA (080)",2586,2419,5,464,491,353,589,336,152,29,167,8888
"De 12 a 14 años (081)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (082)",59,54,,47,7,,,,,,5,61
"De 20 a 24 años (083)",253,199,1,114,71,7,5,1,,,54,307
"De 25 a 29 años (084)",312,265,1,92,94,49,25,3,1,,47,556
"De 30 a 34 años (085)",332,314,,71,107,70,53,13,,,18,805
"De 35 a 39 años (086)",340,319,,42,77,62,90,39,7,2,21,1098
"De 40 a 44 años (087)",265,258,1,26,34,45,91,42,16,3,7,1087
"De 45 a 49 años (088)",247,244,1,11,28,37,85,49,31,2,3,1163
"De 50 y más años (089)",775,765,1,60,73,83,240,189,97,22,10,3810
"Conviviente (090)",679,652,1,209,197,98,96,41,6,4,27,1676
"De 12 a 14 años (091)",2,,,,,,,,,,2,
"De 15 a 19 años (092)",40,36,,30,6,,,,,,4,42
"De 20 a 24 años (093)",136,126,,67,50,6,3,,,,10,199
"De 25 a 29 años (094)",143,138,,49,48,26,13,2,,,5,288
"De 30 a 34 años (095)",140,138,,34,51,30,20,3,,,2,330
"De 35 a 39 años (096)",95,92,,14,26,15,27,6,2,2,3,311
"De 40 a 44 años (097)",53,53,1,9,6,13,14,8,1,1,,192
"De 45 a 49 años (098)",27,27,,1,2,3,11,9,1,,,131
"De 50 y más años (099)",43,42,,5,8,5,8,13,2,1,1,183
"Separado(a) (100)",168,165,,48,45,22,31,10,7,2,3,495
"De 15 a 19 años (102)",6,6,,6,,,,,,,,6
"De 20 a 24 años (103)",17,17,,11,6,,,,,,,23
"De 25 a 29 años (104)",13,13,,5,7,1,,,,,,22
"De 30 a 34 años (105)",25,24,,10,6,6,2,,,,1,48
"De 35 a 39 años (106)",23,21,,6,9,3,3,,,,2,47
"De 40 a 44 años (107)",25,25,,3,9,3,8,2,,,,83
"De 45 a 49 años (108)",17,17,,,2,4,6,2,3,,,83
"De 50 y más años (109)",42,42,,7,6,5,12,6,4,2,,183
"Casado(a) (110)",1138,1116,1,80,163,179,341,215,118,19,22,5046
"De 15 a 19 años (112)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (113)",20,18,,8,6,1,2,1,,,2,39
"De 25 a 29 años (114)",81,79,,18,29,18,12,1,1,,2,194
"De 30 a 34 años (115)",123,120,,13,37,31,29,10,,,3,370
"De 35 a 39 años (116)",180,174,,13,33,37,57,29,5,,6,655
"De 40 a 44 años (117)",152,148,,7,12,25,59,29,14,2,4,706
"De 45 a 49 años (118)",166,163,1,2,19,24,55,33,27,2,3,823
"De 50 y más años (119)",414,413,,18,27,43,127,112,71,15,1,2258
"Viudo(a) (120)",290,287,,20,30,34,111,67,21,4,3,1331
"De 20 a 24 años (123)",2,2,,2,,,,,,,,2
"De 30 a 34 años (125)",4,4,,1,,1,2,,,,,12
"De 35 a 39 años (126)",9,9,,1,,4,1,3,,,,36
"De 40 a 44 años (127)",16,16,,1,3,1,7,3,1,,,70
"De 45 a 49 años (128)",23,23,,1,3,3,12,4,,,,96
"De 50 y más años (129)",236,233,,14,24,25,89,57,20,4,3,1115
"Divorciado(a) (130)",21,21,,5,5,3,5,3,,,,65
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 35 a 39 años (136)",5,5,,2,1,1,,1,,,,13
"De 40 a 44 años (137)",2,2,,,1,,1,,,,,7
"De 45 a 49 años (138)",5,5,,2,,1,1,1,,,,15
"De 50 y más años (139)",8,8,,1,2,1,3,1,,,,28
"Soltero(a) (140)",290,178,3,102,51,17,5,,,,112,275
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",11,11,,10,1,,,,,,,12
"De 20 a 24 años (143)",78,36,1,26,9,,,,,,42,44
"De 25 a 29 años (144)",74,34,1,20,9,4,,,,,40,50
"De 30 a 34 años (145)",40,28,,13,13,2,,,,,12,45
"De 35 a 39 años (146)",28,18,,6,8,2,2,,,,10,36
"De 40 a 44 años (147)",17,14,,6,3,3,2,,,,3,29
"De 45 a 49 años (148)",9,9,,5,2,2,,,,,,15
"De 50 y más años (149)",32,27,1,15,6,4,1,,,,5,43
,,,,,,,,,,,,
"RURAL (160)",8521,8133,25,1223,1193,1177,2112,1533,673,197,388,34160
"De 12 a 14 años (161)",11,5,,4,1,,,,,,6,6
"De 15 a 19 años (162)",345,309,3,250,45,6,5,,,,36,378
"De 20 a 24 años (163)",1015,873,2,401,314,121,32,3,,,142,1543
"De 25 a 29 años (164)",990,906,,158,255,250,210,29,4,,84,2523
"De 30 a 34 años (165)",915,884,1,85,156,196,319,113,14,,31,3218
"De 35 a 39 años (166)",891,863,3,47,90,135,336,197,46,9,28,3885
"De 40 a 44 años (167)",830,812,1,39,51,74,228,252,139,28,18,4478
"De 45 a 49 años (168)",737,729,1,49,46,74,192,223,98,46,8,3985
"De 50 y más años (169)",2787,2752,14,190,235,321,790,716,372,114,35,14144
"Conviviente (170)",1602,1548,6,540,400,225,262,84,25,6,54,3969
"De 12 a 14 años (171)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (172)",233,212,2,174,30,4,2,,,,21,254
"De 20 a 24 años (173)",523,501,2,239,184,57,18,1,,,22,859
"De 25 a 29 años (174)",318,316,,67,106,83,55,3,2,,2,800
"De 30 a 34 años (175)",191,189,1,24,39,40,69,15,1,,2,629
"De 35 a 39 años (176)",118,118,,11,17,19,48,19,4,,,466
"De 40 a 44 años (177)",78,77,,6,9,6,31,19,4,2,1,355
"De 45 a 49 años (178)",46,46,,4,4,6,17,10,3,2,,217
"De 50 y más años (179)",88,86,1,12,11,10,22,17,11,2,2,386
"Separado(a) (180)",330,318,,135,67,34,53,26,2,1,12,799
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",30,26,,24,2,,,,,,4,28
"De 20 a 24 años (183)",69,65,,47,14,3,1,,,,4,88
"De 25 a 29 años (184)",47,45,,18,14,9,2,2,,,2,94
"De 30 a 34 años (185)",28,28,,9,8,4,7,,,,,67
"De 35 a 39 años (186)",43,42,,9,9,8,10,6,,,1,133
"De 40 a 44 años (187)",37,37,,5,9,4,13,5,1,,,132
"De 45 a 49 años (188)",24,24,,7,3,3,6,5,,,,80
"De 50 y más años (189)",51,51,,16,8,3,14,8,1,1,,177
"Casado(a) (190)",4741,4717,7,297,525,702,1370,1134,518,164,24,22972
"De 12 a 14 años (191)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (192)",42,35,,20,12,1,2,,,,7,55
"De 20 a 24 años (193)",259,254,,76,104,60,12,2,,,5,526
"De 25 a 29 años (194)",494,491,,44,118,152,151,24,2,,3,1539
"De 30 a 34 años (195)",613,612,,34,97,144,232,92,13,,1,2371
"De 35 a 39 años (196)",645,643,2,17,50,97,263,165,41,8,2,3085
"De 40 a 44 años (197)",626,625,1,16,21,50,167,217,127,26,1,3707
"De 45 a 49 años (198)",553,553,1,19,28,52,145,184,81,43,,3217
"De 50 y más años (199)",1507,1503,3,71,94,146,398,450,254,87,4,8470
"Viudo(a) (200)",1288,1274,8,89,140,188,411,284,128,26,14,5956
"De 15 a 19 años (202)",2,1,,,,,1,,,,1,4
"De 20 a 24 años (203)",5,5,,2,2,,1,,,,,10
"De 25 a 29 años (204)",11,11,,2,5,2,2,,,,,27
"De 30 a 34 años (205)",20,19,,2,1,3,8,5,,,1,80
"De 35 a 39 años (206)",33,32,,2,4,7,10,7,1,1,1,141
"De 40 a 44 años (207)",55,55,,3,6,11,17,11,7,,,254
"De 45 a 49 años (208)",90,90,,8,11,11,22,23,14,1,,440
"De 50 y más años (209)",1072,1061,8,70,111,154,350,238,106,24,11,5000
"Divorciado(a) (210)",46,44,,12,10,6,11,5,,,2,126
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",4,3,,1,2,,,,,,1,5
"De 25 a 29 años (214)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (215)",4,4,,,2,,1,1,,,,14
"De 35 a 39 años (216)",6,6,,,1,1,4,,,,,21
"De 40 a 44 años (217)",3,3,,,1,2,,,,,,8
"De 45 a 49 años (218)",5,5,,2,,1,1,1,,,,15
"De 50 y más años (219)",20,19,,6,3,2,5,3,,,1,58
"Soltero(a) (220)",514,232,4,150,51,22,5,,,,282,338
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",37,34,1,31,1,1,,,,,3,36
"De 20 a 24 años (223)",155,45,,36,8,1,,,,,110,55
"De 25 a 29 años (224)",117,40,,25,11,4,,,,,77,59
"De 30 a 34 años (225)",59,32,,16,9,5,2,,,,27,57
"De 35 a 39 años (226)",46,22,1,8,9,3,1,,,,24,39
"De 40 a 44 años (227)",31,15,,9,5,1,,,,,16,22
"De 45 a 49 años (228)",19,11,,9,,1,1,,,,8,16
"De 50 y más años (229)",49,32,2,15,8,6,1,,,,17,53
