"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",14941,7422,7519,13017,6365,6652,1924,1057,867
"30 años (040)",3534,1780,1754,3083,1523,1560,451,257,194
"31 años (041)",2760,1315,1445,2409,1130,1279,351,185,166
"32 años (042)",3014,1515,1499,2601,1283,1318,413,232,181
"33 años (043)",2999,1532,1467,2639,1331,1308,360,201,159
"34 años (044)",2634,1280,1354,2285,1098,1187,349,182,167
"De 35 a 39 años (045)",13518,6612,6906,11811,5720,6091,1707,892,815
"35 años (046)",2727,1349,1378,2381,1169,1212,346,180,166
"36 años (047)",2726,1321,1405,2378,1133,1245,348,188,160
"37 años (048)",2899,1440,1459,2542,1246,1296,357,194,163
"38 años (049)",2631,1248,1383,2290,1075,1215,341,173,168
"39 años (050)",2535,1254,1281,2220,1097,1123,315,157,158
"De 40 a 44 años (051)",12159,6011,6148,10730,5222,5508,1429,789,640
"40 años (052)",2914,1435,1479,2539,1226,1313,375,209,166
"41 años (053)",2093,1013,1080,1870,898,972,223,115,108
"42 años (054)",2589,1317,1272,2264,1132,1132,325,185,140
"43 años (055)",2344,1119,1225,2095,983,1112,249,136,113
"44 años (056)",2219,1127,1092,1962,983,979,257,144,113
"De 45 a 49 años (057)",10110,4989,5121,8752,4263,4489,1358,726,632
"45 años (058)",2131,1044,1087,1832,882,950,299,162,137
"46 años (059)",1969,976,993,1727,851,876,242,125,117
"47 años (060)",2158,1026,1132,1891,885,1006,267,141,126
"48 años (061)",2029,1048,981,1744,893,851,285,155,130
"49 años (062)",1823,895,928,1558,752,806,265,143,122
"De 50 a 54 años (063)",8905,4413,4492,7779,3789,3990,1126,624,502
"50 años (064)",2150,1089,1061,1872,937,935,278,152,126
"51 años (065)",1412,676,736,1247,585,662,165,91,74
"52 años (066)",1859,923,936,1624,788,836,235,135,100
"53 años (067)",1793,890,903,1570,761,809,223,129,94
"54 años (068)",1691,835,856,1466,718,748,225,117,108
"De 55 a 59 años (069)",7315,3698,3617,6384,3184,3200,931,514,417
"55 años (070)",1517,744,773,1305,626,679,212,118,94
"56 años (071)",1498,754,744,1293,643,650,205,111,94
"57 años (072)",1607,810,797,1402,707,695,205,103,102
"58 años (073)",1412,714,698,1247,616,631,165,98,67
"59 años (074)",1281,676,605,1137,592,545,144,84,60
"De 60 a 64 años (075)",6014,3076,2938,5214,2618,2596,800,458,342
"60 años (076)",1583,782,801,1344,649,695,239,133,106
"61 años (077)",993,502,491,898,445,453,95,57,38
"62 años (078)",1225,654,571,1063,550,513,162,104,58
"63 años (079)",1135,572,563,992,498,494,143,74,69
"64 años (080)",1078,566,512,917,476,441,161,90,71
"De 65 y más años (081)",15986,8111,7875,13877,6942,6935,2109,1169,940
"65 años (082)",1194,604,590,1001,492,509,193,112,81
"66 años (083)",955,502,453,820,428,392,135,74,61
"67 años (084)",1057,533,524,924,461,463,133,72,61
"68 años (085)",886,458,428,766,393,373,120,65,55
"69 años (086)",825,451,374,721,388,333,104,63,41
"70 años (087)",1067,533,534,908,447,461,159,86,73
"71 años (088)",655,366,289,581,318,263,74,48,26
"72 años (089)",897,465,432,756,386,370,141,79,62
"73 años (090)",844,432,412,746,382,364,98,50,48
"74 años (091)",800,406,394,700,358,342,100,48,52
"75 años (092)",730,374,356,602,314,288,128,60,68
"76 años (093)",614,317,297,539,270,269,75,47,28
"77 años (094)",655,338,317,579,292,287,76,46,30
"78 años (095)",630,306,324,548,259,289,82,47,35
"79 años (096)",463,254,209,410,223,187,53,31,22
"80 años (097)",625,299,326,528,240,288,97,59,38
"81 años (098)",354,179,175,324,165,159,30,14,16
"82 años (099)",389,195,194,344,169,175,45,26,19
"83 años (100)",299,142,157,256,115,141,43,27,16
"84 años (101)",343,181,162,296,155,141,47,26,21
"85 años (102)",314,146,168,276,127,149,38,19,19
"86 años (103)",307,160,147,273,138,135,34,22,12
"87 años (104)",225,95,130,211,88,123,14,7,7
"88 años (105)",160,69,91,145,62,83,15,7,8
"89 años (106)",134,54,80,118,47,71,16,7,9
"90 años (107)",138,67,71,125,62,63,13,5,8
"91 años (108)",72,33,39,69,31,38,3,2,1
"92 años (109)",63,30,33,58,26,32,5,4,1
"93 años (110)",74,31,43,68,28,40,6,3,3
"94 años (111)",50,27,23,46,24,22,4,3,1
"95 años (112)",48,14,34,40,13,27,8,1,7
"96 años (113)",25,8,17,23,7,16,2,1,1
"97 años (114)",27,13,14,23,12,11,4,1,3
"98 y más años (115)",67,29,38,53,22,31,14,7,7
