"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Organiz. y organos extraterritoriales (042)",2,,,,,,,1,1
"Actividad economica no especificada (043)",655,16,,131,246,33,39,64,126
"Mujeres (044)",12240,1229,15,3613,4068,486,898,617,1314
"Agric., ganadería, caza y silvicultura (045)",2598,692,6,1311,513,19,16,12,29
"Explotación de minas y canteras (047)",5,,,2,2,,,,1
"Industrias manufactureras (048)",515,31,,129,240,31,35,19,30
"Suministro de electricidad, gas y agua (049)",9,1,,1,2,,2,3,
"Construcción (050)",53,2,,19,21,4,2,3,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3426,189,2,966,1526,175,203,216,149
"Venta, mant.y rep. veh.autom.y motoc. (052)",76,6,,10,35,9,6,4,6
"Comercio al por mayor (053)",129,1,,29,57,7,7,13,15
"Comercio al por menor (054)",3221,182,2,927,1434,159,190,199,128
"Hoteles y restaurantes (055)",1618,118,2,557,722,60,56,72,31
"Trans., almac. y comunicaciones (056)",174,1,,12,69,25,22,29,16
"Intermediación financiera (057)",39,,,1,4,,4,7,23
"Activid.inmobil., empres. y de alquiler (058)",250,2,,8,46,13,29,31,121
"Admin.pub. y defensa; p. segur.soc.afil (059)",206,7,,21,39,11,36,24,68
"Enseñanza (060)",861,,,1,29,33,265,55,478
"Servicios sociales y de salud (061)",435,2,,8,30,21,100,44,230
"Otras activ. serv.comun.soc y personales (062)",484,44,2,126,200,21,40,28,23
"Hogares privados con servicio doméstico (063)",851,77,2,286,422,31,8,17,8
"Actividad economica no especificada (065)",716,63,1,165,203,42,80,57,105
,,,,,,,,,
"URBANA (066)",26549,890,25,6395,11056,1245,1931,1816,3191
"Agric., ganadería, caza y silvicultura (067)",5076,368,11,2348,1914,110,59,103,163
"Pesca (068)",44,,,9,31,,1,,3
"Explotación de minas y canteras (069)",55,2,,20,26,1,1,1,4
"Industrias manufactureras (070)",1479,29,1,342,767,78,78,100,84
"Suministro de electricidad, gas y agua (071)",66,2,,8,23,5,13,6,9
"Construcción (072)",1503,26,,338,826,66,75,84,88
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",6427,189,5,1506,3152,365,354,499,357
"Venta, mant.y rep. veh.autom.y motoc. (074)",643,6,1,106,349,44,51,48,38
"Comercio al por mayor (075)",301,2,,57,145,18,13,35,31
"Comercio al por menor (076)",5483,181,4,1343,2658,303,290,416,288
"Hoteles y restaurantes (077)",1986,104,1,585,952,86,75,122,61
"Trans., almac. y comunicaciones (078)",2613,19,2,489,1545,139,120,207,92
"Intermediación financiera (079)",95,,,2,21,3,7,16,46
"Activid.inmobil., empres. y de alquiler (080)",940,2,,33,229,92,104,123,357
"Admin.pub. y defensa; p. segur.soc.afil (081)",1097,9,,67,255,58,301,113,294
"Enseñanza (082)",1621,,,5,79,56,422,114,945
"Servicios sociales y de salud (083)",664,3,,8,42,35,131,71,374
"Otras activ. serv.comun.soc y personales (084)",923,46,2,185,378,54,68,114,76
"Hogares privados con servicio doméstico (085)",845,60,2,268,446,28,8,23,10
"Organiz. y organos extraterritoriales (086)",2,,,,,,,1,1
"Actividad economica no especificada (087)",1113,31,1,182,370,69,114,119,227
"Hombres (088)",16962,343,14,4007,7554,798,1087,1219,1940
"Agric., ganadería, caza y silvicultura (089)",4229,222,8,1925,1697,98,49,93,137
"Pesca (090)",44,,,9,31,,1,,3
"Explotación de minas y canteras (091)",51,2,,19,24,1,1,1,3
"Industrias manufactureras (092)",1041,10,1,241,554,53,45,82,55
"Suministro de electricidad, gas y agua (093)",57,1,,7,21,5,11,3,9
"Construcción (094)",1452,24,,319,807,62,73,81,86
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",3256,32,3,664,1707,194,160,286,210
"Venta, mant.y rep. veh.autom.y motoc. (096)",572,2,1,97,315,35,46,44,32
"Comercio al por mayor (097)",177,1,,30,90,12,6,22,16
"Comercio al por menor (098)",2507,29,2,537,1302,147,108,220,162
"Hoteles y restaurantes (099)",536,10,,101,290,30,22,53,30
"Trans., almac. y comunicaciones (100)",2452,18,2,479,1485,115,99,178,76
"Intermediación financiera (101)",56,,,1,17,3,3,9,23
"Activid.inmobil., empres. y de alquiler (102)",697,1,,25,184,79,75,93,240
"Admin.pub. y defensa; p. segur.soc.afil (103)",903,2,,47,218,48,268,91,229
"Enseñanza (104)",826,,,4,56,32,176,62,496
"Servicios sociales y de salud (105)",263,1,,,15,15,38,31,163
"Otras activ. serv.comun.soc y personales (106)",451,5,,64,181,33,29,86,53
"Hogares privados con servicio doméstico (107)",112,7,,31,65,1,,6,2
"Organiz. y organos extraterritoriales (108)",2,,,,,,,1,1
"Actividad economica no especificada (109)",534,8,,71,202,29,37,63,124
"Mujeres (110)",9587,547,11,2388,3502,447,844,597,1251
"Agric., ganadería, caza y silvicultura (111)",847,146,3,423,217,12,10,10,26
"Explotación de minas y canteras (113)",4,,,1,2,,,,1
"Industrias manufactureras (114)",438,19,,101,213,25,33,18,29
"Suministro de electricidad, gas y agua (115)",9,1,,1,2,,2,3,
"Construcción (116)",51,2,,19,19,4,2,3,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3171,157,2,842,1445,171,194,213,147
"Venta, mant.y rep. veh.autom.y motoc. (118)",71,4,,9,34,9,5,4,6
"Comercio al por mayor (119)",124,1,,27,55,6,7,13,15
"Comercio al por menor (120)",2976,152,2,806,1356,156,182,196,126
"Hoteles y restaurantes (121)",1450,94,1,484,662,56,53,69,31
"Trans., almac. y comunicaciones (122)",161,1,,10,60,24,21,29,16
"Intermediación financiera (123)",39,,,1,4,,4,7,23
"Activid.inmobil., empres. y de alquiler (124)",243,1,,8,45,13,29,30,117
"Admin.pub. y defensa; p. segur.soc.afil (125)",194,7,,20,37,10,33,22,65
"Enseñanza (126)",795,,,1,23,24,246,52,449
"Servicios sociales y de salud (127)",401,2,,8,27,20,93,40,211
"Otras activ. serv.comun.soc y personales (128)",472,41,2,121,197,21,39,28,23
"Hogares privados con servicio doméstico (129)",733,53,2,237,381,27,8,17,8
"Actividad economica no especificada (131)",579,23,1,111,168,40,77,56,103
,,,,,,,,,
"RURAL (132)",17656,2311,24,9560,5065,208,179,138,171
"Agric., ganadería, caza y silvicultura (133)",15454,2103,22,8789,4229,133,52,82,44
"Pesca (134)",3,,,,2,,,1,
"Explotación de minas y canteras (135)",10,,,4,4,1,,1,
"Industrias manufactureras (136)",266,17,,103,122,11,4,6,3
"Suministro de electricidad, gas y agua (137)",1,,,,1,,,,
"Construcción (138)",104,2,,39,56,2,1,1,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",500,53,,204,192,15,17,12,7
"Venta, mant.y rep. veh.autom.y motoc. (140)",51,2,,10,27,4,5,3,
"Comercio al por mayor (141)",20,1,,5,11,2,,1,
"Comercio al por menor (142)",429,50,,189,154,9,12,8,7
"Hoteles y restaurantes (143)",190,26,1,80,71,5,4,3,
"Trans., almac. y comunicaciones (144)",297,6,1,91,170,11,8,7,3
"Activid.inmobil., empres. y de alquiler (146)",23,1,,3,9,,,1,9
"Admin.pub. y defensa; p. segur.soc.afil (147)",93,1,,5,27,2,39,6,13
"Enseñanza (148)",118,,,,9,13,35,7,54
"Servicios sociales y de salud (149)",54,,,,5,1,13,7,28
"Otras activ. serv.comun.soc y personales (150)",34,4,,9,11,4,1,2,3
"Hogares privados con servicio doméstico (151)",251,50,,119,78,4,,,
"Actividad economica no especificada (153)",258,48,,114,79,6,5,2,4
"Hombres (154)",15003,1629,20,8335,4499,169,125,118,108
"Agric., ganadería, caza y silvicultura (155)",13703,1557,19,7901,3933,126,46,80,41
"Pesca (156)",3,,,,2,,,1,
"Explotación de minas y canteras (157)",9,,,3,4,1,,1,
"Industrias manufactureras (158)",189,5,,75,95,5,2,5,2
"Suministro de electricidad, gas y agua (159)",1,,,,1,,,,
"Construcción (160)",102,2,,39,54,2,1,1,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",245,21,,80,111,11,8,9,5
"Venta, mant.y rep. veh.autom.y motoc. (162)",46,,,9,26,4,4,3,
"Comercio al por mayor (163)",15,1,,3,9,1,,1,
"Comercio al por menor (164)",184,20,,68,76,6,4,5,5
"Hoteles y restaurantes (165)",22,2,,7,11,1,1,,
"Trans., almac. y comunicaciones (166)",284,6,1,89,161,10,7,7,3
"Activid.inmobil., empres. y de alquiler (168)",16,,,3,8,,,,5
"Admin.pub. y defensa; p. segur.soc.afil (169)",81,1,,4,25,1,36,4,10
"Enseñanza (170)",52,,,,3,4,16,4,25
"Servicios sociales y de salud (171)",20,,,,2,,6,3,9
"Otras activ. serv.comun.soc y personales (172)",22,1,,4,8,4,,2,3
"Hogares privados con servicio doméstico (173)",133,26,,70,37,,,,
"Actividad economica no especificada (175)",121,8,,60,44,4,2,1,2
"Mujeres (176)",2653,682,4,1225,566,39,54,20,63
"Agric., ganadería, caza y silvicultura (177)",1751,546,3,888,296,7,6,2,3
"Explotación de minas y canteras (179)",1,,,1,,,,,
"Industrias manufactureras (180)",77,12,,28,27,6,2,1,1
"Construcción (182)",2,,,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",255,32,,124,81,4,9,3,2
"Venta, mant.y rep. veh.autom.y motoc. (184)",5,2,,1,1,,1,,
"Comercio al por mayor (185)",5,,,2,2,1,,,
"Comercio al por menor (186)",245,30,,121,78,3,8,3,2
"Hoteles y restaurantes (187)",168,24,1,73,60,4,3,3,
"Trans., almac. y comunicaciones (188)",13,,,2,9,1,1,,
"Activid.inmobil., empres. y de alquiler (190)",7,1,,,1,,,1,4
"Admin.pub. y defensa; p. segur.soc.afil (191)",12,,,1,2,1,3,2,3
"Enseñanza (192)",66,,,,6,9,19,3,29
"Servicios sociales y de salud (193)",34,,,,3,1,7,4,19
"Otras activ. serv.comun.soc y personales (194)",12,3,,5,3,,1,,
"Hogares privados con servicio doméstico (195)",118,24,,49,41,4,,,
"Actividad economica no especificada (197)",137,40,,54,35,2,3,1,2
