"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",16,,,,,2,13,1
"De 35 a 39 años (056)",13,,,,,2,6,5
"De 40 a 44 años (057)",7,,,,,2,2,3
"De 45 a 49 años (058)",5,,,,,3,1,1
"De 50 y más años (059)",11,1,,1,5,3,,1
"Sup. no Univ. completa (060)",223,1,2,1,16,39,92,72
"De 20 a 24 años (063)",30,,,,,,17,13
"De 25 a 29 años (064)",37,,,,,3,17,17
"De 30 a 34 años (065)",41,,,,,5,26,10
"De 35 a 39 años (066)",43,,,,,8,20,15
"De 40 a 44 años (067)",25,,,,1,10,9,5
"De 45 a 49 años (068)",19,,,,4,6,3,6
"De 50 y más años (069)",28,1,2,1,11,7,,6
"Sup. Univ. incompleta (070)",49,,,3,9,11,16,10
"De 20 a 24 años (073)",6,,,,,,4,2
"De 25 a 29 años (074)",6,,,,,,4,2
"De 30 a 34 años (075)",7,,,,,,3,4
"De 35 a 39 años (076)",8,,,,,3,4,1
"De 40 a 44 años (077)",4,,,,1,2,1,
"De 45 a 49 años (078)",6,,,,,5,,1
"De 50 y más años (079)",12,,,3,8,1,,
"Sup. Univ. completa (080)",202,,4,8,12,50,72,56
"De 20 a 24 años (083)",5,,,,,,2,3
"De 25 a 29 años (084)",14,,,,,,6,8
"De 30 a 34 años (085)",43,,,,,5,27,11
"De 35 a 39 años (086)",48,,,,,14,25,9
"De 40 a 44 años (087)",31,,,,1,12,11,7
"De 45 a 49 años (088)",21,,,,3,9,1,8
"De 50 y más años (089)",40,,4,8,8,10,,10
,,,,,,,,
"URBANA (100)",2050,27,67,120,219,441,714,462
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",51,,,,,,38,13
"De 20 a 24 años (103)",138,,,,,,86,52
"De 25 a 29 años (104)",181,,,,,5,130,46
"De 30 a 34 años (105)",243,,,,,29,164,50
"De 35 a 39 años (106)",264,,,,2,74,152,36
"De 40 a 44 años (107)",219,,,,5,88,90,36
"De 45 a 49 años (108)",193,,,,14,101,43,35
"De 50 y más años (109)",758,27,67,120,198,144,11,191
"Sin nivel (110)",598,17,32,63,95,118,113,160
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",9,,,,,,8,1
"De 25 a 29 años (114)",13,,,,,,12,1
"De 30 a 34 años (115)",28,,,,,2,15,11
"De 35 a 39 años (116)",40,,,,,8,24,8
"De 40 a 44 años (117)",70,,,,1,23,33,13
"De 45 a 49 años (118)",61,,,,2,29,16,14
"De 50 y más años (119)",376,17,32,63,92,56,5,111
"Educacion Inicial (120)",3,,,,,1,1,1
"De 20 a 24 años (123)",1,,,,,,1,
"De 35 a 39 años (126)",2,,,,,1,,1
"Primaria (130)",666,9,26,38,77,157,242,117
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",17,,,,,,13,4
"De 20 a 24 años (133)",43,,,,,,26,17
"De 25 a 29 años (134)",66,,,,,1,50,15
"De 30 a 34 años (135)",75,,,,,11,54,10
"De 35 a 39 años (136)",76,,,,1,21,51,3
"De 40 a 44 años (137)",60,,,,,28,26,6
"De 45 a 49 años (138)",69,,,,5,41,17,6
"De 50 y más años (139)",259,9,26,38,71,55,5,55
"Secundaria (140)",362,,3,9,17,78,186,69
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",31,,,,,,24,7
"De 20 a 24 años (143)",48,,,,,,29,19
"De 25 a 29 años (144)",55,,,,,2,44,9
"De 30 a 34 años (145)",52,,,,,7,36,9
"De 35 a 39 años (146)",63,,,,1,24,34,4
"De 40 a 44 años (147)",36,,,,2,16,13,5
"De 45 a 49 años (148)",20,,,,1,12,5,2
"De 50 y más años (149)",55,,3,9,13,17,1,12
"Sup. no Univ. incompleta (150)",57,,,,4,10,30,13
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",9,,,,,,6,3
"De 25 a 29 años (154)",13,,,,,,9,4
"De 30 a 34 años (155)",10,,,,,2,8,
"De 35 a 39 años (156)",6,,,,,,3,3
"De 40 a 44 años (157)",5,,,,,2,2,1
"De 45 a 49 años (158)",4,,,,,3,1,
"De 50 y más años (159)",8,,,,4,3,,1
"Sup. no Univ. completa (160)",163,1,2,1,11,27,73,48
"De 20 a 24 años (163)",21,,,,,,12,9
"De 25 a 29 años (164)",21,,,,,2,9,10
"De 30 a 34 años (165)",38,,,,,5,24,9
"De 35 a 39 años (166)",32,,,,,6,17,9
"De 40 a 44 años (167)",20,,,,1,7,8,4
"De 45 a 49 años (168)",14,,,,3,3,3,5
"De 50 y más años (169)",17,1,2,1,7,4,,2
"Sup. Univ. incompleta (170)",30,,,1,4,7,11,7
"De 20 a 24 años (173)",4,,,,,,3,1
"De 25 a 29 años (174)",5,,,,,,3,2
"De 30 a 34 años (175)",4,,,,,,2,2
"De 35 a 39 años (176)",4,,,,,1,2,1
"De 40 a 44 años (177)",3,,,,1,1,1,
"De 45 a 49 años (178)",6,,,,,5,,1
"De 50 y más años (179)",4,,,1,3,,,
"Sup. Univ. completa (180)",171,,4,8,11,43,58,47
"De 20 a 24 años (183)",3,,,,,,1,2
"De 25 a 29 años (184)",8,,,,,,3,5
"De 30 a 34 años (185)",36,,,,,2,25,9
"De 35 a 39 años (186)",41,,,,,13,21,7
"De 40 a 44 años (187)",25,,,,,11,7,7
"De 45 a 49 años (188)",19,,,,3,8,1,7
"De 50 y más años (189)",39,,4,8,8,9,,10
,,,,,,,,
"RURAL (200)",2246,14,48,161,269,429,795,530
"De 12 a 14 años (201)",3,,,,,,,3
"De 15 a 19 años (202)",53,,,,,,31,22
"De 20 a 24 años (203)",167,,,,,,113,54
"De 25 a 29 años (204)",218,,,,,8,161,49
"De 30 a 34 años (205)",236,,,,,35,163,38
"De 35 a 39 años (206)",238,,,,1,56,145,36
"De 40 a 44 años (207)",239,,,,10,75,116,38
"De 45 a 49 años (208)",191,,,,11,90,53,37
"De 50 y más años (209)",901,14,48,161,247,165,13,253
"Sin nivel (210)",1075,9,33,113,141,191,303,285
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",8,,,,,,3,5
"De 20 a 24 años (213)",28,,,,,,22,6
"De 25 a 29 años (214)",46,,,,,2,36,8
"De 30 a 34 años (215)",82,,,,,6,64,12
"De 35 a 39 años (216)",113,,,,1,24,70,18
"De 40 a 44 años (217)",121,,,,3,25,69,24
"De 45 a 49 años (218)",99,,,,6,42,32,19
"De 50 y más años (219)",576,9,33,113,131,92,7,191
"Educacion Inicial (220)",4,,,,,,4,
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",1,,,,,,1,
"De 30 a 34 años (225)",2,,,,,,2,
"Primaria (230)",739,4,15,42,99,164,283,132
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",31,,,,,,19,12
"De 20 a 24 años (233)",63,,,,,,45,18
"De 25 a 29 años (234)",88,,,,,4,68,16
"De 30 a 34 años (235)",83,,,,,17,55,11
"De 35 a 39 años (236)",59,,,,,15,39,5
"De 40 a 44 años (237)",85,,,,5,37,35,8
"De 45 a 49 años (238)",64,,,,3,35,18,8
"De 50 y más años (239)",265,4,15,42,91,56,4,53
"Secundaria (240)",283,,,3,17,49,150,64
"De 15 a 19 años (242)",13,,,,,,8,5
"De 20 a 24 años (243)",54,,,,,,34,20
"De 25 a 29 años (244)",53,,,,,1,40,12
"De 30 a 34 años (245)",50,,,,,9,32,9
"De 35 a 39 años (246)",37,,,,,10,24,3
"De 40 a 44 años (247)",19,,,,1,8,7,3
"De 45 a 49 años (248)",20,,,,1,9,3,7
"De 50 y más años (249)",37,,,3,15,12,2,5
"Sup. no Univ. incompleta (250)",35,1,,1,1,2,17,13
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",8,,,,,,4,4
"De 25 a 29 años (254)",7,,,,,,4,3
"De 30 a 34 años (255)",6,,,,,,5,1
"De 35 a 39 años (256)",7,,,,,2,3,2
"De 40 a 44 años (257)",2,,,,,,,2
"De 45 a 49 años (258)",1,,,,,,,1
"De 50 y más años (259)",3,1,,1,1,,,
"Sup. no Univ. completa (260)",60,,,,5,12,19,24
"De 20 a 24 años (263)",9,,,,,,5,4
"De 25 a 29 años (264)",16,,,,,1,8,7
"De 30 a 34 años (265)",3,,,,,,2,1
"De 35 a 39 años (266)",11,,,,,2,3,6
"De 40 a 44 años (267)",5,,,,,3,1,1
"De 45 a 49 años (268)",5,,,,1,3,,1
"De 50 y más años (269)",11,,,,4,3,,4
"Sup. Univ. incompleta (270)",19,,,2,5,4,5,3
"De 20 a 24 años (273)",2,,,,,,1,1
"De 25 a 29 años (274)",1,,,,,,1,
"De 30 a 34 años (275)",3,,,,,,1,2
"De 35 a 39 años (276)",4,,,,,2,2,
"De 40 a 44 años (277)",1,,,,,1,,
"De 50 y más años (279)",8,,,2,5,1,,
"Sup. Univ. completa (280)",31,,,,1,7,14,9
"De 20 a 24 años (283)",2,,,,,,1,1
"De 25 a 29 años (284)",6,,,,,,3,3
"De 30 a 34 años (285)",7,,,,,3,2,2
"De 35 a 39 años (286)",7,,,,,1,4,2
"De 40 a 44 años (287)",6,,,,1,1,4,
"De 45 a 49 años (288)",2,,,,,1,,1
"De 50 y más años (289)",1,,,,,1,,
