"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",59,59,,19,15,9,14,2,,,,145
"De 35 a 39 años (026)",55,54,,12,11,11,13,6,1,,1,169
"De 40 a 44 años (027)",37,36,,5,8,4,12,5,1,1,1,135
"De 45 a 49 años (028)",38,38,,5,10,3,6,10,4,,,153
"De 50 y más años (029)",89,89,,15,18,15,23,14,1,3,,334
"Casado(a) (030)",3050,3032,6,147,250,307,895,842,451,134,18,16211
"De 15 a 19 años (032)",11,8,,6,2,,,,,,3,10
"De 20 a 24 años (033)",54,53,,24,16,7,5,1,,,1,106
"De 25 a 29 años (034)",140,139,,18,40,41,36,4,,,1,397
"De 30 a 34 años (035)",247,244,,13,37,52,108,31,3,,3,937
"De 35 a 39 años (036)",341,339,,13,42,33,133,87,26,5,2,1618
"De 40 a 44 años (037)",417,416,,7,21,38,117,135,72,26,1,2451
"De 45 a 49 años (038)",431,430,1,5,16,39,97,145,99,28,1,2657
"De 50 y más años (039)",1409,1403,5,61,76,97,399,439,251,75,6,8035
"Viudo(a) (040)",881,873,2,62,80,107,280,219,105,18,8,4292
"De 15 a 19 años (042)",1,,,,,,,,,,1,
"De 20 a 24 años (043)",6,6,,4,,1,1,,,,,11
"De 25 a 29 años (044)",4,4,,,1,,2,1,,,,18
"De 30 a 34 años (045)",12,11,,2,2,2,5,,,,1,33
"De 35 a 39 años (046)",16,16,,1,2,2,7,3,1,,,68
"De 40 a 44 años (047)",43,43,,,3,6,14,17,2,1,,223
"De 45 a 49 años (048)",40,40,,2,4,3,12,9,7,3,,218
"De 50 y más años (049)",759,753,2,53,68,93,239,189,95,14,6,3721
"Divorciado(a) (050)",58,55,,19,13,9,10,3,1,,3,143
"De 15 a 19 años (052)",3,3,,3,,,,,,,,3
"De 20 a 24 años (053)",5,5,,4,,1,,,,,,7
"De 25 a 29 años (054)",6,6,,3,2,,1,,,,,12
"De 30 a 34 años (055)",5,5,,1,2,2,,,,,,11
"De 35 a 39 años (056)",11,9,,2,3,,3,1,,,2,26
"De 40 a 44 años (057)",3,3,,1,2,,,,,,,5
"De 45 a 49 años (058)",11,11,,1,3,3,3,,1,,,38
"De 50 y más años (059)",14,13,,4,1,3,3,2,,,1,41
"Soltero(a) (060)",469,298,3,193,59,32,11,,,,171,451
"De 12 a 14 años (061)",3,3,,2,1,,,,,,,4
"De 15 a 19 años (062)",39,39,,36,2,,1,,,,,44
"De 20 a 24 años (063)",145,79,1,69,7,1,1,,,,66,90
"De 25 a 29 años (064)",93,55,,38,11,5,1,,,,38,79
"De 30 a 34 años (065)",66,41,,15,19,5,2,,,,25,76
"De 35 a 39 años (066)",43,24,,10,7,5,2,,,,19,47
"De 40 a 44 años (067)",19,13,1,5,3,2,2,,,,6,25
"De 45 a 49 años (068)",20,14,,3,5,5,1,,,,6,32
"De 50 y más años (069)",41,30,1,15,4,9,1,,,,11,54
,,,,,,,,,,,,
"URBANA (080)",1898,1794,6,335,311,260,444,294,108,36,104,6899
"De 12 a 14 años (081)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (082)",54,48,,39,9,,,,,,6,57
"De 20 a 24 años (083)",205,180,2,116,40,18,4,,,,25,268
"De 25 a 29 años (084)",261,238,,75,93,47,23,,,,23,502
"De 30 a 34 años (085)",238,227,1,32,49,51,82,12,,,11,713
"De 35 a 39 años (086)",228,212,,18,43,34,80,28,8,1,16,822
"De 40 a 44 años (087)",207,202,1,10,20,28,68,52,16,7,5,982
"De 45 a 49 años (088)",172,166,,5,16,24,42,48,23,8,6,882
"De 50 y más años (089)",531,519,2,39,40,58,145,154,61,20,12,2670
"Conviviente (090)",686,667,3,169,165,104,149,59,14,4,19,2010
"De 15 a 19 años (092)",34,29,,23,6,,,,,,5,35
"De 20 a 24 años (093)",124,120,1,71,31,14,3,,,,4,189
"De 25 a 29 años (094)",156,156,,45,67,29,15,,,,,331
"De 30 a 34 años (095)",122,120,1,16,23,26,44,10,,,2,394
"De 35 a 39 años (096)",97,95,,6,18,18,40,12,1,,2,362
"De 40 a 44 años (097)",70,68,1,4,8,9,23,18,4,1,2,308
"De 45 a 49 años (098)",36,35,,1,5,3,10,9,5,2,1,186
"De 50 y más años (099)",47,44,,3,7,5,14,10,4,1,3,205
"Separado(a) (100)",128,126,,39,27,22,25,9,4,,2,358
"De 15 a 19 años (102)",8,8,,7,1,,,,,,,9
"De 20 a 24 años (103)",16,15,,9,5,1,,,,,1,22
"De 25 a 29 años (104)",24,23,,11,5,6,1,,,,1,43
"De 30 a 34 años (105)",19,19,,5,5,3,6,,,,,48
"De 35 a 39 años (106)",14,14,,3,3,4,2,1,1,,,46
"De 40 a 44 años (107)",14,14,,2,3,3,5,1,,,,43
"De 45 a 49 años (108)",12,12,,,3,2,3,2,2,,,53
"De 50 y más años (109)",21,21,,2,2,3,8,5,1,,,94
"Casado(a) (110)",723,718,1,48,78,90,219,181,74,27,5,3534
"De 15 a 19 años (112)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (113)",17,17,,11,4,1,1,,,,,26
"De 25 a 29 años (114)",42,42,,9,17,10,6,,,,,99
"De 30 a 34 años (115)",74,74,,5,16,20,31,2,,,,245
"De 35 a 39 años (116)",88,87,,5,18,9,34,14,6,1,1,371
"De 40 a 44 años (117)",99,98,,1,7,12,35,25,12,6,1,537
"De 45 a 49 años (118)",96,95,,1,4,15,24,36,12,3,1,528
"De 50 y más años (119)",303,302,1,14,11,23,88,104,44,17,1,1724
"Viudo(a) (120)",180,179,1,16,21,30,46,45,15,5,1,822
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",1,1,,,,,1,,,,,5
"De 30 a 34 años (125)",3,3,,1,1,,1,,,,,7
"De 35 a 39 años (126)",4,4,,,,1,2,1,,,,17
"De 40 a 44 años (127)",17,17,,,,4,5,8,,,,87
"De 45 a 49 años (128)",12,12,,1,,1,3,1,3,3,,79
"De 50 y más años (129)",142,141,1,13,20,24,34,35,12,2,1,626
"Divorciado(a) (130)",18,17,,3,4,4,5,,1,,1,53
"De 20 a 24 años (133)",1,1,,,,1,,,,,,3
"De 30 a 34 años (135)",1,1,,,,1,,,,,,3
"De 35 a 39 años (136)",4,4,,1,1,,2,,,,,11
"De 40 a 44 años (137)",1,1,,,1,,,,,,,2
"De 45 a 49 años (138)",6,6,,,2,1,2,,1,,,24
"De 50 y más años (139)",5,4,,2,,1,1,,,,1,10
"Soltero(a) (140)",163,87,1,60,16,10,,,,,76,122
"De 12 a 14 años (141)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (142)",8,8,,7,1,,,,,,,9
"De 20 a 24 años (143)",46,26,1,24,,1,,,,,20,27
"De 25 a 29 años (144)",38,16,,10,4,2,,,,,22,24
"De 30 a 34 años (145)",19,10,,5,4,1,,,,,9,16
"De 35 a 39 años (146)",21,8,,3,3,2,,,,,13,15
"De 40 a 44 años (147)",6,4,,3,1,,,,,,2,5
"De 45 a 49 años (148)",10,6,,2,2,2,,,,,4,12
"De 50 y más años (149)",13,7,,5,,2,,,,,6,11
,,,,,,,,,,,,
"RURAL (160)",5787,5626,16,886,720,682,1521,1107,554,140,161,24395
"De 12 a 14 años (161)",9,1,,1,,,,,,,8,1
"De 15 a 19 años (162)",176,159,1,139,18,,1,,,,17,179
"De 20 a 24 años (163)",571,515,1,311,136,46,20,1,,,56,810
"De 25 a 29 años (164)",614,593,1,151,158,152,118,13,,,21,1503
"De 30 a 34 años (165)",657,632,2,69,112,132,245,63,8,1,25,2228
"De 35 a 39 años (166)",612,602,,36,69,77,233,145,37,5,10,2724
"De 40 a 44 años (167)",592,587,2,32,34,47,180,180,88,24,5,3207
"De 45 a 49 años (168)",518,516,1,17,38,39,124,156,111,30,2,3027
"De 50 y más años (169)",2038,2021,8,130,155,189,600,549,310,80,17,10716
"Conviviente (170)",2071,2032,7,442,363,328,551,241,84,16,39,6997
"De 12 a 14 años (171)",8,,,,,,,,,,8,
"De 15 a 19 años (172)",113,100,1,84,15,,,,,,13,114
"De 20 a 24 años (173)",357,349,1,188,108,38,14,,,,8,574
"De 25 a 29 años (174)",398,395,,82,107,113,85,8,,,3,1045
"De 30 a 34 años (175)",384,379,2,35,63,87,154,32,5,1,5,1345
"De 35 a 39 años (176)",277,277,,10,29,42,115,64,16,1,,1256
"De 40 a 44 años (177)",210,210,1,20,9,16,80,57,25,2,,1042
"De 45 a 49 años (178)",114,114,,5,11,7,37,31,18,5,,625
"De 50 y más años (179)",210,208,2,18,21,25,66,49,20,7,2,996
"Separado(a) (180)",342,337,1,150,74,33,44,28,3,4,5,832
"De 15 a 19 años (182)",21,20,,19,1,,,,,,1,21
"De 20 a 24 años (183)",69,68,,58,9,1,,,,,1,79
"De 25 a 29 años (184)",54,53,1,29,18,5,,,,,1,80
"De 30 a 34 años (185)",40,40,,14,10,6,8,2,,,,97
"De 35 a 39 años (186)",41,40,,9,8,7,11,5,,,1,123
"De 40 a 44 años (187)",23,22,,3,5,1,7,4,1,1,1,92
"De 45 a 49 años (188)",26,26,,5,7,1,3,8,2,,,100
"De 50 y más años (189)",68,68,,13,16,12,15,9,,3,,240
"Casado(a) (190)",2327,2314,5,99,172,217,676,661,377,107,13,12677
"De 15 a 19 años (192)",7,5,,4,1,,,,,,2,6
"De 20 a 24 años (193)",37,36,,13,12,6,4,1,,,1,80
"De 25 a 29 años (194)",98,97,,9,23,31,30,4,,,1,298
"De 30 a 34 años (195)",173,170,,8,21,32,77,29,3,,3,692
"De 35 a 39 años (196)",253,252,,8,24,24,99,73,20,4,1,1247
"De 40 a 44 años (197)",318,318,,6,14,26,82,110,60,20,,1914
"De 45 a 49 años (198)",335,335,1,4,12,24,73,109,87,25,,2129
"De 50 y más años (199)",1106,1101,4,47,65,74,311,335,207,58,5,6311
"Viudo(a) (200)",701,694,1,46,59,77,234,174,90,13,7,3470
"De 15 a 19 años (202)",1,,,,,,,,,,1,
"De 20 a 24 años (203)",5,5,,3,,1,1,,,,,10
"De 25 a 29 años (204)",3,3,,,1,,1,1,,,,13
"De 30 a 34 años (205)",9,8,,1,1,2,4,,,,1,26
"De 35 a 39 años (206)",12,12,,1,2,1,5,2,1,,,51
"De 40 a 44 años (207)",26,26,,,3,2,9,9,2,1,,136
"De 45 a 49 años (208)",28,28,,1,4,2,9,8,4,,,139
"De 50 y más años (209)",617,612,1,40,48,69,205,154,83,12,5,3095
"Divorciado(a) (210)",40,38,,16,9,5,5,3,,,2,90
"De 15 a 19 años (212)",3,3,,3,,,,,,,,3
"De 20 a 24 años (213)",4,4,,4,,,,,,,,4
"De 25 a 29 años (214)",6,6,,3,2,,1,,,,,12
"De 30 a 34 años (215)",4,4,,1,2,1,,,,,,8
"De 35 a 39 años (216)",7,5,,1,2,,1,1,,,2,15
"De 40 a 44 años (217)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (218)",5,5,,1,1,2,1,,,,,14
"De 50 y más años (219)",9,9,,2,1,2,2,2,,,,31
"Soltero(a) (220)",306,211,2,133,43,22,11,,,,95,329
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",31,31,,29,1,,1,,,,,35
"De 20 a 24 años (223)",99,53,,45,7,,1,,,,46,63
"De 25 a 29 años (224)",55,39,,28,7,3,1,,,,16,55
"De 30 a 34 años (225)",47,31,,10,15,4,2,,,,16,60
"De 35 a 39 años (226)",22,16,,7,4,3,2,,,,6,32
"De 40 a 44 años (227)",13,9,1,2,2,2,2,,,,4,20
"De 45 a 49 años (228)",10,8,,1,3,3,1,,,,2,20
"De 50 y más años (229)",28,23,1,10,4,7,1,,,,5,43
