"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hoteles y restaurantes (126)",78,3,,70,1,4,,
"Trans., almac. y comunicaciones (127)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (129)",2,1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",31,31,,,,,,
"Enseñanza (131)",57,47,,10,,,,
"Servicios sociales y de salud (132)",12,10,,2,,,,
"Otras activ. serv.comun.soc y personales (133)",3,1,,2,,,,
"Hogares privados con servicio doméstico (134)",15,,,,,,15,
"Actividad economica no especificada (136)",44,6,5,26,1,6,,
"Desocupado (137)",45,,,,,,,45
,,,,,,,,
"RURAL (138)",8655,213,724,4261,44,3111,27,275
"Agric., ganadería, caza y silvicultura (139)",7549,1,579,3894,41,3034,,
"Pesca (140)",20,,5,11,,4,,
"Explotación de minas y canteras (141)",6,1,5,,,,,
"Industrias manufactureras (142)",77,,22,52,,3,,
"Construcción (144)",112,,91,18,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",167,5,3,135,,24,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,2,1,,1,,
"Comercio al por mayor (147)",4,,,4,,,,
"Comercio al por menor (148)",159,5,1,130,,23,,
"Hoteles y restaurantes (149)",22,3,2,15,1,1,,
"Trans., almac. y comunicaciones (150)",62,7,4,48,,3,,
"Activid.inmobil., empres. y alquileres (152)",7,4,,1,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",69,64,5,,,,,
"Enseñanza (154)",125,104,1,18,,2,,
"Servicios sociales y de salud (155)",15,13,1,1,,,,
"Otras activ. serv.comun.soc y personales (156)",7,1,,6,,,,
"Hogares privados con servicio doméstico (157)",27,,,,,,27,
"Actividad economica no especificada (159)",115,10,6,62,,37,,
"Desocupado (160)",275,,,,,,,275
"Hombres (161)",4778,172,455,2779,27,1125,2,218
"Agric., ganadería, caza y silvicultura (162)",4002,1,316,2555,26,1104,,
"Pesca (163)",19,,5,11,,3,,
"Explotación de minas y canteras (164)",6,1,5,,,,,
"Industrias manufactureras (165)",55,,20,34,,1,,
"Construcción (167)",110,,90,18,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",85,2,3,72,,8,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",3,,2,1,,,,
"Comercio al por mayor (170)",2,,,2,,,,
"Comercio al por menor (171)",80,2,1,69,,8,,
"Hoteles y restaurantes (172)",5,2,1,2,,,,
"Trans., almac. y comunicaciones (173)",57,6,4,45,,2,,
"Activid.inmobil., empres. y alquileres (175)",3,1,,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",63,58,5,,,,,
"Enseñanza (177)",98,89,,8,,1,,
"Servicios sociales y de salud (178)",8,6,1,1,,,,
"Otras activ. serv.comun.soc y personales (179)",5,1,,4,,,,
"Hogares privados con servicio doméstico (180)",2,,,,,,2,
"Actividad economica no especificada (182)",42,5,5,28,,4,,
"Desocupado (183)",218,,,,,,,218
"Mujeres (184)",3877,41,269,1482,17,1986,25,57
"Agric., ganadería, caza y silvicultura (185)",3547,,263,1339,15,1930,,
"Pesca (186)",1,,,,,1,,
"Industrias manufactureras (188)",22,,2,18,,2,,
"Construcción (190)",2,,1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",82,3,,63,,16,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,
"Comercio al por mayor (193)",2,,,2,,,,
"Comercio al por menor (194)",79,3,,61,,15,,
"Hoteles y restaurantes (195)",17,1,1,13,1,1,,
"Trans., almac. y comunicaciones (196)",5,1,,3,,1,,
"Activid.inmobil., empres. y alquileres (198)",4,3,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,6,,,,,,
"Enseñanza (200)",27,15,1,10,,1,,
"Servicios sociales y de salud (201)",7,7,,,,,,
"Otras activ. serv.comun.soc y personales (202)",2,,,2,,,,
"Hogares privados con servicio doméstico (203)",25,,,,,,25,
"Actividad economica no especificada (205)",73,5,1,34,,33,,
"Desocupado (206)",57,,,,,,,57
