"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",2970,15963,14238,15,89.2,0.1,
"De 50 y más años (039)",9507,62856,53675,,85.4,,
"Secundaria (040)",29120,40681,38773,1568,95.3,3.9,
"De 12 a 14 años (041)",4228,17,16,2,94.1,11.8,
"De 15 a 19 años (042)",7932,827,813,277,98.3,33.5,
"De 20 a 24 años (043)",4048,3311,3246,477,98,14.4,
"De 25 a 29 años (044)",3030,5066,4955,384,97.8,7.6,
"De 30 a 34 años (045)",2628,6202,6009,265,96.9,4.3,
"De 35 a 39 años (046)",2086,6118,5902,119,96.5,1.9,
"De 40 a 44 años (047)",1651,5403,5161,43,95.5,0.8,
"De 45 a 49 años (048)",1359,5024,4723,1,94,,
"De 50 y más años (049)",2158,8713,7948,,91.2,,
"Sup. no Univ. incompleta (050)",3711,4449,4249,203,95.5,4.6,
"De 15 a 19 años (052)",812,47,46,22,97.9,46.8,
"De 20 a 24 años (053)",1064,399,396,76,99.2,19,
"De 25 a 29 años (054)",512,584,577,51,98.8,8.7,
"De 30 a 34 años (055)",389,682,668,31,97.9,4.5,
"De 35 a 39 años (056)",347,763,738,17,96.7,2.2,
"De 40 a 44 años (057)",208,549,521,5,94.9,0.9,
"De 45 a 49 años (058)",144,426,400,1,93.9,0.2,
"De 50 y más años (059)",235,999,903,,90.4,,
"Sup. no Univ. completa (060)",5276,9098,8763,230,96.3,2.5,
"De 20 a 24 años (063)",703,213,210,39,98.6,18.3,
"De 25 a 29 años (064)",938,765,754,73,98.6,9.5,
"De 30 a 34 años (065)",911,1194,1181,66,98.9,5.5,
"De 35 a 39 años (066)",703,1343,1310,36,97.5,2.7,
"De 40 a 44 años (067)",623,1425,1396,15,98,1.1,
"De 45 a 49 años (068)",501,1230,1179,1,95.9,0.1,
"De 50 y más años (069)",897,2928,2733,,93.3,,
"Sup. Univ. incompleta (070)",2884,2105,2031,97,96.5,4.6,
"De 15 a 19 años (072)",696,30,30,11,100,36.7,
"De 20 a 24 años (073)",1160,193,189,30,97.9,15.5,
"De 25 a 29 años (074)",346,244,240,28,98.4,11.5,
"De 30 a 34 años (075)",194,317,306,19,96.5,6,
"De 35 a 39 años (076)",150,331,325,7,98.2,2.1,
"De 40 a 44 años (077)",105,246,240,1,97.6,0.4,
"De 45 a 49 años (078)",100,274,261,1,95.3,0.4,
"De 50 y más años (079)",133,470,440,,93.6,,
"Sup. Univ. completa (080)",3763,5975,5717,128,95.7,2.1,
"De 20 a 24 años (083)",352,120,120,18,100,15,
"De 25 a 29 años (084)",747,421,415,43,98.6,10.2,
"De 30 a 34 años (085)",564,616,609,43,98.9,7,
"De 35 a 39 años (086)",490,785,770,21,98.1,2.7,
"De 40 a 44 años (087)",455,905,866,3,95.7,0.3,
"De 45 a 49 años (088)",386,852,807,,94.7,,
"De 50 y más años (089)",769,2276,2130,,93.6,,
,,,,,,,
"URBANA (100)",49747,117761,107654,2058,91.4,1.7,
"De 12 a 14 años (101)",4337,20,19,3,95,15,
"De 15 a 19 años (102)",6678,693,681,202,98.3,29.1,
"De 20 a 24 años (103)",5904,3669,3609,528,98.4,14.4,
"De 25 a 29 años (104)",5121,6939,6793,544,97.9,7.8,
"De 30 a 34 años (105)",4796,9865,9631,435,97.6,4.4,
"De 35 a 39 años (106)",4486,12448,11992,241,96.3,1.9,
"De 40 a 44 años (107)",4007,13055,12397,98,95,0.8,
"De 45 a 49 años (108)",3535,13108,12184,7,93,0.1,
"De 50 y más años (109)",10883,57964,50348,,86.9,,
"Sin nivel (110)",3257,18215,15356,68,84.3,0.4,
"De 12 a 14 años (111)",45,2,2,,100,,
"De 15 a 19 años (112)",76,11,11,1,100,9.1,
"De 20 a 24 años (113)",75,70,70,9,100,12.9,
"De 25 a 29 años (114)",105,179,175,11,97.8,6.1,
"De 30 a 34 años (115)",201,515,494,22,95.9,4.3,
"De 35 a 39 años (116)",222,772,732,16,94.8,2.1,
"De 40 a 44 años (117)",264,1157,1057,9,91.4,0.8,
"De 45 a 49 años (118)",257,1384,1257,,90.8,,
"De 50 y más años (119)",2012,14125,11558,,81.8,,
"Educacion Inicial (120)",97,119,112,8,94.1,6.7,
"De 12 a 14 años (121)",25,,,,,,
"De 15 a 19 años (122)",9,2,2,1,100,50,
"De 20 a 24 años (123)",16,8,8,1,100,12.5,
"De 25 a 29 años (124)",24,38,33,2,86.8,5.3,
"De 30 a 34 años (125)",14,40,40,1,100,2.5,
"De 35 a 39 años (126)",9,31,29,3,93.5,9.7,
"Primaria (130)",14274,51140,46007,602,90,1.2,
"De 12 a 14 años (131)",1813,5,5,2,100,40,
"De 15 a 19 años (132)",881,173,170,39,98.3,22.5,
"De 20 a 24 años (133)",910,1083,1065,148,98.3,13.7,
"De 25 a 29 años (134)",998,2086,2035,153,97.6,7.3,
"De 30 a 34 años (135)",1151,3276,3183,150,97.2,4.6,
"De 35 a 39 años (136)",1260,4591,4373,75,95.3,1.6,
"De 40 a 44 años (137)",1182,4969,4659,32,93.8,0.6,
"De 45 a 49 años (138)",1093,5202,4728,3,90.9,0.1,
"De 50 y más años (139)",4986,29755,25789,,86.7,,
"Secundaria (140)",18036,28044,26742,816,95.4,2.9,
"De 12 a 14 años (141)",2454,13,12,1,92.3,7.7,
"De 15 a 19 años (142)",4432,436,428,133,98.2,30.5,
"De 20 a 24 años (143)",2123,1699,1667,233,98.1,13.7,
"De 25 a 29 años (144)",1749,2826,2766,205,97.9,7.3,
"De 30 a 34 años (145)",1579,3520,3442,136,97.8,3.9,
"De 35 a 39 años (146)",1427,4067,3938,73,96.8,1.8,
"De 40 a 44 años (147)",1253,3966,3817,34,96.2,0.9,
"De 45 a 49 años (148)",1104,3894,3691,1,94.8,,
"De 50 y más años (149)",1915,7623,6981,,91.6,,
"Sup. no Univ. incompleta (150)",3101,3994,3817,167,95.6,4.2,
"De 15 a 19 años (152)",638,42,41,18,97.6,42.9,
"De 20 a 24 años (153)",840,339,336,62,99.1,18.3,
"De 25 a 29 años (154)",437,510,504,42,98.8,8.2,
"De 30 a 34 años (155)",331,576,564,25,97.9,4.3,
"De 35 a 39 años (156)",309,679,660,14,97.2,2.1,
"De 40 a 44 años (157)",191,517,490,5,94.8,1,
"De 45 a 49 años (158)",133,389,368,1,94.6,0.3,
"De 50 y más años (159)",222,942,854,,90.7,,
"Sup. no Univ. completa (160)",4715,8480,8171,188,96.4,2.2,
"De 20 a 24 años (163)",540,172,169,30,98.3,17.4,
"De 25 a 29 años (164)",793,662,652,64,98.5,9.7,
"De 30 a 34 años (165)",814,1060,1047,45,98.8,4.2,
"De 35 a 39 años (166)",649,1258,1229,34,97.7,2.7,
"De 40 a 44 años (167)",580,1336,1309,14,98,1,
"De 45 a 49 años (168)",475,1158,1114,1,96.2,0.1,
"De 50 y más años (169)",864,2834,2651,,93.5,,
"Sup. Univ. incompleta (170)",2694,1995,1922,89,96.3,4.5,
"De 15 a 19 años (172)",642,29,29,10,100,34.5,
"De 20 a 24 años (173)",1075,183,179,28,97.8,15.3,
"De 25 a 29 años (174)",327,234,230,27,98.3,11.5,
"De 30 a 34 años (175)",181,299,289,16,96.7,5.4,
"De 35 a 39 años (176)",142,307,301,6,98,2,
"De 40 a 44 años (177)",101,236,230,1,97.5,0.4,
"De 45 a 49 años (178)",98,262,249,1,95,0.4,
"De 50 y más años (179)",128,445,415,,93.3,,
"Sup. Univ. completa (180)",3573,5774,5527,120,95.7,2.1,
"De 20 a 24 años (183)",325,115,115,17,100,14.8,
"De 25 a 29 años (184)",688,404,398,40,98.5,9.9,
"De 30 a 34 años (185)",525,579,572,40,98.8,6.9,
"De 35 a 39 años (186)",468,743,730,20,98.3,2.7,
"De 40 a 44 años (187)",436,874,835,3,95.5,0.3,
"De 45 a 49 años (188)",375,819,777,,94.9,,
"De 50 y más años (189)",756,2240,2100,,93.8,,
,,,,,,,
"RURAL (200)",46470,151383,132154,3039,87.3,2,
"De 12 a 14 años (201)",5364,20,20,5,100,25,
"De 15 a 19 años (202)",6788,1114,1091,393,97.9,35.3,
"De 20 a 24 años (203)",5512,5344,5180,776,96.9,14.5,
"De 25 a 29 años (204)",4665,9569,9239,741,96.6,7.7,
"De 30 a 34 años (205)",4444,13406,12748,650,95.1,4.8,
"De 35 a 39 años (206)",3825,15068,14146,324,93.9,2.2,
"De 40 a 44 años (207)",3276,15910,14408,123,90.6,0.8,
"De 45 a 49 años (208)",2908,16832,14828,27,88.1,0.2,
"De 50 y más años (209)",9688,74120,60494,,81.6,,
"Sin nivel (210)",8002,52698,43099,257,81.8,0.5,
"De 12 a 14 años (211)",105,1,1,,100,,
"De 15 a 19 años (212)",183,58,57,22,98.3,37.9,
"De 20 a 24 años (213)",265,321,306,37,95.3,11.5,
"De 25 a 29 años (214)",310,729,692,36,94.9,4.9,
"De 30 a 34 años (215)",389,1243,1154,61,92.8,4.9,
"De 35 a 39 años (216)",546,2411,2211,61,91.7,2.5,
"De 40 a 44 años (217)",618,3431,3076,25,89.7,0.7,
"De 45 a 49 años (218)",726,4787,4147,15,86.6,0.3,
"De 50 y más años (219)",4860,39717,31455,,79.2,,
"Educacion Inicial (220)",64,132,129,9,97.7,6.8,
"De 12 a 14 años (221)",7,,,,,,
"De 15 a 19 años (222)",7,3,3,,100,,
"De 20 a 24 años (223)",8,13,13,2,100,15.4,
"De 25 a 29 años (224)",14,33,32,2,97,6.1,
"De 30 a 34 años (225)",11,41,40,2,97.6,4.9,
"De 35 a 39 años (226)",17,42,41,3,97.6,7.1,
"Primaria (230)",25769,84532,75572,1930,89.4,2.3,
"De 12 a 14 años (231)",3478,15,15,4,100,26.7,
"De 15 a 19 años (232)",2870,656,640,222,97.6,33.8,
"De 20 a 24 años (233)",2815,3282,3166,467,96.5,14.2,
"De 25 a 29 años (234)",2762,6363,6124,503,96.2,7.9,
"De 30 a 34 años (235)",2788,9145,8695,426,95.1,4.7,
"De 35 a 39 años (236)",2481,10329,9707,208,94,2,
"De 40 a 44 años (237)",2177,10880,9829,88,90.3,0.8,
"De 45 a 49 años (238)",1877,10761,9510,12,88.4,0.1,
"De 50 y más años (239)",4521,33101,27886,,84.2,,
"Secundaria (240)",11084,12637,12031,751,95.2,5.9,
"De 12 a 14 años (241)",1774,4,4,1,100,25,
"De 15 a 19 años (242)",3500,391,385,144,98.5,36.8,
"De 20 a 24 años (243)",1925,1612,1579,244,98,15.1,
"De 25 a 29 años (244)",1281,2240,2189,178,97.7,7.9,
"De 30 a 34 años (245)",1049,2682,2567,130,95.7,4.8,
"De 35 a 39 años (246)",659,2051,1964,45,95.8,2.2,
"De 40 a 44 años (247)",398,1437,1344,9,93.5,0.6,
"De 45 a 49 años (248)",255,1130,1032,,91.3,,
"De 50 y más años (249)",243,1090,967,,88.7,,
"Sup. no Univ. incompleta (250)",610,455,432,36,94.9,7.9,
"De 15 a 19 años (252)",174,5,5,4,100,80,
"De 20 a 24 años (253)",224,60,60,14,100,23.3,
"De 25 a 29 años (254)",75,74,73,9,98.6,12.2,
"De 30 a 34 años (255)",58,106,104,6,98.1,5.7,
"De 35 a 39 años (256)",38,84,78,3,92.9,3.6,
"De 40 a 44 años (257)",17,32,31,,96.9,,
"De 45 a 49 años (258)",11,37,32,,86.5,,
"De 50 y más años (259)",13,57,49,,86,,
"Sup. no Univ. completa (260)",561,618,592,41,95.8,6.6,
"De 20 a 24 años (263)",163,41,41,9,100,22,
"De 25 a 29 años (264)",145,103,102,9,99,8.7,
"De 30 a 34 años (265)",97,134,134,20,100,14.9,
"De 35 a 39 años (266)",54,85,81,2,95.3,2.4,
"De 40 a 44 años (267)",43,89,87,1,97.8,1.1,
"De 45 a 49 años (268)",26,72,65,,90.3,,
"De 50 y más años (269)",33,94,82,,87.2,,
"Sup. Univ. incompleta (270)",190,110,109,7,99.1,6.4,
"De 15 a 19 años (272)",54,1,1,1,100,100,
"De 20 a 24 años (273)",85,10,10,2,100,20,
"De 25 a 29 años (274)",19,10,10,1,100,10,
"De 30 a 34 años (275)",13,18,17,2,94.4,11.1,
"De 35 a 39 años (276)",8,24,24,1,100,4.2,
"De 40 a 44 años (277)",4,10,10,,100,,
"De 45 a 49 años (278)",2,12,12,,100,,
"De 50 y más años (279)",5,25,25,,100,,
"Sup. Univ. completa (280)",190,201,190,8,94.5,4,
"De 20 a 24 años (283)",27,5,5,1,100,20,
"De 25 a 29 años (284)",59,17,17,3,100,17.6,
"De 30 a 34 años (285)",39,37,37,3,100,8.1,
"De 35 a 39 años (286)",22,42,40,1,95.2,2.4,
"De 40 a 44 años (287)",19,31,31,,100,,
"De 45 a 49 años (288)",11,33,30,,90.9,,
"De 50 y más años (289)",13,36,30,,83.3,,
