"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUANCAYO (000)",178830,55337,22196,74489,3897,10955,3456,8500
"Agric., ganadería, caza y silvicultura (001)",24741,204,5402,13360,617,5158,,
"Pesca (002)",101,12,64,19,4,2,,
"Explotación de minas y canteras (003)",2247,646,1484,73,39,5,,
"Industrias manufactureras (004)",14935,1042,4238,8345,704,606,,
"Suministro de electricidad, gas y agua (005)",515,338,164,13,,,,
"Construcción (006)",9818,698,5573,3226,249,72,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",41914,8627,1490,26972,1180,3645,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",4281,648,1047,2234,202,150,,
"Comercio al por mayor (009)",2290,959,126,956,95,154,,
"Comercio al por menor (010)",35343,7020,317,23782,883,3341,,
"Hoteles y restaurantes (011)",10345,3536,466,5452,377,514,,
"Trans., almac. y comunicaciones (012)",15074,4696,1826,8055,242,255,,
"Intermediación financiera (013)",1395,1333,7,42,12,1,,
"Activid.inmobil., empres. y alquileres (014)",9746,6326,424,2670,247,79,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",5978,5638,340,,,,,
"Enseñanza (016)",15864,14948,13,846,34,23,,
"Servicios sociales y de salud (017)",4636,3796,30,738,50,22,,
"Otras activ. serv.comun.soc y personales (018)",6269,2482,266,3331,87,103,,
"Hogares privados con servicio doméstico (019)",3456,,,,,,3456,
"Actividad economica no especificada (021)",3296,1015,409,1347,55,470,,
"Desocupado (022)",8500,,,,,,,8500
"Hombres (023)",104077,29528,18019,44571,2628,3945,157,5229
"Agric., ganadería, caza y silvicultura (024)",16178,149,3537,9865,459,2168,,
"Pesca (025)",72,10,43,15,4,,,
"Explotación de minas y canteras (026)",2151,579,1463,66,38,5,,
"Industrias manufactureras (027)",9452,612,3067,4984,484,305,,
"Suministro de electricidad, gas y agua (028)",432,257,162,13,,,,
"Construcción (029)",9459,584,5453,3126,232,64,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",19886,4316,1374,12636,697,863,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",3861,496,987,2111,185,82,,
"Comercio al por mayor (032)",1242,553,110,483,58,38,,
"Comercio al por menor (033)",14783,3267,277,10042,454,743,,
"Hoteles y restaurantes (034)",3294,1561,217,1196,167,153,,
"Trans., almac. y comunicaciones (035)",13404,3667,1679,7675,208,175,,
"Intermediación financiera (036)",745,714,5,15,11,,,
"Activid.inmobil., empres. y alquileres (037)",6509,3920,327,2028,198,36,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",3921,3689,232,,,,,
"Enseñanza (039)",7012,6558,13,419,16,6,,
"Servicios sociales y de salud (040)",1631,1121,16,456,34,4,,
"Otras activ. serv.comun.soc y personales (041)",3097,1363,140,1496,54,44,,
"Hogares privados con servicio doméstico (042)",157,,,,,,157,
"Actividad economica no especificada (044)",1448,428,291,581,26,122,,
"Desocupado (045)",5229,,,,,,,5229
"Mujeres (046)",74753,25809,4177,29918,1269,7010,3299,3271
"Agric., ganadería, caza y silvicultura (047)",8563,55,1865,3495,158,2990,,
"Pesca (048)",29,2,21,4,,2,,
"Explotación de minas y canteras (049)",96,67,21,7,1,,,
"Industrias manufactureras (050)",5483,430,1171,3361,220,301,,
"Suministro de electricidad, gas y agua (051)",83,81,2,,,,,
"Construcción (052)",359,114,120,100,17,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",22028,4311,116,14336,483,2782,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",420,152,60,123,17,68,,
"Comercio al por mayor (055)",1048,406,16,473,37,116,,
"Comercio al por menor (056)",20560,3753,40,13740,429,2598,,
"Hoteles y restaurantes (057)",7051,1975,249,4256,210,361,,
"Trans., almac. y comunicaciones (058)",1670,1029,147,380,34,80,,
"Intermediación financiera (059)",650,619,2,27,1,1,,
"Activid.inmobil., empres. y alquileres (060)",3237,2406,97,642,49,43,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",2057,1949,108,,,,,
"Enseñanza (062)",8852,8390,,427,18,17,,
"Servicios sociales y de salud (063)",3005,2675,14,282,16,18,,
"Otras activ. serv.comun.soc y personales (064)",3172,1119,126,1835,33,59,,
"Hogares privados con servicio doméstico (065)",3299,,,,,,3299,
"Actividad economica no especificada (067)",1848,587,118,766,29,348,,
,,,,,,,,
"URBANA (068)",160903,53904,19041,65411,3661,7857,3269,7760
"Agric., ganadería, caza y silvicultura (069)",14117,189,3701,7339,513,2375,,
"Pesca (070)",70,11,46,9,2,2,,
"Explotación de minas y canteras (071)",2070,630,1327,69,39,5,,
"Industrias manufactureras (072)",13450,1018,3749,7536,653,494,,
"Suministro de electricidad, gas y agua (073)",480,329,139,12,,,,
"Construcción (074)",9227,685,5191,3050,241,60,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",40361,8375,1412,25885,1150,3539,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",4080,624,982,2138,192,144,,
"Comercio al por mayor (077)",2243,938,123,937,93,152,,
"Comercio al por menor (078)",34038,6813,307,22810,865,3243,,
"Hoteles y restaurantes (079)",9985,3402,438,5271,369,505,,
"Trans., almac. y comunicaciones (080)",14290,4542,1663,7616,222,247,,
"Intermediación financiera (081)",1392,1331,7,41,12,1,,
"Activid.inmobil., empres. y alquileres (082)",9537,6170,400,2646,243,78,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",5842,5526,316,,,,,
"Enseñanza (084)",15473,14576,13,828,34,22,,
"Servicios sociales y de salud (085)",4551,3732,30,717,50,22,,
"Otras activ. serv.comun.soc y personales (086)",6014,2416,248,3171,83,96,,
"Hogares privados con servicio doméstico (087)",3269,,,,,,3269,
"Actividad economica no especificada (089)",3015,972,361,1221,50,411,,
"Desocupado (090)",7760,,,,,,,7760
"Hombres (091)",92109,28682,15596,37950,2455,2600,145,4681
"Agric., ganadería, caza y silvicultura (092)",8811,137,2348,5015,377,934,,
"Pesca (093)",46,9,27,8,2,,,
"Explotación de minas y canteras (094)",1975,564,1306,62,38,5,,
"Industrias manufactureras (095)",8585,598,2737,4540,452,258,,
"Suministro de electricidad, gas y agua (096)",398,249,137,12,,,,
"Construcción (097)",8878,573,5075,2951,224,55,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",19153,4187,1300,12150,676,840,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",3669,477,922,2019,175,76,,
"Comercio al por mayor (100)",1214,540,107,474,56,37,,
"Comercio al por menor (101)",14270,3170,271,9657,445,727,,
"Hoteles y restaurantes (102)",3204,1518,208,1166,162,150,,
"Trans., almac. y comunicaciones (103)",12651,3523,1521,7249,191,167,,
"Intermediación financiera (104)",743,712,5,15,11,,,
"Activid.inmobil., empres. y alquileres (105)",6346,3806,303,2008,194,35,,
