"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",1256,,3,9,39,178,546,481
"De 15 a 19 años (052)",43,,,,,,27,16
"De 20 a 24 años (053)",311,,,,,,135,176
"De 25 a 29 años (054)",262,,,,,5,144,113
"De 30 a 34 años (055)",228,,,,,40,118,70
"De 35 a 39 años (056)",197,,,,2,48,89,58
"De 40 a 44 años (057)",88,,,,5,44,24,15
"De 45 a 49 años (058)",62,,,,11,31,7,13
"De 50 y más años (059)",65,,3,9,21,10,2,20
"Sup. no Univ. completa (060)",2270,1,2,33,134,415,884,801
"De 20 a 24 años (063)",242,,,,,,94,148
"De 25 a 29 años (064)",479,,,,,14,246,219
"De 30 a 34 años (065)",486,,,,,65,261,160
"De 35 a 39 años (066)",399,,,,5,101,187,106
"De 40 a 44 años (067)",249,,,,7,92,79,71
"De 45 a 49 años (068)",197,,,1,37,104,16,39
"De 50 y más años (069)",218,1,2,32,85,39,1,58
"Sup. Univ. incompleta (070)",709,,1,4,26,117,250,311
"De 15 a 19 años (072)",12,,,,,,4,8
"De 20 a 24 años (073)",201,,,,,1,67,133
"De 25 a 29 años (074)",148,,,,,6,64,78
"De 30 a 34 años (075)",106,,,,,23,52,31
"De 35 a 39 años (076)",89,,,,1,26,40,22
"De 40 a 44 años (077)",70,,,,1,29,16,24
"De 45 a 49 años (078)",45,,,,8,24,7,6
"De 50 y más años (079)",38,,1,4,16,8,,9
"Sup. Univ. completa (080)",2084,1,3,29,140,411,726,774
"De 20 a 24 años (083)",185,,,,,,54,131
"De 25 a 29 años (084)",354,,,,,10,148,196
"De 30 a 34 años (085)",408,,,,,36,218,154
"De 35 a 39 años (086)",358,,,,3,87,167,101
"De 40 a 44 años (087)",330,,,,13,132,103,82
"De 45 a 49 años (088)",224,,,2,34,103,35,50
"De 50 y más años (089)",225,1,3,27,90,43,1,60
,,,,,,,,
"URBANA (100)",24025,78,319,971,2363,5125,8024,7145
"De 12 a 14 años (101)",57,,,,,,2,55
"De 15 a 19 años (102)",772,,,,,,408,364
"De 20 a 24 años (103)",2767,,,,,4,1479,1284
"De 25 a 29 años (104)",3324,,,,,222,1862,1240
"De 30 a 34 años (105)",3345,,,,,619,1819,907
"De 35 a 39 años (106)",3211,,,,45,1071,1371,724
"De 40 a 44 años (107)",2791,,,,183,1239,778,591
"De 45 a 49 años (108)",2223,,,11,449,1047,279,437
"De 50 y más años (109)",5535,78,319,960,1686,923,26,1543
"Sin nivel (110)",2330,34,146,291,431,393,263,772
"De 15 a 19 años (112)",13,,,,,,3,10
"De 20 a 24 años (113)",45,,,,,,22,23
"De 25 a 29 años (114)",70,,,,,1,39,30
"De 30 a 34 años (115)",88,,,,,14,49,25
"De 35 a 39 años (116)",131,,,,1,37,58,35
"De 40 a 44 años (117)",166,,,,8,63,55,40
"De 45 a 49 años (118)",184,,,1,18,89,33,43
"De 50 y más años (119)",1633,34,146,290,404,189,4,566
"Educacion Inicial (120)",23,,,,,,11,12
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",6,,,,,,3,3
"De 30 a 34 años (125)",9,,,,,,6,3
"De 35 a 39 años (126)",5,,,,,,2,3
"Primaria (130)",8602,39,142,511,1176,2252,2389,2093
"De 12 a 14 años (131)",30,,,,,,2,28
"De 15 a 19 años (132)",208,,,,,,115,93
"De 20 a 24 años (133)",567,,,,,2,350,215
"De 25 a 29 años (134)",798,,,,,79,481,238
"De 30 a 34 años (135)",969,,,,,225,522,222
"De 35 a 39 años (136)",1114,,,,24,408,454,228
"De 40 a 44 años (137)",1181,,,,87,554,319,221
"De 45 a 49 años (138)",1022,,,4,210,487,132,189
"De 50 y más años (139)",2713,39,142,507,855,497,14,659
"Secundaria (140)",7280,3,22,99,434,1437,3205,2080
"De 12 a 14 años (141)",27,,,,,,,27
"De 15 a 19 años (142)",499,,,,,,263,236
"De 20 a 24 años (143)",1291,,,,,1,783,507
"De 25 a 29 años (144)",1324,,,,,110,807,407
"De 30 a 34 años (145)",1179,,,,,233,665,281
"De 35 a 39 años (146)",1018,,,,10,383,430,195
"De 40 a 44 años (147)",748,,,,63,342,197,146
"De 45 a 49 años (148)",519,,,3,133,224,56,103
"De 50 y más años (149)",675,3,22,96,228,144,4,178
"Sup. no Univ. incompleta (150)",1101,,3,7,34,162,469,426
"De 15 a 19 años (152)",38,,,,,,23,15
"De 20 a 24 años (153)",273,,,,,,118,155
"De 25 a 29 años (154)",228,,,,,4,121,103
"De 30 a 34 años (155)",192,,,,,33,98,61
"De 35 a 39 años (156)",172,,,,2,44,77,49
"De 40 a 44 años (157)",85,,,,5,44,24,12
"De 45 a 49 años (158)",57,,,,10,28,6,13
"De 50 y más años (159)",56,,3,7,17,9,2,18
"Sup. no Univ. completa (160)",2071,1,2,30,129,382,786,741
"De 20 a 24 años (163)",223,,,,,,88,135
"De 25 a 29 años (164)",427,,,,,13,213,201
"De 30 a 34 años (165)",436,,,,,59,233,144
"De 35 a 39 años (166)",362,,,,5,94,164,99
"De 40 a 44 años (167)",234,,,,6,86,72,70
"De 45 a 49 años (168)",184,,,1,37,95,15,36
"De 50 y más años (169)",205,1,2,29,81,35,1,56
"Sup. Univ. incompleta (170)",661,,1,4,25,111,233,287
"De 15 a 19 años (172)",12,,,,,,4,8
"De 20 a 24 años (173)",188,,,,,1,64,123
"De 25 a 29 años (174)",137,,,,,5,59,73
"De 30 a 34 años (175)",99,,,,,22,48,29
"De 35 a 39 años (176)",82,,,,1,25,37,19
"De 40 a 44 años (177)",63,,,,1,27,14,21
"De 45 a 49 años (178)",43,,,,8,23,7,5
"De 50 y más años (179)",37,,1,4,15,8,,9
"Sup. Univ. completa (180)",1957,1,3,29,134,388,668,734
"De 20 a 24 años (183)",179,,,,,,54,125
"De 25 a 29 años (184)",334,,,,,10,139,185
"De 30 a 34 años (185)",373,,,,,33,198,142
"De 35 a 39 años (186)",327,,,,2,80,149,96
"De 40 a 44 años (187)",314,,,,13,123,97,81
"De 45 a 49 años (188)",214,,,2,33,101,30,48
"De 50 y más años (189)",216,1,3,27,86,41,1,57
,,,,,,,,
"RURAL (200)",21040,64,311,844,2103,4446,9200,4072
"De 12 a 14 años (201)",30,,,,,,3,27
"De 15 a 19 años (202)",984,,,,,,586,398
"De 20 a 24 años (203)",2650,,,,,10,1823,817
"De 25 a 29 años (204)",2894,,,,,172,2135,587
"De 30 a 34 años (205)",2621,,,,1,425,1770,425
"De 35 a 39 años (206)",2527,,,,17,740,1432,338
"De 40 a 44 años (207)",2031,,,1,92,834,874,230
"De 45 a 49 años (208)",1715,,,2,186,865,466,196
"De 50 y más años (209)",5588,64,311,841,1807,1400,111,1054
"Sin nivel (210)",5746,56,254,599,1147,1209,1282,1199
"De 12 a 14 años (211)",4,,,,,,,4
"De 15 a 19 años (212)",56,,,,,,30,26
"De 20 a 24 años (213)",183,,,,,,126,57
"De 25 a 29 años (214)",250,,,,,8,190,52
"De 30 a 34 años (215)",293,,,,,26,199,68
"De 35 a 39 años (216)",462,,,,4,113,277,68
"De 40 a 44 años (217)",506,,,,15,167,245,79
"De 45 a 49 años (218)",497,,,,40,229,162,66
"De 50 y más años (219)",3495,56,254,599,1088,666,53,779
"Educacion Inicial (220)",34,,,,,5,20,9
"De 15 a 19 años (222)",1,,,,,,,1
"De 20 a 24 años (223)",3,,,,,,3,
"De 25 a 29 años (224)",13,,,,,3,7,3
"De 30 a 34 años (225)",9,,,,,1,6,2
"De 35 a 39 años (226)",8,,,,,1,4,3
"Primaria (230)",11629,8,53,228,874,2763,5808,1895
"De 12 a 14 años (231)",16,,,,,,3,13
"De 15 a 19 años (232)",543,,,,,,339,204
"De 20 a 24 años (233)",1531,,,,,10,1082,439
"De 25 a 29 años (234)",1837,,,,,118,1393,326
"De 30 a 34 años (235)",1702,,,,1,290,1177,234
"De 35 a 39 años (236)",1626,,,,12,499,915,200
"De 40 a 44 años (237)",1318,,,1,63,572,566,116
"De 45 a 49 años (238)",1087,,,2,126,566,277,116
"De 50 y más años (239)",1969,8,53,225,672,708,56,247
"Secundaria (240)",3102,,4,12,65,391,1840,790
"De 12 a 14 años (241)",10,,,,,,,10
"De 15 a 19 años (242)",379,,,,,,213,166
"De 20 a 24 años (243)",857,,,,,,586,271
"De 25 a 29 años (244)",677,,,,,40,475,162
"De 30 a 34 años (245)",489,,,,,91,316,82
"De 35 a 39 años (246)",331,,,,,108,180,43
"De 40 a 44 años (247)",166,,,,13,78,48,27
"De 45 a 49 años (248)",101,,,,18,55,20,8
"De 50 y más años (249)",92,,4,12,34,19,2,21
"Sup. no Univ. incompleta (250)",155,,,2,5,16,77,55
"De 15 a 19 años (252)",5,,,,,,4,1
"De 20 a 24 años (253)",38,,,,,,17,21
"De 25 a 29 años (254)",34,,,,,1,23,10
"De 30 a 34 años (255)",36,,,,,7,20,9
"De 35 a 39 años (256)",25,,,,,4,12,9
"De 40 a 44 años (257)",3,,,,,,,3
"De 45 a 49 años (258)",5,,,,1,3,1,
"De 50 y más años (259)",9,,,2,4,1,,2
"Sup. no Univ. completa (260)",199,,,3,5,33,98,60
"De 20 a 24 años (263)",19,,,,,,6,13
"De 25 a 29 años (264)",52,,,,,1,33,18
"De 30 a 34 años (265)",50,,,,,6,28,16
"De 35 a 39 años (266)",37,,,,,7,23,7
"De 40 a 44 años (267)",15,,,,1,6,7,1
"De 45 a 49 años (268)",13,,,,,9,1,3
"De 50 y más años (269)",13,,,3,4,4,,2
"Sup. Univ. incompleta (270)",48,,,,1,6,17,24
"De 20 a 24 años (273)",13,,,,,,3,10
"De 25 a 29 años (274)",11,,,,,1,5,5
"De 30 a 34 años (275)",7,,,,,1,4,2
"De 35 a 39 años (276)",7,,,,,1,3,3
"De 40 a 44 años (277)",7,,,,,2,2,3
"De 45 a 49 años (278)",2,,,,,1,,1
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",127,,,,6,23,58,40
"De 20 a 24 años (283)",6,,,,,,,6
"De 25 a 29 años (284)",20,,,,,,9,11
"De 30 a 34 años (285)",35,,,,,3,20,12
"De 35 a 39 años (286)",31,,,,1,7,18,5
"De 40 a 44 años (287)",16,,,,,9,6,1
"De 45 a 49 años (288)",10,,,,1,2,5,2
"De 50 y más años (289)",9,,,,4,2,,3
