"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",29,,,,,,16,13
"De 25 a 29 años (054)",39,,,,,3,19,17
"De 30 a 34 años (055)",28,,,,,5,16,7
"De 35 a 39 años (056)",20,,,,,3,13,4
"De 40 a 44 años (057)",8,,,,,3,4,1
"De 45 a 49 años (058)",3,,,,,2,1,
"De 50 y más años (059)",5,,,2,1,,1,1
"Sup. no Univ. completa (060)",150,,,,,24,84,42
"De 20 a 24 años (063)",14,,,,,,7,7
"De 25 a 29 años (064)",48,,,,,,31,17
"De 30 a 34 años (065)",38,,,,,1,30,7
"De 35 a 39 años (066)",23,,,,,9,10,4
"De 40 a 44 años (067)",11,,,,,5,3,3
"De 45 a 49 años (068)",8,,,,,4,3,1
"De 50 y más años (069)",8,,,,,5,,3
"Sup. Univ. incompleta (070)",67,,,,2,3,28,34
"De 15 a 19 años (072)",2,,,,,,2,
"De 20 a 24 años (073)",15,,,,,,4,11
"De 25 a 29 años (074)",12,,,,,,5,7
"De 30 a 34 años (075)",17,,,,,,10,7
"De 35 a 39 años (076)",12,,,,,1,7,4
"De 40 a 44 años (077)",2,,,,,,,2
"De 45 a 49 años (078)",5,,,,,2,,3
"De 50 y más años (079)",2,,,,2,,,
"Sup. Univ. completa (080)",114,,,1,3,15,56,39
"De 20 a 24 años (083)",7,,,,,,2,5
"De 25 a 29 años (084)",28,,,,,,15,13
"De 30 a 34 años (085)",27,,,,,4,14,9
"De 35 a 39 años (086)",27,,,,,5,16,6
"De 40 a 44 años (087)",12,,,,,3,6,3
"De 45 a 49 años (088)",5,,,,,2,2,1
"De 50 y más años (089)",8,,,1,3,1,1,2
,,,,,,,,
"URBANA (100)",2969,1,12,54,159,463,1509,771
"De 12 a 14 años (101)",14,,,,,,3,11
"De 15 a 19 años (102)",225,,,,,,128,97
"De 20 a 24 años (103)",491,,,,,3,318,170
"De 25 a 29 años (104)",515,,,,,17,346,152
"De 30 a 34 años (105)",423,,,,,46,301,76
"De 35 a 39 años (106)",354,,,,4,69,229,52
"De 40 a 44 años (107)",258,,,,8,88,114,48
"De 45 a 49 años (108)",205,,,,15,99,63,28
"De 50 y más años (109)",484,1,12,54,132,141,7,137
"Sin nivel (110)",336,,6,22,52,68,96,92
"De 15 a 19 años (112)",4,,,,,,3,1
"De 20 a 24 años (113)",16,,,,,,8,8
"De 25 a 29 años (114)",14,,,,,,10,4
"De 30 a 34 años (115)",31,,,,,3,23,5
"De 35 a 39 años (116)",25,,,,1,,18,6
"De 40 a 44 años (117)",33,,,,3,9,16,5
"De 45 a 49 años (118)",42,,,,3,19,15,5
"De 50 y más años (119)",171,,6,22,45,37,3,58
"Educacion Inicial (120)",3,,,,,,2,1
"De 12 a 14 años (121)",1,,,,,,,1
"De 20 a 24 años (123)",1,,,,,,1,
"De 30 a 34 años (125)",1,,,,,,1,
"Primaria (130)",1408,1,5,25,89,258,713,317
"De 12 a 14 años (131)",6,,,,,,2,4
"De 15 a 19 años (132)",96,,,,,,50,46
"De 20 a 24 años (133)",190,,,,,,134,56
"De 25 a 29 años (134)",213,,,,,5,150,58
"De 30 a 34 años (135)",179,,,,,13,140,26
"De 35 a 39 años (136)",189,,,,3,40,124,22
"De 40 a 44 años (137)",152,,,,4,53,72,23
"De 45 a 49 años (138)",119,,,,8,55,39,17
"De 50 y más años (139)",264,1,5,25,74,92,2,65
"Secundaria (140)",882,,1,4,13,92,528,244
"De 12 a 14 años (141)",7,,,,,,1,6
"De 15 a 19 años (142)",122,,,,,,73,49
"De 20 a 24 años (143)",233,,,,,3,151,79
"De 25 a 29 años (144)",199,,,,,9,138,52
"De 30 a 34 años (145)",136,,,,,22,91,23
"De 35 a 39 años (146)",81,,,,,16,53,12
"De 40 a 44 años (147)",47,,,,1,19,15,12
"De 45 a 49 años (148)",29,,,,4,16,6,3
"De 50 y más años (149)",28,,1,4,8,7,,8
"Sup. no Univ. incompleta (150)",91,,,2,1,12,44,32
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",22,,,,,,12,10
"De 25 a 29 años (154)",25,,,,,3,10,12
"De 30 a 34 años (155)",17,,,,,4,8,5
"De 35 a 39 años (156)",13,,,,,1,10,2
"De 40 a 44 años (157)",5,,,,,2,2,1
"De 45 a 49 años (158)",3,,,,,2,1,
"De 50 y más años (159)",5,,,2,1,,1,1
"Sup. no Univ. completa (160)",113,,,,,19,64,30
"De 20 a 24 años (163)",12,,,,,,7,5
"De 25 a 29 años (164)",36,,,,,,25,11
"De 30 a 34 años (165)",27,,,,,1,20,6
"De 35 a 39 años (166)",17,,,,,6,8,3
"De 40 a 44 años (167)",8,,,,,3,3,2
"De 45 a 49 años (168)",5,,,,,4,1,
"De 50 y más años (169)",8,,,,,5,,3
"Sup. Univ. incompleta (170)",42,,,,1,2,17,22
"De 15 a 19 años (172)",2,,,,,,2,
"De 20 a 24 años (173)",11,,,,,,3,8
"De 25 a 29 años (174)",8,,,,,,3,5
"De 30 a 34 años (175)",8,,,,,,6,2
"De 35 a 39 años (176)",7,,,,,1,3,3
"De 40 a 44 años (177)",2,,,,,,,2
"De 45 a 49 años (178)",3,,,,,1,,2
"De 50 y más años (179)",1,,,,1,,,
"Sup. Univ. completa (180)",94,,,1,3,12,45,33
"De 20 a 24 años (183)",6,,,,,,2,4
"De 25 a 29 años (184)",20,,,,,,10,10
"De 30 a 34 años (185)",24,,,,,3,12,9
"De 35 a 39 años (186)",22,,,,,5,13,4
"De 40 a 44 años (187)",11,,,,,2,6,3
"De 45 a 49 años (188)",4,,,,,2,1,1
"De 50 y más años (189)",7,,,1,3,,1,2
,,,,,,,,
"RURAL (200)",6932,4,23,88,258,570,3679,2310
"De 12 a 14 años (201)",62,,,,,,4,58
"De 15 a 19 años (202)",779,,,,,,420,359
"De 20 a 24 años (203)",1294,,,,,,786,508
"De 25 a 29 años (204)",1168,,,,,15,812,341
"De 30 a 34 años (205)",813,,,,,29,594,190
"De 35 a 39 años (206)",902,,,,3,74,623,202
"De 40 a 44 años (207)",497,,,,10,96,256,135
"De 45 a 49 años (208)",467,,,,21,172,152,122
"De 50 y más años (209)",950,4,23,88,224,184,32,395
"Sin nivel (210)",2594,3,19,65,173,267,966,1101
"De 12 a 14 años (211)",13,,,,,,1,12
"De 15 a 19 años (212)",120,,,,,,54,66
"De 20 a 24 años (213)",286,,,,,,132,154
"De 25 a 29 años (214)",345,,,,,1,189,155
"De 30 a 34 años (215)",249,,,,,8,149,92
"De 35 a 39 años (216)",385,,,,1,27,241,116
"De 40 a 44 años (217)",248,,,,7,45,98,98
"De 45 a 49 años (218)",271,,,,11,94,79,87
"De 50 y más años (219)",677,3,19,65,154,92,23,321
"Educacion Inicial (220)",20,,,,,,11,9
"De 15 a 19 años (222)",3,,,,,,1,2
"De 20 a 24 años (223)",5,,,,,,3,2
"De 25 a 29 años (224)",9,,,,,,5,4
"De 30 a 34 años (225)",1,,,,,,1,
"De 35 a 39 años (226)",2,,,,,,1,1
"Primaria (230)",3561,1,4,20,78,271,2239,948
"De 12 a 14 años (231)",44,,,,,,3,41
"De 15 a 19 años (232)",521,,,,,,291,230
"De 20 a 24 años (233)",778,,,,,,521,257
"De 25 a 29 años (234)",652,,,,,11,501,140
"De 30 a 34 años (235)",458,,,,,19,367,72
"De 35 a 39 años (236)",445,,,,2,35,335,73
"De 40 a 44 años (237)",228,,,,3,44,146,35
"De 45 a 49 años (238)",178,,,,8,74,66,30
"De 50 y más años (239)",257,1,4,20,65,88,9,70
"Secundaria (240)",633,,,3,6,19,395,210
"De 12 a 14 años (241)",5,,,,,,,5
"De 15 a 19 años (242)",135,,,,,,74,61
"De 20 a 24 años (243)",211,,,,,,125,86
"De 25 a 29 años (244)",124,,,,,3,95,26
"De 30 a 34 años (245)",71,,,,,,53,18
"De 35 a 39 años (246)",47,,,,,7,34,6
"De 40 a 44 años (247)",14,,,,,3,10,1
"De 45 a 49 años (248)",12,,,,2,3,4,3
"De 50 y más años (249)",14,,,3,4,3,,4
"Sup. no Univ. incompleta (250)",42,,,,,4,26,12
"De 20 a 24 años (253)",7,,,,,,4,3
"De 25 a 29 años (254)",14,,,,,,9,5
"De 30 a 34 años (255)",11,,,,,1,8,2
"De 35 a 39 años (256)",7,,,,,2,3,2
"De 40 a 44 años (257)",3,,,,,1,2,
"Sup. no Univ. completa (260)",37,,,,,5,20,12
"De 20 a 24 años (263)",2,,,,,,,2
"De 25 a 29 años (264)",12,,,,,,6,6
"De 30 a 34 años (265)",11,,,,,,10,1
"De 35 a 39 años (266)",6,,,,,3,2,1
"De 40 a 44 años (267)",3,,,,,2,,1
"De 45 a 49 años (268)",3,,,,,,2,1
"Sup. Univ. incompleta (270)",25,,,,1,1,11,12
"De 20 a 24 años (273)",4,,,,,,1,3
"De 25 a 29 años (274)",4,,,,,,2,2
"De 30 a 34 años (275)",9,,,,,,4,5
"De 35 a 39 años (276)",5,,,,,,4,1
"De 45 a 49 años (278)",2,,,,,1,,1
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",20,,,,,3,11,6
"De 20 a 24 años (283)",1,,,,,,,1
"De 25 a 29 años (284)",8,,,,,,5,3
"De 30 a 34 años (285)",3,,,,,1,2,
"De 35 a 39 años (286)",5,,,,,,3,2
"De 40 a 44 años (287)",1,,,,,1,,
"De 45 a 49 años (288)",1,,,,,,1,
"De 50 y más años (289)",1,,,,,1,,
