"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",551,3565,3112,11,87.3,0.3,
"De 50 y más años (039)",2063,14470,11608,,80.2,,
"Viudo(a) (040)",1595,9533,7215,,75.7,,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",2,3,3,,100,,
"De 20 a 24 años (043)",5,11,9,,81.8,,
"De 25 a 29 años (044)",8,21,21,,100,,
"De 30 a 34 años (045)",16,53,47,,88.7,,
"De 35 a 39 años (046)",29,125,119,,95.2,,
"De 40 a 44 años (047)",62,305,256,,83.9,,
"De 45 a 49 años (048)",76,395,356,,90.1,,
"De 50 y más años (049)",1396,8620,6404,,74.3,,
"Divorciado(a) (050)",47,180,148,3,82.2,1.7,
"De 20 a 24 años (053)",5,7,7,2,100,28.6,
"De 25 a 29 años (054)",3,7,7,,100,,
"De 30 a 34 años (055)",4,8,8,,100,,
"De 35 a 39 años (056)",5,16,16,,100,,
"De 40 a 44 años (057)",4,17,14,,82.4,,
"De 45 a 49 años (058)",4,21,14,1,66.7,4.8,
"De 50 y más años (059)",22,104,82,,78.8,,
"Soltero(a) (060)",4012,1085,1033,60,95.2,5.5,
"De 12 a 14 años (061)",1333,,,,,,
"De 15 a 19 años (062)",1332,74,72,24,97.3,32.4,
"De 20 a 24 años (063)",485,170,167,18,98.2,10.6,
"De 25 a 29 años (064)",242,158,154,9,97.5,5.7,
"De 30 a 34 años (065)",198,191,185,9,96.9,4.7,
"De 35 a 39 años (066)",114,137,132,,96.4,,
"De 40 a 44 años (067)",77,107,100,,93.5,,
"De 45 a 49 años (068)",49,55,53,,96.4,,
"De 50 y más años (069)",182,193,170,,88.1,,
,,,,,,,
"URBANA (080)",4591,14242,12161,222,85.4,1.6,
"De 12 a 14 años (081)",479,,,,,,
"De 15 a 19 años (082)",611,99,98,35,99,35.4,
"De 20 a 24 años (083)",414,387,379,40,97.9,10.3,
"De 25 a 29 años (084)",418,741,723,44,97.6,5.9,
"De 30 a 34 años (085)",448,1139,1074,55,94.3,4.8,
"De 35 a 39 años (086)",398,1384,1290,34,93.2,2.5,
"De 40 a 44 años (087)",339,1525,1385,11,90.8,0.7,
"De 45 a 49 años (088)",239,1302,1144,3,87.9,0.2,
"De 50 y más años (089)",1245,7665,6068,,79.2,,
"Conviviente (090)",690,1483,1385,95,93.4,6.4,
"De 12 a 14 años (091)",6,,,,,,
"De 15 a 19 años (092)",87,54,54,17,100,31.5,
"De 20 a 24 años (093)",153,195,188,29,96.4,14.9,
"De 25 a 29 años (094)",148,260,253,22,97.3,8.5,
"De 30 a 34 años (095)",123,305,299,16,98,5.2,
"De 35 a 39 años (096)",67,184,171,8,92.9,4.3,
"De 40 a 44 años (097)",44,158,155,3,98.1,1.9,
"De 45 a 49 años (098)",18,69,62,,89.9,,
"De 50 y más años (099)",44,258,203,,78.7,,
"Separado(a) (100)",146,412,362,8,87.9,1.9,
"De 15 a 19 años (102)",10,11,11,5,100,45.5,
"De 20 a 24 años (103)",22,27,27,1,100,3.7,
"De 25 a 29 años (104)",18,37,35,,94.6,,
"De 30 a 34 años (105)",22,47,45,1,95.7,2.1,
"De 35 a 39 años (106)",13,32,31,1,96.9,3.1,
"De 40 a 44 años (107)",19,73,70,,95.9,,
"De 45 a 49 años (108)",8,19,18,,94.7,,
"De 50 y más años (109)",34,166,125,,75.3,,
"Casado(a) (110)",1771,8927,7703,102,86.3,1.1,
"De 15 a 19 años (112)",8,10,10,2,100,20,
"De 20 a 24 años (113)",67,107,107,6,100,5.6,
"De 25 a 29 años (114)",148,380,372,20,97.9,5.3,
"De 30 a 34 años (115)",218,703,652,38,92.7,5.4,
"De 35 a 39 años (116)",268,1073,996,25,92.8,2.3,
"De 40 a 44 años (117)",224,1143,1025,8,89.7,0.7,
"De 45 a 49 años (118)",177,1086,948,3,87.3,0.3,
"De 50 y más años (119)",661,4425,3593,,81.2,,
"Viudo(a) (120)",507,3014,2326,,77.2,,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",2,3,3,,100,,
"De 20 a 24 años (123)",1,2,2,,100,,
"De 25 a 29 años (124)",2,5,5,,100,,
"De 30 a 34 años (125)",4,19,15,,78.9,,
"De 35 a 39 años (126)",8,37,34,,91.9,,
"De 40 a 44 años (127)",24,116,100,,86.2,,
"De 45 a 49 años (128)",21,103,96,,93.2,,
"De 50 y más años (129)",444,2729,2071,,75.9,,
"Divorciado(a) (130)",19,61,51,1,83.6,1.6,
"De 20 a 24 años (133)",3,4,4,1,100,25,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 30 a 34 años (135)",2,5,5,,100,,
"De 35 a 39 años (136)",2,6,6,,100,,
"De 40 a 44 años (137)",1,2,2,,100,,
"De 45 a 49 años (138)",2,13,8,,61.5,,
"De 50 y más años (139)",8,30,25,,83.3,,
"Soltero(a) (140)",1458,345,334,16,96.8,4.6,
"De 12 a 14 años (141)",472,,,,,,
"De 15 a 19 años (142)",504,21,20,11,95.2,52.4,
"De 20 a 24 años (143)",168,52,51,3,98.1,5.8,
"De 25 a 29 años (144)",101,58,57,2,98.3,3.4,
"De 30 a 34 años (145)",79,60,58,,96.7,,
"De 35 a 39 años (146)",40,52,52,,100,,
"De 40 a 44 años (147)",27,33,33,,100,,
"De 45 a 49 años (148)",13,12,12,,100,,
"De 50 y más años (149)",54,57,51,,89.5,,
,,,,,,,
"RURAL (160)",8500,30032,25207,408,83.9,1.4,
"De 12 a 14 años (161)",871,5,5,,100,,
"De 15 a 19 años (162)",993,164,160,47,97.6,28.7,
"De 20 a 24 años (163)",833,881,862,95,97.8,10.8,
"De 25 a 29 años (164)",740,1512,1448,99,95.8,6.5,
"De 30 a 34 años (165)",676,2067,1945,90,94.1,4.4,
"De 35 a 39 años (166)",605,2371,2169,41,91.5,1.7,
"De 40 a 44 años (167)",594,2961,2679,26,90.5,0.9,
"De 45 a 49 años (168)",540,3153,2769,10,87.8,0.3,
"De 50 y más años (169)",2648,16918,13170,,77.8,,
"Conviviente (170)",1158,2733,2557,169,93.6,6.2,
"De 12 a 14 años (171)",6,1,1,,100,,
"De 15 a 19 años (172)",133,88,86,28,97.7,31.8,
"De 20 a 24 años (173)",316,419,414,53,98.8,12.6,
"De 25 a 29 años (174)",273,576,556,49,96.5,8.5,
"De 30 a 34 años (175)",149,434,409,23,94.2,5.3,
"De 35 a 39 años (176)",83,285,274,12,96.1,4.2,
"De 40 a 44 años (177)",61,225,212,3,94.2,1.3,
"De 45 a 49 años (178)",46,226,204,1,90.3,0.4,
"De 50 y más años (179)",91,479,401,,83.7,,
"Separado(a) (180)",244,746,669,14,89.7,1.9,
"De 12 a 14 años (181)",3,2,2,,100,,
"De 15 a 19 años (182)",12,10,10,3,100,30,
"De 20 a 24 años (183)",26,31,31,2,100,6.5,
"De 25 a 29 años (184)",32,60,59,4,98.3,6.7,
"De 30 a 34 años (185)",26,69,62,2,89.9,2.9,
"De 35 a 39 años (186)",34,98,92,1,93.9,1,
"De 40 a 44 años (187)",23,78,74,2,94.9,2.6,
"De 45 a 49 años (188)",27,105,94,,89.5,,
"De 50 y más años (189)",61,293,245,,83.6,,
"Casado(a) (190)",3428,19175,16296,179,85,0.9,
"De 12 a 14 años (191)",1,2,2,,100,,
"De 15 a 19 años (192)",20,13,12,3,92.3,23.1,
"De 20 a 24 años (193)",168,301,291,24,96.7,8,
"De 25 a 29 años (194)",286,754,714,39,94.7,5.2,
"De 30 a 34 años (195)",368,1396,1312,56,94,4,
"De 35 a 39 años (196)",390,1805,1628,28,90.2,1.6,
"De 40 a 44 años (197)",419,2380,2158,21,90.7,0.9,
"De 45 a 49 años (198)",374,2479,2164,8,87.3,0.3,
"De 50 y más años (199)",1402,10045,8015,,79.8,,
"Viudo(a) (200)",1088,6519,4889,,75,,
"De 20 a 24 años (203)",4,9,7,,77.8,,
"De 25 a 29 años (204)",6,16,16,,100,,
"De 30 a 34 años (205)",12,34,32,,94.1,,
"De 35 a 39 años (206)",21,88,85,,96.6,,
"De 40 a 44 años (207)",38,189,156,,82.5,,
"De 45 a 49 años (208)",55,292,260,,89,,
"De 50 y más años (209)",952,5891,4333,,73.6,,
"Divorciado(a) (210)",28,119,97,2,81.5,1.7,
"De 20 a 24 años (213)",2,3,3,1,100,33.3,
"De 25 a 29 años (214)",2,6,6,,100,,
"De 30 a 34 años (215)",2,3,3,,100,,
"De 35 a 39 años (216)",3,10,10,,100,,
"De 40 a 44 años (217)",3,15,12,,80,,
"De 45 a 49 años (218)",2,8,6,1,75,12.5,
"De 50 y más años (219)",14,74,57,,77,,
"Soltero(a) (220)",2554,740,699,44,94.5,5.9,
"De 12 a 14 años (221)",861,,,,,,
"De 15 a 19 años (222)",828,53,52,13,98.1,24.5,
"De 20 a 24 años (223)",317,118,116,15,98.3,12.7,
"De 25 a 29 años (224)",141,100,97,7,97,7,
"De 30 a 34 años (225)",119,131,127,9,96.9,6.9,
"De 35 a 39 años (226)",74,85,80,,94.1,,
"De 40 a 44 años (227)",50,74,67,,90.5,,
"De 45 a 49 años (228)",36,43,41,,95.3,,
"De 50 y más años (229)",128,136,119,,87.5,,
