"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",113,112,,40,44,15,13,,,,1,228
"De 35 a 39 años (026)",115,113,1,29,28,33,19,3,,,2,286
"De 40 a 44 años (027)",110,110,1,13,23,29,32,12,,,,358
"De 45 a 49 años (028)",109,109,2,13,25,19,35,10,4,1,,383
"De 50 y más años (029)",257,255,3,20,39,47,60,46,30,10,2,1167
"Casado(a) (030)",5756,5705,150,675,1506,1209,1176,557,268,164,51,20162
"De 12 a 14 años (031)",3,,,,,,,,,,3,
"De 15 a 19 años (032)",29,26,11,13,1,1,,,,,3,18
"De 20 a 24 años (033)",137,128,19,67,32,6,4,,,,9,166
"De 25 a 29 años (034)",368,358,34,159,121,33,11,,,,10,545
"De 30 a 34 años (035)",665,660,20,152,300,131,47,7,3,,5,1418
"De 35 a 39 años (036)",845,841,14,105,355,222,117,23,3,2,4,2186
"De 40 a 44 años (037)",828,822,13,56,266,241,182,53,8,3,6,2524
"De 45 a 49 años (038)",777,776,9,42,187,210,225,81,16,6,1,2750
"De 50 y más años (039)",2104,2094,30,81,244,365,590,393,238,153,10,10555
"Viudo(a) (040)",964,956,16,53,85,107,235,205,138,117,8,5445
"De 15 a 19 años (042)",4,4,1,1,2,,,,,,,5
"De 20 a 24 años (043)",4,4,,2,2,,,,,,,6
"De 25 a 29 años (044)",3,3,,2,,1,,,,,,5
"De 30 a 34 años (045)",12,12,,5,3,2,1,1,,,,27
"De 35 a 39 años (046)",23,23,,4,12,2,2,2,1,,,63
"De 40 a 44 años (047)",43,43,2,5,9,9,7,8,2,1,,165
"De 45 a 49 años (048)",50,50,,6,8,11,12,9,4,,,200
"De 50 y más años (049)",825,817,13,28,49,82,213,185,131,116,8,4974
"Divorciado(a) (050)",110,109,3,15,29,18,22,9,7,6,1,411
"De 15 a 19 años (052)",2,1,1,,,,,,,,1,
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"De 25 a 29 años (054)",1,1,,,1,,,,,,,2
"De 30 a 34 años (055)",10,10,,3,4,2,1,,,,,21
"De 35 a 39 años (056)",8,8,,2,3,1,2,,,,,20
"De 40 a 44 años (057)",10,10,1,3,3,2,,1,,,,21
"De 45 a 49 años (058)",18,18,,2,4,5,5,2,,,,58
"De 50 y más años (059)",60,60,1,4,14,8,14,6,7,6,,288
"Soltero(a) (060)",6494,5959,4980,627,205,89,58,,,,535,1536
"De 12 a 14 años (061)",1646,1646,1643,2,1,,,,,,,4
"De 15 a 19 años (062)",2057,2056,2012,42,2,,,,,,1,46
"De 20 a 24 años (063)",1164,964,814,133,11,5,1,,,,200,174
"De 25 a 29 años (064)",531,379,204,137,26,7,5,,,,152,230
"De 30 a 34 años (065)",317,255,87,109,42,14,3,,,,62,247
"De 35 a 39 años (066)",200,167,67,58,15,17,10,,,,33,179
"De 40 a 44 años (067)",178,151,39,52,32,19,9,,,,27,209
"De 45 a 49 años (068)",126,103,28,33,25,9,8,,,,23,142
"De 50 y más años (069)",275,238,86,61,51,18,22,,,,37,305
,,,,,,,,,,,,
"URBANA (080)",17295,16665,5019,2649,3062,2136,2091,942,473,293,630,37697
"De 12 a 14 años (081)",1503,1494,1489,4,1,,,,,,9,6
"De 15 a 19 años (082)",2123,2102,1915,169,15,3,,,,,21,208
"De 20 a 24 años (083)",1951,1735,862,635,198,31,9,,,,216,1163
"De 25 a 29 años (084)",1833,1664,291,665,508,159,38,3,,,169,2337
"De 30 a 34 años (085)",1728,1665,120,434,649,304,142,12,4,,63,3360
"De 35 a 39 años (086)",1719,1679,91,260,596,412,268,43,4,5,40,4198
"De 40 a 44 años (087)",1501,1468,64,163,406,404,315,102,11,3,33,4323
"De 45 a 49 años (088)",1284,1262,45,118,278,282,368,124,38,9,22,4347
"De 50 y más años (089)",3653,3596,142,201,411,541,951,658,416,276,57,17755
"Conviviente (090)",4392,4314,331,1188,1191,686,594,200,87,37,78,10636
"De 12 a 14 años (091)",13,6,3,3,,,,,,,7,3
"De 15 a 19 años (092)",217,201,84,105,10,2,,,,,16,131
"De 20 a 24 años (093)",731,705,109,413,156,21,6,,,,26,814
"De 25 a 29 años (094)",937,921,68,354,360,113,23,3,,,16,1530
"De 30 a 34 años (095)",709,707,23,146,284,160,85,8,1,,2,1615
"De 35 a 39 años (096)",624,621,12,78,204,164,142,16,2,3,3,1734
"De 40 a 44 años (097)",430,428,11,40,96,127,113,36,5,,2,1382
"De 45 a 49 años (098)",284,284,6,28,38,51,107,36,16,2,,1121
"De 50 y más años (099)",447,441,15,21,43,48,118,101,63,32,6,2306
"Separado(a) (100)",791,780,13,193,176,148,144,66,31,9,11,2408
"De 15 a 19 años (102)",19,18,3,15,,,,,,,1,15
"De 20 a 24 años (103)",51,50,3,39,8,,,,,,1,55
"De 25 a 29 años (104)",69,65,,33,19,12,1,,,,4,112
"De 30 a 34 años (105)",102,101,,36,41,14,10,,,,1,202
"De 35 a 39 años (106)",106,104,1,27,25,32,16,3,,,2,261
"De 40 a 44 años (107)",101,101,1,13,22,28,27,10,,,,320
"De 45 a 49 años (108)",104,104,2,13,24,17,34,10,3,1,,363
"De 50 y más años (109)",239,237,3,17,37,45,56,43,28,8,2,1080
"Casado(a) (110)",5247,5200,143,636,1407,1099,1060,489,232,134,47,17997
"De 12 a 14 años (111)",2,,,,,,,,,,2,
"De 15 a 19 años (112)",27,24,10,12,1,1,,,,,3,17
"De 20 a 24 años (113)",116,108,18,59,24,5,2,,,,8,131
"De 25 a 29 años (114)",332,323,32,150,104,27,10,,,,9,480
"De 30 a 34 años (115)",614,609,19,148,281,112,43,3,3,,5,1277
"De 35 a 39 años (116)",779,775,14,98,341,197,100,22,1,2,4,1976
"De 40 a 44 años (117)",756,750,12,53,248,221,161,48,5,2,6,2268
"De 45 a 49 años (118)",714,713,9,38,180,191,205,68,16,6,1,2502
"De 50 y más años (119)",1907,1898,29,78,228,345,539,348,207,124,9,9346
"Viudo(a) (120)",873,867,15,50,73,101,224,178,117,109,6,4899
"De 15 a 19 años (122)",4,4,1,1,2,,,,,,,5
"De 20 a 24 años (123)",4,4,,2,2,,,,,,,6
"De 25 a 29 años (124)",2,2,,1,,1,,,,,,4
"De 30 a 34 años (125)",11,11,,5,2,2,1,1,,,,25
"De 35 a 39 años (126)",18,18,,3,9,2,1,2,1,,,51
"De 40 a 44 años (127)",36,36,2,5,7,7,6,7,1,1,,134
"De 45 a 49 años (128)",46,46,,6,8,10,11,8,3,,,176
"De 50 y más años (129)",752,746,12,27,43,79,205,160,112,108,6,4498
"Divorciado(a) (130)",105,105,3,15,29,17,22,9,6,4,,375
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 30 a 34 años (135)",10,10,,3,4,2,1,,,,,21
"De 35 a 39 años (136)",8,8,,2,3,1,2,,,,,20
"De 40 a 44 años (137)",10,10,1,3,3,2,,1,,,,21
"De 45 a 49 años (138)",18,18,,2,4,5,5,2,,,,58
"De 50 y más años (139)",56,56,1,4,14,7,14,6,6,4,,252
"Soltero(a) (140)",5887,5399,4514,567,186,85,47,,,,488,1382
"De 12 a 14 años (141)",1488,1488,1486,1,1,,,,,,,3
"De 15 a 19 años (142)",1855,1854,1816,36,2,,,,,,1,40
"De 20 a 24 años (143)",1048,867,732,121,8,5,1,,,,181,156
"De 25 a 29 años (144)",492,352,191,127,24,6,4,,,,140,209
"De 30 a 34 años (145)",282,227,78,96,37,14,2,,,,55,220
"De 35 a 39 años (146)",184,153,64,52,14,16,7,,,,31,156
"De 40 a 44 años (147)",168,143,37,49,30,19,8,,,,25,198
"De 45 a 49 años (148)",118,97,28,31,24,8,6,,,,21,127
"De 50 y más años (149)",252,218,82,54,46,17,19,,,,34,273
,,,,,,,,,,,,
"RURAL (160)",2440,2374,617,473,426,283,286,148,87,54,66,5722
"De 12 a 14 años (161)",162,160,158,2,,,,,,,2,2
"De 15 a 19 años (162)",309,303,243,58,2,,,,,,6,62
"De 20 a 24 años (163)",463,438,136,199,86,15,2,,,,25,424
"De 25 a 29 años (164)",316,303,35,99,111,40,16,2,,,13,518
"De 30 a 34 años (165)",261,254,19,51,93,57,29,5,,,7,562
"De 35 a 39 años (166)",220,218,6,29,52,63,57,8,3,,2,652
"De 40 a 44 años (167)",168,166,6,13,36,37,49,18,5,2,2,578
"De 45 a 49 años (168)",135,133,3,8,14,35,46,21,5,1,2,533
"De 50 y más años (169)",406,399,11,14,32,36,87,94,74,51,7,2391
"Conviviente (170)",1154,1143,143,350,278,155,131,48,26,12,11,2593
"De 12 a 14 años (171)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (172)",101,96,46,49,1,,,,,,5,51
"De 20 a 24 años (173)",317,313,53,173,73,14,,,,,4,361
"De 25 a 29 años (174)",230,230,20,75,87,33,13,2,,,,413
"De 30 a 34 años (175)",163,163,9,30,65,37,21,1,,,,366
"De 35 a 39 años (176)",124,124,3,13,31,36,33,7,1,,,382
"De 40 a 44 años (177)",70,70,3,7,13,14,21,10,1,1,,242
"De 45 a 49 años (178)",55,55,3,2,5,12,22,7,3,1,,226
"De 50 y más años (179)",91,90,5,,3,9,21,21,21,10,1,551
"Separado(a) (180)",74,73,,21,18,7,17,5,3,2,1,228
"De 15 a 19 años (182)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (183)",9,8,,6,2,,,,,,1,10
"De 25 a 29 años (184)",10,10,,4,5,,1,,,,,18
"De 30 a 34 años (185)",11,11,,4,3,1,3,,,,,26
"De 35 a 39 años (186)",9,9,,2,3,1,3,,,,,25
"De 40 a 44 años (187)",9,9,,,1,1,5,2,,,,38
"De 45 a 49 años (188)",5,5,,,1,2,1,,1,,,20
"De 50 y más años (189)",18,18,,3,2,2,4,3,2,2,,87
"Casado(a) (190)",509,505,7,39,99,110,116,68,36,30,4,2165
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (193)",21,20,1,8,8,1,2,,,,1,35
"De 25 a 29 años (194)",36,35,2,9,17,6,1,,,,1,65
"De 30 a 34 años (195)",51,51,1,4,19,19,4,4,,,,141
"De 35 a 39 años (196)",66,66,,7,14,25,17,1,2,,,210
"De 40 a 44 años (197)",72,72,1,3,18,20,21,5,3,1,,256
"De 45 a 49 años (198)",63,63,,4,7,19,20,13,,,,248
"De 50 y más años (199)",197,196,1,3,16,20,51,45,31,29,1,1209
"Viudo(a) (200)",91,89,1,3,12,6,11,27,21,8,2,546
"De 25 a 29 años (204)",1,1,,1,,,,,,,,1
"De 30 a 34 años (205)",1,1,,,1,,,,,,,2
"De 35 a 39 años (206)",5,5,,1,3,,1,,,,,12
"De 40 a 44 años (207)",7,7,,,2,2,1,1,1,,,31
"De 45 a 49 años (208)",4,4,,,,1,1,1,1,,,24
"De 50 y más años (209)",73,71,1,1,6,3,8,25,19,8,2,476
"Divorciado(a) (210)",5,4,,,,1,,,1,2,1,36
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 50 y más años (219)",4,4,,,,1,,,1,2,,36
"Soltero(a) (220)",607,560,466,60,19,4,11,,,,47,154
"De 12 a 14 años (221)",158,158,157,1,,,,,,,,1
"De 15 a 19 años (222)",202,202,196,6,,,,,,,,6
"De 20 a 24 años (223)",116,97,82,12,3,,,,,,19,18
"De 25 a 29 años (224)",39,27,13,10,2,1,1,,,,12,21
"De 30 a 34 años (225)",35,28,9,13,5,,1,,,,7,27
"De 35 a 39 años (226)",16,14,3,6,1,1,3,,,,2,23
"De 40 a 44 años (227)",10,8,2,3,2,,1,,,,2,11
"De 45 a 49 años (228)",8,6,,2,1,1,2,,,,2,15
"De 50 y más años (229)",23,20,4,7,5,1,3,,,,3,32
