"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1516,,,,40,72,629,59,716
"Técnicos de nivel medio ytrab.asimilados (039)",445,3,,23,64,59,169,78,49
"Jefes y empleados de oficina (040)",297,,,1,73,32,92,32,67
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",2321,173,2,612,950,162,222,85,115
"Agricult.trabaj. calif.agrop. y pesquros (042)",2982,418,6,1392,956,60,75,39,36
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",619,20,,137,319,48,57,17,21
"Obreros. construc., conf., papel, fab., instr (044)",1029,24,,220,623,51,60,31,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",3898,539,13,1455,1544,131,118,58,40
"Otra (046)",110,,,,28,14,31,21,16
"Ocupación no especificada (047)",380,52,,117,123,21,34,10,23
"Hombres (048)",8250,435,12,2451,3315,373,719,299,646
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",23,,,,6,,2,2,13
"Profes., científicos e intelectuales (050)",730,,,,16,26,258,37,393
"Técnicos de nivel medio ytrab.asimilados (051)",278,1,,14,50,47,90,45,31
"Jefes y empleados de oficina (052)",156,,,1,49,13,38,19,36
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",816,15,1,157,402,64,77,48,52
"Agricult.trabaj. calif.agrop. y pesquros (054)",2416,254,5,1149,835,51,55,35,32
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",496,10,,111,265,39,37,15,19
"Obreros. construc., conf., papel, fab., instr (056)",1001,21,,210,611,49,60,30,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",2071,128,6,765,987,62,57,42,24
"Otra (058)",105,,,,28,14,30,20,13
"Ocupación no especificada (059)",158,6,,44,66,8,15,6,13
"Mujeres (060)",5373,794,9,1507,1411,277,771,133,471
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",3,,,1,,,1,,1
"Profes., científicos e intelectuales (062)",786,,,,24,46,371,22,323
"Técnicos de nivel medio ytrab.asimilados (063)",167,2,,9,14,12,79,33,18
"Jefes y empleados de oficina (064)",141,,,,24,19,54,13,31
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1505,158,1,455,548,98,145,37,63
"Agricult.trabaj. calif.agrop. y pesquros (066)",566,164,1,243,121,9,20,4,4
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",123,10,,26,54,9,20,2,2
"Obreros. construc., conf., papel, fab., instr (068)",28,3,,10,12,2,,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1827,411,7,690,557,69,61,16,16
"Otra (070)",5,,,,,,1,1,3
"Ocupación no especificada (071)",222,46,,73,57,13,19,4,10
,,,,,,,,,
"RURAL (072)",14282,2491,11,6964,4235,155,240,54,132
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",12,,,5,4,1,2,,
"Profes., científicos e intelectuales (074)",252,,,,31,12,107,6,96
"Técnicos de nivel medio ytrab.asimilados (075)",45,,,1,5,8,22,7,2
"Jefes y empleados de oficina (076)",21,,,1,7,4,6,1,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",297,29,1,115,126,13,8,4,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",7990,1513,4,4161,2180,51,46,20,15
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",94,7,,38,38,5,6,,
"Obreros. construc., conf., papel, fab., instr (080)",313,10,,124,157,11,9,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",4912,838,6,2366,1605,44,33,11,9
"Otra (082)",10,,,,6,,,1,3
"Ocupación no especificada (083)",336,94,,153,76,6,1,3,3
"Hombres (084)",10921,1385,5,5572,3565,124,142,44,84
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",9,,,3,3,1,2,,
"Profes., científicos e intelectuales (086)",121,,,,12,5,47,3,54
"Técnicos de nivel medio ytrab.asimilados (087)",30,,,1,5,5,13,5,1
"Jefes y empleados de oficina (088)",12,,,,5,3,2,1,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",94,2,,30,54,4,3,1,
"Agricult.trabaj. calif.agrop. y pesquros (090)",7105,1100,3,3841,2038,50,39,20,14
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",74,4,,32,32,3,3,,
"Obreros. construc., conf., papel, fab., instr (092)",304,9,,119,154,11,9,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",3026,250,2,1485,1211,36,24,10,8
"Otra (094)",10,,,,6,,,1,3
"Ocupación no especificada (095)",136,20,,61,45,6,,2,2
"Mujeres (096)",3361,1106,6,1392,670,31,98,10,48
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,2,1,,,,
"Profes., científicos e intelectuales (098)",131,,,,19,7,60,3,42
"Técnicos de nivel medio ytrab.asimilados (099)",15,,,,,3,9,2,1
"Jefes y empleados de oficina (100)",9,,,1,2,1,4,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",203,27,1,85,72,9,5,3,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",885,413,1,320,142,1,7,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",20,3,,6,6,2,3,,
"Obreros. construc., conf., papel, fab., instr (104)",9,1,,5,3,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1886,588,4,881,394,8,9,1,1
"Ocupación no especificada (107)",200,74,,92,31,,1,1,1
