"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Organiz. y organos extraterritoriales (108)",2,2,,,,,
"Actividad economica no especificada (109)",2425,661,1119,535,31,79,
"Mujeres (110)",47044,18494,5290,17566,706,2052,2936
"Agric., ganadería, caza y silvicultura (111)",1474,48,902,324,30,170,
"Pesca (112)",332,130,169,21,11,1,
"Explotación de minas y canteras (113)",11,7,3,1,,,
"Industrias manufactureras (114)",4935,630,2913,1314,45,33,
"Suministro de electricidad, gas y agua (115)",52,45,5,2,,,
"Construcción (116)",251,91,98,51,10,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",15068,3203,57,10001,326,1481,
"Venta, mant.y rep. veh.autom y motoc. (118)",206,112,14,61,8,11,
"Comercio al por mayor (119)",542,265,16,204,13,44,
"Comercio al por menor (120)",14320,2826,27,9736,305,1426,
"Hoteles y restaurantes (121)",5486,1642,304,3215,144,181,
"Trans., almac. y comunicaciones (122)",1364,1004,116,186,21,37,
"Intermediación financiera (123)",329,301,2,25,1,,
"Activid.inmobil., empres. y alquileres (124)",2613,2043,104,414,38,14,
"Admin.pub. y defensa; p. segur soc.afil (125)",1242,1138,104,,,,
"Enseñanza (126)",5270,4886,1,353,16,14,
"Servicios sociales y de salud (127)",2113,1863,45,186,10,9,
"Otras activ. serv.comun.soc y personales (128)",2164,914,151,1063,23,13,
"Hogares privados con servicio doméstico (129)",2936,,,,,,2936
"Actividad economica no especificada (131)",1404,549,316,410,31,98,
,,,,,,,
"RURAL (132)",9002,335,3320,3838,379,1043,87
"Agric., ganadería, caza y silvicultura (133)",7156,19,2742,3052,360,983,
"Pesca (134)",144,5,109,21,6,3,
"Explotación de minas y canteras (135)",15,,15,,,,
"Industrias manufactureras (136)",326,9,178,128,2,9,
"Suministro de electricidad, gas y agua (137)",10,4,6,,,,
"Construcción (138)",129,2,95,29,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",454,57,29,342,4,22,
"Venta, mant.y rep. veh.autom y motoc. (140)",24,4,12,8,,,
"Comercio al por mayor (141)",22,5,2,11,2,2,
"Comercio al por menor (142)",408,48,15,323,2,20,
"Hoteles y restaurantes (143)",81,21,8,43,1,8,
"Trans., almac. y comunicaciones (144)",217,33,43,138,1,2,
"Intermediación financiera (145)",4,3,1,,,,
"Activid.inmobil., empres. y alquileres (146)",75,54,12,9,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",59,22,37,,,,
"Enseñanza (148)",69,59,,10,,,
"Servicios sociales y de salud (149)",19,15,2,2,,,
"Otras activ. serv.comun.soc y personales (150)",54,20,18,16,,,
"Hogares privados con servicio doméstico (151)",87,,,,,,87
"Actividad economica no especificada (153)",103,12,25,48,3,15,
"Hombres (154)",7459,208,2821,3327,348,753,2
"Agric., ganadería, caza y silvicultura (155)",6282,18,2332,2866,334,732,
"Pesca (156)",141,5,107,20,6,3,
"Explotación de minas y canteras (157)",15,,15,,,,
"Industrias manufactureras (158)",238,6,134,93,1,4,
"Suministro de electricidad, gas y agua (159)",9,3,6,,,,
"Construcción (160)",128,1,95,29,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",202,31,29,134,2,6,
"Venta, mant.y rep. veh.autom y motoc. (162)",23,4,12,7,,,
"Comercio al por mayor (163)",15,4,2,6,2,1,
"Comercio al por menor (164)",164,23,15,121,,5,
"Hoteles y restaurantes (165)",23,9,4,9,,1,
"Trans., almac. y comunicaciones (166)",211,28,43,137,1,2,
"Intermediación financiera (167)",2,1,1,,,,
"Activid.inmobil., empres. y alquileres (168)",66,45,12,9,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",30,17,13,,,,
"Enseñanza (170)",24,23,,1,,,
"Servicios sociales y de salud (171)",9,6,1,2,,,
"Otras activ. serv.comun.soc y personales (172)",34,11,14,9,,,
"Hogares privados con servicio doméstico (173)",2,,,,,,2
"Actividad economica no especificada (175)",43,4,15,18,2,4,
"Mujeres (176)",1543,127,499,511,31,290,85
"Agric., ganadería, caza y silvicultura (177)",874,1,410,186,26,251,
"Pesca (178)",3,,2,1,,,
"Industrias manufactureras (180)",88,3,44,35,1,5,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",1,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",252,26,,208,2,16,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,1,,,
"Comercio al por mayor (185)",7,1,,5,,1,
"Comercio al por menor (186)",244,25,,202,2,15,
"Hoteles y restaurantes (187)",58,12,4,34,1,7,
"Trans., almac. y comunicaciones (188)",6,5,,1,,,
"Intermediación financiera (189)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (190)",9,9,,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",29,5,24,,,,
"Enseñanza (192)",45,36,,9,,,
"Servicios sociales y de salud (193)",10,9,1,,,,
"Otras activ. serv.comun.soc y personales (194)",20,9,4,7,,,
"Hogares privados con servicio doméstico (195)",85,,,,,,85
"Actividad economica no especificada (197)",60,8,10,30,1,11,
