"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Activid.inmobil., empres. y alquileres (152)",33,,2,6,3,15,,,,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",42,5,1,2,9,,,2,,7,16,,
"Enseñanza (154)",78,1,75,,1,,,,,1,,,
"Servicios sociales y de salud (155)",22,,5,5,7,,,,,5,,,
"Otras activ. serv.comun.soc y personales (156)",56,,4,3,1,2,,,,46,,,
"Hogares privados con servicio doméstico (157)",13,,,,,,,,,13,,,
"Actividad economica no especificada (159)",80,,,,,,,,,,,80,
"Desocupado (160)",159,,,,,,,,,,,,159
"Hombres (161)",4201,7,108,104,55,83,774,1945,204,728,16,37,140
"Agric., ganadería, caza y silvicultura (162)",1148,,1,3,1,,740,4,,399,,,
"Pesca (163)",91,,,,,,34,,,57,,,
"Explotación de minas y canteras (164)",2314,1,58,81,28,16,,1892,71,167,,,
"Industrias manufactureras (165)",31,,1,3,,,,23,4,,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,1,,,,,
"Construcción (167)",140,,3,3,4,,,8,88,34,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",55,,1,2,1,38,,9,,4,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",3,,,,,,,3,,,,,
"Comercio al por mayor (170)",2,,,,,2,,,,,,,
"Comercio al por menor (171)",50,,1,2,1,36,,6,,4,,,
"Hoteles y restaurantes (172)",29,,1,3,2,15,,,,8,,,
"Trans., almac. y comunicaciones (173)",59,,,,2,,,6,41,10,,,
"Activid.inmobil., empres. y alquileres (175)",31,,2,6,2,14,,,,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",39,5,1,1,7,,,2,,7,16,,
"Enseñanza (177)",38,1,37,,,,,,,,,,
"Servicios sociales y de salud (178)",8,,1,,7,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",39,,2,2,1,,,,,34,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",37,,,,,,,,,,,37,
"Desocupado (183)",140,,,,,,,,,,,,140
"Mujeres (184)",1126,,53,18,6,156,313,79,,439,,43,19
"Agric., ganadería, caza y silvicultura (185)",663,,,,,,312,,,351,,,
"Pesca (186)",3,,,,,,1,,,2,,,
"Explotación de minas y canteras (187)",112,,7,9,,13,,61,,22,,,
"Industrias manufactureras (188)",18,,,,,,,16,,2,,,
"Construcción (190)",11,,1,,1,,,2,,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",124,,,1,,108,,,,15,,,
"Comercio al por mayor (193)",7,,,,,7,,,,,,,
"Comercio al por menor (194)",117,,,1,,101,,,,15,,,
"Hoteles y restaurantes (195)",44,,1,,1,32,,,,10,,,
"Trans., almac. y comunicaciones (196)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,1,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,,,1,2,,,,,,,,
"Enseñanza (200)",40,,38,,1,,,,,1,,,
"Servicios sociales y de salud (201)",14,,4,5,,,,,,5,,,
"Otras activ. serv.comun.soc y personales (202)",17,,2,1,,2,,,,12,,,
"Hogares privados con servicio doméstico (203)",12,,,,,,,,,12,,,
"Actividad economica no especificada (205)",43,,,,,,,,,,,43,
"Desocupado (206)",19,,,,,,,,,,,,19
