"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",433,3,3,,100,,
"De 15 a 19 años (042)",1004,107,104,31,97.2,29,
"De 20 a 24 años (043)",501,428,420,52,98.1,12.1,
"De 25 a 29 años (044)",298,463,451,37,97.4,8,
"De 30 a 34 años (045)",185,425,410,24,96.5,5.6,
"De 35 a 39 años (046)",137,403,391,11,97,2.7,
"De 40 a 44 años (047)",45,170,165,2,97.1,1.2,
"De 45 a 49 años (048)",46,195,188,,96.4,,
"De 50 y más años (049)",59,291,281,,96.6,,
"Sup. no Univ. incompleta (050)",156,177,167,5,94.4,2.8,
"De 15 a 19 años (052)",17,,,,,,
"De 20 a 24 años (053)",64,16,15,2,93.8,12.5,
"De 25 a 29 años (054)",27,40,39,,97.5,,
"De 30 a 34 años (055)",25,48,45,2,93.8,4.2,
"De 35 a 39 años (056)",10,25,25,1,100,4,
"De 40 a 44 años (057)",3,6,6,,100,,
"De 45 a 49 años (058)",4,14,13,,92.9,,
"De 50 y más años (059)",6,28,24,,85.7,,
"Sup. no Univ. completa (060)",313,512,496,14,96.9,2.7,
"De 20 a 24 años (063)",33,20,20,,100,,
"De 25 a 29 años (064)",78,71,67,8,94.4,11.3,
"De 30 a 34 años (065)",75,103,103,4,100,3.9,
"De 35 a 39 años (066)",54,119,117,2,98.3,1.7,
"De 40 a 44 años (067)",32,73,71,,97.3,,
"De 45 a 49 años (068)",14,46,45,,97.8,,
"De 50 y más años (069)",27,80,73,,91.3,,
"Sup. Univ. incompleta (070)",47,30,29,,96.7,,
"De 15 a 19 años (072)",8,,,,,,
"De 20 a 24 años (073)",14,2,2,,100,,
"De 25 a 29 años (074)",9,1,1,,100,,
"De 30 a 34 años (075)",6,4,4,,100,,
"De 35 a 39 años (076)",2,5,5,,100,,
"De 40 a 44 años (077)",2,6,6,,100,,
"De 45 a 49 años (078)",2,7,7,,100,,
"De 50 y más años (079)",4,5,4,,80,,
"Sup. Univ. completa (080)",138,202,196,3,97,1.5,
"De 25 a 29 años (084)",25,7,7,1,100,14.3,
"De 30 a 34 años (085)",34,33,33,,100,,
"De 35 a 39 años (086)",19,22,22,1,100,4.5,
"De 40 a 44 años (087)",21,42,41,1,97.6,2.4,
"De 45 a 49 años (088)",16,32,31,,96.9,,
"De 50 y más años (089)",23,66,62,,93.9,,
,,,,,,,
"URBANA (100)",4591,14242,12161,219,85.4,1.5,
"De 12 a 14 años (101)",479,,,,,,
"De 15 a 19 años (102)",611,99,98,34,99,34.3,
"De 20 a 24 años (103)",414,387,379,41,97.9,10.6,
"De 25 a 29 años (104)",418,741,723,43,97.6,5.8,
"De 30 a 34 años (105)",448,1139,1074,55,94.3,4.8,
"De 35 a 39 años (106)",398,1384,1290,33,93.2,2.4,
"De 40 a 44 años (107)",339,1525,1385,10,90.8,0.7,
"De 45 a 49 años (108)",239,1302,1144,3,87.9,0.2,
"De 50 y más años (109)",1245,7665,6068,,79.2,,
"Sin nivel (110)",1220,7273,5739,19,78.9,0.3,
"De 15 a 19 años (112)",5,1,1,,100,,
"De 20 a 24 años (113)",8,12,11,2,91.7,16.7,
"De 25 a 29 años (114)",31,85,82,5,96.5,5.9,
"De 30 a 34 años (115)",45,163,135,6,82.8,3.7,
"De 35 a 39 años (116)",76,307,269,3,87.6,1,
"De 40 a 44 años (117)",91,474,419,2,88.4,0.4,
"De 45 a 49 años (118)",84,576,501,1,87,0.2,
"De 50 y más años (119)",880,5655,4321,,76.4,,
"Educacion Inicial (120)",12,28,25,1,89.3,3.6,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",2,1,1,,100,,
"De 20 a 24 años (123)",2,,,,,,
"De 25 a 29 años (124)",1,2,2,,100,,
"De 30 a 34 años (125)",4,15,13,,86.7,,
"De 35 a 39 años (126)",2,10,9,1,90,10,
"Primaria (130)",1620,4916,4438,115,90.3,2.3,
"De 12 a 14 años (131)",282,,,,,,
"De 15 a 19 años (132)",136,47,47,20,100,42.6,
"De 20 a 24 años (133)",144,200,196,19,98,9.5,
"De 25 a 29 años (134)",157,363,357,18,98.3,5,
"De 30 a 34 años (135)",187,584,557,29,95.4,5,
"De 35 a 39 años (136)",184,721,675,22,93.6,3.1,
"De 40 a 44 años (137)",169,830,751,5,90.5,0.6,
"De 45 a 49 años (138)",93,520,445,2,85.6,0.4,
"De 50 y más años (139)",268,1651,1410,,85.4,,
"Secundaria (140)",1225,1256,1220,69,97.1,5.5,
"De 12 a 14 años (141)",196,,,,,,
"De 15 a 19 años (142)",450,50,49,14,98,28,
"De 20 a 24 años (143)",188,152,150,19,98.7,12.5,
"De 25 a 29 años (144)",123,199,192,14,96.5,7,
"De 30 a 34 años (145)",98,222,217,15,97.7,6.8,
"De 35 a 39 años (146)",69,209,202,5,96.7,2.4,
"De 40 a 44 años (147)",28,105,102,2,97.1,1.9,
"De 45 a 49 años (148)",30,117,112,,95.7,,
"De 50 y más años (149)",43,202,196,,97,,
"Sup. no Univ. incompleta (150)",110,136,126,2,92.6,1.5,
"De 15 a 19 años (152)",12,,,,,,
"De 20 a 24 años (153)",40,10,9,1,90,10,
"De 25 a 29 años (154)",21,33,32,,97,,
"De 30 a 34 años (155)",19,34,31,1,91.2,2.9,
"De 35 a 39 años (156)",7,16,16,,100,,
"De 40 a 44 años (157)",2,4,4,,100,,
"De 45 a 49 años (158)",3,11,10,,90.9,,
"De 50 y más años (159)",6,28,24,,85.7,,
"Sup. no Univ. completa (160)",245,432,419,12,97,2.8,
"De 20 a 24 años (163)",20,12,12,,100,,
"De 25 a 29 años (164)",60,55,54,6,98.2,10.9,
"De 30 a 34 años (165)",59,86,86,4,100,4.7,
"De 35 a 39 años (166)",42,97,95,2,97.9,2.1,
"De 40 a 44 años (167)",27,64,62,,96.9,,
"De 45 a 49 años (168)",13,46,45,,97.8,,
"De 50 y más años (169)",24,72,65,,90.3,,
"Sup. Univ. incompleta (170)",38,25,24,,96,,
"De 15 a 19 años (172)",6,,,,,,
"De 20 a 24 años (173)",12,1,1,,100,,
"De 25 a 29 años (174)",6,1,1,,100,,
"De 30 a 34 años (175)",5,4,4,,100,,
"De 35 a 39 años (176)",2,5,5,,100,,
"De 40 a 44 años (177)",2,6,6,,100,,
"De 45 a 49 años (178)",1,3,3,,100,,
"De 50 y más años (179)",4,5,4,,80,,
"Sup. Univ. completa (180)",121,176,170,1,96.6,0.6,
"De 25 a 29 años (184)",19,3,3,,100,,
"De 30 a 34 años (185)",31,31,31,,100,,
"De 35 a 39 años (186)",16,19,19,,100,,
"De 40 a 44 años (187)",20,42,41,1,97.6,2.4,
"De 45 a 49 años (188)",15,29,28,,96.6,,
"De 50 y más años (189)",20,52,48,,92.3,,
,,,,,,,
"RURAL (200)",8500,30032,25207,405,83.9,1.3,
"De 12 a 14 años (201)",871,5,5,,100,,
"De 15 a 19 años (202)",993,164,160,47,97.6,28.7,
"De 20 a 24 años (203)",833,881,862,95,97.8,10.8,
"De 25 a 29 años (204)",740,1512,1448,98,95.8,6.5,
"De 30 a 34 años (205)",676,2067,1945,89,94.1,4.3,
"De 35 a 39 años (206)",605,2371,2169,41,91.5,1.7,
"De 40 a 44 años (207)",594,2961,2679,25,90.5,0.8,
"De 45 a 49 años (208)",540,3153,2769,10,87.8,0.3,
"De 50 y más años (209)",2648,16918,13170,,77.8,,
"Sin nivel (210)",3157,18785,15011,51,79.9,0.3,
"De 12 a 14 años (211)",7,1,1,,100,,
"De 15 a 19 años (212)",15,3,3,1,100,33.3,
"De 20 a 24 años (213)",42,50,48,7,96,14,
"De 25 a 29 años (214)",63,151,143,9,94.7,6,
"De 30 a 34 años (215)",97,348,316,11,90.8,3.2,
"De 35 a 39 años (216)",119,482,439,7,91.1,1.5,
"De 40 a 44 años (217)",244,1299,1163,12,89.5,0.9,
"De 45 a 49 años (218)",304,1854,1629,4,87.9,0.2,
"De 50 y más años (219)",2266,14597,11269,,77.2,,
"Educacion Inicial (220)",17,42,34,1,81,2.4,
"De 15 a 19 años (222)",3,4,3,1,75,25,
"De 25 a 29 años (224)",4,5,5,,100,,
"De 30 a 34 años (225)",9,23,21,,91.3,,
"De 35 a 39 años (226)",1,10,5,,50,,
"Primaria (230)",3703,9824,8820,260,89.8,2.6,
"De 12 a 14 años (231)",627,1,1,,100,,
"De 15 a 19 años (232)",414,100,99,29,99,29,
"De 20 a 24 años (233)",439,540,529,54,98,10,
"De 25 a 29 años (234)",465,1065,1017,64,95.5,6,
"De 30 a 34 años (235)",457,1460,1382,68,94.7,4.7,
"De 35 a 39 años (236)",399,1651,1502,26,91,1.6,
"De 40 a 44 años (237)",326,1586,1442,13,90.9,0.8,
"De 45 a 49 años (238)",216,1211,1054,6,87,0.5,
"De 50 y más años (239)",360,2210,1794,,81.2,,
"Secundaria (240)",1483,1229,1193,86,97.1,7,
"De 12 a 14 años (241)",237,3,3,,100,,
"De 15 a 19 años (242)",554,57,55,16,96.5,28.1,
"De 20 a 24 años (243)",313,276,270,33,97.8,12,
"De 25 a 29 años (244)",175,264,259,22,98.1,8.3,
"De 30 a 34 años (245)",87,203,193,9,95.1,4.4,
"De 35 a 39 años (246)",68,194,189,6,97.4,3.1,
"De 40 a 44 años (247)",17,65,63,,96.9,,
"De 45 a 49 años (248)",16,78,76,,97.4,,
"De 50 y más años (249)",16,89,85,,95.5,,
"Sup. no Univ. incompleta (250)",46,41,41,3,100,7.3,
"De 15 a 19 años (252)",5,,,,,,
"De 20 a 24 años (253)",24,6,6,1,100,16.7,
"De 25 a 29 años (254)",6,7,7,,100,,
"De 30 a 34 años (255)",6,14,14,1,100,7.1,
"De 35 a 39 años (256)",3,9,9,1,100,11.1,
"De 40 a 44 años (257)",1,2,2,,100,,
"De 45 a 49 años (258)",1,3,3,,100,,
"Sup. no Univ. completa (260)",68,80,77,2,96.3,2.5,
"De 20 a 24 años (263)",13,8,8,,100,,
"De 25 a 29 años (264)",18,16,13,2,81.3,12.5,
"De 30 a 34 años (265)",16,17,17,,100,,
"De 35 a 39 años (266)",12,22,22,,100,,
"De 40 a 44 años (267)",5,9,9,,100,,
"De 45 a 49 años (268)",1,,,,,,
"De 50 y más años (269)",3,8,8,,100,,
"Sup. Univ. incompleta (270)",9,5,5,,100,,
"De 15 a 19 años (272)",2,,,,,,
"De 20 a 24 años (273)",2,1,1,,100,,
"De 25 a 29 años (274)",3,,,,,,
"De 30 a 34 años (275)",1,,,,,,
"De 45 a 49 años (278)",1,4,4,,100,,
"Sup. Univ. completa (280)",17,26,26,2,100,7.7,
"De 25 a 29 años (284)",6,4,4,1,100,25,
"De 30 a 34 años (285)",3,2,2,,100,,
"De 35 a 39 años (286)",3,3,3,1,100,33.3,
"De 40 a 44 años (287)",1,,,,,,
"De 45 a 49 años (288)",1,3,3,,100,,
"De 50 y más años (289)",3,14,14,,100,,
