"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",14,12,,9,2,,1,,,,2,17
"De 20 a 24 años (023)",22,20,,11,4,3,1,1,,,2,38
"De 25 a 29 años (024)",25,22,,2,5,7,7,1,,,3,69
"De 30 a 34 años (025)",20,17,,2,2,7,6,,,,3,53
"De 35 a 39 años (026)",17,17,,1,3,1,9,2,1,,,69
"Primaria (030)",42794,41673,186,4744,5696,5986,11245,7810,4202,1804,1121,189267
"De 12 a 14 años (031)",172,79,6,67,6,,,,,,93,79
"De 15 a 19 años (032)",2134,1930,28,1452,390,51,9,,,,204,2421
"De 20 a 24 años (033)",3871,3667,21,1256,1462,703,211,14,,,204,7257
"De 25 a 29 años (034)",4127,4006,13,525,1122,1182,1048,107,9,,121,11563
"De 30 a 34 años (035)",4198,4117,14,227,689,1026,1588,478,85,10,81,15499
"De 35 a 39 años (036)",4375,4303,12,182,421,677,1716,944,306,45,72,19775
"De 40 a 44 años (037)",4297,4244,9,179,288,540,1496,1143,463,126,53,21635
"De 45 a 49 años (038)",4020,3980,16,161,261,402,1205,1100,615,220,40,21946
"De 50 y más años (039)",15600,15347,67,695,1057,1405,3972,4024,2724,1403,253,89092
"Secundaria (040)",51929,49144,308,13795,12636,9317,9371,2839,706,172,2785,133460
"De 12 a 14 años (041)",157,73,6,64,3,,,,,,84,70
"De 15 a 19 años (042)",3910,3379,76,2847,396,48,12,,,,531,3831
"De 20 a 24 años (043)",9714,8691,72,5099,2774,624,108,14,,,1023,13046
"De 25 a 29 años (044)",8907,8291,44,2665,3214,1648,687,29,4,,616,17143
"De 30 a 34 años (045)",7332,7138,30,1163,2252,1939,1534,200,15,5,194,19437
"De 35 a 39 años (046)",6251,6132,32,628,1501,1635,1848,420,59,9,119,19791
"De 40 a 44 años (047)",5244,5184,17,438,901,1345,1805,552,114,12,60,18734
"De 45 a 49 años (048)",3927,3874,19,301,644,855,1321,595,121,18,53,14950
"De 50 y más años (049)",6487,6382,12,590,951,1223,2056,1029,393,128,105,26458
"Sup. no Univ. incompleta (050)",4998,4295,41,1723,1194,750,451,108,24,4,703,9238
"De 15 a 19 años (052)",101,74,5,63,4,2,,,,,27,77
"De 20 a 24 años (053)",1145,771,12,626,111,17,2,3,,,374,926
"De 25 a 29 años (054)",1095,905,12,518,264,92,18,1,,,190,1402
"De 30 a 34 años (055)",834,763,4,253,292,160,52,2,,,71,1551
"De 35 a 39 años (056)",603,585,3,102,218,148,101,11,2,,18,1505
"De 40 a 44 años (057)",442,437,2,61,119,146,89,17,3,,5,1258
"De 45 a 49 años (058)",329,321,1,43,92,80,82,19,4,,8,980
"De 50 y más años (059)",449,439,2,57,94,105,107,55,15,4,10,1539
"Sup. no Univ. completa (060)",7206,6477,47,2160,1978,1310,795,136,41,10,729,14765
"De 20 a 24 años (063)",626,360,4,295,47,14,,,,,266,431
"De 25 a 29 años (064)",1219,975,12,652,239,62,10,,,,244,1358
"De 30 a 34 años (065)",1263,1154,8,486,450,167,37,6,,,109,2080
"De 35 a 39 años (066)",1132,1099,7,304,422,257,97,11,1,,33,2403
"De 40 a 44 años (067)",1039,1002,6,170,332,312,166,9,5,2,37,2590
"De 45 a 49 años (068)",707,693,2,100,209,184,164,27,6,1,14,2015
"De 50 y más años (069)",1220,1194,8,153,279,314,321,83,29,7,26,3888
"Sup. Univ. incompleta (070)",3709,2984,29,1158,887,551,298,44,13,4,725,6284
"De 15 a 19 años (072)",65,54,1,49,3,,1,,,,11,59
"De 20 a 24 años (073)",839,451,9,360,72,5,3,2,,,388,545
"De 25 a 29 años (074)",777,550,4,329,168,45,3,1,,,227,819
"De 30 a 34 años (075)",542,491,5,186,193,90,15,2,,,51,917
"De 35 a 39 años (076)",414,400,1,78,162,112,39,7,1,,14,958
"De 40 a 44 años (077)",368,356,3,53,112,104,77,6,1,,12,961
"De 45 a 49 años (078)",287,281,3,45,84,81,57,9,1,1,6,770
"De 50 y más años (079)",417,401,3,58,93,114,103,17,10,3,16,1255
"Sup. Univ. completa (080)",8004,6972,45,2366,2241,1323,834,131,27,5,1032,15506
"De 20 a 24 años (083)",441,174,5,145,21,3,,,,,267,196
"De 25 a 29 años (084)",1274,864,8,600,212,32,7,4,1,,410,1182
"De 30 a 34 años (085)",1341,1156,4,582,427,117,23,3,,,185,1901
"De 35 a 39 años (086)",1251,1180,4,372,471,235,92,5,1,,71,2444
"De 40 a 44 años (087)",1151,1119,4,237,424,297,144,13,,,32,2669
"De 45 a 49 años (088)",958,932,7,165,304,259,169,24,4,,26,2463
"De 50 y más años (089)",1588,1547,13,265,382,380,399,82,21,5,41,4651
,,,,,,,,,,,,
"URBANA (100)",103192,96528,602,22995,21962,16993,19659,8988,3844,1485,6664,309869
"De 12 a 14 años (101)",234,110,12,92,6,,,,,,124,104
"De 15 a 19 años (102)",4486,3880,88,3207,504,68,13,,,,606,4471
"De 20 a 24 años (103)",13611,11226,114,6728,3369,842,145,28,,,2385,16767
"De 25 a 29 años (104)",14693,12956,88,4943,4514,2324,1020,60,7,,1737,25674
"De 30 a 34 años (105)",13279,12620,58,2794,4027,3014,2333,357,31,6,659,32446
"De 35 a 39 años (106)",11968,11655,53,1577,3054,2818,3197,802,135,19,313,36478
"De 40 a 44 años (107)",11042,10838,38,1097,2086,2611,3347,1296,311,52,204,39148
"De 45 a 49 años (108)",9001,8853,42,766,1545,1805,2702,1414,473,106,148,35338
"De 50 y más años (109)",24878,24390,109,1791,2857,3511,6902,5031,2887,1302,488,119443
"Sin nivel (110)",3043,2888,23,180,240,299,696,700,471,279,155,16169
"De 12 a 14 años (111)",5,4,2,2,,,,,,,1,2
"De 15 a 19 años (112)",32,26,2,17,5,2,,,,,6,33
"De 20 a 24 años (113)",83,66,2,21,25,13,2,3,,,17,138
"De 25 a 29 años (114)",87,71,,19,15,22,14,1,,,16,180
"De 30 a 34 años (115)",119,104,,14,22,27,30,9,2,,15,346
"De 35 a 39 años (116)",140,134,2,9,24,19,51,20,8,1,6,548
"De 40 a 44 años (117)",173,156,,10,17,27,49,43,7,3,17,703
"De 45 a 49 años (118)",152,143,,7,7,24,38,34,22,11,9,787
"De 50 y más años (119)",2252,2184,15,81,125,165,512,590,432,264,68,13432
"Educacion Inicial (120)",85,77,,24,12,16,21,3,1,,8,211
"De 15 a 19 años (122)",11,10,,9,1,,,,,,1,11
"De 20 a 24 años (123)",20,18,,10,4,2,1,1,,,2,34
"De 25 a 29 años (124)",21,19,,2,4,6,6,1,,,2,60
"De 30 a 34 años (125)",19,16,,2,2,7,5,,,,3,48
"De 35 a 39 años (126)",14,14,,1,1,1,9,1,1,,,58
"Primaria (130)",29486,28690,138,3156,4012,4252,8059,5350,2666,1057,796,127942
"De 12 a 14 años (131)",89,43,5,35,3,,,,,,46,41
"De 15 a 19 años (132)",1102,982,18,765,179,18,2,,,,120,1185
"De 20 a 24 años (133)",2079,1944,15,765,787,305,65,7,,,135,3570
"De 25 a 29 años (134)",2345,2266,9,386,755,652,431,31,2,,79,5887
"De 30 a 34 años (135)",2571,2514,9,186,544,712,857,183,20,3,57,8486
"De 35 a 39 años (136)",2736,2679,7,139,344,526,1147,418,85,13,57,10986
"De 40 a 44 años (137)",2986,2942,8,152,225,440,1145,723,206,43,44,13814
"De 45 a 49 años (138)",2846,2811,11,123,227,346,940,751,332,81,35,14313
"De 50 y más años (139)",12732,12509,56,605,948,1253,3472,3237,2021,917,223,69660
"Secundaria (140)",47236,44675,286,12411,11524,8582,8590,2536,615,131,2561,121136
"De 12 a 14 años (141)",140,63,5,55,3,,,,,,77,61
"De 15 a 19 años (142)",3176,2735,62,2305,312,46,10,,,,441,3107
"De 20 a 24 años (143)",8428,7481,67,4537,2308,485,72,12,,,947,10976
"De 25 a 29 años (144)",7989,7402,43,2489,2890,1421,534,21,4,,587,14941
"De 30 a 34 años (145)",6718,6537,30,1127,2134,1754,1326,154,9,3,181,17358
"De 35 a 39 años (146)",5779,5664,31,606,1432,1539,1680,333,38,5,115,17836
"De 40 a 44 años (147)",4962,4904,17,426,875,1303,1701,486,90,6,58,17397
"De 45 a 49 años (148)",3770,3719,19,287,629,841,1268,555,108,12,51,14194
"De 50 y más años (149)",6274,6170,12,579,941,1193,1999,975,366,105,104,25266
"Sup. no Univ. incompleta (150)",4886,4191,39,1681,1168,732,437,106,24,4,695,9013
"De 15 a 19 años (152)",100,73,5,62,4,2,,,,,27,76
"De 20 a 24 años (153)",1120,748,12,605,109,17,2,3,,,372,901
"De 25 a 29 años (154)",1072,884,12,509,255,89,18,1,,,188,1366
"De 30 a 34 años (155)",809,742,3,249,282,155,51,2,,,67,1507
"De 35 a 39 años (156)",592,574,2,100,218,145,97,10,2,,18,1468
"De 40 a 44 años (157)",430,425,2,57,117,144,85,17,3,,5,1226
"De 45 a 49 años (158)",322,314,1,43,91,78,79,18,4,,8,952
"De 50 y más años (159)",441,431,2,56,92,102,105,55,15,4,10,1517
"Sup. no Univ. completa (160)",7014,6296,42,2096,1937,1279,774,127,36,5,718,14278
"De 20 a 24 años (163)",610,347,4,287,44,12,,,,,263,411
"De 25 a 29 años (164)",1183,943,12,629,233,59,10,,,,240,1314
"De 30 a 34 años (165)",1218,1112,7,472,437,159,33,4,,,106,1986
"De 35 a 39 años (166)",1096,1064,6,291,412,253,93,9,,,32,2318
"De 40 a 44 años (167)",1010,973,4,169,326,302,160,8,4,,37,2485
"De 45 a 49 años (168)",696,682,1,97,208,183,160,27,5,1,14,1981
"De 50 y más años (169)",1201,1175,8,151,277,311,318,79,27,4,26,3783
"Sup. Univ. incompleta (170)",3656,2938,29,1148,876,542,286,43,10,4,718,6143
"De 15 a 19 años (172)",65,54,1,49,3,,1,,,,11,59
"De 20 a 24 años (173)",834,448,9,358,71,5,3,2,,,386,541
"De 25 a 29 años (174)",764,540,4,324,164,44,3,1,,,224,803
"De 30 a 34 años (175)",533,484,5,184,191,90,12,2,,,49,899
"De 35 a 39 años (176)",410,396,1,78,162,109,38,7,1,,14,944
"De 40 a 44 años (177)",356,344,3,53,108,101,72,6,1,,12,923
"De 45 a 49 años (178)",282,276,3,45,84,79,55,8,1,1,6,748
"De 50 y más años (179)",412,396,3,57,93,114,102,17,7,3,16,1226
"Sup. Univ. completa (180)",7786,6773,45,2299,2193,1291,796,123,21,5,1013,14977
"De 20 a 24 años (183)",437,174,5,145,21,3,,,,,263,196
"De 25 a 29 años (184)",1232,831,8,585,198,31,4,4,1,,401,1123
"De 30 a 34 años (185)",1292,1111,4,560,415,110,19,3,,,181,1816
"De 35 a 39 años (186)",1201,1130,4,353,461,226,82,4,,,71,2320
"De 40 a 44 años (187)",1125,1094,4,230,418,294,135,13,,,31,2600
"De 45 a 49 años (188)",933,908,7,164,299,254,162,21,1,,25,2363
"De 50 y más años (189)",1566,1525,13,262,381,373,394,78,19,5,41,4559
,,,,,,,,,,,,
"RURAL (200)",21261,20595,94,3274,3082,2751,4678,3444,2144,1128,666,91076
"De 12 a 14 años (201)",102,47,2,41,4,,,,,,55,49
"De 15 a 19 años (202)",1799,1622,25,1249,302,36,10,,,,177,2001
"De 20 a 24 años (203)",3222,3054,12,1105,1174,553,199,11,,,168,6009
"De 25 a 29 años (204)",2926,2830,5,372,742,787,823,92,9,,96,8424
"De 30 a 34 años (205)",2510,2456,8,125,306,537,1010,376,84,10,54,9997
"De 35 a 39 años (206)",2418,2392,11,103,180,283,814,687,267,47,26,12114
"De 40 a 44 años (207)",1907,1886,3,55,114,175,545,544,335,115,21,10838
"De 45 a 49 años (208)",1632,1620,6,61,61,94,387,467,354,190,12,10297
"De 50 y más años (209)",4745,4688,22,163,199,286,890,1267,1095,766,57,31347
"Sin nivel (210)",2672,2602,17,118,156,190,623,660,503,335,70,16010
"De 12 a 14 años (211)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (212)",29,27,1,19,6,1,,,,,2,34
"De 20 a 24 años (213)",92,80,1,20,27,13,17,2,,,12,199
"De 25 a 29 años (214)",108,102,,5,17,21,49,8,2,,6,382
"De 30 a 34 años (215)",140,136,1,6,6,18,58,33,13,1,4,659
"De 35 a 39 años (216)",203,197,3,4,12,17,58,69,23,11,6,1099
"De 40 a 44 años (217)",235,226,,4,7,15,66,57,53,24,9,1436
"De 45 a 49 años (218)",253,249,,5,5,14,53,73,54,45,4,1724
"De 50 y más años (219)",1610,1584,11,55,75,91,322,418,358,254,26,10475
"Educacion Inicial (220)",13,11,,1,4,2,3,1,,,2,35
"De 15 a 19 años (222)",3,2,,,1,,1,,,,1,6
"De 20 a 24 años (223)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (224)",4,3,,,1,1,1,,,,1,9
"De 30 a 34 años (225)",1,1,,,,,1,,,,,5
"De 35 a 39 años (226)",3,3,,,2,,,1,,,,11
"Primaria (230)",13308,12983,48,1588,1684,1734,3186,2460,1536,747,325,61325
"De 12 a 14 años (231)",83,36,1,32,3,,,,,,47,38
"De 15 a 19 años (232)",1032,948,10,687,211,33,7,,,,84,1236
"De 20 a 24 años (233)",1792,1723,6,491,675,398,146,7,,,69,3687
"De 25 a 29 años (234)",1782,1740,4,139,367,530,617,76,7,,42,5676
"De 30 a 34 años (235)",1627,1603,5,41,145,314,731,295,65,7,24,7013
"De 35 a 39 años (236)",1639,1624,5,43,77,151,569,526,221,32,15,8789
"De 40 a 44 años (237)",1311,1302,1,27,63,100,351,420,257,83,9,7821
"De 45 a 49 años (238)",1174,1169,5,38,34,56,265,349,283,139,5,7633
"De 50 y más años (239)",2868,2838,11,90,109,152,500,787,703,486,30,19432
"Secundaria (240)",4693,4469,22,1384,1112,735,781,303,91,41,224,12324
"De 12 a 14 años (241)",17,10,1,9,,,,,,,7,9
"De 15 a 19 años (242)",734,644,14,542,84,2,2,,,,90,724
"De 20 a 24 años (243)",1286,1210,5,562,466,139,36,2,,,76,2070
"De 25 a 29 años (244)",918,889,1,176,324,227,153,8,,,29,2202
"De 30 a 34 años (245)",614,601,,36,118,185,208,46,6,2,13,2079
"De 35 a 39 años (246)",472,468,1,22,69,96,168,87,21,4,4,1955
"De 40 a 44 años (247)",282,280,,12,26,42,104,66,24,6,2,1337
"De 45 a 49 años (248)",157,155,,14,15,14,53,40,13,6,2,756
"De 50 y más años (249)",213,212,,11,10,30,57,54,27,23,1,1192
"Sup. no Univ. incompleta (250)",112,104,2,42,26,18,14,2,,,8,225
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",25,23,,21,2,,,,,,2,25
"De 25 a 29 años (254)",23,21,,9,9,3,,,,,2,36
"De 30 a 34 años (255)",25,21,1,4,10,5,1,,,,4,44
"De 35 a 39 años (256)",11,11,1,2,,3,4,1,,,,37
"De 40 a 44 años (257)",12,12,,4,2,2,4,,,,,32
"De 45 a 49 años (258)",7,7,,,1,2,3,1,,,,28
"De 50 y más años (259)",8,8,,1,2,3,2,,,,,22
"Sup. no Univ. completa (260)",192,181,5,64,41,31,21,9,5,5,11,487
"De 20 a 24 años (263)",16,13,,8,3,2,,,,,3,20
"De 25 a 29 años (264)",36,32,,23,6,3,,,,,4,44
"De 30 a 34 años (265)",45,42,1,14,13,8,4,2,,,3,94
"De 35 a 39 años (266)",36,35,1,13,10,4,4,2,1,,1,85
"De 40 a 44 años (267)",29,29,2,1,6,10,6,1,1,2,,105
"De 45 a 49 años (268)",11,11,1,3,1,1,4,,1,,,34
"De 50 y más años (269)",19,19,,2,2,3,3,4,2,3,,105
"Sup. Univ. incompleta (270)",53,46,,10,11,9,12,1,3,,7,141
"De 20 a 24 años (273)",5,3,,2,1,,,,,,2,4
"De 25 a 29 años (274)",13,10,,5,4,1,,,,,3,16
"De 30 a 34 años (275)",9,7,,2,2,,3,,,,2,18
"De 35 a 39 años (276)",4,4,,,,3,1,,,,,14
"De 40 a 44 años (277)",12,12,,,4,3,5,,,,,38
"De 45 a 49 años (278)",5,5,,,,2,2,1,,,,22
"De 50 y más años (279)",5,5,,1,,,1,,3,,,29
"Sup. Univ. completa (280)",218,199,,67,48,32,38,8,6,,19,529
"De 20 a 24 años (283)",4,,,,,,,,,,4,
"De 25 a 29 años (284)",42,33,,15,14,1,3,,,,9,59
"De 30 a 34 años (285)",49,45,,22,12,7,4,,,,4,85
"De 35 a 39 años (286)",50,50,,19,10,9,10,1,1,,,124
"De 40 a 44 años (287)",26,25,,7,6,3,9,,,,1,69
"De 45 a 49 años (288)",25,24,,1,5,5,7,3,3,,1,100
"De 50 y más años (289)",22,22,,3,1,7,5,4,2,,,92
