"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"35 años (046)",579,276,303,141,63,78,438,213,225
"36 años (047)",557,254,303,152,66,86,405,188,217
"37 años (048)",568,271,297,162,69,93,406,202,204
"38 años (049)",589,280,309,137,66,71,452,214,238
"39 años (050)",538,260,278,180,102,78,358,158,200
"De 40 a 44 años (051)",2445,1225,1220,619,322,297,1826,903,923
"40 años (052)",616,316,300,157,77,80,459,239,220
"41 años (053)",414,189,225,122,61,61,292,128,164
"42 años (054)",510,282,228,118,73,45,392,209,183
"43 años (055)",446,222,224,110,56,54,336,166,170
"44 años (056)",459,216,243,112,55,57,347,161,186
"De 45 a 49 años (057)",2119,1029,1090,505,252,253,1614,777,837
"45 años (058)",479,222,257,108,55,53,371,167,204
"46 años (059)",460,219,241,99,45,54,361,174,187
"47 años (060)",416,205,211,103,54,49,313,151,162
"48 años (061)",426,194,232,102,45,57,324,149,175
"49 años (062)",338,189,149,93,53,40,245,136,109
"De 50 a 54 años (063)",1777,836,941,390,215,175,1387,621,766
"50 años (064)",479,235,244,89,52,37,390,183,207
"51 años (065)",291,144,147,77,42,35,214,102,112
"52 años (066)",384,189,195,88,52,36,296,137,159
"53 años (067)",307,130,177,64,31,33,243,99,144
"54 años (068)",316,138,178,72,38,34,244,100,144
"De 55 a 59 años (069)",1419,659,760,279,139,140,1140,520,620
"55 años (070)",365,157,208,60,29,31,305,128,177
"56 años (071)",314,149,165,54,24,30,260,125,135
"57 años (072)",266,130,136,65,35,30,201,95,106
"58 años (073)",255,120,135,54,27,27,201,93,108
"59 años (074)",219,103,116,46,24,22,173,79,94
"De 60 a 64 años (075)",1384,666,718,256,125,131,1128,541,587
"60 años (076)",429,190,239,70,32,38,359,158,201
"61 años (077)",184,90,94,51,24,27,133,66,67
"62 años (078)",260,145,115,43,25,18,217,120,97
"63 años (079)",250,120,130,45,25,20,205,95,110
"64 años (080)",261,121,140,47,19,28,214,102,112
"De 65 y más años (081)",4127,2039,2088,755,370,385,3372,1669,1703
"65 años (082)",322,157,165,48,26,22,274,131,143
"66 años (083)",236,115,121,36,15,21,200,100,100
"67 años (084)",258,125,133,55,27,28,203,98,105
"68 años (085)",232,111,121,47,23,24,185,88,97
"69 años (086)",178,101,77,38,25,13,140,76,64
"70 años (087)",368,167,201,65,28,37,303,139,164
"71 años (088)",147,77,70,26,15,11,121,62,59
"72 años (089)",194,103,91,37,18,19,157,85,72
"73 años (090)",167,80,87,18,12,6,149,68,81
"74 años (091)",175,97,78,42,20,22,133,77,56
"75 años (092)",243,114,129,38,15,23,205,99,106
"76 años (093)",174,94,80,35,19,16,139,75,64
"77 años (094)",146,83,63,25,12,13,121,71,50
"78 años (095)",153,74,79,17,8,9,136,66,70
"79 años (096)",97,41,56,22,9,13,75,32,43
"80 años (097)",201,88,113,33,15,18,168,73,95
"81 años (098)",61,40,21,11,8,3,50,32,18
"82 años (099)",82,46,36,20,9,11,62,37,25
"83 años (100)",77,40,37,20,8,12,57,32,25
"84 años (101)",83,47,36,17,9,8,66,38,28
"85 años (102)",110,45,65,23,8,15,87,37,50
"86 años (103)",66,32,34,14,7,7,52,25,27
"87 años (104)",63,29,34,12,6,6,51,23,28
"88 años (105)",34,22,12,9,5,4,25,17,8
"89 años (106)",34,15,19,4,2,2,30,13,17
"90 años (107)",78,30,48,12,4,8,66,26,40
"91 años (108)",17,15,2,7,6,1,10,9,1
"92 años (109)",25,10,15,5,3,2,20,7,13
"93 años (110)",13,4,9,3,1,2,10,3,7
"94 años (111)",16,5,11,2,,2,14,5,9
"95 años (112)",20,9,11,4,2,2,16,7,9
"96 años (113)",10,5,5,1,1,,9,4,5
"97 años (114)",8,5,3,2,1,1,6,4,2
"98 y más años (115)",39,13,26,7,3,4,32,10,22
