"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Construcción (094)",8878,12,593,399,35,,,742,5464,1633,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",19153,27,430,1240,156,9828,,3245,383,3844,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",3669,4,110,186,15,518,,2478,219,139,,
"Comercio al por mayor (097)",1214,9,45,174,42,782,,,28,134,,
"Comercio al por menor (098)",14270,14,275,880,99,8528,,767,136,3571,,
"Hoteles y restaurantes (099)",3204,4,99,251,112,1724,,8,5,1001,,
"Trans., almac. y comunicaciones (100)",12651,14,141,420,338,32,,74,8914,2718,,
"Intermediación financiera (101)",743,10,138,180,390,,,,,25,,
"Activid.inmobil., empres. y alquileres (102)",6346,12,2232,1627,507,792,,104,175,897,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",3817,77,750,293,990,141,,18,121,292,1135,
"Enseñanza (104)",6814,114,6271,94,221,,,7,8,99,,
"Servicios sociales y de salud (105)",1599,1,922,448,113,27,,26,13,49,,
"Otras activ. serv.comun.soc y personales (106)",2945,3,744,1068,126,171,,32,12,789,,
"Hogares privados con servicio doméstico (107)",145,,,2,,,,,,143,,
"Actividad economica no especificada (109)",1318,,6,11,14,,,,,2,,1285
"Mujeres (110)",65715,109,12326,3937,4027,18619,2462,4005,670,17839,118,1603
"Agric., ganadería, caza y silvicultura (111)",5306,,35,19,6,,2447,1,1,2797,,
"Pesca (112)",24,,1,,,,15,,,8,,
"Explotación de minas y canteras (113)",95,1,32,20,16,,,13,2,11,,
"Industrias manufactureras (114)",4865,2,127,276,84,32,,3807,394,143,,
"Suministro de electricidad, gas y agua (115)",82,,21,11,43,,,2,,5,,
"Construcción (116)",349,,104,42,30,,,12,97,64,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",21208,10,339,707,227,14346,,133,9,5437,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",411,3,22,27,22,214,,63,7,53,,
"Comercio al por mayor (119)",1029,3,61,140,35,757,,,1,32,,
"Comercio al por menor (120)",19768,4,256,540,170,13375,,70,1,5352,,
"Hoteles y restaurantes (121)",6781,4,93,245,166,3300,,,,2973,,
"Trans., almac. y comunicaciones (122)",1639,3,95,283,250,30,,2,134,842,,
"Intermediación financiera (123)",649,1,93,174,371,,,1,,9,,
"Activid.inmobil., empres. y alquileres (124)",3191,3,1129,722,867,27,,4,12,427,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",2025,13,480,191,1038,22,,3,17,143,118,
"Enseñanza (126)",8659,72,8007,105,413,,,,,62,,
"Servicios sociales y de salud (127)",2952,,1588,879,248,116,,11,,110,,
"Otras activ. serv.comun.soc y personales (128)",3069,,179,257,181,744,,16,4,1688,,
"Hogares privados con servicio doméstico (129)",3124,,,3,,2,,,,3119,,
"Actividad economica no especificada (131)",1697,,3,3,87,,,,,1,,1603
,,,,,,,,,,,,
"RURAL (132)",17187,19,560,252,110,1222,6135,1322,1550,5711,25,281
"Agric., ganadería, caza y silvicultura (133)",10624,,9,9,,,6109,1,11,4485,,
"Pesca (134)",31,,1,,,,26,,,4,,
"Explotación de minas y canteras (135)",177,,4,5,2,1,,117,15,33,,
"Industrias manufactureras (136)",1485,,6,17,2,2,,984,452,22,,
"Suministro de electricidad, gas y agua (137)",35,,3,3,2,,,16,4,7,,
"Construcción (138)",591,,10,8,,,,24,430,119,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1553,,6,43,4,944,,173,14,369,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",201,,1,9,1,29,,147,12,2,,
"Comercio al por mayor (141)",47,,,4,,37,,1,,5,,
"Comercio al por menor (142)",1305,,5,30,3,878,,25,2,362,,
"Hoteles y restaurantes (143)",360,,,8,5,204,,,,143,,
"Trans., almac. y comunicaciones (144)",784,1,2,5,11,1,,3,606,155,,
"Intermediación financiera (145)",3,,,,3,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",209,,44,39,26,31,,2,7,60,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",136,15,12,4,41,4,,,6,29,25,
"Enseñanza (148)",391,3,367,3,10,,,,1,7,,
"Servicios sociales y de salud (149)",85,,38,44,1,2,,,,,,
"Otras activ. serv.comun.soc y personales (150)",255,,58,63,3,33,,2,4,92,,
"Hogares privados con servicio doméstico (151)",187,,,1,,,,,,186,,
"Actividad economica no especificada (153)",281,,,,,,,,,,,281
"Hombres (154)",11420,17,308,182,59,462,4942,932,1321,3042,25,130
"Agric., ganadería, caza y silvicultura (155)",7367,,6,6,,,4919,1,11,2424,,
"Pesca (156)",26,,1,,,,23,,,2,,
"Explotación de minas y canteras (157)",176,,4,5,2,,,117,15,33,,
"Industrias manufactureras (158)",867,,3,14,1,,,602,234,13,,
"Suministro de electricidad, gas y agua (159)",34,,3,3,1,,,16,4,7,,
"Construcción (160)",581,,8,7,,,,24,429,113,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",733,,3,26,4,366,,165,14,155,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",192,,1,9,1,22,,145,12,2,,
"Comercio al por mayor (163)",28,,,2,,21,,,,5,,
"Comercio al por menor (164)",513,,2,15,3,323,,20,2,148,,
"Hoteles y restaurantes (165)",90,,,5,,58,,,,27,,
"Trans., almac. y comunicaciones (166)",753,1,2,2,8,1,,3,596,140,,
"Intermediación financiera (167)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",163,,28,31,11,30,,2,7,54,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",104,13,9,3,22,4,,,6,22,25,
"Enseñanza (170)",198,3,179,2,6,,,,1,7,,
"Servicios sociales y de salud (171)",32,,11,20,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",152,,51,58,1,3,,2,4,33,,
"Hogares privados con servicio doméstico (173)",12,,,,,,,,,12,,
"Actividad economica no especificada (175)",130,,,,,,,,,,,130
"Mujeres (176)",5767,2,252,70,51,760,1193,390,229,2669,,151
"Agric., ganadería, caza y silvicultura (177)",3257,,3,3,,,1190,,,2061,,
"Pesca (178)",5,,,,,,3,,,2,,
"Explotación de minas y canteras (179)",1,,,,,1,,,,,,
"Industrias manufactureras (180)",618,,3,3,1,2,,382,218,9,,
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,,,,
"Construcción (182)",10,,2,1,,,,,1,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",820,,3,17,,578,,8,,214,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",9,,,,,7,,2,,,,
"Comercio al por mayor (185)",19,,,2,,16,,1,,,,
"Comercio al por menor (186)",792,,3,15,,555,,5,,214,,
"Hoteles y restaurantes (187)",270,,,3,5,146,,,,116,,
"Trans., almac. y comunicaciones (188)",31,,,3,3,,,,10,15,,
"Intermediación financiera (189)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",46,,16,8,15,1,,,,6,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",32,2,3,1,19,,,,,7,,
"Enseñanza (192)",193,,188,1,4,,,,,,,
"Servicios sociales y de salud (193)",53,,27,24,,2,,,,,,
"Otras activ. serv.comun.soc y personales (194)",103,,7,5,2,30,,,,59,,
"Hogares privados con servicio doméstico (195)",175,,,1,,,,,,174,,
"Actividad economica no especificada (197)",151,,,,,,,,,,,151
