"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",3938,12301,11694,214,95.1,1.7,
"De 40 a 44 años (037)",3877,14229,13301,93,93.5,0.7,
"De 45 a 49 años (038)",3573,15222,13982,17,91.9,0.1,
"De 50 y más años (039)",8074,42324,37014,,87.5,,
"Viudo(a) (040)",4698,23404,19476,11,83.2,,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",5,3,3,,100,,
"De 20 a 24 años (043)",21,24,23,2,95.8,8.3,
"De 25 a 29 años (044)",64,111,105,1,94.6,0.9,
"De 30 a 34 años (045)",106,214,209,2,97.7,0.9,
"De 35 a 39 años (046)",163,506,468,4,92.5,0.8,
"De 40 a 44 años (047)",288,1036,937,,90.4,,
"De 45 a 49 años (048)",375,1667,1506,2,90.3,0.1,
"De 50 y más años (049)",3675,19843,16225,,81.8,,
"Divorciado(a) (050)",373,1167,1052,5,90.1,0.4,
"De 15 a 19 años (052)",5,1,1,1,100,100,
"De 20 a 24 años (053)",10,7,7,,100,,
"De 25 a 29 años (054)",20,29,26,2,89.7,6.9,
"De 30 a 34 años (055)",24,54,51,,94.4,,
"De 35 a 39 años (056)",49,122,116,1,95.1,0.8,
"De 40 a 44 años (057)",53,147,139,1,94.6,0.7,
"De 45 a 49 años (058)",48,174,160,,92,,
"De 50 y más años (059)",164,633,552,,87.2,,
"Soltero(a) (060)",34241,3166,3019,119,95.4,3.8,
"De 12 a 14 años (061)",8420,15,15,,100,,
"De 15 a 19 años (062)",11654,125,119,23,95.2,18.4,
"De 20 a 24 años (063)",7035,339,329,42,97.1,12.4,
"De 25 a 29 años (064)",3261,435,414,29,95.2,6.7,
"De 30 a 34 años (065)",1488,481,466,15,96.9,3.1,
"De 35 a 39 años (066)",804,441,429,7,97.3,1.6,
"De 40 a 44 años (067)",535,365,345,1,94.5,0.3,
"De 45 a 49 años (068)",391,349,336,2,96.3,0.6,
"De 50 y más años (069)",653,616,566,,91.9,,
,,,,,,,
"URBANA (080)",85780,160451,147501,3551,91.9,2.2,
"De 12 a 14 años (081)",7751,34,31,,91.2,,
"De 15 a 19 años (082)",12307,850,820,260,96.5,30.6,
"De 20 a 24 años (083)",12317,5840,5685,951,97.3,16.3,
"De 25 a 29 años (084)",10798,12443,12094,966,97.2,7.8,
"De 30 a 34 años (085)",9702,18735,18039,748,96.3,4,
"De 35 a 39 años (086)",8465,22298,21153,440,94.9,2,
"De 40 a 44 años (087)",6816,21761,20382,166,93.7,0.8,
"De 45 a 49 años (088)",5437,20402,18822,20,92.3,0.1,
"De 50 y más años (089)",12187,58088,50475,,86.9,,
"Conviviente (090)",24207,47088,44820,2517,95.2,5.3,
"De 12 a 14 años (091)",77,18,16,,88.9,,
"De 15 a 19 años (092)",1330,603,582,214,96.5,35.5,
"De 20 a 24 años (093)",4966,4673,4547,818,97.3,17.5,
"De 25 a 29 años (094)",5769,8661,8439,727,97.4,8.4,
"De 30 a 34 años (095)",4779,9999,9658,453,96.6,4.5,
"De 35 a 39 años (096)",3270,8760,8289,227,94.6,2.6,
"De 40 a 44 años (097)",1909,6090,5763,73,94.6,1.2,
"De 45 a 49 años (098)",1031,3658,3399,5,92.9,0.1,
"De 50 y más años (099)",1076,4626,4127,,89.2,,
"Separado(a) (100)",3708,9481,8771,129,92.5,1.4,
"De 12 a 14 años (101)",3,,,,,,
"De 15 a 19 años (102)",74,53,53,16,100,30.2,
"De 20 a 24 años (103)",260,283,275,32,97.2,11.3,
"De 25 a 29 años (104)",430,621,605,25,97.4,4,
"De 30 a 34 años (105)",581,1080,1042,31,96.5,2.9,
"De 35 a 39 años (106)",595,1362,1279,13,93.9,1,
"De 40 a 44 años (107)",528,1524,1413,11,92.7,0.7,
"De 45 a 49 años (108)",424,1357,1259,1,92.8,0.1,
"De 50 y más años (109)",813,3201,2845,,88.9,,
"Casado(a) (110)",22053,81493,74667,778,91.6,1,
"De 12 a 14 años (111)",6,1,,,,,
"De 15 a 19 años (112)",93,71,68,7,95.8,9.9,
"De 20 a 24 años (113)",432,554,541,60,97.7,10.8,
"De 25 a 29 años (114)",1437,2628,2545,184,96.8,7,
"De 30 a 34 años (115)",2831,6958,6663,248,95.8,3.6,
"De 35 a 39 años (116)",3673,11201,10664,188,95.2,1.7,
"De 40 a 44 años (117)",3583,12743,11920,80,93.5,0.6,
"De 45 a 49 años (118)",3252,13429,12361,11,92,0.1,
"De 50 y más años (119)",6746,33908,29905,,88.2,,
"Viudo(a) (120)",3807,18357,15448,10,84.2,0.1,
"De 15 a 19 años (122)",5,3,3,,100,,
"De 20 a 24 años (123)",21,24,23,2,95.8,8.3,
"De 25 a 29 años (124)",60,100,95,1,95,1,
"De 30 a 34 años (125)",97,193,188,2,97.4,1,
"De 35 a 39 años (126)",148,453,417,4,92.1,0.9,
"De 40 a 44 años (127)",260,914,823,,90,,
"De 45 a 49 años (128)",338,1456,1328,1,91.2,0.1,
"De 50 y más años (129)",2878,15214,12571,,82.6,,
"Divorciado(a) (130)",354,1114,1006,5,90.3,0.4,
"De 15 a 19 años (132)",5,1,1,1,100,100,
"De 20 a 24 años (133)",10,7,7,,100,,
"De 25 a 29 años (134)",20,29,26,2,89.7,6.9,
"De 30 a 34 años (135)",23,54,51,,94.4,,
"De 35 a 39 años (136)",46,113,107,1,94.7,0.9,
"De 40 a 44 años (137)",49,140,133,1,95,0.7,
"De 45 a 49 años (138)",47,168,154,,91.7,,
"De 50 y más años (139)",154,602,527,,87.5,,
"Soltero(a) (140)",31651,2918,2789,112,95.6,3.8,
"De 12 a 14 años (141)",7665,15,15,,100,,
"De 15 a 19 años (142)",10800,119,113,22,95,18.5,
"De 20 a 24 años (143)",6628,299,292,39,97.7,13,
"De 25 a 29 años (144)",3082,404,384,27,95,6.7,
"De 30 a 34 años (145)",1391,451,437,14,96.9,3.1,
"De 35 a 39 años (146)",733,409,397,7,97.1,1.7,
"De 40 a 44 años (147)",487,350,330,1,94.3,0.3,
"De 45 a 49 años (148)",345,334,321,2,96.1,0.6,
"De 50 y más años (149)",520,537,500,,93.1,,
,,,,,,,
"RURAL (160)",8019,24327,21163,351,87,1.4,
"De 12 a 14 años (161)",760,,,,,,
"De 15 a 19 años (162)",991,100,98,39,98,39,
"De 20 a 24 años (163)",832,600,581,95,96.8,15.8,
"De 25 a 29 años (164)",644,1039,1009,77,97.1,7.4,
"De 30 a 34 años (165)",603,1519,1424,67,93.7,4.4,
"De 35 a 39 años (166)",579,1967,1851,44,94.1,2.2,
"De 40 a 44 años (167)",552,2258,2098,22,92.9,1,
"De 45 a 49 años (168)",536,2575,2318,7,90,0.3,
"De 50 y más años (169)",2522,14269,11784,,82.6,,
"Conviviente (170)",1604,4220,3908,240,92.6,5.7,
"De 12 a 14 años (171)",4,,,,,,
"De 15 a 19 años (172)",121,76,75,34,98.7,44.7,
"De 20 a 24 años (173)",344,446,433,81,97.1,18.2,
"De 25 a 29 años (174)",306,618,602,55,97.4,8.9,
"De 30 a 34 años (175)",259,734,687,45,93.6,6.1,
"De 35 a 39 años (176)",190,681,641,16,94.1,2.3,
"De 40 a 44 años (177)",146,551,509,9,92.4,1.6,
"De 45 a 49 años (178)",92,441,403,,91.4,,
"De 50 y más años (179)",142,673,558,,82.9,,
"Separado(a) (180)",349,938,838,13,89.3,1.4,
"De 15 a 19 años (182)",8,8,8,2,100,25,
"De 20 a 24 años (183)",40,49,48,5,98,10.2,
"De 25 a 29 años (184)",38,63,61,2,96.8,3.2,
"De 30 a 34 años (185)",45,99,93,1,93.9,1,
"De 35 a 39 años (186)",35,92,88,2,95.7,2.2,
"De 40 a 44 años (187)",32,77,73,1,94.8,1.3,
"De 45 a 49 años (188)",39,109,95,,87.2,,
"De 50 y más años (189)",112,441,372,,84.4,,
"Casado(a) (190)",2566,13821,12113,90,87.6,0.7,
"De 15 a 19 años (192)",8,10,9,2,90,20,
"De 20 a 24 años (193)",41,65,63,6,96.9,9.2,
"De 25 a 29 años (194)",117,316,306,18,96.8,5.7,
"De 30 a 34 años (195)",192,635,594,20,93.5,3.1,
"De 35 a 39 años (196)",265,1100,1030,26,93.6,2.4,
"De 40 a 44 años (197)",294,1486,1381,12,92.9,0.8,
"De 45 a 49 años (198)",321,1793,1621,6,90.4,0.3,
"De 50 y más años (199)",1328,8416,7109,,84.5,,
"Viudo(a) (200)",891,5047,4028,1,79.8,,
"De 12 a 14 años (201)",1,,,,,,
"De 25 a 29 años (204)",4,11,10,,90.9,,
"De 30 a 34 años (205)",9,21,21,,100,,
"De 35 a 39 años (206)",15,53,51,,96.2,,
"De 40 a 44 años (207)",28,122,114,,93.4,,
"De 45 a 49 años (208)",37,211,178,1,84.4,0.5,
"De 50 y más años (209)",797,4629,3654,,78.9,,
"Divorciado(a) (210)",19,53,46,,86.8,,
"De 30 a 34 años (215)",1,,,,,,
"De 35 a 39 años (216)",3,9,9,,100,,
"De 40 a 44 años (217)",4,7,6,,85.7,,
"De 45 a 49 años (218)",1,6,6,,100,,
"De 50 y más años (219)",10,31,25,,80.6,,
"Soltero(a) (220)",2590,248,230,7,92.7,2.8,
"De 12 a 14 años (221)",755,,,,,,
"De 15 a 19 años (222)",854,6,6,1,100,16.7,
"De 20 a 24 años (223)",407,40,37,3,92.5,7.5,
"De 25 a 29 años (224)",179,31,30,2,96.8,6.5,
"De 30 a 34 años (225)",97,30,29,1,96.7,3.3,
"De 35 a 39 años (226)",71,32,32,,100,,
"De 40 a 44 años (227)",48,15,15,,100,,
"De 45 a 49 años (228)",46,15,15,,100,,
"De 50 y más años (229)",133,79,66,,83.5,,
