"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",2,2,,1,,1,,,,,,4
"Primaria (030)",3490,3391,11,376,544,581,988,636,206,49,99,13888
"De 12 a 14 años (031)",22,3,,3,,,,,,,19,3
"De 15 a 19 años (032)",107,89,,72,15,2,,,,,18,108
"De 20 a 24 años (033)",377,344,1,149,139,46,8,1,,,33,604
"De 25 a 29 años (034)",466,460,2,64,165,134,91,3,1,,6,1203
"De 30 a 34 años (035)",495,492,2,17,98,134,184,52,5,,3,1787
"De 35 a 39 años (036)",526,524,2,10,47,108,232,108,16,1,2,2294
"De 40 a 44 años (037)",505,500,1,17,16,68,188,153,51,6,5,2561
"De 45 a 49 años (038)",329,328,1,8,19,25,105,115,45,10,1,1827
"De 50 y más años (039)",663,651,2,36,45,64,180,204,88,32,12,3501
"Secundaria (040)",943,875,3,287,199,147,158,59,20,2,68,2386
"De 12 a 14 años (041)",9,5,,4,1,,,,,,4,6
"De 15 a 19 años (042)",90,72,2,63,5,1,1,,,,18,80
"De 20 a 24 años (043)",207,185,1,133,41,9,1,,,,22,246
"De 25 a 29 años (044)",165,152,,55,62,31,3,1,,,13,290
"De 30 a 34 años (045)",119,118,,13,38,43,24,,,,1,321
"De 35 a 39 años (046)",101,97,,8,23,23,38,5,,,4,322
"De 40 a 44 años (047)",94,91,,5,11,20,34,21,,,3,371
"De 45 a 49 años (048)",64,63,,3,9,10,26,12,3,,1,273
"De 50 y más años (049)",94,92,,3,9,10,31,20,17,2,2,477
"Sup. no Univ. incompleta (050)",73,52,,28,14,8,2,,,,21,88
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",22,9,,9,,,,,,,13,9
"De 25 a 29 años (054)",18,13,,8,4,1,,,,,5,19
"De 30 a 34 años (055)",12,10,,2,6,2,,,,,2,20
"De 35 a 39 años (056)",10,10,,6,1,3,,,,,,17
"De 40 a 44 años (057)",7,7,,2,3,2,,,,,,14
"De 45 a 49 años (058)",1,1,,1,,,,,,,,1
"De 50 y más años (059)",2,2,,,,,2,,,,,8
"Sup. no Univ. completa (060)",114,90,,42,27,9,8,1,1,2,24,193
"De 20 a 24 años (063)",12,5,,4,1,,,,,,7,6
"De 25 a 29 años (064)",25,16,,13,3,,,,,,9,19
"De 30 a 34 años (065)",30,25,,15,9,1,,,,,5,36
"De 35 a 39 años (066)",21,19,,7,9,2,1,,,,2,36
"De 40 a 44 años (067)",10,10,,2,2,4,2,,,,,26
"De 45 a 49 años (068)",2,2,,,1,,,,,1,,13
"De 50 y más años (069)",14,13,,1,2,2,5,1,1,1,1,57
"Sup. Univ. incompleta (070)",34,22,,9,7,3,1,2,,,12,50
"De 15 a 19 años (072)",1,,,,,,,,,,1,
"De 20 a 24 años (073)",7,3,,3,,,,,,,4,3
"De 25 a 29 años (074)",4,1,,,1,,,,,,3,2
"De 30 a 34 años (075)",5,3,,1,2,,,,,,2,5
"De 35 a 39 años (076)",5,4,,3,,1,,,,,1,6
"De 40 a 44 años (077)",6,6,,,4,,,2,,,,21
"De 50 y más años (079)",6,5,,2,,2,1,,,,1,13
"Sup. Univ. completa (080)",84,60,,27,14,12,7,,,,24,121
"De 20 a 24 años (083)",7,,,,,,,,,,7,
"De 25 a 29 años (084)",16,7,,5,1,1,,,,,9,10
"De 30 a 34 años (085)",18,13,,8,5,,,,,,5,18
"De 35 a 39 años (086)",16,14,,4,5,4,1,,,,2,30
"De 40 a 44 años (087)",12,12,,4,3,2,3,,,,,29
"De 45 a 49 años (088)",7,6,,3,,3,,,,,1,12
"De 50 y más años (089)",8,8,,3,,2,3,,,,,22
,,,,,,,,,,,,
"URBANA (100)",2934,2799,6,392,451,465,760,496,189,40,135,11240
"De 12 a 14 años (101)",10,3,,2,1,,,,,,7,4
"De 15 a 19 años (102)",64,50,1,40,7,1,1,,,,14,61
"De 20 a 24 años (103)",211,172,,101,55,10,4,2,,,39,270
"De 25 a 29 años (104)",271,245,,75,89,63,17,1,,,26,520
"De 30 a 34 años (105)",314,301,1,37,88,80,76,18,1,,13,902
"De 35 a 39 años (106)",333,324,,29,49,75,122,42,5,2,9,1218
"De 40 a 44 años (107)",340,335,1,22,31,60,119,82,16,4,5,1500
"De 45 a 49 años (108)",218,217,,9,23,15,82,55,27,6,1,1109
"De 50 y más años (109)",1173,1152,3,77,108,161,339,296,140,28,21,5656
"Sin nivel (110)",1012,990,2,77,111,142,292,241,104,21,22,4682
"De 15 a 19 años (112)",4,3,,1,2,,,,,,1,5
"De 20 a 24 años (113)",16,14,,5,4,3,1,1,,,2,33
"De 25 a 29 años (114)",22,21,,6,6,8,1,,,,1,47
"De 30 a 34 años (115)",46,43,,2,11,8,18,4,,,3,152
"De 35 a 39 años (116)",46,45,,4,1,4,18,15,2,1,1,222
"De 40 a 44 años (117)",61,60,,5,7,8,18,14,6,2,1,286
"De 45 a 49 años (118)",66,66,,3,4,2,24,17,14,2,,372
"De 50 y más años (119)",751,738,2,51,76,109,212,190,82,16,13,3565
"Educacion Inicial (120)",4,4,,1,,3,,,,,,10
"De 25 a 29 años (124)",1,1,,,,1,,,,,,3
"De 30 a 34 años (125)",2,2,,,,2,,,,,,6
"De 35 a 39 años (126)",1,1,,1,,,,,,,,1
"Primaria (130)",1196,1171,3,111,189,208,355,220,67,18,25,4832
"De 12 a 14 años (131)",4,,,,,,,,,,4,
"De 15 a 19 años (132)",20,16,,12,3,1,,,,,4,21
"De 20 a 24 años (133)",87,82,,38,38,3,2,1,,,5,137
"De 25 a 29 años (134)",130,128,,26,51,35,15,1,,,2,302
"De 30 a 34 años (135)",146,145,1,4,35,43,47,14,1,,1,501
"De 35 a 39 años (136)",179,177,,5,19,49,76,24,3,1,2,709
"De 40 a 44 años (137)",196,193,1,7,9,32,79,53,10,2,3,925
"De 45 a 49 años (138)",105,105,,1,10,5,40,34,11,4,,566
"De 50 y más años (139)",329,325,1,18,24,40,96,93,42,11,4,1671
"Secundaria (140)",482,453,1,117,100,84,100,33,18,,29,1367
"De 12 a 14 años (141)",6,3,,2,1,,,,,,3,4
"De 15 a 19 años (142)",38,31,1,27,2,,1,,,,7,35
"De 20 a 24 años (143)",70,63,,45,13,4,1,,,,7,87
"De 25 a 29 años (144)",76,70,,24,28,17,1,,,,6,135
"De 30 a 34 años (145)",65,64,,8,21,24,11,,,,1,169
"De 35 a 39 años (146)",65,63,,4,16,14,26,3,,,2,212
"De 40 a 44 años (147)",55,54,,4,5,13,18,14,,,1,219
"De 45 a 49 años (148)",39,39,,1,8,6,18,4,2,,,159
"De 50 y más años (149)",68,66,,2,6,6,24,12,16,,2,347
"Sup. no Univ. incompleta (150)",54,39,,19,12,6,2,,,,15,69
"De 15 a 19 años (152)",1,,,,,,,,,,1,
"De 20 a 24 años (153)",16,6,,6,,,,,,,10,6
"De 25 a 29 años (154)",10,7,,4,2,1,,,,,3,11
"De 30 a 34 años (155)",11,10,,2,6,2,,,,,1,20
"De 35 a 39 años (156)",8,8,,5,1,2,,,,,,13
"De 40 a 44 años (157)",5,5,,1,3,1,,,,,,10
"De 45 a 49 años (158)",1,1,,1,,,,,,,,1
"De 50 y más años (159)",2,2,,,,,2,,,,,8
"Sup. no Univ. completa (160)",91,76,,37,22,9,6,1,,1,15,150
"De 20 a 24 años (163)",9,4,,4,,,,,,,5,4
"De 25 a 29 años (164)",20,14,,12,2,,,,,,6,16
"De 30 a 34 años (165)",24,22,,13,8,1,,,,,2,32
"De 35 a 39 años (166)",16,15,,5,7,2,1,,,,1,30
"De 40 a 44 años (167)",9,9,,2,2,4,1,,,,,22
"De 45 a 49 años (168)",1,1,,,1,,,,,,,2
"De 50 y más años (169)",12,11,,1,2,2,4,1,,1,1,44
"Sup. Univ. incompleta (170)",26,17,,9,5,2,,1,,,9,31
"De 15 a 19 años (172)",1,,,,,,,,,,1,
"De 20 a 24 años (173)",6,3,,3,,,,,,,3,3
"De 25 a 29 años (174)",2,,,,,,,,,,2,
"De 30 a 34 años (175)",4,3,,1,2,,,,,,1,5
"De 35 a 39 años (176)",4,3,,3,,,,,,,1,3
"De 40 a 44 años (177)",4,4,,,3,,,1,,,,12
"De 50 y más años (179)",5,4,,2,,2,,,,,1,8
"Sup. Univ. completa (180)",69,49,,21,12,11,5,,,,20,99
"De 20 a 24 años (183)",7,,,,,,,,,,7,
"De 25 a 29 años (184)",10,4,,3,,1,,,,,6,6
"De 30 a 34 años (185)",16,12,,7,5,,,,,,4,17
"De 35 a 39 años (186)",14,12,,2,5,4,1,,,,2,28
"De 40 a 44 años (187)",10,10,,3,2,2,3,,,,,26
"De 45 a 49 años (188)",6,5,,3,,2,,,,,1,9
"De 50 y más años (189)",6,6,,3,,2,1,,,,,13
,,,,,,,,,,,,
"RURAL (200)",5243,5068,19,608,667,729,1448,1068,431,98,175,22055
"De 12 a 14 años (201)",23,5,,5,,,,,,,18,5
"De 15 a 19 años (202)",149,121,1,101,16,2,1,,,,28,143
"De 20 a 24 años (203)",483,427,3,210,144,60,9,1,,,56,722
"De 25 a 29 años (204)",530,506,2,89,168,138,103,4,2,,24,1314
"De 30 a 34 años (205)",553,542,1,27,96,153,205,55,5,,11,1963
"De 35 a 39 años (206)",575,569,2,28,48,84,238,136,29,4,6,2599
"De 40 a 44 años (207)",598,594,,26,26,64,214,191,66,7,4,3065
"De 45 a 49 años (208)",476,473,1,19,25,46,130,160,77,15,3,2654
"De 50 y más años (209)",1856,1831,9,103,144,182,548,521,252,72,25,9590
"Sin nivel (210)",2415,2376,9,152,200,287,750,625,289,64,39,11857
"De 12 a 14 años (211)",2,,,,,,,,,,2,
"De 15 a 19 años (212)",10,7,,5,1,,1,,,,3,11
"De 20 a 24 años (213)",46,39,1,8,14,12,3,1,,,7,91
"De 25 a 29 años (214)",80,77,,12,13,25,25,1,1,,3,236
"De 30 a 34 años (215)",137,134,,6,15,42,53,17,1,,3,508
"De 35 a 39 años (216)",181,178,,14,11,13,70,50,16,4,3,886
"De 40 a 44 años (217)",243,243,,13,11,20,88,83,25,3,,1257
"De 45 a 49 años (218)",225,224,,10,15,21,57,71,42,8,1,1265
"De 50 y más años (219)",1491,1474,8,84,120,154,453,402,204,49,17,7603
"Educacion Inicial (220)",8,7,,1,2,2,2,,,,1,20
"De 25 a 29 años (224)",4,3,,1,2,,,,,,1,5
"De 30 a 34 años (225)",3,3,,,,1,2,,,,,12
"De 35 a 39 años (226)",1,1,,,,1,,,,,,3
"Primaria (230)",2294,2220,8,265,355,373,633,416,139,31,74,9056
"De 12 a 14 años (231)",18,3,,3,,,,,,,15,3
"De 15 a 19 años (232)",87,73,,60,12,1,,,,,14,87
"De 20 a 24 años (233)",290,262,1,111,101,43,6,,,,28,467
"De 25 a 29 años (234)",336,332,2,38,114,99,76,2,1,,4,901
"De 30 a 34 años (235)",349,347,1,13,63,91,137,38,4,,2,1286
"De 35 a 39 años (236)",347,347,2,5,28,59,156,84,13,,,1585
"De 40 a 44 años (237)",309,307,,10,7,36,109,100,41,4,2,1636
"De 45 a 49 años (238)",224,223,1,7,9,20,65,81,34,6,1,1261
"De 50 y más años (239)",334,326,1,18,21,24,84,111,46,21,8,1830
"Secundaria (240)",461,422,2,170,99,63,58,26,2,2,39,1019
"De 12 a 14 años (241)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (242)",52,41,1,36,3,1,,,,,11,45
"De 20 a 24 años (243)",137,122,1,88,28,5,,,,,15,159
"De 25 a 29 años (244)",89,82,,31,34,14,2,1,,,7,155
"De 30 a 34 años (245)",54,54,,5,17,19,13,,,,,152
"De 35 a 39 años (246)",36,34,,4,7,9,12,2,,,2,110
"De 40 a 44 años (247)",39,37,,1,6,7,16,7,,,2,152
"De 45 a 49 años (248)",25,24,,2,1,4,8,8,1,,1,114
"De 50 y más años (249)",26,26,,1,3,4,7,8,1,2,,130
"Sup. no Univ. incompleta (250)",19,13,,9,2,2,,,,,6,19
"De 20 a 24 años (253)",6,3,,3,,,,,,,3,3
"De 25 a 29 años (254)",8,6,,4,2,,,,,,2,8
"De 30 a 34 años (255)",1,,,,,,,,,,1,
"De 35 a 39 años (256)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (257)",2,2,,1,,1,,,,,,4
"Sup. no Univ. completa (260)",23,14,,5,5,,2,,1,1,9,43
"De 20 a 24 años (263)",3,1,,,1,,,,,,2,2
"De 25 a 29 años (264)",5,2,,1,1,,,,,,3,3
"De 30 a 34 años (265)",6,3,,2,1,,,,,,3,4
"De 35 a 39 años (266)",5,4,,2,2,,,,,,1,6
"De 40 a 44 años (267)",1,1,,,,,1,,,,,4
"De 45 a 49 años (268)",1,1,,,,,,,,1,,11
"De 50 y más años (269)",2,2,,,,,1,,1,,,13
"Sup. Univ. incompleta (270)",8,5,,,2,1,1,1,,,3,19
"De 20 a 24 años (273)",1,,,,,,,,,,1,
"De 25 a 29 años (274)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (275)",1,,,,,,,,,,1,
"De 35 a 39 años (276)",1,1,,,,1,,,,,,3
"De 40 a 44 años (277)",2,2,,,1,,,1,,,,9
"De 50 y más años (279)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",15,11,,6,2,1,2,,,,4,22
"De 25 a 29 años (284)",6,3,,2,1,,,,,,3,4
"De 30 a 34 años (285)",2,1,,1,,,,,,,1,1
"De 35 a 39 años (286)",2,2,,2,,,,,,,,2
"De 40 a 44 años (287)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
"De 50 y más años (289)",2,2,,,,,2,,,,,9
