"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia MOYOBAMBA (000)",41696,79,2939,1099,1340,4245,14204,1674,2900,11054,177,1016,969
"Agric., ganadería, caza y silvicultura (001)",21920,,22,21,7,,14193,2,13,7662,,,
"Pesca (002)",18,,2,2,,,11,,,3,,,
"Explotación de minas y canteras (003)",14,,,5,1,,,2,4,2,,,
"Industrias manufactureras (004)",1326,1,8,61,23,11,,1117,86,19,,,
"Suministro de electricidad, gas y agua (005)",91,2,6,22,18,,,13,12,18,,,
"Construcción (006)",1418,4,41,29,8,,,79,945,312,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",4578,3,29,141,55,3172,,434,37,707,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",497,2,5,22,12,87,,339,12,18,,,
"Comercio al por mayor (009)",243,1,6,14,9,191,,,6,16,,,
"Comercio al por menor (010)",3838,,18,105,34,2894,,95,19,673,,,
"Hoteles y restaurantes (011)",1258,1,8,56,46,787,,,,360,,,
"Trans., almac. y comunicaciones (012)",2183,,11,50,104,6,,10,1765,237,,,
"Intermediación financiera (013)",122,5,11,22,82,,,,,2,,,
"Activid.inmobil., empres. y alquileres (014)",800,,221,211,145,143,,6,10,64,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1101,36,130,77,513,27,,3,16,122,177,,
"Enseñanza (016)",2299,23,2147,21,80,,,,,28,,,
"Servicios sociales y de salud (017)",515,,214,201,51,14,,2,8,25,,,
"Otras activ. serv.comun.soc y personales (018)",540,4,67,121,49,85,,6,4,204,,,
"Hogares privados con servicio doméstico (019)",1290,,,3,,,,,,1287,,,
"Actividad economica no especificada (021)",1254,,22,56,158,,,,,2,,1016,
"Desocupado (022)",969,,,,,,,,,,,,969
"Hombres (023)",30701,54,1609,689,603,1743,13295,1386,2840,7254,167,348,713
"Agric., ganadería, caza y silvicultura (024)",19398,,18,17,6,,13287,2,13,6055,,,
"Pesca (025)",15,,2,2,,,8,,,3,,,
"Explotación de minas y canteras (026)",11,,,4,,,,2,4,1,,,
"Industrias manufactureras (027)",975,1,7,34,11,7,,843,56,16,,,
"Suministro de electricidad, gas y agua (028)",83,2,6,19,15,,,13,12,16,,,
"Construcción (029)",1369,3,38,27,6,,,74,931,290,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",2346,2,23,91,18,1404,,427,37,344,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",450,1,5,17,5,61,,333,12,16,,,
"Comercio al por mayor (032)",155,1,5,7,4,117,,,6,15,,,
"Comercio al por menor (033)",1741,,13,67,9,1226,,94,19,313,,,
"Hoteles y restaurantes (034)",261,,6,28,17,153,,,,57,,,
"Trans., almac. y comunicaciones (035)",2017,,8,35,51,2,,10,1753,158,,,
"Intermediación financiera (036)",71,5,9,9,48,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",578,,160,143,75,140,,6,10,44,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",727,24,92,51,265,22,,3,14,89,167,,
"Enseñanza (039)",1140,14,1070,12,23,,,,,21,,,
"Servicios sociales y de salud (040)",239,,105,85,23,7,,2,8,9,,,
"Otras activ. serv.comun.soc y personales (041)",284,3,53,97,22,8,,4,2,95,,,
"Hogares privados con servicio doméstico (042)",55,,,1,,,,,,54,,,
"Actividad economica no especificada (044)",419,,12,34,23,,,,,2,,348,
"Desocupado (045)",713,,,,,,,,,,,,713
"Mujeres (046)",10995,25,1330,410,737,2502,909,288,60,3800,10,668,256
"Agric., ganadería, caza y silvicultura (047)",2522,,4,4,1,,906,,,1607,,,
"Pesca (048)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (049)",3,,,1,1,,,,,1,,,
"Industrias manufactureras (050)",351,,1,27,12,4,,274,30,3,,,
"Suministro de electricidad, gas y agua (051)",8,,,3,3,,,,,2,,,
"Construcción (052)",49,1,3,2,2,,,5,14,22,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",2232,1,6,50,37,1768,,7,,363,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",47,1,,5,7,26,,6,,2,,,
"Comercio al por mayor (055)",88,,1,7,5,74,,,,1,,,
"Comercio al por menor (056)",2097,,5,38,25,1668,,1,,360,,,
"Hoteles y restaurantes (057)",997,1,2,28,29,634,,,,303,,,
"Trans., almac. y comunicaciones (058)",166,,3,15,53,4,,,12,79,,,
"Intermediación financiera (059)",51,,2,13,34,,,,,2,,,
"Activid.inmobil., empres. y alquileres (060)",222,,61,68,70,3,,,,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",374,12,38,26,248,5,,,2,33,10,,
"Enseñanza (062)",1159,9,1077,9,57,,,,,7,,,
"Servicios sociales y de salud (063)",276,,109,116,28,7,,,,16,,,
"Otras activ. serv.comun.soc y personales (064)",256,1,14,24,27,77,,2,2,109,,,
"Hogares privados con servicio doméstico (065)",1235,,,2,,,,,,1233,,,
"Actividad economica no especificada (067)",835,,10,22,135,,,,,,,668,
"Desocupado (068)",256,,,,,,,,,,,,256
,,,,,,,,,,,,,
"URBANA (069)",26549,77,2843,1073,1315,3879,5468,1558,2721,6113,177,631,694
"Agric., ganadería, caza y silvicultura (070)",8461,,22,20,7,,5466,1,10,2935,,,
"Pesca (071)",7,,2,2,,,2,,,1,,,
"Explotación de minas y canteras (072)",13,,,5,1,,,1,4,2,,,
"Industrias manufactureras (073)",1219,1,8,61,23,7,,1022,81,16,,,
"Suministro de electricidad, gas y agua (074)",90,2,6,22,18,,,13,12,17,,,
"Construcción (075)",1344,4,41,28,8,,,73,900,290,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",4271,3,29,139,55,2908,,422,35,680,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",487,2,5,22,12,87,,330,12,17,,,
"Comercio al por mayor (078)",232,1,6,14,9,180,,,6,16,,,
"Comercio al por menor (079)",3552,,18,103,34,2641,,92,17,647,,,
"Hoteles y restaurantes (080)",1161,1,8,55,46,699,,,,352,,,
"Trans., almac. y comunicaciones (081)",2050,,11,49,103,4,,10,1642,231,,,
"Intermediación financiera (082)",122,5,11,22,82,,,,,2,,,
"Activid.inmobil., empres. y alquileres (083)",787,,219,208,143,139,,6,10,62,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",1077,35,129,77,495,26,,3,16,119,177,,
"Enseñanza (085)",2208,22,2059,21,79,,,,,27,,,
"Servicios sociales y de salud (086)",496,,209,192,49,13,,1,7,25,,,
"Otras activ. serv.comun.soc y personales (087)",517,4,67,113,49,83,,6,4,191,,,
"Hogares privados con servicio doméstico (088)",1164,,,3,,,,,,1161,,,
"Actividad economica no especificada (090)",868,,22,56,157,,,,,2,,631,
"Desocupado (091)",694,,,,,,,,,,,,694
"Hombres (092)",17623,52,1546,669,583,1587,4971,1279,2667,3346,167,283,473
"Agric., ganadería, caza y silvicultura (093)",7247,,18,16,6,,4970,1,10,2226,,,
"Pesca (094)",6,,2,2,,,1,,,1,,,
"Explotación de minas y canteras (095)",10,,,4,,,,1,4,1,,,
"Industrias manufactureras (096)",883,1,7,34,11,4,,757,56,13,,,
"Suministro de electricidad, gas y agua (097)",82,2,6,19,15,,,13,12,15,,,
"Construcción (098)",1296,3,38,26,6,,,68,887,268,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",2173,2,23,90,18,1262,,415,35,328,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",440,1,5,17,5,61,,324,12,15,,,
"Comercio al por mayor (101)",148,1,5,7,4,110,,,6,15,,,
"Comercio al por menor (102)",1585,,13,66,9,1091,,91,17,298,,,
"Hoteles y restaurantes (103)",257,,6,28,17,149,,,,57,,,
"Trans., almac. y comunicaciones (104)",1886,,8,34,50,1,,10,1630,153,,,
"Intermediación financiera (105)",71,5,9,9,48,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",565,,158,140,73,136,,6,10,42,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",705,23,91,51,249,21,,3,14,86,167,,
"Enseñanza (108)",1084,13,1015,12,23,,,,,21,,,
"Servicios sociales y de salud (109)",225,,100,80,22,6,,1,7,9,,,
"Otras activ. serv.comun.soc y personales (110)",269,3,53,89,22,8,,4,2,88,,,
"Hogares privados con servicio doméstico (111)",37,,,1,,,,,,36,,,
"Actividad economica no especificada (113)",354,,12,34,23,,,,,2,,283,
"Desocupado (114)",473,,,,,,,,,,,,473
"Mujeres (115)",8926,25,1297,404,732,2292,497,279,54,2767,10,348,221
"Agric., ganadería, caza y silvicultura (116)",1214,,4,4,1,,496,,,709,,,
"Pesca (117)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (118)",3,,,1,1,,,,,1,,,
"Industrias manufactureras (119)",336,,1,27,12,3,,265,25,3,,,
"Suministro de electricidad, gas y agua (120)",8,,,3,3,,,,,2,,,
"Construcción (121)",48,1,3,2,2,,,5,13,22,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",2098,1,6,49,37,1646,,7,,352,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",47,1,,5,7,26,,6,,2,,,
"Comercio al por mayor (124)",84,,1,7,5,70,,,,1,,,
"Comercio al por menor (125)",1967,,5,37,25,1550,,1,,349,,,
"Hoteles y restaurantes (126)",904,1,2,27,29,550,,,,295,,,
"Trans., almac. y comunicaciones (127)",164,,3,15,53,3,,,12,78,,,
"Intermediación financiera (128)",51,,2,13,34,,,,,2,,,
"Activid.inmobil., empres. y alquileres (129)",222,,61,68,70,3,,,,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",372,12,38,26,246,5,,,2,33,10,,
"Enseñanza (131)",1124,9,1044,9,56,,,,,6,,,
"Servicios sociales y de salud (132)",271,,109,112,27,7,,,,16,,,
"Otras activ. serv.comun.soc y personales (133)",248,1,14,24,27,75,,2,2,103,,,
"Hogares privados con servicio doméstico (134)",1127,,,2,,,,,,1125,,,
"Actividad economica no especificada (136)",514,,10,22,134,,,,,,,348,
"Desocupado (137)",221,,,,,,,,,,,,221
,,,,,,,,,,,,,
"RURAL (138)",15147,2,96,26,25,366,8736,116,179,4941,,385,275
