"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",123,,,3,16,18,60,9,17
"Jefes y empleados de oficina (040)",85,,,6,20,16,32,3,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",442,10,1,181,174,21,33,6,16
"Agricult.trabaj. calif.agrop. y pesquros (042)",834,27,1,592,177,15,15,3,4
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",201,5,,61,101,8,18,1,7
"Obreros. construc., conf., papel, fab., instr (044)",227,,,81,110,14,15,3,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",781,35,1,444,237,23,23,13,5
"Otra (046)",30,,,,11,2,13,1,3
"Ocupación no especificada (047)",85,7,,39,27,3,4,,5
"Hombres (048)",2283,55,1,1030,680,91,224,43,159
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",24,,,,6,4,5,1,8
"Profes., científicos e intelectuales (050)",223,,,,2,10,92,18,101
"Técnicos de nivel medio ytrab.asimilados (051)",74,,,2,11,14,31,4,12
"Jefes y empleados de oficina (052)",43,,,3,13,6,14,1,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",175,2,,61,81,6,13,3,9
"Agricult.trabaj. calif.agrop. y pesquros (054)",769,24,,541,170,15,13,3,3
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",177,4,,50,92,7,16,1,7
"Obreros. construc., conf., papel, fab., instr (056)",224,,,80,110,14,13,3,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",516,23,1,283,172,12,13,8,4
"Otra (058)",30,,,,11,2,13,1,3
"Ocupación no especificada (059)",28,2,,10,12,1,1,,2
"Mujeres (060)",956,29,2,378,206,52,168,25,96
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,1,2,,2,,
"Profes., científicos e intelectuales (062)",179,,,,3,9,80,10,77
"Técnicos de nivel medio ytrab.asimilados (063)",49,,,1,5,4,29,5,5
"Jefes y empleados de oficina (064)",42,,,3,7,10,18,2,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",267,8,1,120,93,15,20,3,7
"Agricult.trabaj. calif.agrop. y pesquros (066)",65,3,1,51,7,,2,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",24,1,,11,9,1,2,,
"Obreros. construc., conf., papel, fab., instr (068)",3,,,1,,,2,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",265,12,,161,65,11,10,5,1
"Ocupación no especificada (071)",57,5,,29,15,2,3,,3
,,,,,,,,,
"RURAL (072)",6349,344,3,4440,1263,58,180,14,47
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",7,1,,4,,1,1,,
"Profes., científicos e intelectuales (074)",151,,,,5,16,86,7,37
"Técnicos de nivel medio ytrab.asimilados (075)",39,,,2,7,3,26,1,
"Jefes y empleados de oficina (076)",21,,,,9,2,6,1,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",113,1,,59,44,4,5,,
"Agricult.trabaj. calif.agrop. y pesquros (078)",3093,182,1,2300,564,17,25,1,3
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",95,3,,52,36,1,2,1,
"Obreros. construc., conf., papel, fab., instr (080)",115,,,59,44,4,7,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2643,151,2,1921,543,9,12,3,2
"Otra (082)",4,,,,,1,3,,
"Ocupación no especificada (083)",68,6,,43,11,,7,,1
"Hombres (084)",5544,272,3,3931,1135,46,120,9,28
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",5,1,,3,,1,,,
"Profes., científicos e intelectuales (086)",93,,,,1,13,54,5,20
"Técnicos de nivel medio ytrab.asimilados (087)",23,,,2,5,2,14,,
"Jefes y empleados de oficina (088)",15,,,,7,1,5,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",52,,,21,27,1,3,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",2934,155,1,2189,548,16,21,1,3
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",86,2,,48,33,1,1,1,
"Obreros. construc., conf., papel, fab., instr (092)",115,,,59,44,4,7,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2198,114,2,1597,466,6,10,2,1
"Otra (094)",4,,,,,1,3,,
"Ocupación no especificada (095)",19,,,12,4,,2,,1
"Mujeres (096)",805,72,,509,128,12,60,5,19
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,1,,,1,,
"Profes., científicos e intelectuales (098)",58,,,,4,3,32,2,17
"Técnicos de nivel medio ytrab.asimilados (099)",16,,,,2,1,12,1,
"Jefes y empleados de oficina (100)",6,,,,2,1,1,1,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",61,1,,38,17,3,2,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",159,27,,111,16,1,4,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",9,1,,4,3,,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",445,37,,324,77,3,2,1,1
"Ocupación no especificada (107)",49,6,,31,7,,5,,
