"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"32 años (042)",1631,812,819,797,391,406,834,421,413
"33 años (043)",1435,737,698,706,338,368,729,399,330
"34 años (044)",1341,675,666,646,304,342,695,371,324
"De 35 a 39 años (045)",6991,3639,3352,3321,1672,1649,3670,1967,1703
"35 años (046)",1513,814,699,707,364,343,806,450,356
"36 años (047)",1396,735,661,633,320,313,763,415,348
"37 años (048)",1465,752,713,703,343,360,762,409,353
"38 años (049)",1411,742,669,671,338,333,740,404,336
"39 años (050)",1206,596,610,607,307,300,599,289,310
"De 40 a 44 años (051)",5745,3073,2672,2875,1523,1352,2870,1550,1320
"40 años (052)",1593,854,739,741,377,364,852,477,375
"41 años (053)",900,486,414,496,274,222,404,212,192
"42 años (054)",1241,661,580,630,331,299,611,330,281
"43 años (055)",1005,534,471,492,262,230,513,272,241
"44 años (056)",1006,538,468,516,279,237,490,259,231
"De 45 a 49 años (057)",4692,2487,2205,2261,1201,1060,2431,1286,1145
"45 años (058)",1101,588,513,504,272,232,597,316,281
"46 años (059)",929,492,437,473,238,235,456,254,202
"47 años (060)",919,496,423,470,251,219,449,245,204
"48 años (061)",1001,523,478,457,239,218,544,284,260
"49 años (062)",742,388,354,357,201,156,385,187,198
"De 50 a 54 años (063)",3834,2054,1780,1780,973,807,2054,1081,973
"50 años (064)",1103,557,546,494,256,238,609,301,308
"51 años (065)",553,315,238,265,145,120,288,170,118
"52 años (066)",760,403,357,374,210,164,386,193,193
"53 años (067)",701,377,324,300,159,141,401,218,183
"54 años (068)",717,402,315,347,203,144,370,199,171
"De 55 a 59 años (069)",2920,1570,1350,1279,683,596,1641,887,754
"55 años (070)",757,409,348,306,171,135,451,238,213
"56 años (071)",667,340,327,299,134,165,368,206,162
"57 años (072)",605,348,257,306,181,125,299,167,132
"58 años (073)",532,269,263,209,107,102,323,162,161
"59 años (074)",359,204,155,159,90,69,200,114,86
"De 60 a 64 años (075)",2392,1357,1035,1040,588,452,1352,769,583
"60 años (076)",799,424,375,318,175,143,481,249,232
"61 años (077)",299,187,112,154,98,56,145,89,56
"62 años (078)",472,274,198,209,115,94,263,159,104
"63 años (079)",432,248,184,176,91,85,256,157,99
"64 años (080)",390,224,166,183,109,74,207,115,92
"De 65 y más años (081)",4925,2774,2151,2100,1155,945,2825,1619,1206
"65 años (082)",587,300,287,238,121,117,349,179,170
"66 años (083)",354,211,143,157,92,65,197,119,78
"67 años (084)",381,237,144,169,94,75,212,143,69
"68 años (085)",309,178,131,144,80,64,165,98,67
"69 años (086)",181,112,69,78,50,28,103,62,41
"70 años (087)",489,265,224,171,85,86,318,180,138
"71 años (088)",140,81,59,72,39,33,68,42,26
"72 años (089)",259,152,107,112,54,58,147,98,49
"73 años (090)",206,124,82,96,57,39,110,67,43
"74 años (091)",184,118,66,86,59,27,98,59,39
"75 años (092)",315,157,158,136,69,67,179,88,91
"76 años (093)",154,98,56,64,41,23,90,57,33
"77 años (094)",160,102,58,74,49,25,86,53,33
"78 años (095)",160,88,72,61,33,28,99,55,44
"79 años (096)",77,49,28,33,19,14,44,30,14
"80 años (097)",233,106,127,80,40,40,153,66,87
"81 años (098)",60,39,21,32,18,14,28,21,7
"82 años (099)",93,50,43,42,27,15,51,23,28
"83 años (100)",58,33,25,22,14,8,36,19,17
"84 años (101)",55,35,20,23,12,11,32,23,9
"85 años (102)",109,51,58,51,23,28,58,28,30
"86 años (103)",55,33,22,28,16,12,27,17,10
"87 años (104)",62,39,23,31,18,13,31,21,10
"88 años (105)",48,26,22,21,11,10,27,15,12
"89 años (106)",27,16,11,12,6,6,15,10,5
"90 años (107)",63,21,42,32,10,22,31,11,20
"91 años (108)",9,7,2,5,4,1,4,3,1
"92 años (109)",12,6,6,3,1,2,9,5,4
"93 años (110)",7,6,1,2,1,1,5,5,
"94 años (111)",7,4,3,5,4,1,2,,2
"95 años (112)",22,9,13,3,,3,19,9,10
"96 años (113)",10,7,3,4,3,1,6,4,2
"97 años (114)",7,3,4,1,1,,6,2,4
"98 y más años (115)",32,11,21,12,4,8,20,7,13
