"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",3659,14078,13385,276,95.1,2,
"De 40 a 44 años (037)",3495,15677,14534,108,92.7,0.7,
"De 45 a 49 años (038)",3327,17491,15774,18,90.2,0.1,
"De 50 y más años (039)",10033,71227,60659,,85.2,,
"Viudo(a) (040)",4508,31210,25263,12,80.9,,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",5,5,5,,100,,
"De 20 a 24 años (043)",18,32,32,4,100,12.5,
"De 25 a 29 años (044)",35,73,67,2,91.8,2.7,
"De 30 a 34 años (045)",65,187,177,3,94.7,1.6,
"De 35 a 39 años (046)",99,364,348,2,95.6,0.5,
"De 40 a 44 años (047)",143,642,586,1,91.3,0.2,
"De 45 a 49 años (048)",201,1037,950,,91.6,,
"De 50 y más años (049)",3941,28870,23098,,80,,
"Divorciado(a) (050)",179,597,560,1,93.8,0.2,
"De 15 a 19 años (052)",2,1,1,,100,,
"De 20 a 24 años (053)",4,1,1,,100,,
"De 25 a 29 años (054)",7,11,11,,100,,
"De 30 a 34 años (055)",14,24,23,,95.8,,
"De 35 a 39 años (056)",13,31,31,1,100,3.2,
"De 40 a 44 años (057)",22,70,69,,98.6,,
"De 45 a 49 años (058)",23,77,69,,89.6,,
"De 50 y más años (059)",94,382,355,,92.9,,
"Soltero(a) (060)",33504,2934,2838,87,96.7,3,
"De 12 a 14 años (061)",9591,5,4,1,80,20,
"De 15 a 19 años (062)",11062,86,85,26,98.8,30.2,
"De 20 a 24 años (063)",5144,286,280,28,97.9,9.8,
"De 25 a 29 años (064)",2379,344,341,15,99.1,4.4,
"De 30 a 34 años (065)",1465,436,427,10,97.9,2.3,
"De 35 a 39 años (066)",968,323,315,4,97.5,1.2,
"De 40 a 44 años (067)",742,402,386,3,96,0.7,
"De 45 a 49 años (068)",646,324,310,,95.7,,
"De 50 y más años (069)",1507,728,690,,94.8,,
,,,,,,,
"URBANA (080)",49747,117761,107654,2062,91.4,1.8,
"De 12 a 14 años (081)",4337,20,19,3,95,15,
"De 15 a 19 años (082)",6678,693,681,202,98.3,29.1,
"De 20 a 24 años (083)",5904,3669,3609,528,98.4,14.4,
"De 25 a 29 años (084)",5121,6939,6793,545,97.9,7.9,
"De 30 a 34 años (085)",4796,9865,9631,435,97.6,4.4,
"De 35 a 39 años (086)",4486,12448,11992,242,96.3,1.9,
"De 40 a 44 años (087)",4007,13055,12397,99,95,0.8,
"De 45 a 49 años (088)",3535,13108,12184,8,93,0.1,
"De 50 y más años (089)",10883,57964,50348,,86.9,,
"Conviviente (090)",11388,31466,29466,1154,93.6,3.7,
"De 12 a 14 años (091)",43,9,9,2,100,22.2,
"De 15 a 19 años (092)",710,461,451,150,97.8,32.5,
"De 20 a 24 años (093)",1921,2252,2217,344,98.4,15.3,
"De 25 a 29 años (094)",2121,3801,3725,321,98,8.4,
"De 30 a 34 años (095)",1775,4408,4313,197,97.8,4.5,
"De 35 a 39 años (096)",1427,4598,4401,103,95.7,2.2,
"De 40 a 44 años (097)",1103,4142,3911,34,94.4,0.8,
"De 45 a 49 años (098)",784,3333,3089,3,92.7,0.1,
"De 50 y más años (099)",1504,8462,7350,,86.9,,
"Separado(a) (100)",2983,8726,8020,106,91.9,1.2,
"De 12 a 14 años (101)",7,4,4,,100,,
"De 15 a 19 años (102)",86,82,82,15,100,18.3,
"De 20 a 24 años (103)",248,304,300,39,98.7,12.8,
"De 25 a 29 años (104)",303,443,435,21,98.2,4.7,
"De 30 a 34 años (105)",361,687,673,16,98,2.3,
"De 35 a 39 años (106)",400,1008,980,10,97.2,1,
"De 40 a 44 años (107)",372,1040,988,5,95,0.5,
"De 45 a 49 años (108)",353,1221,1126,,92.2,,
"De 50 y más años (109)",853,3937,3432,,87.2,,
"Casado(a) (110)",14829,60145,55288,745,91.9,1.2,
"De 12 a 14 años (111)",3,2,2,,100,,
"De 15 a 19 años (112)",131,94,93,25,98.9,26.6,
"De 20 a 24 años (113)",666,904,887,128,98.1,14.2,
"De 25 a 29 años (114)",1206,2416,2362,191,97.8,7.9,
"De 30 a 34 años (115)",1713,4346,4231,213,97.4,4.9,
"De 35 a 39 años (116)",1994,6382,6167,126,96.6,2,
"De 40 a 44 años (117)",1966,7252,6905,57,95.2,0.8,
"De 45 a 49 años (118)",1851,7758,7226,5,93.1,0.1,
"De 50 y más años (119)",5299,30991,27415,,88.5,,
"Viudo(a) (120)",2349,14675,12218,,83.3,,
"De 15 a 19 años (122)",2,4,4,,100,,
"De 20 a 24 años (123)",4,4,4,,100,,
"De 25 a 29 años (124)",16,30,25,,83.3,,
"De 30 a 34 años (125)",31,76,74,,97.4,,
"De 35 a 39 años (126)",47,163,153,,93.9,,
"De 40 a 44 años (127)",68,251,233,,92.8,,
"De 45 a 49 años (128)",109,493,456,,92.5,,
"De 50 y más años (129)",2072,13654,11269,,82.5,,
"Divorciado(a) (130)",147,450,429,,95.3,,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",3,1,1,,100,,
"De 25 a 29 años (134)",6,9,9,,100,,
"De 30 a 34 años (135)",13,23,22,,95.7,,
"De 35 a 39 años (136)",9,21,21,,100,,
"De 40 a 44 años (137)",19,52,52,,100,,
"De 45 a 49 años (138)",20,61,53,,86.9,,
"De 50 y más años (139)",76,283,271,,95.8,,
"Soltero(a) (140)",18051,2299,2233,57,97.1,2.5,
"De 12 a 14 años (141)",4284,5,4,1,80,20,
"De 15 a 19 años (142)",5748,52,51,12,98.1,23.1,
"De 20 a 24 años (143)",3062,204,200,17,98,8.3,
"De 25 a 29 años (144)",1469,240,237,12,98.8,5,
"De 30 a 34 años (145)",903,325,318,9,97.8,2.8,
"De 35 a 39 años (146)",609,276,270,3,97.8,1.1,
"De 40 a 44 años (147)",479,318,308,3,96.9,0.9,
"De 45 a 49 años (148)",418,242,234,,96.7,,
"De 50 y más años (149)",1079,637,611,,95.9,,
,,,,,,,
"RURAL (160)",46470,151383,132154,3040,87.3,2,
"De 12 a 14 años (161)",5364,20,20,5,100,25,
"De 15 a 19 años (162)",6788,1114,1091,393,97.9,35.3,
"De 20 a 24 años (163)",5512,5344,5180,776,96.9,14.5,
"De 25 a 29 años (164)",4665,9569,9239,742,96.6,7.8,
"De 30 a 34 años (165)",4444,13406,12748,650,95.1,4.8,
"De 35 a 39 años (166)",3825,15068,14146,325,93.9,2.2,
"De 40 a 44 años (167)",3276,15910,14408,122,90.6,0.8,
"De 45 a 49 años (168)",2908,16832,14828,27,88.1,0.2,
"De 50 y más años (169)",9688,74120,60494,,81.6,,
"Conviviente (170)",12715,49100,44043,1705,89.7,3.5,
"De 12 a 14 años (171)",51,17,17,3,100,17.6,
"De 15 a 19 años (172)",1169,842,822,295,97.6,35,
"De 20 a 24 años (173)",2076,3046,2952,473,96.9,15.5,
"De 25 a 29 años (174)",1873,4624,4461,374,96.5,8.1,
"De 30 a 34 años (175)",1787,6129,5817,319,94.9,5.2,
"De 35 a 39 años (176)",1477,6418,6027,161,93.9,2.5,
"De 40 a 44 años (177)",1198,6354,5764,66,90.7,1,
"De 45 a 49 años (178)",941,5809,5129,14,88.3,0.2,
"De 50 y más años (179)",2143,15861,13054,,82.3,,
"Separado(a) (180)",2060,6070,5409,125,89.1,2.1,
"De 12 a 14 años (181)",3,3,3,2,100,66.7,
"De 15 a 19 años (182)",83,78,76,32,97.4,41,
"De 20 a 24 años (183)",255,307,302,33,98.4,10.7,
"De 25 a 29 años (184)",286,453,437,22,96.5,4.9,
"De 30 a 34 años (185)",293,630,604,22,95.9,3.5,
"De 35 a 39 años (186)",268,696,651,10,93.5,1.4,
"De 40 a 44 años (187)",208,638,567,4,88.9,0.6,
"De 45 a 49 años (188)",168,648,565,,87.2,,
"De 50 y más años (189)",496,2617,2204,,84.2,,
"Casado(a) (190)",14051,78896,68921,1166,87.4,1.5,
"De 12 a 14 años (191)",2,,,,,,
"De 15 a 19 años (192)",218,158,157,52,99.4,32.9,
"De 20 a 24 años (193)",1084,1881,1818,254,96.7,13.5,
"De 25 a 29 años (194)",1576,4343,4193,341,96.5,7.9,
"De 30 a 34 años (195)",1767,6424,6114,305,95.2,4.7,
"De 35 a 39 años (196)",1665,7696,7218,150,93.8,1.9,
"De 40 a 44 años (197)",1529,8425,7629,51,90.6,0.6,
"De 45 a 49 años (198)",1476,9733,8548,13,87.8,0.1,
"De 50 y más años (199)",4734,40236,33244,,82.6,,
"Viudo(a) (200)",2159,16535,13045,12,78.9,0.1,
"De 12 a 14 años (201)",1,,,,,,
"De 15 a 19 años (202)",3,1,1,,100,,
"De 20 a 24 años (203)",14,28,28,4,100,14.3,
"De 25 a 29 años (204)",19,43,42,2,97.7,4.7,
"De 30 a 34 años (205)",34,111,103,3,92.8,2.7,
"De 35 a 39 años (206)",52,201,195,2,97,1,
"De 40 a 44 años (207)",75,391,353,1,90.3,0.3,
"De 45 a 49 años (208)",92,544,494,,90.8,,
"De 50 y más años (209)",1869,15216,11829,,77.7,,
"Divorciado(a) (210)",32,147,131,1,89.1,0.7,
"De 15 a 19 años (212)",1,1,1,,100,,
"De 20 a 24 años (213)",1,,,,,,
"De 25 a 29 años (214)",1,2,2,,100,,
"De 30 a 34 años (215)",1,1,1,,100,,
"De 35 a 39 años (216)",4,10,10,1,100,10,
"De 40 a 44 años (217)",3,18,17,,94.4,,
"De 45 a 49 años (218)",3,16,16,,100,,
"De 50 y más años (219)",18,99,84,,84.8,,
"Soltero(a) (220)",15453,635,605,31,95.3,4.9,
"De 12 a 14 años (221)",5307,,,,,,
"De 15 a 19 años (222)",5314,34,34,14,100,41.2,
"De 20 a 24 años (223)",2082,82,80,12,97.6,14.6,
"De 25 a 29 años (224)",910,104,104,3,100,2.9,
"De 30 a 34 años (225)",562,111,109,1,98.2,0.9,
"De 35 a 39 años (226)",359,47,45,1,95.7,2.1,
"De 40 a 44 años (227)",263,84,78,,92.9,,
"De 45 a 49 años (228)",228,82,76,,92.7,,
"De 50 y más años (229)",428,91,79,,86.8,,
