"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
,,TOTAL,SOBREVIVIENTES,,TOTAL,"ULTIMO AÑO",
,,,,,,,
"Provincia QUISPICANCHI (000)",28394,84439,69972,,1767,82.9,2.1
"De 12 a 14 años (001)",3227,11,11,,1,100,9.1
"De 15 a 19 años (002)",3720,543,526,194,96.9,35.7,
"De 20 a 24 años (003)",3201,3107,2952,442,95,14.2,
"De 25 a 29 años (004)",2871,6049,5633,420,93.1,6.9,
"De 30 a 34 años (005)",2522,8075,7380,309,91.4,3.8,
"De 35 a 39 años (006)",2475,10124,9094,255,89.8,2.5,
"De 40 a 44 años (007)",2089,10369,8973,109,86.5,1.1,
"De 45 a 49 años (008)",1754,9531,8078,37,84.8,0.4,
"De 50 y más años (009)",6535,36630,27325,,74.6,,
"Conviviente (010)",6616,17623,15833,960,89.8,5.4,
"De 12 a 14 años (011)",34,5,5,,100,,
"De 15 a 19 años (012)",579,412,399,158,96.8,38.3,
"De 20 a 24 años (013)",1530,2059,1963,329,95.3,16,
"De 25 a 29 años (014)",1410,2932,2776,229,94.7,7.8,
"De 30 a 34 años (015)",980,2885,2666,127,92.4,4.4,
"De 35 a 39 años (016)",715,2660,2431,75,91.4,2.8,
"De 40 a 44 años (017)",509,2324,2068,34,89,1.5,
"De 45 a 49 años (018)",333,1695,1443,8,85.1,0.5,
"De 50 y más años (019)",526,2651,2082,,78.5,,
"Separado(a) (020)",778,2135,1849,46,86.6,2.2,
"De 12 a 14 años (021)",4,1,1,1,100,100,
"De 15 a 19 años (022)",41,37,37,17,100,45.9,
"De 20 a 24 años (023)",114,147,145,16,98.6,10.9,
"De 25 a 29 años (024)",121,196,186,5,94.9,2.6,
"De 30 a 34 años (025)",98,216,213,2,98.6,0.9,
"De 35 a 39 años (026)",98,273,258,4,94.5,1.5,
"De 40 a 44 años (027)",75,278,246,1,88.5,0.4,
"De 45 a 49 años (028)",71,256,228,,89.1,,
"De 50 y más años (029)",156,731,535,,73.2,,
"Casado(a) (030)",9820,48803,40627,719,83.2,1.5,
"De 12 a 14 años (031)",5,,,,,,
"De 15 a 19 años (032)",45,48,45,5,93.8,10.4,
"De 20 a 24 años (033)",378,770,717,87,93.1,11.3,
"De 25 a 29 años (034)",934,2786,2546,182,91.4,6.5,
"De 30 a 34 años (035)",1245,4753,4304,178,90.6,3.7,
"De 35 a 39 años (036)",1440,6734,6001,167,89.1,2.5,
