"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",3795,4,29,61,228,599,1743,1131
"De 15 a 19 años (052)",128,,,,,,68,60
"De 20 a 24 años (053)",865,,,,,2,476,387
"De 25 a 29 años (054)",763,,,,,37,461,265
"De 30 a 34 años (055)",632,,,,,90,371,171
"De 35 a 39 años (056)",477,,,,6,153,230,88
"De 40 a 44 años (057)",329,,,,38,124,112,55
"De 45 a 49 años (058)",251,,,2,55,126,24,44
"De 50 y más años (059)",350,4,29,59,129,67,1,61
"Sup. no Univ. completa (060)",6458,14,81,193,536,1158,2597,1879
"De 20 a 24 años (063)",703,,,,,4,347,352
"De 25 a 29 años (064)",1242,,,,,45,706,491
"De 30 a 34 años (065)",1178,,,,2,138,707,331
"De 35 a 39 años (066)",1000,,,,11,252,501,236
"De 40 a 44 años (067)",803,,,,66,313,271,153
"De 45 a 49 años (068)",513,,,2,108,240,59,104
"De 50 y más años (069)",1019,14,81,191,349,166,6,212
"Sup. Univ. incompleta (070)",1804,5,11,36,117,312,688,635
"De 15 a 19 años (072)",56,,,,,,28,28
"De 20 a 24 años (073)",394,,,,,1,164,229
"De 25 a 29 años (074)",323,,,,,12,166,145
"De 30 a 34 años (075)",261,,,,,47,141,73
"De 35 a 39 años (076)",234,,,,3,68,117,46
"De 40 a 44 años (077)",171,,,,10,72,50,39
"De 45 a 49 años (078)",149,,,,28,73,17,31
"De 50 y más años (079)",216,5,11,36,76,39,5,44
"Sup. Univ. completa (080)",3626,12,40,162,333,714,1191,1174
"De 20 a 24 años (083)",236,,,,,,84,152
"De 25 a 29 años (084)",568,,,,,13,267,288
"De 30 a 34 años (085)",593,,,,,68,324,201
"De 35 a 39 años (086)",548,,,,6,127,276,139
"De 40 a 44 años (087)",496,,,,26,183,179,108
"De 45 a 49 años (088)",397,,,3,57,189,53,95
"De 50 y más años (089)",788,12,40,159,244,134,8,191
,,,,,,,,
"URBANA (100)",46482,447,1378,2968,5361,9178,16064,11086
"De 12 a 14 años (101)",50,,,,,,6,44
"De 15 a 19 años (102)",1225,,,,,,730,495
"De 20 a 24 años (103)",4992,,,,,21,2930,2041
"De 25 a 29 años (104)",6121,,,,,341,3849,1931
"De 30 a 34 años (105)",6081,,,,4,1038,3702,1337
"De 35 a 39 años (106)",5684,,,,79,1829,2727,1049
"De 40 a 44 años (107)",5002,,,,402,2181,1576,843
"De 45 a 49 años (108)",3941,,,32,843,1926,484,656
"De 50 y más años (109)",13386,447,1378,2936,4033,1842,60,2690
"Sin nivel (110)",3357,104,284,530,677,579,373,810
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",10,,,,,,7,3
"De 20 a 24 años (113)",25,,,,,,11,14
"De 25 a 29 años (114)",57,,,,,1,35,21
"De 30 a 34 años (115)",170,,,,,37,105,28
"De 35 a 39 años (116)",199,,,,7,62,84,46
"De 40 a 44 años (117)",265,,,,23,106,93,43
"De 45 a 49 años (118)",244,,,1,36,128,34,45
"De 50 y más años (119)",2385,104,284,529,611,245,4,608
"Educacion Inicial (120)",48,,,,,10,19,19
"De 15 a 19 años (122)",3,,,,,,1,2
"De 20 a 24 años (123)",11,,,,,,4,7
"De 25 a 29 años (124)",5,,,,,,2,3
"De 30 a 34 años (125)",16,,,,,4,7,5
"De 35 a 39 años (126)",13,,,,,6,5,2
"Primaria (130)",11437,264,795,1541,2114,2430,2286,2007
"De 12 a 14 años (131)",12,,,,,,3,9
"De 15 a 19 años (132)",118,,,,,,75,43
"De 20 a 24 años (133)",364,,,,,,242,122
"De 25 a 29 años (134)",622,,,,,43,431,148
"De 30 a 34 años (135)",879,,,,,173,554,152
"De 35 a 39 años (136)",1034,,,,10,385,485,154
"De 40 a 44 años (137)",1095,,,,90,540,326,139
"De 45 a 49 años (138)",1131,,,14,267,553,146,151
"De 50 y más años (139)",6182,264,795,1527,1747,736,24,1089
"Secundaria (140)",17387,45,153,482,1468,3616,7788,3835
"De 12 a 14 años (141)",36,,,,,,3,33
"De 15 a 19 años (142)",925,,,,,,559,366
"De 20 a 24 años (143)",2595,,,,,16,1714,865
"De 25 a 29 años (144)",2845,,,,,196,1965,684
"De 30 a 34 años (145)",2610,,,,2,518,1638,452
"De 35 a 39 años (146)",2395,,,,37,839,1139,380
"De 40 a 44 años (147)",1980,,,,161,894,594,331
"De 45 a 49 años (148)",1366,,,11,317,672,162,204
"De 50 y más años (149)",2635,45,153,471,951,481,14,520
"Sup. no Univ. incompleta (150)",3422,4,27,57,208,545,1561,1020
"De 15 a 19 años (152)",116,,,,,,62,54
"De 20 a 24 años (153)",777,,,,,1,427,349
"De 25 a 29 años (154)",669,,,,,34,398,237
"De 30 a 34 años (155)",569,,,,,82,335,152
"De 35 a 39 años (156)",438,,,,6,140,214,78
"De 40 a 44 años (157)",305,,,,36,115,103,51
"De 45 a 49 años (158)",227,,,2,49,111,21,44
"De 50 y más años (159)",321,4,27,55,117,62,1,55
"Sup. no Univ. completa (160)",5832,13,74,180,481,1064,2304,1716
"De 20 a 24 años (163)",629,,,,,3,308,318
"De 25 a 29 años (164)",1096,,,,,44,616,436
"De 30 a 34 años (165)",1060,,,,2,123,634,301
"De 35 a 39 años (166)",898,,,,10,224,444,220
"De 40 a 44 años (167)",737,,,,60,291,243,143
"De 45 a 49 años (168)",464,,,2,96,218,53,95
"De 50 y más años (169)",948,13,74,178,313,161,6,203
"Sup. Univ. incompleta (170)",1647,5,10,31,102,279,627,593
"De 15 a 19 años (172)",53,,,,,,26,27
"De 20 a 24 años (173)",368,,,,,1,147,220
"De 25 a 29 años (174)",303,,,,,11,157,135
"De 30 a 34 años (175)",227,,,,,40,122,65
"De 35 a 39 años (176)",211,,,,3,61,107,40
"De 40 a 44 años (177)",160,,,,9,67,48,36
"De 45 a 49 años (178)",138,,,,25,67,16,30
"De 50 y más años (179)",187,5,10,31,65,32,4,40
"Sup. Univ. completa (180)",3352,12,35,147,311,655,1106,1086
"De 20 a 24 años (183)",223,,,,,,77,146
"De 25 a 29 años (184)",524,,,,,12,245,267
"De 30 a 34 años (185)",550,,,,,61,307,182
"De 35 a 39 años (186)",496,,,,6,112,249,129
"De 40 a 44 años (187)",460,,,,23,168,169,100
"De 45 a 49 años (188)",371,,,2,53,177,52,87
"De 50 y más años (189)",728,12,35,145,229,125,7,175
,,,,,,,,
"RURAL (200)",8347,92,330,635,1092,1660,3009,1529
"De 12 a 14 años (201)",7,,,,,,2,5
"De 15 a 19 años (202)",202,,,,,,127,75
"De 20 a 24 años (203)",857,,,,,8,562,287
"De 25 a 29 años (204)",1058,,,,,49,731,278
"De 30 a 34 años (205)",1062,,,,1,186,675,200
"De 35 a 39 años (206)",993,,,,19,335,513,126
"De 40 a 44 años (207)",799,,,,70,357,266,106
"De 45 a 49 años (208)",680,,,5,160,338,108,69
"De 50 y más años (209)",2689,92,330,630,842,387,25,383
"Sin nivel (210)",1082,35,108,206,239,189,132,173
"De 15 a 19 años (212)",1,,,,,,,1
"De 20 a 24 años (213)",9,,,,,,4,5
"De 25 a 29 años (214)",23,,,,,2,16,5
"De 30 a 34 años (215)",48,,,,,6,35,7
"De 35 a 39 años (216)",46,,,,1,13,25,7
"De 40 a 44 años (217)",80,,,,5,36,30,9
"De 45 a 49 años (218)",80,,,,16,37,16,11
"De 50 y más años (219)",795,35,108,206,217,95,6,128
"Educacion Inicial (220)",3,,,,,,1,2
"De 20 a 24 años (223)",1,,,,,,,1
"De 25 a 29 años (224)",1,,,,,,1,
"De 30 a 34 años (225)",1,,,,,,,1
"Primaria (230)",2855,51,180,327,526,623,779,369
"De 12 a 14 años (231)",2,,,,,,1,1
"De 15 a 19 años (232)",31,,,,,,21,10
"De 20 a 24 años (233)",130,,,,,,101,29
"De 25 a 29 años (234)",188,,,,,12,142,34
"De 30 a 34 años (235)",280,,,,,51,199,30
"De 35 a 39 años (236)",286,,,,5,86,162,33
"De 40 a 44 años (237)",267,,,,24,127,85,31
"De 45 a 49 años (238)",287,,,2,61,142,56,26
"De 50 y más años (239)",1384,51,180,325,436,205,12,175
"Secundaria (240)",2977,5,27,65,215,608,1476,581
"De 12 a 14 años (241)",5,,,,,,1,4
"De 15 a 19 años (242)",155,,,,,,98,57
"De 20 a 24 años (243)",516,,,,,6,345,165
"De 25 a 29 años (244)",542,,,,,29,388,125
"De 30 a 34 años (245)",475,,,,1,92,296,86
"De 35 a 39 años (246)",445,,,,12,173,216,44
"De 40 a 44 años (247)",315,,,,29,143,102,41
"De 45 a 49 años (248)",203,,,2,58,104,25,14
"De 50 y más años (249)",321,5,27,63,115,61,5,45
"Sup. no Univ. incompleta (250)",373,,2,4,20,54,182,111
"De 15 a 19 años (252)",12,,,,,,6,6
"De 20 a 24 años (253)",88,,,,,1,49,38
"De 25 a 29 años (254)",94,,,,,3,63,28
"De 30 a 34 años (255)",63,,,,,8,36,19
"De 35 a 39 años (256)",39,,,,,13,16,10
"De 40 a 44 años (257)",24,,,,2,9,9,4
"De 45 a 49 años (258)",24,,,,6,15,3,
"De 50 y más años (259)",29,,2,4,12,5,,6
"Sup. no Univ. completa (260)",626,1,7,13,55,94,293,163
"De 20 a 24 años (263)",74,,,,,1,39,34
"De 25 a 29 años (264)",146,,,,,1,90,55
"De 30 a 34 años (265)",118,,,,,15,73,30
"De 35 a 39 años (266)",102,,,,1,28,57,16
"De 40 a 44 años (267)",66,,,,6,22,28,10
"De 45 a 49 años (268)",49,,,,12,22,6,9
"De 50 y más años (269)",71,1,7,13,36,5,,9
"Sup. Univ. incompleta (270)",157,,1,5,15,33,61,42
"De 15 a 19 años (272)",3,,,,,,2,1
"De 20 a 24 años (273)",26,,,,,,17,9
"De 25 a 29 años (274)",20,,,,,1,9,10
"De 30 a 34 años (275)",34,,,,,7,19,8
"De 35 a 39 años (276)",23,,,,,7,10,6
"De 40 a 44 años (277)",11,,,,1,5,2,3
"De 45 a 49 años (278)",11,,,,3,6,1,1
"De 50 y más años (279)",29,,1,5,11,7,1,4
"Sup. Univ. completa (280)",274,,5,15,22,59,85,88
"De 20 a 24 años (283)",13,,,,,,7,6
"De 25 a 29 años (284)",44,,,,,1,22,21
"De 30 a 34 años (285)",43,,,,,7,17,19
"De 35 a 39 años (286)",52,,,,,15,27,10
"De 40 a 44 años (287)",36,,,,3,15,10,8
"De 45 a 49 años (288)",26,,,1,4,12,1,8
"De 50 y más años (289)",60,,5,14,15,9,1,16
