"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,,2,,,,
"Comercio al por mayor (053)",3,,,,3,,,,
"Comercio al por menor (054)",155,14,1,46,70,6,12,3,3
"Hoteles y restaurantes (055)",39,3,,12,19,2,3,,
"Trans., almac. y comunicaciones (056)",2,,,,1,,,1,
"Activid.inmobil., empres. y de alquiler (058)",5,,,,,,1,1,3
"Admin.pub. y defensa; p. segur.soc.afil (059)",34,,,2,18,1,11,,2
"Enseñanza (060)",203,,,,26,16,86,11,64
"Servicios sociales y de salud (061)",25,,,,1,,11,1,12
"Otras activ. serv.comun.soc y personales (062)",4,,,,2,1,1,,
"Hogares privados con servicio doméstico (063)",20,,,8,9,3,,,
"Actividad economica no especificada (065)",61,7,,20,20,2,7,1,4
,,,,,,,,,
"URBANA (066)",2428,165,3,622,876,94,360,60,248
"Agric., ganadería, caza y silvicultura (067)",1241,136,2,479,511,35,52,17,9
"Explotación de minas y canteras (069)",9,,,2,5,1,,1,
"Industrias manufactureras (070)",52,4,,10,30,3,4,,1
"Suministro de electricidad, gas y agua (071)",5,,,,3,,2,,
"Construcción (072)",84,,,21,53,6,3,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",192,15,1,52,83,8,22,4,7
"Venta, mant.y rep. veh.autom.y motoc. (074)",6,,,1,4,,1,,
"Comercio al por mayor (075)",6,,,1,4,,1,,
"Comercio al por menor (076)",180,15,1,50,75,8,20,4,7
"Hoteles y restaurantes (077)",41,3,,14,18,1,4,1,
"Trans., almac. y comunicaciones (078)",27,,,2,15,2,2,4,2
"Intermediación financiera (079)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (080)",18,,,1,4,2,2,3,6
"Admin.pub. y defensa; p. segur.soc.afil (081)",133,,,5,55,7,41,4,21
"Enseñanza (082)",430,,,,38,20,184,20,168
"Servicios sociales y de salud (083)",50,,,,1,1,23,2,23
"Otras activ. serv.comun.soc y personales (084)",10,,,,4,1,4,,1
"Hogares privados con servicio doméstico (085)",17,,,6,8,3,,,
"Actividad economica no especificada (087)",118,7,,30,48,4,17,3,9
"Hombres (088)",1574,47,1,393,630,64,231,45,163
"Agric., ganadería, caza y silvicultura (089)",865,41,1,323,405,30,41,17,7
"Explotación de minas y canteras (091)",9,,,2,5,1,,1,
"Industrias manufactureras (092)",39,,,8,24,3,4,,
"Suministro de electricidad, gas y agua (093)",5,,,,3,,2,,
"Construcción (094)",82,,,19,53,6,3,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",54,1,,13,21,3,10,2,4
"Venta, mant.y rep. veh.autom.y motoc. (096)",4,,,1,2,,1,,
"Comercio al por mayor (097)",3,,,1,1,,1,,
"Comercio al por menor (098)",47,1,,11,18,3,8,2,4
"Hoteles y restaurantes (099)",7,1,,2,2,,1,1,
"Trans., almac. y comunicaciones (100)",26,,,2,15,2,2,3,2
"Intermediación financiera (101)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (102)",13,,,1,4,2,1,2,3
"Admin.pub. y defensa; p. segur.soc.afil (103)",104,,,5,39,6,31,4,19
"Enseñanza (104)",257,,,,20,7,110,10,110
"Servicios sociales y de salud (105)",26,,,,,1,13,1,11
"Otras activ. serv.comun.soc y personales (106)",7,,,,2,1,3,,1
"Actividad economica no especificada (109)",79,4,,18,37,2,10,3,5
"Mujeres (110)",854,118,2,229,246,30,129,15,85
"Agric., ganadería, caza y silvicultura (111)",376,95,1,156,106,5,11,,2
"Industrias manufactureras (114)",13,4,,2,6,,,,1
"Construcción (116)",2,,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",138,14,1,39,62,5,12,2,3
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,2,,,,
"Comercio al por mayor (119)",3,,,,3,,,,
"Comercio al por menor (120)",133,14,1,39,57,5,12,2,3
"Hoteles y restaurantes (121)",34,2,,12,16,1,3,,
"Trans., almac. y comunicaciones (122)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (124)",5,,,,,,1,1,3
"Admin.pub. y defensa; p. segur.soc.afil (125)",29,,,,16,1,10,,2
"Enseñanza (126)",173,,,,18,13,74,10,58
"Servicios sociales y de salud (127)",24,,,,1,,10,1,12
"Otras activ. serv.comun.soc y personales (128)",3,,,,2,,1,,
"Hogares privados con servicio doméstico (129)",17,,,6,8,3,,,
"Actividad economica no especificada (131)",39,3,,12,11,2,7,,4
,,,,,,,,,
"RURAL (132)",1286,170,,531,456,22,56,10,41
"Agric., ganadería, caza y silvicultura (133)",925,162,,446,286,3,13,3,12
"Explotación de minas y canteras (135)",42,1,,11,27,1,1,,1
"Industrias manufactureras (136)",16,,,7,7,,1,,1
"Suministro de electricidad, gas y agua (137)",7,,,3,4,,,,
"Construcción (138)",36,,,15,19,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",50,,,15,29,2,2,2,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,1,,,,
"Comercio al por mayor (141)",3,,,,2,1,,,
"Comercio al por menor (142)",46,,,15,26,1,2,2,
"Hoteles y restaurantes (143)",6,1,,,4,1,,,
"Trans., almac. y comunicaciones (144)",11,1,,4,5,,,1,
"Activid.inmobil., empres. y de alquiler (146)",2,,,,,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",20,,,3,11,2,2,,2
"Enseñanza (148)",76,,,,16,10,28,3,19
"Servicios sociales y de salud (149)",10,,,,,,6,,4
"Otras activ. serv.comun.soc y personales (150)",7,,,2,4,1,,,
"Hogares privados con servicio doméstico (151)",3,,,2,1,,,,
"Actividad economica no especificada (153)",75,5,,23,43,,2,1,1
"Hombres (154)",1007,83,,432,394,16,41,7,34
"Agric., ganadería, caza y silvicultura (155)",737,80,,366,262,3,12,3,11
"Explotación de minas y canteras (157)",42,1,,11,27,1,1,,1
"Industrias manufactureras (158)",16,,,7,7,,1,,1
"Suministro de electricidad, gas y agua (159)",6,,,3,3,,,,
"Construcción (160)",36,,,15,19,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",28,,,8,16,1,2,1,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,1,,,,
"Comercio al por mayor (163)",3,,,,2,1,,,
"Comercio al por menor (164)",24,,,8,13,,2,1,
"Hoteles y restaurantes (165)",1,,,,1,,,,
"Trans., almac. y comunicaciones (166)",10,1,,4,4,,,1,
"Activid.inmobil., empres. y de alquiler (168)",2,,,,,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",15,,,1,9,2,1,,2
"Enseñanza (170)",46,,,,8,7,16,2,13
"Servicios sociales y de salud (171)",9,,,,,,5,,4
"Otras activ. serv.comun.soc y personales (172)",6,,,2,4,,,,
"Actividad economica no especificada (175)",53,1,,15,34,,2,,1
"Mujeres (176)",279,87,,99,62,6,15,3,7
"Agric., ganadería, caza y silvicultura (177)",188,82,,80,24,,1,,1
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",22,,,7,13,1,,1,
"Comercio al por menor (186)",22,,,7,13,1,,1,
"Hoteles y restaurantes (187)",5,1,,,3,1,,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,,,2,2,,1,,
"Enseñanza (192)",30,,,,8,3,12,1,6
"Servicios sociales y de salud (193)",1,,,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",1,,,,,1,,,
"Hogares privados con servicio doméstico (195)",3,,,2,1,,,,
"Actividad economica no especificada (197)",22,4,,8,9,,,1,
