"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1302,62,189,310,246,73,3,419
"Divorciado(a) (050)",60,,1,6,10,10,12,21
"De 15 a 19 años (052)",2,,,,,,1,1
"De 20 a 24 años (053)",2,,,,,,,2
"De 25 a 29 años (054)",9,,,,,,5,4
"De 30 a 34 años (055)",4,,,,,1,1,2
"De 35 a 39 años (056)",7,,,,1,2,3,1
"De 40 a 44 años (057)",4,,,,1,1,1,1
"De 45 a 49 años (058)",5,,,,1,2,1,1
"De 50 y más años (059)",27,,1,6,7,4,,9
"Soltero(a) (060)",813,,7,20,34,92,163,497
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",26,,,,,,16,10
"De 20 a 24 años (063)",193,,,,,,52,141
"De 25 a 29 años (064)",167,,,,,6,39,122
"De 30 a 34 años (065)",100,,,,,18,27,55
"De 35 a 39 años (066)",97,,,,2,34,17,44
"De 40 a 44 años (067)",59,,,,6,17,11,25
"De 45 a 49 años (068)",49,,,1,6,8,1,33
"De 50 y más años (069)",121,,7,19,20,9,,66
,,,,,,,,
"URBANA (080)",4221,33,120,293,501,798,1223,1253
"De 12 a 14 años (081)",7,,,,,,,7
"De 15 a 19 años (082)",72,,,,,,38,34
"De 20 a 24 años (083)",393,,,,,3,225,165
"De 25 a 29 años (084)",474,,,,,23,281,170
"De 30 a 34 años (085)",509,,,,,101,259,149
"De 35 a 39 años (086)",498,,,,6,143,236,113
"De 40 a 44 años (087)",419,,,,29,168,131,91
"De 45 a 49 años (088)",358,,,2,69,166,41,80
"De 50 y más años (089)",1491,33,120,291,397,194,12,444
"Conviviente (090)",1027,,2,8,24,151,555,287
"De 12 a 14 años (091)",2,,,,,,,2
"De 15 a 19 años (092)",50,,,,,,26,24
"De 20 a 24 años (093)",227,,,,,3,150,74
"De 25 a 29 años (094)",227,,,,,10,158,59
"De 30 a 34 años (095)",179,,,,,29,106,44
"De 35 a 39 años (096)",139,,,,1,40,71,27
"De 40 a 44 años (097)",85,,,,3,31,34,17
"De 45 a 49 años (098)",37,,,,,21,9,7
"De 50 y más años (099)",81,,2,8,20,17,1,33
"Separado(a) (100)",256,3,5,18,36,57,57,80
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",4,,,,,,2,2
"De 20 a 24 años (103)",21,,,,,,11,10
"De 25 a 29 años (104)",24,,,,,1,13,10
"De 30 a 34 años (105)",26,,,,,12,7,7
"De 35 a 39 años (106)",33,,,,1,11,12,9
"De 40 a 44 años (107)",29,,,,4,12,7,6
"De 45 a 49 años (108)",26,,,,3,10,5,8
"De 50 y más años (109)",92,3,5,18,28,11,,27
"Casado(a) (110)",2104,9,39,170,347,504,532,503
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",7,,,,,,2,5
"De 20 a 24 años (113)",64,,,,,,38,26
"De 25 a 29 años (114)",150,,,,,11,93,46
"De 30 a 34 años (115)",248,,,,,52,137,59
"De 35 a 39 años (116)",278,,,,3,73,145,57
"De 40 a 44 años (117)",259,,,,18,107,81,53
"De 45 a 49 años (118)",257,,,1,59,122,26,49
"De 50 y más años (119)",840,9,39,169,267,139,10,207
"Viudo(a) (120)",457,21,72,84,71,44,6,159
"De 12 a 14 años (121)",2,,,,,,,2
"De 20 a 24 años (123)",1,,,,,,1,
"De 30 a 34 años (125)",8,,,,,1,2,5
"De 35 a 39 años (126)",8,,,,,6,,2
"De 40 a 44 años (127)",18,,,,1,8,2,7
"De 45 a 49 años (128)",13,,,1,3,8,,1
"De 50 y más años (129)",407,21,72,83,67,21,1,142
"Divorciado(a) (130)",24,,1,3,4,6,5,5
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",3,,,,,,2,1
"De 30 a 34 años (135)",1,,,,,,1,
"De 35 a 39 años (136)",3,,,,,2,1,
"De 40 a 44 años (137)",1,,,,,1,,
"De 45 a 49 años (138)",2,,,,,,1,1
"De 50 y más años (139)",13,,1,3,4,3,,2
"Soltero(a) (140)",353,,1,10,19,36,68,219
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",11,,,,,,8,3
"De 20 a 24 años (143)",79,,,,,,25,54
"De 25 a 29 años (144)",70,,,,,1,15,54
"De 30 a 34 años (145)",47,,,,,7,6,34
"De 35 a 39 años (146)",37,,,,1,11,7,18
"De 40 a 44 años (147)",27,,,,3,9,7,8
"De 45 a 49 años (148)",23,,,,4,5,,14
"De 50 y más años (149)",58,,1,10,11,3,,33
,,,,,,,,
"RURAL (160)",7961,61,197,557,884,1688,2591,1983
"De 12 a 14 años (161)",5,,,,,,,5
"De 15 a 19 años (162)",220,,,,,,120,100
"De 20 a 24 años (163)",779,,,,,3,484,292
"De 25 a 29 años (164)",898,,,,,60,579,259
"De 30 a 34 años (165)",897,,,,,180,545,172
"De 35 a 39 años (166)",878,,,,7,292,426,153
"De 40 a 44 años (167)",774,,,,45,322,283,124
"De 45 a 49 años (168)",678,,,2,96,355,131,94
"De 50 y más años (169)",2832,61,197,555,736,476,23,784
"Conviviente (170)",1829,2,8,10,60,203,1082,464
"De 12 a 14 años (171)",4,,,,,,,4
"De 15 a 19 años (172)",151,,,,,,85,66
"De 20 a 24 años (173)",454,,,,,3,318,133
"De 25 a 29 años (174)",426,,,,,23,299,104
"De 30 a 34 años (175)",300,,,,,41,200,59
"De 35 a 39 años (176)",176,,,,1,37,110,28
"De 40 a 44 años (177)",119,,,,6,43,53,17
"De 45 a 49 años (178)",61,,,,8,29,16,8
"De 50 y más años (179)",138,2,8,10,45,27,1,45
"Separado(a) (180)",499,4,4,15,49,94,177,156
"De 15 a 19 años (182)",31,,,,,,15,16
"De 20 a 24 años (183)",84,,,,,,52,32
"De 25 a 29 años (184)",69,,,,,8,37,24
"De 30 a 34 años (185)",51,,,,,18,21,12
"De 35 a 39 años (186)",71,,,,,22,29,20
"De 40 a 44 años (187)",47,,,,4,19,15,9
"De 45 a 49 años (188)",51,,,,14,17,8,12
"De 50 y más años (189)",95,4,4,15,31,10,,31
"Casado(a) (190)",4109,14,62,292,560,1223,1195,763
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",19,,,,,,11,8
"De 20 a 24 años (193)",123,,,,,,86,37
"De 25 a 29 años (194)",292,,,,,23,211,58
"De 30 a 34 años (195)",478,,,,,106,297,75
"De 35 a 39 años (196)",546,,,,4,201,268,73
"De 40 a 44 años (197)",543,,,,27,241,201,74
"De 45 a 49 años (198)",480,,,1,60,272,101,46
"De 50 y más años (199)",1627,14,62,291,469,380,20,391
"Viudo(a) (200)",1028,41,117,227,194,108,35,306
"De 15 a 19 años (202)",2,,,,,,,2
"De 20 a 24 años (203)",3,,,,,,1,2
"De 25 a 29 años (204)",8,,,,,1,5,2
"De 30 a 34 años (205)",12,,,,,3,6,3
"De 35 a 39 años (206)",21,,,,,9,7,5
"De 40 a 44 años (207)",30,,,,4,11,9,6
"De 45 a 49 años (208)",57,,,,11,32,5,9
"De 50 y más años (209)",895,41,117,227,179,52,2,277
"Divorciado(a) (210)",36,,,3,6,4,7,16
"De 15 a 19 años (212)",2,,,,,,1,1
"De 20 a 24 años (213)",1,,,,,,,1
"De 25 a 29 años (214)",6,,,,,,3,3
"De 30 a 34 años (215)",3,,,,,1,,2
"De 35 a 39 años (216)",4,,,,1,,2,1
"De 40 a 44 años (217)",3,,,,1,,1,1
"De 45 a 49 años (218)",3,,,,1,2,,
"De 50 y más años (219)",14,,,3,3,1,,7
"Soltero(a) (220)",460,,6,10,15,56,95,278
"De 15 a 19 años (222)",15,,,,,,8,7
"De 20 a 24 años (223)",114,,,,,,27,87
"De 25 a 29 años (224)",97,,,,,5,24,68
"De 30 a 34 años (225)",53,,,,,11,21,21
"De 35 a 39 años (226)",60,,,,1,23,10,26
"De 40 a 44 años (227)",32,,,,3,8,4,17
"De 45 a 49 años (228)",26,,,1,2,3,1,19
"De 50 y más años (229)",63,,6,9,9,6,,33
