"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 20 a 24 años (043)",556,543,538,76,99.1,14,
"De 25 a 29 años (044)",528,874,859,43,98.3,4.9,
"De 30 a 34 años (045)",439,990,968,28,97.8,2.8,
"De 35 a 39 años (046)",382,1050,1022,22,97.3,2.1,
"De 40 a 44 años (047)",276,916,896,7,97.8,0.8,
"De 45 a 49 años (048)",183,643,610,1,94.9,0.2,
"De 50 y más años (049)",372,1738,1596,,91.8,,
"Sup. no Univ. incompleta (050)",560,883,863,23,97.7,2.6,
"De 15 a 19 años (052)",103,9,9,3,100,33.3,
"De 20 a 24 años (053)",125,82,81,10,98.8,12.2,
"De 25 a 29 años (054)",58,79,77,7,97.5,8.9,
"De 30 a 34 años (055)",82,153,149,1,97.4,0.7,
"De 35 a 39 años (056)",76,171,168,2,98.2,1.2,
"De 40 a 44 años (057)",33,85,83,,97.6,,
"De 45 a 49 años (058)",28,74,72,,97.3,,
"De 50 y más años (059)",55,230,224,,97.4,,
"Sup. no Univ. completa (060)",711,1418,1367,29,96.4,2,
"De 20 a 24 años (063)",104,61,60,7,98.4,11.5,
"De 25 a 29 años (064)",117,117,117,8,100,6.8,
"De 30 a 34 años (065)",120,185,184,7,99.5,3.8,
"De 35 a 39 años (066)",121,235,233,6,99.1,2.6,
"De 40 a 44 años (067)",78,174,170,1,97.7,0.6,
"De 45 a 49 años (068)",44,146,142,,97.3,,
"De 50 y más años (069)",127,500,461,,92.2,,
"Sup. Univ. incompleta (070)",439,611,589,22,96.4,3.6,
"De 15 a 19 años (072)",78,6,6,2,100,33.3,
"De 20 a 24 años (073)",134,55,55,11,100,20,
"De 25 a 29 años (074)",34,31,31,4,100,12.9,
"De 30 a 34 años (075)",56,87,87,2,100,2.3,
"De 35 a 39 años (076)",49,121,115,3,95,2.5,
"De 40 a 44 años (077)",31,64,64,,100,,
"De 45 a 49 años (078)",22,89,87,,97.8,,
"De 50 y más años (079)",35,158,144,,91.1,,
"Sup. Univ. completa (080)",773,1606,1540,35,95.9,2.2,
"De 20 a 24 años (083)",61,31,29,5,93.5,16.1,
"De 25 a 29 años (084)",111,93,91,7,97.8,7.5,
"De 30 a 34 años (085)",138,207,204,14,98.6,6.8,
"De 35 a 39 años (086)",130,254,249,7,98,2.8,
"De 40 a 44 años (087)",102,258,255,2,98.8,0.8,
"De 45 a 49 años (088)",71,166,162,,97.6,,
"De 50 y más años (089)",160,597,550,,92.1,,
,,,,,,,
"URBANA (100)",7976,19162,17953,302,93.7,1.6,
"De 12 a 14 años (101)",723,3,3,,100,,
"De 15 a 19 años (102)",945,114,114,34,100,29.8,
"De 20 a 24 años (103)",878,701,692,93,98.7,13.3,
"De 25 a 29 años (104)",794,1136,1119,63,98.5,5.5,
"De 30 a 34 años (105)",852,1722,1696,58,98.5,3.4,
"De 35 a 39 años (106)",840,2113,2063,42,97.6,2,
"De 40 a 44 años (107)",598,1837,1787,11,97.3,0.6,
"De 45 a 49 años (108)",486,1787,1699,1,95.1,0.1,
"De 50 y más años (109)",1860,9749,8780,,90.1,,
"Sin nivel (110)",467,2308,1999,7,86.6,0.3,
"De 12 a 14 años (111)",5,,,,,,
"De 15 a 19 años (112)",6,2,2,1,100,50,
"De 20 a 24 años (113)",6,4,4,,100,,
"De 25 a 29 años (114)",11,16,16,1,100,6.3,
"De 30 a 34 años (115)",27,62,60,5,96.8,8.1,
"De 35 a 39 años (116)",48,140,134,,95.7,,
"De 40 a 44 años (117)",28,94,92,,97.9,,
"De 45 a 49 años (118)",30,143,132,,92.3,,
"De 50 y más años (119)",306,1847,1559,,84.4,,
"Educacion Inicial (120)",13,18,18,,100,,
"De 12 a 14 años (121)",3,,,,,,
"De 15 a 19 años (122)",2,,,,,,
"De 25 a 29 años (124)",4,9,9,,100,,
"De 30 a 34 años (125)",3,6,6,,100,,
"De 35 a 39 años (126)",1,3,3,,100,,
"Primaria (130)",1778,6996,6461,39,92.4,0.6,
"De 12 a 14 años (131)",227,2,2,,100,,
"De 15 a 19 años (132)",53,15,15,2,100,13.3,
"De 20 a 24 años (133)",71,86,85,12,98.8,14,
"De 25 a 29 años (134)",90,178,174,5,97.8,2.8,
"De 30 a 34 años (135)",105,291,287,9,98.6,3.1,
"De 35 a 39 años (136)",116,382,375,9,98.2,2.4,
"De 40 a 44 años (137)",108,446,424,2,95.1,0.4,
"De 45 a 49 años (138)",143,651,616,,94.6,,
"De 50 y más años (139)",865,4945,4483,,90.7,,
"Secundaria (140)",3393,5592,5370,155,96,2.8,
"De 12 a 14 años (141)",488,1,1,,100,,
"De 15 a 19 años (142)",713,84,84,26,100,31,
"De 20 a 24 años (143)",409,400,396,51,99,12.8,
"De 25 a 29 años (144)",395,637,628,32,98.6,5,
"De 30 a 34 años (145)",351,784,771,22,98.3,2.8,
"De 35 a 39 años (146)",317,844,823,17,97.5,2,
"De 40 a 44 años (147)",229,745,728,6,97.7,0.8,
"De 45 a 49 años (148)",157,545,514,1,94.3,0.2,
"De 50 y más años (149)",334,1552,1425,,91.8,,
"Sup. no Univ. incompleta (150)",513,808,791,22,97.9,2.7,
"De 15 a 19 años (152)",97,7,7,3,100,42.9,
"De 20 a 24 años (153)",110,73,72,9,98.6,12.3,
"De 25 a 29 años (154)",51,68,66,7,97.1,10.3,
"De 30 a 34 años (155)",72,132,129,1,97.7,0.8,
"De 35 a 39 años (156)",76,171,168,2,98.2,1.2,
"De 40 a 44 años (157)",29,71,69,,97.2,,
"De 45 a 49 años (158)",27,70,69,,98.6,,
"De 50 y más años (159)",51,216,211,,97.7,,
"Sup. no Univ. completa (160)",673,1350,1307,28,96.8,2.1,
"De 20 a 24 años (163)",97,58,57,6,98.3,10.3,
"De 25 a 29 años (164)",107,111,111,8,100,7.2,
"De 30 a 34 años (165)",112,170,169,7,99.4,4.1,
"De 35 a 39 años (166)",119,231,229,6,99.1,2.6,
"De 40 a 44 años (167)",76,170,166,1,97.6,0.6,
"De 45 a 49 años (168)",43,144,140,,97.2,,
"De 50 y más años (169)",119,466,435,,93.3,,
"Sup. Univ. incompleta (170)",417,596,574,22,96.3,3.7,
"De 15 a 19 años (172)",74,6,6,2,100,33.3,
"De 20 a 24 años (173)",127,50,50,11,100,22,
"De 25 a 29 años (174)",32,31,31,4,100,12.9,
"De 30 a 34 años (175)",53,82,82,2,100,2.4,
"De 35 a 39 años (176)",47,121,115,3,95,2.5,
"De 40 a 44 años (177)",30,63,63,,100,,
"De 45 a 49 años (178)",21,85,83,,97.6,,
"De 50 y más años (179)",33,158,144,,91.1,,
"Sup. Univ. completa (180)",722,1494,1433,29,95.9,1.9,
"De 20 a 24 años (183)",58,30,28,4,93.3,13.3,
"De 25 a 29 años (184)",104,86,84,6,97.7,7,
"De 30 a 34 años (185)",129,195,192,12,98.5,6.2,
"De 35 a 39 años (186)",116,221,216,5,97.7,2.3,
"De 40 a 44 años (187)",98,248,245,2,98.8,0.8,
"De 45 a 49 años (188)",65,149,145,,97.3,,
"De 50 y más años (189)",152,565,523,,92.6,,
,,,,,,,
"RURAL (200)",2225,6786,6203,106,91.4,1.6,
"De 12 a 14 años (201)",203,2,2,1,100,50,
"De 15 a 19 años (202)",281,64,63,16,98.4,25,
"De 20 a 24 años (203)",272,262,260,40,99.2,15.3,
"De 25 a 29 años (204)",245,441,430,17,97.5,3.9,
"De 30 a 34 años (205)",224,591,568,14,96.1,2.4,
"De 35 a 39 años (206)",187,658,630,15,95.7,2.3,
"De 40 a 44 años (207)",157,656,634,2,96.6,0.3,
"De 45 a 49 años (208)",134,651,616,1,94.6,0.2,
"De 50 y más años (209)",522,3461,3000,,86.7,,
"Sin nivel (210)",288,1572,1331,3,84.7,0.2,
"De 12 a 14 años (211)",11,,,,,,
"De 15 a 19 años (212)",2,1,1,,100,,
"De 20 a 24 años (213)",9,7,6,,85.7,,
"De 25 a 29 años (214)",15,30,28,,93.3,,
"De 30 a 34 años (215)",23,69,64,,92.8,,
"De 35 a 39 años (216)",31,128,120,3,93.8,2.3,
"De 40 a 44 años (217)",21,116,104,,89.7,,
"De 45 a 49 años (218)",16,84,76,,90.5,,
"De 50 y más años (219)",160,1137,932,,82,,
"Primaria (230)",960,3668,3385,39,92.3,1.1,
"De 12 a 14 años (231)",105,2,2,1,100,50,
"De 15 a 19 años (232)",81,32,31,7,96.9,21.9,
"De 20 a 24 años (233)",84,94,94,12,100,12.8,
"De 25 a 29 años (234)",71,150,147,5,98,3.3,
"De 30 a 34 años (235)",83,263,255,7,97,2.7,
"De 35 a 39 años (236)",73,287,274,5,95.5,1.7,
"De 40 a 44 años (237)",78,340,333,1,97.9,0.3,
"De 45 a 49 años (238)",83,442,418,1,94.6,0.2,
"De 50 y más años (239)",302,2058,1831,,89,,
"Secundaria (240)",819,1276,1233,56,96.6,4.4,
"De 12 a 14 años (241)",87,,,,,,
"De 15 a 19 años (242)",188,29,29,9,100,31,
"De 20 a 24 años (243)",147,143,142,25,99.3,17.5,
"De 25 a 29 años (244)",133,237,231,11,97.5,4.6,
"De 30 a 34 años (245)",88,206,197,5,95.6,2.4,
"De 35 a 39 años (246)",65,206,199,5,96.6,2.4,
"De 40 a 44 años (247)",47,171,168,1,98.2,0.6,
"De 45 a 49 años (248)",26,98,96,,98,,
"De 50 y más años (249)",38,186,171,,91.9,,
"Sup. no Univ. incompleta (250)",47,75,72,1,96,1.3,
"De 15 a 19 años (252)",6,2,2,,100,,
"De 20 a 24 años (253)",15,9,9,1,100,11.1,
"De 25 a 29 años (254)",7,11,11,,100,,
"De 30 a 34 años (255)",10,21,20,,95.2,,
"De 40 a 44 años (257)",4,14,14,,100,,
"De 45 a 49 años (258)",1,4,3,,75,,
"De 50 y más años (259)",4,14,13,,92.9,,
"Sup. no Univ. completa (260)",38,68,60,1,88.2,1.5,
"De 20 a 24 años (263)",7,3,3,1,100,33.3,
"De 25 a 29 años (264)",10,6,6,,100,,
"De 30 a 34 años (265)",8,15,15,,100,,
"De 35 a 39 años (266)",2,4,4,,100,,
"De 40 a 44 años (267)",2,4,4,,100,,
"De 45 a 49 años (268)",1,2,2,,100,,
"De 50 y más años (269)",8,34,26,,76.5,,
"Sup. Univ. incompleta (270)",22,15,15,,100,,
"De 15 a 19 años (272)",4,,,,,,
"De 20 a 24 años (273)",7,5,5,,100,,
"De 25 a 29 años (274)",2,,,,,,
"De 30 a 34 años (275)",3,5,5,,100,,
"De 35 a 39 años (276)",2,,,,,,
"De 40 a 44 años (277)",1,1,1,,100,,
"De 45 a 49 años (278)",1,4,4,,100,,
"De 50 y más años (279)",2,,,,,,
"Sup. Univ. completa (280)",51,112,107,6,95.5,5.4,
"De 20 a 24 años (283)",3,1,1,1,100,100,
"De 25 a 29 años (284)",7,7,7,1,100,14.3,
"De 30 a 34 años (285)",9,12,12,2,100,16.7,
"De 35 a 39 años (286)",14,33,33,2,100,6.1,
"De 40 a 44 años (287)",4,10,10,,100,,
"De 45 a 49 años (288)",6,17,17,,100,,
"De 50 y más años (289)",8,32,27,,84.4,,
