"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Agric., ganadería, caza y silvicultura (139)",845,,,2,2,,427,,,414,,,
"Pesca (140)",49,,,1,5,,13,,,30,,,
"Explotación de minas y canteras (141)",45,,1,5,8,,,21,2,8,,,
"Industrias manufactureras (142)",143,,,2,6,,,107,9,19,,,
"Suministro de electricidad, gas y agua (143)",15,,,1,,,,3,10,1,,,
"Construcción (144)",52,,,1,1,,,5,23,22,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",115,,,,3,67,,9,,36,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",7,,,,,,,6,,1,,,
"Comercio al por mayor (147)",26,,,,,6,,,,20,,,
"Comercio al por menor (148)",82,,,,3,61,,3,,15,,,
"Hoteles y restaurantes (149)",11,,,,,9,,,,2,,,
"Trans., almac. y comunicaciones (150)",71,,,1,6,,,1,49,14,,,
"Activid.inmobil., empres. y alquileres (152)",52,,1,,5,26,,,,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",18,3,1,2,2,,,,2,5,3,,
"Enseñanza (154)",24,,22,,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",11,,,1,,,,,,10,,,
"Hogares privados con servicio doméstico (157)",17,,,,,,,,,17,,,
"Actividad economica no especificada (159)",8,,,,,,,,,,,8,
"Desocupado (160)",154,,,,,,,,,,,,154
"Hombres (161)",1444,1,7,13,32,58,436,117,95,529,3,7,146
"Agric., ganadería, caza y silvicultura (162)",816,,,2,2,,424,,,388,,,
"Pesca (163)",43,,,,4,,12,,,27,,,
"Explotación de minas y canteras (164)",44,,,5,8,,,21,2,8,,,
"Industrias manufactureras (165)",105,,,1,6,,,79,9,10,,,
"Suministro de electricidad, gas y agua (166)",15,,,1,,,,3,10,1,,,
"Construcción (167)",51,,,1,1,,,5,23,21,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",68,,,,2,30,,8,,28,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,,,,,,6,,,,,
"Comercio al por mayor (170)",22,,,,,2,,,,20,,,
"Comercio al por menor (171)",40,,,,2,28,,2,,8,,,
"Hoteles y restaurantes (172)",5,,,,,3,,,,2,,,
"Trans., almac. y comunicaciones (173)",69,,,,5,,,1,49,14,,,
"Activid.inmobil., empres. y alquileres (175)",45,,1,,2,25,,,,17,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",14,1,1,2,1,,,,2,4,3,,
"Enseñanza (177)",6,,5,,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",10,,,1,,,,,,9,,,
"Actividad economica no especificada (182)",7,,,,,,,,,,,7,
"Desocupado (183)",146,,,,,,,,,,,,146
"Mujeres (184)",186,2,18,3,8,44,4,29,,69,,1,8
"Agric., ganadería, caza y silvicultura (185)",29,,,,,,3,,,26,,,
"Pesca (186)",6,,,1,1,,1,,,3,,,
"Explotación de minas y canteras (187)",1,,1,,,,,,,,,,
"Industrias manufactureras (188)",38,,,1,,,,28,,9,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",47,,,,1,37,,1,,8,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,,,1,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",42,,,,1,33,,1,,7,,,
"Hoteles y restaurantes (195)",6,,,,,6,,,,,,,
"Trans., almac. y comunicaciones (196)",2,,,1,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",7,,,,3,1,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",4,2,,,1,,,,,1,,,
"Enseñanza (200)",18,,17,,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (203)",17,,,,,,,,,17,,,
"Actividad economica no especificada (205)",1,,,,,,,,,,,1,
"Desocupado (206)",8,,,,,,,,,,,,8
