"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",5061,140,1526,1659,1300,436
"Otra (034)",3,,3,,,
"Ocupación no especificada (035)",304,2,97,87,73,45
,,,,,,
"URBANA (036)",10262,136,2854,4025,2694,553
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",33,,4,20,9,
"Profes., científicos e intelectuales (038)",1332,,201,688,434,9
"Técnicos de nivel medio y trab. asimilados (039)",400,,145,162,87,6
"Jefes y empleados de oficina (040)",399,,159,145,93,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1978,14,498,847,503,116
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1208,10,265,372,405,156
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",787,8,250,303,183,43
"Obreros construc., conf., papel, fab., instr. (044)",1233,5,372,518,310,28
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2461,98,813,815,578,157
"Otra (046)",62,,18,32,12,
"Ocupación no especificada (047)",369,1,129,123,80,36
"Hombres (048)",6039,67,1719,2349,1587,317
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",25,,3,15,7,
"Profes., científicos e intelectuales (050)",842,,109,421,306,6
"Técnicos de nivel medio y trab. asimilados (051)",279,,111,108,57,3
"Jefes y empleados de oficina (052)",205,,60,81,62,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",599,2,175,246,132,44
"Agricult. trabaj. calif.agrop. y pesqueros (054)",866,4,173,276,296,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",585,5,196,230,125,29
"Obreros construc., conf., papel, fab., instr. (056)",1196,5,361,496,307,27
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1176,51,437,370,244,74
"Otra (058)",59,,15,32,12,
"Ocupación no especificada (059)",207,,79,74,39,15
"Mujeres (060)",4223,69,1135,1676,1107,236
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",8,,1,5,2,
"Profes., científicos e intelectuales (062)",490,,92,267,128,3
"Técnicos de nivel medio y trab. asimilados (063)",121,,34,54,30,3
"Jefes y empleados de oficina (064)",194,,99,64,31,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1379,12,323,601,371,72
"Agricult. trabaj. calif.agrop. y pesqueros (066)",342,6,92,96,109,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",202,3,54,73,58,14
"Obreros construc., conf., papel, fab., instr. (068)",37,,11,22,3,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1285,47,376,445,334,83
"Otra (070)",3,,3,,,
"Ocupación no especificada (071)",162,1,50,49,41,21
,,,,,,
"RURAL (072)",14043,223,3735,4431,3996,1658
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",19,,2,5,8,4
"Profes., científicos e intelectuales (074)",255,,58,127,64,6
"Técnicos de nivel medio y trab. asimilados (075)",120,,42,56,21,1
"Jefes y empleados de oficina (076)",77,,27,31,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",231,3,110,70,41,7
"Agricult. trabaj. calif.agrop. y pesqueros (078)",5947,13,1048,1794,2103,989
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",532,1,201,212,108,10
"Obreros construc., conf., papel, fab., instr. (080)",305,,98,131,71,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",6294,203,2058,1924,1510,599
"Otra (082)",8,,1,7,,
"Ocupación no especificada (083)",255,3,90,74,52,36
"Hombres (084)",8242,122,2082,2638,2392,1008
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",16,,2,2,8,4
"Profes., científicos e intelectuales (086)",202,,37,104,56,5
"Técnicos de nivel medio y trab. asimilados (087)",99,,30,49,19,1
"Jefes y empleados de oficina (088)",61,,17,26,17,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",123,2,60,38,18,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4333,7,715,1345,1545,721
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",469,1,174,191,95,8
"Obreros construc., conf., papel, fab., instr. (092)",300,,95,130,70,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2518,110,908,710,544,246
"Otra (094)",8,,1,7,,
"Ocupación no especificada (095)",113,2,43,36,20,12
"Mujeres (096)",5801,101,1653,1793,1604,650
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,,3,,
"Profes., científicos e intelectuales (098)",53,,21,23,8,1
"Técnicos de nivel medio y trab. asimilados (099)",21,,12,7,2,
"Jefes y empleados de oficina (100)",16,,10,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",108,1,50,32,23,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1614,6,333,449,558,268
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",63,,27,21,13,2
"Obreros construc., conf., papel, fab., instr. (104)",5,,3,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",3776,93,1150,1214,966,353
"Ocupación no especificada (107)",142,1,47,38,32,24
