"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",11,10,,1,2,2,4,1,,,1,34
"De 35 a 39 años (026)",3,3,,,1,,1,1,,,,14
"Primaria (030)",3800,3697,13,673,703,662,948,470,189,39,103,13258
"De 12 a 14 años (031)",8,1,,1,,,,,,,7,1
"De 15 a 19 años (032)",144,132,,121,8,3,,,,,12,146
"De 20 a 24 años (033)",491,455,2,244,154,48,7,,,,36,725
"De 25 a 29 años (034)",599,584,1,121,234,141,85,2,,,15,1374
"De 30 a 34 años (035)",622,609,,71,145,168,185,34,4,2,13,1939
"De 35 a 39 años (036)",568,563,1,39,71,150,207,76,17,2,5,2177
"De 40 a 44 años (037)",476,472,2,31,34,75,181,111,32,6,4,2193
"De 45 a 49 años (038)",300,295,3,15,19,36,98,79,38,7,5,1499
"De 50 y más años (039)",592,586,4,30,38,41,185,168,98,22,6,3204
"Secundaria (040)",1184,1096,9,467,286,155,126,43,5,5,88,2413
"De 12 a 14 años (041)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (042)",120,98,3,88,6,,1,,,,22,104
"De 20 a 24 años (043)",344,308,2,214,76,11,5,,,,36,420
"De 25 a 29 años (044)",268,252,,111,95,37,8,1,,,16,451
"De 30 a 34 años (045)",173,166,3,31,58,43,28,3,,,7,410
"De 35 a 39 años (046)",132,129,,12,33,47,32,5,,,3,391
"De 40 a 44 años (047)",43,43,,4,8,8,16,6,,1,,165
"De 45 a 49 años (048)",45,43,,2,6,6,16,12,1,,2,188
"De 50 y más años (049)",57,55,1,4,3,3,20,16,4,4,2,281
"Sup. no Univ. incompleta (050)",97,81,1,35,23,13,7,2,,,16,167
"De 20 a 24 años (053)",28,15,1,13,1,,,,,,13,15
"De 25 a 29 años (054)",23,21,,12,6,1,1,1,,,2,39
"De 30 a 34 años (055)",23,23,,7,10,6,,,,,,45
"De 35 a 39 años (056)",10,9,,2,3,1,3,,,,1,25
"De 40 a 44 años (057)",3,3,,,3,,,,,,,6
"De 45 a 49 años (058)",4,4,,,,3,1,,,,,13
"De 50 y más años (059)",6,6,,1,,2,2,1,,,,24
"Sup. no Univ. completa (060)",251,225,1,79,75,40,22,8,,,26,496
"De 20 a 24 años (063)",17,12,,9,1,1,,1,,,5,20
"De 25 a 29 años (064)",60,46,1,26,16,3,,,,,14,67
"De 30 a 34 años (065)",57,55,,22,22,7,4,,,,2,103
"De 35 a 39 años (066)",50,47,,9,20,10,7,1,,,3,117
"De 40 a 44 años (067)",31,30,,7,11,9,2,1,,,1,71
"De 45 a 49 años (068)",13,13,,1,2,4,5,1,,,,45
"De 50 y más años (069)",23,22,,5,3,6,4,4,,,1,73
"Sup. Univ. incompleta (070)",20,15,,7,3,4,1,,,,5,29
"De 20 a 24 años (073)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (074)",4,1,,1,,,,,,,3,1
"De 30 a 34 años (075)",5,4,,4,,,,,,,1,4
"De 35 a 39 años (076)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (077)",2,2,,,,2,,,,,,6
"De 45 a 49 años (078)",2,2,,,,1,1,,,,,7
"De 50 y más años (079)",2,2,,,2,,,,,,,4
"Sup. Univ. completa (080)",119,95,,40,29,16,8,1,,1,24,196
"De 25 a 29 años (084)",15,6,,5,1,,,,,,9,7
"De 30 a 34 años (085)",30,24,,16,7,1,,,,,6,33
"De 35 a 39 años (086)",17,15,,8,7,,,,,,2,22
"De 40 a 44 años (087)",20,18,,5,5,6,2,,,,2,41
"De 45 a 49 años (088)",16,13,,3,4,4,2,,,,3,31
"De 50 y más años (089)",21,19,,3,5,5,4,1,,1,2,62
,,,,,,,,,,,,
"URBANA (100)",3311,3169,16,571,560,479,786,475,216,66,142,12161
"De 12 a 14 años (101)",4,,,,,,,,,,4,
"De 15 a 19 años (102)",99,85,1,73,9,1,1,,,,14,98
"De 20 a 24 años (103)",286,257,2,162,71,16,5,1,,,29,379
"De 25 a 29 años (104)",377,343,,119,121,63,37,2,1,,34,723
"De 30 a 34 años (105)",412,391,2,69,120,97,85,16,1,1,21,1074
"De 35 a 39 años (106)",388,381,1,38,83,101,115,37,6,,7,1290
"De 40 a 44 años (107)",333,328,1,28,38,60,125,57,15,4,5,1385
"De 45 a 49 años (108)",233,227,1,9,23,30,78,48,27,11,6,1144
"De 50 y más años (109)",1179,1157,8,73,95,111,340,314,166,50,22,6068
"Sin nivel (110)",1159,1136,5,77,115,123,341,277,153,45,23,5739
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",6,6,,2,3,1,,,,,,11
"De 25 a 29 años (114)",30,28,,4,10,4,9,,1,,2,82
"De 30 a 34 años (115)",44,40,1,2,12,6,14,5,,,4,135
"De 35 a 39 años (116)",73,72,,9,12,13,23,13,2,,1,269
"De 40 a 44 años (117)",90,89,,5,5,13,41,16,8,1,1,419
"De 45 a 49 años (118)",81,81,,,6,4,28,18,14,11,,501
"De 50 y más años (119)",834,819,4,54,67,82,226,225,128,33,15,4321
"Educacion Inicial (120)",8,7,,1,2,,3,1,,,1,25
"De 15 a 19 años (122)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",3,3,,,,,3,,,,,13
"De 35 a 39 años (126)",2,2,,,1,,,1,,,,9
"Primaria (130)",1200,1173,6,178,200,215,333,160,63,18,27,4438
"De 12 a 14 años (131)",4,,,,,,,,,,4,
"De 15 a 19 años (132)",44,41,,36,4,1,,,,,3,47
"De 20 a 24 años (133)",124,119,,61,42,13,3,,,,5,196
"De 25 a 29 años (134)",154,150,,34,52,40,23,1,,,4,357
"De 30 a 34 años (135)",180,176,,15,43,58,48,10,1,1,4,557
"De 35 a 39 años (136)",181,180,1,10,23,52,70,20,4,,1,675
"De 40 a 44 años (137)",166,165,1,10,13,26,70,35,7,3,1,751
"De 45 a 49 años (138)",91,89,1,4,6,11,31,23,13,,2,445
"De 50 y más años (139)",256,253,3,8,17,14,88,71,38,14,3,1410
"Secundaria (140)",551,513,4,190,137,76,76,27,,3,38,1220
"De 15 a 19 años (142)",52,42,1,35,5,,1,,,,10,49
"De 20 a 24 años (143)",128,115,1,85,25,2,2,,,,13,150
"De 25 a 29 años (144)",115,108,,48,40,16,4,,,,7,192
"De 30 a 34 años (145)",90,85,1,12,33,21,17,1,,,5,217
"De 35 a 39 años (146)",68,67,,3,21,26,15,2,,,1,202
"De 40 a 44 años (147)",27,27,,2,6,4,10,5,,,,102
"De 45 a 49 años (148)",29,28,,1,5,5,11,6,,,1,112
"De 50 y más años (149)",42,41,1,4,2,2,16,13,,3,1,196
"Sup. no Univ. incompleta (150)",68,59,1,25,16,9,6,2,,,9,126
"De 20 a 24 años (153)",16,9,1,7,1,,,,,,7,9
"De 25 a 29 años (154)",17,16,,9,4,1,1,1,,,1,32
"De 30 a 34 años (155)",17,17,,7,6,4,,,,,,31
"De 35 a 39 años (156)",7,6,,1,3,,2,,,,1,16
"De 40 a 44 años (157)",2,2,,,2,,,,,,,4
"De 45 a 49 años (158)",3,3,,,,2,1,,,,,10
"De 50 y más años (159)",6,6,,1,,2,2,1,,,,24
"Sup. no Univ. completa (160)",202,184,,60,61,37,19,7,,,18,419
"De 20 a 24 años (163)",10,7,,6,,,,1,,,3,12
"De 25 a 29 años (164)",46,36,,20,14,2,,,,,10,54
"De 30 a 34 años (165)",46,44,,15,19,7,3,,,,2,86
"De 35 a 39 años (166)",40,39,,8,16,9,5,1,,,1,95
"De 40 a 44 años (167)",26,25,,6,7,9,2,1,,,1,62
"De 45 a 49 años (168)",13,13,,1,2,4,5,1,,,,45
"De 50 y más años (169)",21,20,,4,3,6,4,3,,,1,65
"Sup. Univ. incompleta (170)",17,13,,6,3,4,,,,,4,24
"De 20 a 24 años (173)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (174)",3,1,,1,,,,,,,2,1
"De 30 a 34 años (175)",5,4,,4,,,,,,,1,4
"De 35 a 39 años (176)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (177)",2,2,,,,2,,,,,,6
"De 45 a 49 años (178)",1,1,,,,1,,,,,,3
"De 50 y más años (179)",2,2,,,2,,,,,,,4
"Sup. Univ. completa (180)",106,84,,34,26,15,8,1,,,22,170
"De 25 a 29 años (184)",11,3,,3,,,,,,,8,3
"De 30 a 34 años (185)",27,22,,14,7,1,,,,,5,31
"De 35 a 39 años (186)",15,13,,7,6,,,,,,2,19
"De 40 a 44 años (187)",20,18,,5,5,6,2,,,,2,41
"De 45 a 49 años (188)",15,12,,3,4,3,2,,,,3,28
"De 50 y más años (189)",18,16,,2,4,5,4,1,,,2,48
,,,,,,,,,,,,
"RURAL (200)",6297,6109,29,1022,937,837,1517,1086,540,141,188,25207
"De 12 a 14 años (201)",7,4,,3,1,,,,,,3,5
"De 15 a 19 años (202)",175,152,2,142,6,2,,,,,23,160
"De 20 a 24 años (203)",631,566,3,331,176,48,7,1,,,65,862
"De 25 a 29 años (204)",684,651,2,173,262,134,74,5,1,,33,1448
"De 30 a 34 años (205)",643,626,2,97,148,159,170,44,5,1,17,1945
"De 35 a 39 años (206)",577,565,1,51,81,132,200,79,19,2,12,2169
"De 40 a 44 años (207)",560,555,2,35,42,85,188,140,52,11,5,2679
"De 45 a 49 años (208)",524,517,2,31,34,46,149,159,78,18,7,2769
"De 50 y más años (209)",2496,2473,15,159,187,231,729,658,385,109,23,13170
"Sin nivel (210)",2955,2913,16,210,258,300,845,758,409,117,42,15011
"De 12 a 14 años (211)",1,1,,1,,,,,,,,1
"De 15 a 19 años (212)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (213)",28,25,,9,12,3,,1,,,3,48
"De 25 a 29 años (214)",58,52,,10,20,10,8,3,1,,6,143
"De 30 a 34 años (215)",90,86,,12,12,23,20,17,2,,4,316
"De 35 a 39 años (216)",110,106,1,10,16,11,42,20,6,,4,439
"De 40 a 44 años (217)",228,226,1,11,14,32,71,63,27,7,2,1163
"De 45 a 49 años (218)",296,293,,19,20,18,76,97,52,11,3,1629
"De 50 y más años (219)",2140,2121,14,135,164,203,628,557,321,99,19,11269
"Educacion Inicial (220)",15,13,,4,3,3,2,1,,,2,34
"De 15 a 19 años (222)",3,2,,1,1,,,,,,1,3
"De 25 a 29 años (224)",3,3,,2,,1,,,,,,5
"De 30 a 34 años (225)",8,7,,1,2,2,1,1,,,1,21
"De 35 a 39 años (226)",1,1,,,,,1,,,,,5
"Primaria (230)",2600,2524,7,495,503,447,615,310,126,21,76,8820
"De 12 a 14 años (231)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (232)",100,91,,85,4,2,,,,,9,99
"De 20 a 24 años (233)",367,336,2,183,112,35,4,,,,31,529
"De 25 a 29 años (234)",445,434,1,87,182,101,62,1,,,11,1017
"De 30 a 34 años (235)",442,433,,56,102,110,137,24,3,1,9,1382
"De 35 a 39 años (236)",387,383,,29,48,98,137,56,13,2,4,1502
"De 40 a 44 años (237)",310,307,1,21,21,49,111,76,25,3,3,1442
"De 45 a 49 años (238)",209,206,2,11,13,25,67,56,25,7,3,1054
"De 50 y más años (239)",336,333,1,22,21,27,97,97,60,8,3,1794
"Secundaria (240)",633,583,5,277,149,79,50,16,5,2,50,1193
"De 12 a 14 años (241)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (242)",68,56,2,53,1,,,,,,12,55
"De 20 a 24 años (243)",216,193,1,129,51,9,3,,,,23,270
"De 25 a 29 años (244)",153,144,,63,55,21,4,1,,,9,259
"De 30 a 34 años (245)",83,81,2,19,25,22,11,2,,,2,193
"De 35 a 39 años (246)",64,62,,9,12,21,17,3,,,2,189
"De 40 a 44 años (247)",16,16,,2,2,4,6,1,,1,,63
"De 45 a 49 años (248)",16,15,,1,1,1,5,6,1,,1,76
"De 50 y más años (249)",15,14,,,1,1,4,3,4,1,1,85
"Sup. no Univ. incompleta (250)",29,22,,10,7,4,1,,,,7,41
"De 20 a 24 años (253)",12,6,,6,,,,,,,6,6
"De 25 a 29 años (254)",6,5,,3,2,,,,,,1,7
"De 30 a 34 años (255)",6,6,,,4,2,,,,,,14
"De 35 a 39 años (256)",3,3,,1,,1,1,,,,,9
"De 40 a 44 años (257)",1,1,,,1,,,,,,,2
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",49,41,1,19,14,3,3,1,,,8,77
"De 20 a 24 años (263)",7,5,,3,1,1,,,,,2,8
"De 25 a 29 años (264)",14,10,1,6,2,1,,,,,4,13
"De 30 a 34 años (265)",11,11,,7,3,,1,,,,,17
"De 35 a 39 años (266)",10,8,,1,4,1,2,,,,2,22
"De 40 a 44 años (267)",5,5,,1,4,,,,,,,9
"De 50 y más años (269)",2,2,,1,,,,1,,,,8
"Sup. Univ. incompleta (270)",3,2,,1,,,1,,,,1,5
"De 20 a 24 años (273)",1,1,,1,,,,,,,,1
"De 25 a 29 años (274)",1,,,,,,,,,,1,
"De 45 a 49 años (278)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",13,11,,6,3,1,,,,1,2,26
"De 25 a 29 años (284)",4,3,,2,1,,,,,,1,4
"De 30 a 34 años (285)",3,2,,2,,,,,,,1,2
"De 35 a 39 años (286)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
"De 50 y más años (289)",3,3,,1,1,,,,,1,,14
