"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Viudo(a) (040)",483,2610,2054,2,78.7,0.1,
"De 20 a 24 años (043)",3,7,7,,100,,
"De 30 a 34 años (045)",3,10,9,,90,,
"De 35 a 39 años (046)",9,39,32,1,82.1,2.6,
"De 40 a 44 años (047)",18,73,69,1,94.5,1.4,
"De 45 a 49 años (048)",22,134,116,,86.6,,
"De 50 y más años (049)",428,2347,1821,,77.6,,
"Divorciado(a) (050)",12,56,47,,83.9,,
"De 30 a 34 años (055)",2,7,7,,100,,
"De 35 a 39 años (056)",1,,,,,,
"De 45 a 49 años (058)",3,16,16,,100,,
"De 50 y más años (059)",6,33,24,,72.7,,
"Soltero(a) (060)",1024,203,192,9,94.6,4.4,
"De 12 a 14 años (061)",420,1,1,,100,,
"De 15 a 19 años (062)",341,18,18,3,100,16.7,
"De 20 a 24 años (063)",88,27,26,4,96.3,14.8,
"De 25 a 29 años (064)",46,27,27,2,100,7.4,
"De 30 a 34 años (065)",23,23,21,,91.3,,
"De 35 a 39 años (066)",15,20,20,,100,,
"De 40 a 44 años (067)",13,11,11,,100,,
"De 45 a 49 años (068)",13,14,13,,92.9,,
"De 50 y más años (069)",65,62,55,,88.7,,
,,,,,,,
"URBANA (080)",3082,10405,9115,151,87.6,1.5,
"De 12 a 14 años (081)",341,3,3,,100,,
"De 15 a 19 años (082)",351,57,56,9,98.2,15.8,
"De 20 a 24 años (083)",228,286,270,35,94.4,12.2,
"De 25 a 29 años (084)",230,460,452,42,98.3,9.1,
"De 30 a 34 años (085)",251,718,688,24,95.8,3.3,
"De 35 a 39 años (086)",263,1089,1027,25,94.3,2.3,
"De 40 a 44 años (087)",217,1058,969,14,91.6,1.3,
"De 45 a 49 años (088)",208,1150,1030,2,89.6,0.2,
"De 50 y más años (089)",993,5584,4620,,82.7,,
"Conviviente (090)",751,2207,2053,97,93,4.4,
"De 12 a 14 años (091)",6,1,1,,100,,
"De 15 a 19 años (092)",56,38,37,7,97.4,18.4,
"De 20 a 24 años (093)",141,225,210,29,93.3,12.9,
"De 25 a 29 años (094)",138,307,304,31,99,10.1,
"De 30 a 34 años (095)",136,392,379,14,96.7,3.6,
"De 35 a 39 años (096)",101,412,393,10,95.4,2.4,
"De 40 a 44 años (097)",47,223,210,5,94.2,2.2,
"De 45 a 49 años (098)",41,206,190,1,92.2,0.5,
"De 50 y más años (099)",85,403,329,,81.6,,
"Separado(a) (100)",133,410,377,3,92,0.7,
"De 15 a 19 años (102)",4,4,4,,100,,
"De 20 a 24 años (103)",16,22,22,,100,,
"De 25 a 29 años (104)",17,25,24,2,96,8,
"De 30 a 34 años (105)",18,43,40,1,93,2.3,
"De 35 a 39 años (106)",9,38,38,,100,,
"De 40 a 44 años (107)",11,49,46,,93.9,,
"De 45 a 49 años (108)",12,52,50,,96.2,,
"De 50 y más años (109)",46,177,153,,86.4,,
"Casado(a) (110)",1058,5766,5067,45,87.9,0.8,
"De 12 a 14 años (111)",1,1,1,,100,,
"De 15 a 19 años (112)",5,4,4,1,100,25,
"De 20 a 24 años (113)",12,19,19,3,100,15.8,
"De 25 a 29 años (114)",43,108,104,8,96.3,7.4,
"De 30 a 34 años (115)",74,253,241,9,95.3,3.6,
"De 35 a 39 años (116)",134,602,563,15,93.5,2.5,
"De 40 a 44 años (117)",138,739,668,8,90.4,1.1,
"De 45 a 49 años (118)",126,761,677,1,89,0.1,
"De 50 y más años (119)",525,3279,2790,,85.1,,
"Viudo(a) (120)",329,1837,1445,1,78.7,0.1,
"De 20 a 24 años (123)",2,5,5,,100,,
"De 30 a 34 años (125)",3,10,9,,90,,
"De 35 a 39 años (126)",5,19,15,,78.9,,
"De 40 a 44 años (127)",10,36,34,1,94.4,2.8,
"De 45 a 49 años (128)",18,109,91,,83.5,,
"De 50 y más años (129)",291,1658,1291,,77.9,,
"Divorciado(a) (130)",9,48,39,,81.3,,
"De 35 a 39 años (136)",1,,,,,,
"De 45 a 49 años (138)",3,16,16,,100,,
"De 50 y más años (139)",5,32,23,,71.9,,
"Soltero(a) (140)",802,137,134,5,97.8,3.6,
"De 12 a 14 años (141)",334,1,1,,100,,
"De 15 a 19 años (142)",286,11,11,1,100,9.1,
"De 20 a 24 años (143)",57,15,14,3,93.3,20,
"De 25 a 29 años (144)",32,20,20,1,100,5,
"De 30 a 34 años (145)",20,20,19,,95,,
"De 35 a 39 años (146)",13,18,18,,100,,
"De 40 a 44 años (147)",11,11,11,,100,,
"De 45 a 49 años (148)",8,6,6,,100,,
"De 50 y más años (149)",41,35,34,,97.1,,
,,,,,,,
"RURAL (160)",1212,4633,4066,110,87.8,2.4,
"De 12 a 14 años (161)",87,,,,,,
"De 15 a 19 años (162)",82,31,31,9,100,29,
"De 20 a 24 años (163)",123,187,181,31,96.8,16.6,
"De 25 a 29 años (164)",110,254,243,26,95.7,10.2,
"De 30 a 34 años (165)",90,327,310,18,94.8,5.5,
"De 35 a 39 años (166)",87,415,384,14,92.5,3.4,
"De 40 a 44 años (167)",89,510,455,10,89.2,2,
"De 45 a 49 años (168)",91,547,487,2,89,0.4,
"De 50 y más años (169)",453,2362,1975,,83.6,,
"Conviviente (170)",359,1216,1103,62,90.7,5.1,
"De 12 a 14 años (171)",1,,,,,,
"De 15 a 19 años (172)",25,23,23,7,100,30.4,
"De 20 a 24 años (173)",73,138,132,24,95.7,17.4,
"De 25 a 29 años (174)",65,159,150,15,94.3,9.4,
"De 30 a 34 años (175)",53,189,179,9,94.7,4.8,
"De 35 a 39 años (176)",39,175,165,5,94.3,2.9,
"De 40 a 44 años (177)",25,130,106,2,81.5,1.5,
"De 45 a 49 años (178)",23,140,133,,95,,
"De 50 y más años (179)",55,262,215,,82.1,,
"Separado(a) (180)",34,116,105,5,90.5,4.3,
"De 15 a 19 años (182)",2,1,1,,100,,
"De 20 a 24 años (183)",4,4,4,2,100,50,
"De 25 a 29 años (184)",4,7,7,1,100,14.3,
"De 35 a 39 años (186)",2,6,6,1,100,16.7,
"De 40 a 44 años (187)",3,17,17,1,100,5.9,
"De 45 a 49 años (188)",5,22,18,,81.8,,
"De 50 y más años (189)",14,59,52,,88.1,,
"Casado(a) (190)",440,2454,2183,38,89,1.5,
"De 20 a 24 años (193)",14,31,31,4,100,12.9,
"De 25 a 29 años (194)",27,81,79,9,97.5,11.1,
"De 30 a 34 años (195)",32,128,122,9,95.3,7,
"De 35 a 39 años (196)",40,212,194,7,91.5,3.3,
"De 40 a 44 años (197)",51,326,297,7,91.1,2.1,
"De 45 a 49 años (198)",54,352,304,2,86.4,0.6,
"De 50 y más años (199)",222,1324,1156,,87.3,,
"Viudo(a) (200)",154,773,609,1,78.8,0.1,
"De 20 a 24 años (203)",1,2,2,,100,,
"De 35 a 39 años (206)",4,20,17,1,85,5,
"De 40 a 44 años (207)",8,37,35,,94.6,,
"De 45 a 49 años (208)",4,25,25,,100,,
"De 50 y más años (209)",137,689,530,,76.9,,
"Divorciado(a) (210)",3,8,8,,100,,
"De 30 a 34 años (215)",2,7,7,,100,,
"De 50 y más años (219)",1,1,1,,100,,
"Soltero(a) (220)",222,66,58,4,87.9,6.1,
"De 12 a 14 años (221)",86,,,,,,
"De 15 a 19 años (222)",55,7,7,2,100,28.6,
"De 20 a 24 años (223)",31,12,12,1,100,8.3,
"De 25 a 29 años (224)",14,7,7,1,100,14.3,
"De 30 a 34 años (225)",3,3,2,,66.7,,
"De 35 a 39 años (226)",2,2,2,,100,,
"De 40 a 44 años (227)",2,,,,,,
"De 45 a 49 años (228)",5,8,7,,87.5,,
"De 50 y más años (229)",24,27,21,,77.8,,
