"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",2,,,,,1,,1
"De 40 a 44 años (057)",5,,,,,1,1,3
"De 45 a 49 años (058)",6,,,,,2,2,2
"De 50 y más años (059)",17,,,3,4,2,,8
"Soltero(a) (060)",773,11,17,29,34,83,229,370
"De 12 a 14 años (061)",1,,,,,,1,
"De 15 a 19 años (062)",44,,,,,,32,12
"De 20 a 24 años (063)",138,,,,,,59,79
"De 25 a 29 años (064)",155,,,,,5,56,94
"De 30 a 34 años (065)",104,,,,,13,46,45
"De 35 a 39 años (066)",92,,,,2,22,26,42
"De 40 a 44 años (067)",53,,,,2,18,4,29
"De 45 a 49 años (068)",44,,,1,7,13,5,18
"De 50 y más años (069)",142,11,17,28,23,12,,51
,,,,,,,,
"URBANA (080)",4490,84,212,454,528,832,1320,1060
"De 15 a 19 años (082)",63,,,,,,43,20
"De 20 a 24 años (083)",281,,,,,,173,108
"De 25 a 29 años (084)",413,,,,,20,264,129
"De 30 a 34 años (085)",468,,,,,62,296,110
"De 35 a 39 años (086)",500,,,,5,143,259,93
"De 40 a 44 años (087)",462,,,,24,161,187,90
"De 45 a 49 años (088)",374,,,1,41,187,83,62
"De 50 y más años (089)",1929,84,212,453,458,259,15,448
"Conviviente (090)",1213,3,10,26,55,222,657,240
"De 15 a 19 años (092)",35,,,,,,24,11
"De 20 a 24 años (093)",165,,,,,,118,47
"De 25 a 29 años (094)",213,,,,,11,162,40
"De 30 a 34 años (095)",202,,,,,26,139,37
"De 35 a 39 años (096)",187,,,,1,54,105,27
"De 40 a 44 años (097)",142,,,,2,41,76,23
"De 45 a 49 años (098)",96,,,,9,41,29,17
"De 50 y más años (099)",173,3,10,26,43,49,4,38
"Separado(a) (100)",229,,9,16,25,48,78,53
"De 15 a 19 años (102)",6,,,,,,4,2
"De 20 a 24 años (103)",19,,,,,,12,7
"De 25 a 29 años (104)",18,,,,,1,13,4
"De 30 a 34 años (105)",28,,,,,4,15,9
"De 35 a 39 años (106)",30,,,,,6,17,7
"De 40 a 44 años (107)",27,,,,2,10,11,4
"De 45 a 49 años (108)",25,,,,3,12,6,4
"De 50 y más años (109)",76,,9,16,20,15,,16
"Casado(a) (110)",1922,21,83,258,333,451,425,351
"De 15 a 19 años (112)",1,,,,,,1,
"De 20 a 24 años (113)",22,,,,,,15,7
"De 25 a 29 años (114)",77,,,,,6,54,17
"De 30 a 34 años (115)",154,,,,,21,100,33
"De 35 a 39 años (116)",209,,,,3,64,115,27
"De 40 a 44 años (117)",232,,,,17,90,92,33
"De 45 a 49 años (118)",201,,,,25,117,38,21
"De 50 y más años (119)",1026,21,83,258,288,153,10,213
"Viudo(a) (120)",598,53,99,132,91,45,28,150
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",10,,,,,1,7,2
"De 35 a 39 años (126)",9,,,,,1,8,
"De 40 a 44 años (127)",14,,,,1,5,5,3
"De 45 a 49 años (128)",20,,,,1,9,6,4
"De 50 y más años (129)",543,53,99,132,89,29,1,140
"Divorciado(a) (130)",25,,,3,3,4,4,11
"De 20 a 24 años (133)",1,,,,,,1,
"De 25 a 29 años (134)",2,,,,,,1,1
"De 35 a 39 años (136)",2,,,,,1,,1
"De 40 a 44 años (137)",5,,,,,1,1,3
"De 45 a 49 años (138)",3,,,,,,1,2
"De 50 y más años (139)",12,,,3,3,2,,4
"Soltero(a) (140)",503,7,11,19,21,62,128,255
"De 15 a 19 años (142)",21,,,,,,14,7
"De 20 a 24 años (143)",74,,,,,,27,47
"De 25 a 29 años (144)",101,,,,,2,33,66
"De 30 a 34 años (145)",74,,,,,10,35,29
"De 35 a 39 años (146)",63,,,,1,17,14,31
"De 40 a 44 años (147)",42,,,,2,14,2,24
"De 45 a 49 años (148)",29,,,1,3,8,3,14
"De 50 y más años (149)",99,7,11,18,15,11,,37
,,,,,,,,
"RURAL (160)",2657,23,117,244,330,413,896,634
"De 12 a 14 años (161)",4,,,,,,2,2
"De 15 a 19 años (162)",73,,,,,,49,24
"De 20 a 24 años (163)",222,,,,,,148,74
"De 25 a 29 años (164)",261,,,,,9,179,73
"De 30 a 34 años (165)",272,,,,,34,188,50
"De 35 a 39 años (166)",242,,,,2,47,146,47
"De 40 a 44 años (167)",218,,,,5,67,106,40
"De 45 a 49 años (168)",208,,,,24,93,57,34
"De 50 y más años (169)",1157,23,117,244,299,163,21,290
"Conviviente (170)",914,2,3,33,57,132,518,169
"De 12 a 14 años (171)",2,,,,,,1,1
"De 15 a 19 años (172)",40,,,,,,26,14
"De 20 a 24 años (173)",132,,,,,,100,32
"De 25 a 29 años (174)",153,,,,,6,120,27
"De 30 a 34 años (175)",152,,,,,16,115,21
"De 35 a 39 años (176)",122,,,,,25,77,20
"De 40 a 44 años (177)",88,,,,1,22,52,13
"De 45 a 49 años (178)",67,,,,7,27,22,11
"De 50 y más años (179)",158,2,3,33,49,36,5,30
"Separado(a) (180)",121,1,4,4,15,23,42,32
"De 15 a 19 años (182)",4,,,,,,2,2
"De 20 a 24 años (183)",12,,,,,,8,4
"De 25 a 29 años (184)",14,,,,,,9,5
"De 30 a 34 años (185)",16,,,,,5,10,1
"De 35 a 39 años (186)",11,,,,1,,7,3
"De 40 a 44 años (187)",14,,,,,7,3,4
"De 45 a 49 años (188)",12,,,,2,5,2,3
"De 50 y más años (189)",38,1,4,4,12,6,1,10
"Casado(a) (190)",1027,6,53,128,199,204,222,215
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",4,,,,,,1,3
"De 20 a 24 años (193)",14,,,,,,8,6
"De 25 a 29 años (194)",36,,,,,,25,11
"De 30 a 34 años (195)",68,,,,,9,49,10
"De 35 a 39 años (196)",74,,,,,15,48,11
"De 40 a 44 años (197)",98,,,,4,30,47,17
"De 45 a 49 años (198)",105,,,,9,52,29,15
"De 50 y más años (199)",627,6,53,128,186,98,15,141
"Viudo(a) (200)",316,10,51,69,45,31,11,99
"De 15 a 19 años (202)",2,,,,,,2,
"De 25 a 29 años (204)",3,,,,,,1,2
"De 30 a 34 años (205)",6,,,,,1,3,2
"De 35 a 39 años (206)",6,,,,,2,2,2
"De 40 a 44 años (207)",7,,,,,4,2,1
"De 45 a 49 años (208)",6,,,,2,2,1,1
"De 50 y más años (209)",286,10,51,69,43,22,,91
"Divorciado(a) (210)",9,,,,1,2,2,4
"De 25 a 29 años (214)",1,,,,,,1,
"De 45 a 49 años (218)",3,,,,,2,1,
"De 50 y más años (219)",5,,,,1,,,4
"Soltero(a) (220)",270,4,6,10,13,21,101,115
"De 12 a 14 años (221)",1,,,,,,1,
"De 15 a 19 años (222)",23,,,,,,18,5
"De 20 a 24 años (223)",64,,,,,,32,32
"De 25 a 29 años (224)",54,,,,,3,23,28
"De 30 a 34 años (225)",30,,,,,3,11,16
"De 35 a 39 años (226)",29,,,,1,5,12,11
"De 40 a 44 años (227)",11,,,,,4,2,5
"De 45 a 49 años (228)",15,,,,4,5,2,4
"De 50 y más años (229)",43,4,6,10,8,1,,14
