"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",1264,6493,5915,9,91.1,0.1,
"De 50 y más años (039)",5721,32104,27533,,85.8,,
"Viudo(a) (040)",3066,15372,12438,3,80.9,,
"De 15 a 19 años (042)",2,5,5,,100,,
"De 20 a 24 años (043)",5,8,7,,87.5,,
"De 25 a 29 años (044)",11,21,21,,100,,
"De 30 a 34 años (045)",40,107,103,2,96.3,1.9,
"De 35 a 39 años (046)",49,180,162,,90,,
"De 40 a 44 años (047)",85,323,294,,91,,
"De 45 a 49 años (048)",105,473,429,1,90.7,0.2,
"De 50 y más años (049)",2769,14255,11417,,80.1,,
"Divorciado(a) (050)",117,316,281,2,88.9,0.6,
"De 15 a 19 años (052)",1,,,,,,
"De 20 a 24 años (053)",8,7,7,2,100,28.6,
"De 25 a 29 años (054)",5,6,6,,100,,
"De 30 a 34 años (055)",6,11,9,,81.8,,
"De 35 a 39 años (056)",7,19,19,,100,,
"De 40 a 44 años (057)",12,32,29,,90.6,,
"De 45 a 49 años (058)",16,31,26,,83.9,,
"De 50 y más años (059)",62,210,185,,88.1,,
"Soltero(a) (060)",8123,582,548,21,94.2,3.6,
"De 12 a 14 años (061)",2587,2,2,,100,,
"De 15 a 19 años (062)",2825,23,23,5,100,21.7,
"De 20 a 24 años (063)",1081,42,40,5,95.2,11.9,
"De 25 a 29 años (064)",457,65,64,6,98.5,9.2,
"De 30 a 34 años (065)",233,64,57,1,89.1,1.6,
"De 35 a 39 años (066)",187,79,74,2,93.7,2.5,
"De 40 a 44 años (067)",168,88,82,2,93.2,2.3,
"De 45 a 49 años (068)",129,55,54,,98.2,,
"De 50 y más años (069)",456,164,152,,92.7,,
,,,,,,,
"URBANA (080)",5387,11677,10738,195,92,1.7,
"De 12 a 14 años (081)",507,5,5,,100,,
"De 15 a 19 años (082)",740,65,64,17,98.5,26.2,
"De 20 a 24 años (083)",620,324,317,53,97.8,16.4,
"De 25 a 29 años (084)",529,692,675,49,97.5,7.1,
"De 30 a 34 años (085)",489,1013,980,42,96.7,4.1,
"De 35 a 39 años (086)",474,1271,1220,22,96,1.7,
"De 40 a 44 años (087)",483,1551,1472,10,94.9,0.6,
"De 45 a 49 años (088)",351,1251,1178,2,94.2,0.2,
"De 50 y más años (089)",1194,5505,4827,,87.7,,
"Conviviente (090)",1329,2604,2515,137,96.6,5.3,
"De 12 a 14 años (091)",13,3,3,,100,,
"De 15 a 19 años (092)",76,40,39,13,97.5,32.5,
"De 20 a 24 años (093)",252,261,255,50,97.7,19.2,
"De 25 a 29 años (094)",311,474,464,35,97.9,7.4,
"De 30 a 34 años (095)",230,517,503,26,97.3,5,
"De 35 a 39 años (096)",167,404,391,11,96.8,2.7,
"De 40 a 44 años (097)",124,403,391,2,97,0.5,
"De 45 a 49 años (098)",64,212,203,,95.8,,
"De 50 y más años (099)",92,290,266,,91.7,,
"Separado(a) (100)",210,553,520,9,94,1.6,
"De 15 a 19 años (102)",10,9,9,3,100,33.3,
"De 20 a 24 años (103)",12,18,18,2,100,11.1,
"De 25 a 29 años (104)",20,32,30,1,93.8,3.1,
"De 30 a 34 años (105)",32,62,60,2,96.8,3.2,
"De 35 a 39 años (106)",29,65,62,1,95.4,1.5,
"De 40 a 44 años (107)",30,71,68,,95.8,,
"De 45 a 49 años (108)",18,59,56,,94.9,,
"De 50 y más años (109)",59,237,217,,91.6,,
"Casado(a) (110)",1658,6683,6114,44,91.5,0.7,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",6,6,6,,100,,
"De 20 a 24 años (113)",23,32,31,1,96.9,3.1,
"De 25 a 29 años (114)",76,157,152,11,96.8,7,
"De 30 a 34 años (115)",159,386,372,13,96.4,3.4,
"De 35 a 39 años (116)",230,761,726,10,95.4,1.3,
"De 40 a 44 años (117)",257,949,892,7,94,0.7,
"De 45 a 49 años (118)",216,899,843,2,93.8,0.2,
"De 50 y más años (119)",690,3493,3092,,88.5,,
"Viudo(a) (120)",344,1584,1352,1,85.4,0.1,
"De 15 a 19 años (122)",1,2,2,,100,,
"De 20 a 24 años (123)",2,1,1,,100,,
"De 25 a 29 años (124)",3,6,6,,100,,
"De 30 a 34 años (125)",11,27,27,1,100,3.7,
"De 35 a 39 años (126)",5,14,14,,100,,
"De 40 a 44 años (127)",27,84,79,,94,,
"De 45 a 49 años (128)",16,61,57,,93.4,,
"De 50 y más años (129)",279,1389,1166,,83.9,,
"Divorciado(a) (130)",32,88,76,,86.4,,
"De 25 a 29 años (134)",1,2,2,,100,,
"De 30 a 34 años (135)",3,5,5,,100,,
"De 35 a 39 años (136)",1,1,1,,100,,
"De 40 a 44 años (137)",8,18,16,,88.9,,
"De 45 a 49 años (138)",5,7,6,,85.7,,
"De 50 y más años (139)",14,55,46,,83.6,,
"Soltero(a) (140)",1814,165,161,4,97.6,2.4,
"De 12 a 14 años (141)",493,2,2,,100,,
"De 15 a 19 años (142)",647,8,8,1,100,12.5,
"De 20 a 24 años (143)",331,12,12,,100,,
"De 25 a 29 años (144)",118,21,21,2,100,9.5,
"De 30 a 34 años (145)",54,16,13,,81.3,,
"De 35 a 39 años (146)",42,26,26,,100,,
"De 40 a 44 años (147)",37,26,26,1,100,3.8,
"De 45 a 49 años (148)",32,13,13,,100,,
"De 50 y más años (149)",60,41,40,,97.6,,
,,,,,,,
"RURAL (160)",22417,70102,61154,793,87.2,1.1,
"De 12 a 14 años (161)",2107,4,1,,25,,
"De 15 a 19 años (162)",2511,221,213,74,96.4,33.5,
"De 20 a 24 años (163)",1759,1306,1262,217,96.6,16.6,
"De 25 a 29 años (164)",1598,2706,2572,192,95,7.1,
"De 30 a 34 años (165)",1499,3830,3614,136,94.4,3.6,
"De 35 a 39 años (166)",1543,5314,4959,110,93.3,2.1,
"De 40 a 44 años (167)",1511,6389,5889,55,92.2,0.9,
"De 45 a 49 años (168)",1421,6725,6113,9,90.9,0.1,
"De 50 y más años (169)",8468,43607,36531,,83.8,,
"Conviviente (170)",3399,7633,7111,497,93.2,6.5,
"De 12 a 14 años (171)",12,4,1,,25,,
"De 15 a 19 años (172)",279,163,155,62,95.1,38,
"De 20 a 24 años (173)",797,966,933,187,96.6,19.4,
"De 25 a 29 años (174)",780,1531,1457,133,95.2,8.7,
"De 30 a 34 años (175)",542,1383,1307,60,94.5,4.3,
"De 35 a 39 años (176)",377,1237,1153,39,93.2,3.2,
"De 40 a 44 años (177)",194,706,648,15,91.8,2.1,
"De 45 a 49 años (178)",131,516,473,1,91.7,0.2,
"De 50 y más años (179)",287,1127,984,,87.3,,
"Separado(a) (180)",576,1450,1291,17,89,1.2,
"De 15 a 19 años (182)",20,17,17,3,100,17.6,
"De 20 a 24 años (183)",59,60,59,5,98.3,8.3,
"De 25 a 29 años (184)",57,90,86,4,95.6,4.4,
"De 30 a 34 años (185)",70,130,122,3,93.8,2.3,
"De 35 a 39 años (186)",59,124,118,1,95.2,0.8,
"De 40 a 44 años (187)",50,167,150,1,89.8,0.6,
"De 45 a 49 años (188)",45,137,135,,98.5,,
"De 50 y más años (189)",216,725,604,,83.3,,
"Casado(a) (190)",9326,46586,41074,259,88.2,0.6,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",32,23,23,5,100,21.7,
"De 20 a 24 años (193)",142,236,229,18,97,7.6,
"De 25 a 29 años (194)",410,1022,967,52,94.6,5.1,
"De 30 a 34 años (195)",676,2183,2061,71,94.4,3.3,
"De 35 a 39 años (196)",912,3716,3474,68,93.5,1.8,
"De 40 a 44 años (197)",1074,5201,4807,38,92.4,0.7,
"De 45 a 49 años (198)",1048,5594,5072,7,90.7,0.1,
"De 50 y más años (199)",5031,28611,24441,,85.4,,
"Viudo(a) (200)",2722,13788,11086,2,80.4,,
"De 15 a 19 años (202)",1,3,3,,100,,
"De 20 a 24 años (203)",3,7,6,,85.7,,
"De 25 a 29 años (204)",8,15,15,,100,,
"De 30 a 34 años (205)",29,80,76,1,95,1.3,
"De 35 a 39 años (206)",44,166,148,,89.2,,
"De 40 a 44 años (207)",58,239,215,,90,,
"De 45 a 49 años (208)",89,412,372,1,90.3,0.2,
"De 50 y más años (209)",2490,12866,10251,,79.7,,
"Divorciado(a) (210)",85,228,205,2,89.9,0.9,
"De 15 a 19 años (212)",1,,,,,,
"De 20 a 24 años (213)",8,7,7,2,100,28.6,
"De 25 a 29 años (214)",4,4,4,,100,,
"De 30 a 34 años (215)",3,6,4,,66.7,,
"De 35 a 39 años (216)",6,18,18,,100,,
"De 40 a 44 años (217)",4,14,13,,92.9,,
"De 45 a 49 años (218)",11,24,20,,83.3,,
"De 50 y más años (219)",48,155,139,,89.7,,
"Soltero(a) (220)",6309,417,387,16,92.8,3.8,
"De 12 a 14 años (221)",2094,,,,,,
"De 15 a 19 años (222)",2178,15,15,4,100,26.7,
"De 20 a 24 años (223)",750,30,28,5,93.3,16.7,
"De 25 a 29 años (224)",339,44,43,3,97.7,6.8,
"De 30 a 34 años (225)",179,48,44,1,91.7,2.1,
"De 35 a 39 años (226)",145,53,48,2,90.6,3.8,
"De 40 a 44 años (227)",131,62,56,1,90.3,1.6,
"De 45 a 49 años (228)",97,42,41,,97.6,,
"De 50 y más años (229)",396,123,112,,91.1,,
