"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",10485,,,10463,22,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",1244,,159,1003,1,81,,
"Obreros construc.,conf.,papel, fab., instr. (099)",392,38,161,171,2,20,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",5307,25,2682,85,,2509,6,
"Otra (101)",10,10,,,,,,
"Ocupaciñn no especificada (102)",71,3,34,20,2,12,,
"Desocupado (103)",145,,,,,,,145
"Mujeres (104)",16919,101,199,10349,14,6051,156,49
"Profes., científicos e intelectuales (106)",69,50,,19,,,,
"Técnicos de nivel medio y trab. asimilados (107)",10,7,,3,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",301,9,1,254,1,36,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",3991,,,3986,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",6338,,69,5636,4,629,,
"Obreros construc.,conf.,papel, fab., instr. (112)",366,1,4,306,,55,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",5682,15,116,105,,5290,156,
"Ocupaciñn no especificada (115)",110,16,9,40,4,41,,
"Desocupado (116)",49,,,,,,,49
