"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",963,28,292,309,250,84
"Otra (036)",3,,1,1,1,
"Ocupación no especificada (037)",75,,25,17,18,15
"Desocupado (038)",31,1,18,4,7,1
,,,,,,
"URBANA (039)",2956,51,767,884,849,405
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",10,,,3,4,3
"Profes., científicos e intelectuales (041)",219,,34,98,83,4
"Técnicos de nivel medio y trab.asimilados (042)",96,,21,47,22,6
"Jefes y empleados de oficina (043)",73,,30,28,13,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",318,,88,118,84,28
"Agricult.trabaj. calif. agrop. y pesqueros (045)",825,8,107,198,300,212
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",97,,35,37,21,4
"Obreros construc., conf., papel, fab., instr. (047)",203,,75,71,48,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",937,40,319,230,238,110
"Otra (049)",29,,1,21,7,
"Ocupación no especificada (050)",80,,19,19,19,23
"Desocupado (051)",69,3,38,14,10,4
"Hombres (052)",1897,30,517,534,540,276
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",7,,,1,3,3
"Profes., científicos e intelectuales (054)",99,,15,35,45,4
"Técnicos de nivel medio y trab.asimilados (055)",53,,14,25,10,4
"Jefes y empleados de oficina (056)",41,,18,14,8,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",119,,33,39,32,15
"Agricult.trabaj. calif. agrop. y pesqueros (058)",665,5,80,163,250,167
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",86,,32,33,17,4
"Obreros construc., conf., papel, fab., instr. (060)",200,,75,69,47,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",522,23,215,119,111,54
"Otra (062)",26,,,20,6,
"Ocupación no especificada (063)",27,,6,6,4,11
"Desocupado (064)",52,2,29,10,7,4
"Mujeres (065)",1059,21,250,350,309,129
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,,2,1,
"Profes., científicos e intelectuales (067)",120,,19,63,38,
"Técnicos de nivel medio y trab.asimilados (068)",43,,7,22,12,2
"Jefes y empleados de oficina (069)",32,,12,14,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",199,,55,79,52,13
"Agricult.trabaj. calif. agrop. y pesqueros (071)",160,3,27,35,50,45
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",11,,3,4,4,
"Obreros construc., conf., papel, fab., instr. (073)",3,,,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",415,17,104,111,127,56
"Otra (075)",3,,1,1,1,
"Ocupación no especificada (076)",53,,13,13,15,12
"Desocupado (077)",17,1,9,4,3,
,,,,,,
"RURAL (078)",3200,51,1092,1038,760,259
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,,1,3,1
"Profes., científicos e intelectuales (080)",54,,15,22,17,
"Técnicos de nivel medio y trab.asimilados (081)",38,,15,14,6,3
"Jefes y empleados de oficina (082)",25,,14,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",202,3,53,78,52,16
"Agricult.trabaj. calif. agrop. y pesqueros (084)",726,6,85,215,283,137
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",142,,63,51,22,6
"Obreros construc., conf., papel, fab., instr. (086)",139,,53,47,33,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1742,38,736,569,319,80
"Otra (088)",3,,1,2,,
"Ocupación no especificada (089)",45,,20,13,6,6
"Desocupado (090)",79,4,37,18,16,4
"Hombres (091)",2292,37,790,731,541,193
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,,1,3,1
"Profes., científicos e intelectuales (093)",29,,6,13,10,
"Técnicos de nivel medio y trab.asimilados (094)",22,,8,9,4,1
"Jefes y empleados de oficina (095)",15,,6,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",61,,13,23,17,8
"Agricult.trabaj. calif. agrop. y pesqueros (097)",622,6,72,190,239,115
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",115,,47,42,22,4
"Obreros construc., conf., papel, fab., instr. (099)",138,,53,47,32,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1194,27,548,371,196,52
"Otra (101)",3,,1,2,,
"Ocupación no especificada (102)",23,,8,9,3,3
"Desocupado (103)",65,4,28,18,12,3
"Mujeres (104)",908,14,302,307,219,66
"Profes., científicos e intelectuales (106)",25,,9,9,7,
"Técnicos de nivel medio y trab.asimilados (107)",16,,7,5,2,2
"Jefes y empleados de oficina (108)",10,,8,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",141,3,40,55,35,8
"Agricult.trabaj. calif. agrop. y pesqueros (110)",104,,13,25,44,22
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",27,,16,9,,2
"Obreros construc., conf., papel, fab., instr. (112)",1,,,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",548,11,188,198,123,28
"Ocupación no especificada (115)",22,,12,4,3,3
"Desocupado (116)",14,,9,,4,1
