"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",386,17,115,104,96,54
"Ocupación no especificada (037)",62,,21,14,16,11
"Desocupado (038)",33,,20,9,4,
,,,,,,
"URBANA (039)",2930,61,873,921,761,314
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",23,,2,13,7,1
"Profes., científicos e intelectuales (041)",420,,70,213,136,1
"Técnicos de nivel medio y trab.asimilados (042)",95,,41,38,15,1
"Jefes y empleados de oficina (043)",115,,46,42,27,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",302,3,88,96,87,28
"Agricult.trabaj. calif. agrop. y pesqueros (045)",668,4,107,167,222,168
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",281,3,131,74,54,19
"Obreros construc., conf., papel, fab., instr. (047)",132,1,36,53,31,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",710,45,274,175,150,66
"Otra (049)",9,,4,5,,
"Ocupación no especificada (050)",102,4,36,28,20,14
"Desocupado (051)",73,1,38,17,12,5
"Hombres (052)",1910,44,575,569,515,207
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",16,,1,8,6,1
"Profes., científicos e intelectuales (054)",197,,28,82,86,1
"Técnicos de nivel medio y trab.asimilados (055)",58,,26,22,9,1
"Jefes y empleados de oficina (056)",62,,17,28,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",94,,22,27,34,11
"Agricult.trabaj. calif. agrop. y pesqueros (058)",544,4,82,146,181,131
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",249,3,122,63,46,15
"Obreros construc., conf., papel, fab., instr. (060)",128,1,35,52,30,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",435,31,191,104,84,25
"Otra (062)",9,,4,5,,
"Ocupación no especificada (063)",61,4,23,16,11,7
"Desocupado (064)",57,1,24,16,11,5
"Mujeres (065)",1020,17,298,352,246,107
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,,1,5,1,
"Profes., científicos e intelectuales (067)",223,,42,131,50,
"Técnicos de nivel medio y trab.asimilados (068)",37,,15,16,6,
"Jefes y empleados de oficina (069)",53,,29,14,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",208,3,66,69,53,17
"Agricult.trabaj. calif. agrop. y pesqueros (071)",124,,25,21,41,37
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",32,,9,11,8,4
"Obreros construc., conf., papel, fab., instr. (073)",4,,1,1,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",275,14,83,71,66,41
"Ocupación no especificada (076)",41,,13,12,9,7
"Desocupado (077)",16,,14,1,1,
,,,,,,
"RURAL (078)",1103,9,275,345,299,175
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",12,,1,8,2,1
"Profes., científicos e intelectuales (080)",52,,8,32,12,
"Técnicos de nivel medio y trab.asimilados (081)",13,,3,7,2,1
"Jefes y empleados de oficina (082)",2,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",55,,14,25,14,2
"Agricult.trabaj. calif. agrop. y pesqueros (084)",384,,56,90,121,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",38,,11,15,11,1
"Obreros construc., conf., papel, fab., instr. (086)",25,,11,5,8,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",375,9,117,111,102,36
"Ocupación no especificada (089)",56,,20,15,10,11
"Desocupado (090)",91,,34,35,17,5
"Hombres (091)",836,6,208,250,228,144
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,,6,1,1
"Profes., científicos e intelectuales (093)",31,,6,16,9,
"Técnicos de nivel medio y trab.asimilados (094)",7,,,4,2,1
"Jefes y empleados de oficina (095)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",22,,8,10,4,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",333,,48,75,105,105
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",36,,10,15,10,1
"Obreros construc., conf., papel, fab., instr. (099)",25,,11,5,8,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",264,6,85,78,72,23
"Ocupación no especificada (102)",35,,12,13,3,7
"Desocupado (103)",74,,28,27,14,5
"Mujeres (104)",267,3,67,95,71,31
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,1,2,1,
"Profes., científicos e intelectuales (106)",21,,2,16,3,
"Técnicos de nivel medio y trab.asimilados (107)",6,,3,3,,
"Jefes y empleados de oficina (108)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",33,,6,15,10,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",51,,8,15,16,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",2,,1,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",111,3,32,33,30,13
"Ocupación no especificada (115)",21,,8,2,7,4
"Desocupado (116)",17,,6,8,3,
