"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",163,1,59,63,37,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",5548,180,1855,1795,1352,366
"Otra (036)",8,,6,2,,
"Ocupación no especificada (037)",580,1,183,196,147,53
"Desocupado (038)",646,18,390,172,59,7
,,,,,,
"URBANA (039)",29297,405,8783,10525,7538,2046
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",64,,5,25,31,3
"Profes., científicos e intelectuales (041)",2800,,497,1498,761,44
"Técnicos de nivel medio y trab.asimilados (042)",1213,3,415,465,301,29
"Jefes y empleados de oficina (043)",779,,299,295,176,9
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",4329,38,1307,1574,1144,266
"Agricult.trabaj. calif. agrop. y pesqueros (045)",4932,24,894,1581,1628,805
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",2437,21,750,832,642,192
"Obreros construc., conf., papel, fab., instr. (047)",2991,8,926,1180,751,126
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",7503,287,2683,2357,1695,481
"Otra (049)",101,,21,64,16,
"Ocupación no especificada (050)",669,3,210,241,162,53
"Desocupado (051)",1479,21,776,413,231,38
"Hombres (052)",18361,266,5513,6389,4784,1409
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",45,,4,17,22,2
"Profes., científicos e intelectuales (054)",1396,,237,702,424,33
"Técnicos de nivel medio y trab.asimilados (055)",781,2,263,308,187,21
"Jefes y empleados de oficina (056)",370,,109,150,104,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1646,17,516,559,425,129
"Agricult.trabaj. calif. agrop. y pesqueros (058)",4014,20,727,1309,1307,651
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1987,19,620,682,522,144
"Obreros construc., conf., papel, fab., instr. (060)",2838,7,871,1121,716,123
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",3973,190,1591,1132,819,241
"Otra (062)",95,,15,64,16,
"Ocupación no especificada (063)",262,2,94,86,56,24
"Desocupado (064)",954,9,466,259,186,34
"Mujeres (065)",10936,139,3270,4136,2754,637
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",19,,1,8,9,1
"Profes., científicos e intelectuales (067)",1404,,260,796,337,11
"Técnicos de nivel medio y trab.asimilados (068)",432,1,152,157,114,8
"Jefes y empleados de oficina (069)",409,,190,145,72,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2683,21,791,1015,719,137
"Agricult.trabaj. calif. agrop. y pesqueros (071)",918,4,167,272,321,154
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",450,2,130,150,120,48
"Obreros construc., conf., papel, fab., instr. (073)",153,1,55,59,35,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",3530,97,1092,1225,876,240
"Otra (075)",6,,6,,,
"Ocupación no especificada (076)",407,1,116,155,106,29
"Desocupado (077)",525,12,310,154,45,4
,,,,,,
"RURAL (078)",15364,293,5149,4562,3898,1462
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,,1,2,1,
"Profes., científicos e intelectuales (080)",215,,53,110,49,3
"Técnicos de nivel medio y trab.asimilados (081)",119,,43,49,27,
"Jefes y empleados de oficina (082)",51,,15,23,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",515,2,160,203,124,26
"Agricult.trabaj. calif. agrop. y pesqueros (084)",7344,24,1509,2354,2412,1045
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",286,,136,91,52,7
"Obreros construc., conf., papel, fab., instr. (086)",666,1,243,256,153,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5549,250,2682,1337,958,322
"Otra (088)",5,,,3,2,
"Ocupación no especificada (089)",253,,101,62,58,32
"Desocupado (090)",357,16,206,72,49,14
"Hombres (091)",11528,198,3865,3430,2905,1130
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,,1,2,1,
"Profes., científicos e intelectuales (093)",123,,26,62,32,3
"Técnicos de nivel medio y trab.asimilados (094)",85,,34,32,19,
"Jefes y empleados de oficina (095)",31,,5,15,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",201,1,70,76,43,11
"Agricult.trabaj. calif. agrop. y pesqueros (097)",6339,19,1305,2068,2064,883
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",239,,106,80,48,5
"Obreros construc., conf., papel, fab., instr. (099)",656,1,239,252,151,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",3531,167,1919,767,482,196
"Otra (101)",3,,,1,2,
"Ocupación no especificada (102)",80,,34,21,17,8
"Desocupado (103)",236,10,126,54,35,11
"Mujeres (104)",3836,95,1284,1132,993,332
"Profes., científicos e intelectuales (106)",92,,27,48,17,
"Técnicos de nivel medio y trab.asimilados (107)",34,,9,17,8,
"Jefes y empleados de oficina (108)",20,,10,8,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",314,1,90,127,81,15
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1005,5,204,286,348,162
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",47,,30,11,4,2
"Obreros construc., conf., papel, fab., instr. (112)",10,,4,4,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2018,83,763,570,476,126
"Otra (114)",2,,,2,,
"Ocupación no especificada (115)",173,,67,41,41,24
"Desocupado (116)",121,6,80,18,14,3
