"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (116)",163,,47,56,1,59,,
"Pesca (117)",1,,,1,,,,
"Explotación de minas y canteras (118)",8,1,6,1,,,,
"Industrias manufactureras (119)",154,3,13,122,3,13,,
"Suministro de electricidad, gas y agua (120)",1,,,,,1,,
"Construcción (121)",29,6,21,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1055,137,3,753,9,153,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",10,7,1,1,,1,,
"Comercio al por mayor (124)",44,11,,24,,9,,
"Comercio al por menor (125)",1001,119,2,728,9,143,,
"Hoteles y restaurantes (126)",495,98,17,324,17,39,,
"Trans., almac. y comunicaciones (127)",36,22,7,4,1,2,,
"Intermediación financiera (128)",25,24,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",76,64,6,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",111,95,16,,,,,
"Enseñanza (131)",717,683,,30,2,2,,
"Servicios sociales y de salud (132)",123,117,3,3,,,,
"Otras activ. serv.comun.soc y personales (133)",244,90,25,122,2,5,,
"Hogares privados con servicio doméstico (134)",462,,,,,,462,
"Actividad economica no especificada (136)",196,33,22,43,5,93,,
"Desocupado (137)",186,,,,,,,186
,,,,,,,,
"RURAL (138)",25475,478,3046,14421,239,6169,147,975
"Agric., ganadería, caza y silvicultura (139)",20877,5,1954,12906,219,5793,,
"Pesca (140)",6,,6,,,,,
"Explotación de minas y canteras (141)",317,4,275,15,4,19,,
"Industrias manufactureras (142)",793,7,135,578,5,68,,
"Suministro de electricidad, gas y agua (143)",11,2,9,,,,,
"Construcción (144)",575,3,433,102,3,34,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",463,32,11,372,7,41,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",25,2,9,10,2,2,,
"Comercio al por mayor (147)",47,5,1,31,4,6,,
"Comercio al por menor (148)",391,25,1,331,1,33,,
"Hoteles y restaurantes (149)",184,49,11,104,,20,,
"Trans., almac. y comunicaciones (150)",172,32,87,45,,8,,
"Activid.inmobil., empres. y alquileres (152)",35,20,11,3,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",59,30,29,,,,,
"Enseñanza (154)",231,218,1,12,,,,
"Servicios sociales y de salud (155)",30,24,1,5,,,,
"Otras activ. serv.comun.soc y personales (156)",67,25,8,23,,11,,
"Hogares privados con servicio doméstico (157)",147,,,,,,147,
"Actividad economica no especificada (159)",533,27,75,256,,175,,
"Desocupado (160)",975,,,,,,,975
"Hombres (161)",21734,264,2854,13318,232,4269,7,790
"Agric., ganadería, caza y silvicultura (162)",18706,5,1819,12544,213,4125,,
"Pesca (163)",6,,6,,,,,
"Explotación de minas y canteras (164)",314,4,273,14,4,19,,
"Industrias manufactureras (165)",499,6,122,326,5,40,,
"Suministro de electricidad, gas y agua (166)",10,1,9,,,,,
"Construcción (167)",569,3,428,102,3,33,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",288,23,11,228,6,20,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",24,1,9,10,2,2,,
"Comercio al por mayor (170)",43,5,1,30,3,4,,
"Comercio al por menor (171)",221,17,1,188,1,14,,
"Hoteles y restaurantes (172)",19,2,2,15,,,,
"Trans., almac. y comunicaciones (173)",167,30,86,45,,6,,
"Activid.inmobil., empres. y alquileres (175)",27,14,10,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",49,23,26,,,,,
"Enseñanza (177)",116,112,1,3,,,,
"Servicios sociales y de salud (178)",13,9,1,3,,,,
"Otras activ. serv.comun.soc y personales (179)",25,17,3,2,,3,,
"Hogares privados con servicio doméstico (180)",7,,,,,,7,
"Actividad economica no especificada (182)",129,15,57,34,,23,,
"Desocupado (183)",790,,,,,,,790
"Mujeres (184)",3741,214,192,1103,7,1900,140,185
"Agric., ganadería, caza y silvicultura (185)",2171,,135,362,6,1668,,
"Explotación de minas y canteras (187)",3,,2,1,,,,
"Industrias manufactureras (188)",294,1,13,252,,28,,
"Suministro de electricidad, gas y agua (189)",1,1,,,,,,
"Construcción (190)",6,,5,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",175,9,,144,1,21,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,1,,,,,,
"Comercio al por mayor (193)",4,,,1,1,2,,
"Comercio al por menor (194)",170,8,,143,,19,,
"Hoteles y restaurantes (195)",165,47,9,89,,20,,
"Trans., almac. y comunicaciones (196)",5,2,1,,,2,,
"Activid.inmobil., empres. y alquileres (198)",8,6,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",10,7,3,,,,,
"Enseñanza (200)",115,106,,9,,,,
"Servicios sociales y de salud (201)",17,15,,2,,,,
"Otras activ. serv.comun.soc y personales (202)",42,8,5,21,,8,,
"Hogares privados con servicio doméstico (203)",140,,,,,,140,
"Actividad economica no especificada (205)",404,12,18,222,,152,,
"Desocupado (206)",185,,,,,,,185
