"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3735,1718,2017,927,453,474,2808,1265,1543
"35 años (046)",825,371,454,195,92,103,630,279,351
"36 años (047)",733,329,404,195,95,100,538,234,304
"37 años (048)",772,363,409,191,101,90,581,262,319
"38 años (049)",761,352,409,188,89,99,573,263,310
"39 años (050)",644,303,341,158,76,82,486,227,259
"De 40 a 44 años (051)",3801,1807,1994,919,436,483,2882,1371,1511
"40 años (052)",919,436,483,203,102,101,716,334,382
"41 años (053)",584,263,321,126,50,76,458,213,245
"42 años (054)",829,426,403,218,114,104,611,312,299
"43 años (055)",749,338,411,188,84,104,561,254,307
"44 años (056)",720,344,376,184,86,98,536,258,278
"De 45 a 49 años (057)",3408,1636,1772,726,375,351,2682,1261,1421
"45 años (058)",835,402,433,197,100,97,638,302,336
"46 años (059)",652,281,371,144,61,83,508,220,288
"47 años (060)",713,337,376,153,81,72,560,256,304
"48 años (061)",642,318,324,124,71,53,518,247,271
"49 años (062)",566,298,268,108,62,46,458,236,222
"De 50 a 54 años (063)",3042,1390,1652,545,252,293,2497,1138,1359
"50 años (064)",726,330,396,134,63,71,592,267,325
"51 años (065)",463,220,243,88,37,51,375,183,192
"52 años (066)",675,321,354,130,61,69,545,260,285
"53 años (067)",588,260,328,98,50,48,490,210,280
"54 años (068)",590,259,331,95,41,54,495,218,277
"De 55 a 59 años (069)",2824,1304,1520,440,240,200,2384,1064,1320
"55 años (070)",621,302,319,99,53,46,522,249,273
"56 años (071)",589,262,327,101,56,45,488,206,282
"57 años (072)",605,293,312,103,60,43,502,233,269
"58 años (073)",615,274,341,89,46,43,526,228,298
"59 años (074)",394,173,221,48,25,23,346,148,198
"De 60 a 64 años (075)",2887,1294,1593,400,190,210,2487,1104,1383
"60 años (076)",794,351,443,122,57,65,672,294,378
"61 años (077)",468,217,251,67,35,32,401,182,219
"62 años (078)",602,276,326,89,39,50,513,237,276
"63 años (079)",483,216,267,52,30,22,431,186,245
"64 años (080)",540,234,306,70,29,41,470,205,265
"De 65 y más años (081)",9018,4121,4897,1006,515,491,8012,3606,4406
"65 años (082)",678,295,383,100,51,49,578,244,334
"66 años (083)",474,201,273,63,36,27,411,165,246
"67 años (084)",535,247,288,74,38,36,461,209,252
"68 años (085)",495,228,267,50,28,22,445,200,245
"69 años (086)",389,190,199,45,22,23,344,168,176
"70 años (087)",638,277,361,85,35,50,553,242,311
"71 años (088)",325,151,174,34,15,19,291,136,155
"72 años (089)",523,259,264,61,35,26,462,224,238
"73 años (090)",416,179,237,50,22,28,366,157,209
"74 años (091)",404,174,230,36,16,20,368,158,210
"75 años (092)",528,254,274,57,30,27,471,224,247
"76 años (093)",408,187,221,35,14,21,373,173,200
"77 años (094)",409,196,213,36,22,14,373,174,199
"78 años (095)",474,225,249,46,24,22,428,201,227
"79 años (096)",240,121,119,24,14,10,216,107,109
"80 años (097)",453,186,267,45,22,23,408,164,244
"81 años (098)",172,85,87,21,15,6,151,70,81
"82 años (099)",176,77,99,19,7,12,157,70,87
"83 años (100)",148,84,64,17,12,5,131,72,59
"84 años (101)",135,66,69,15,8,7,120,58,62
"85 años (102)",188,78,110,20,15,5,168,63,105
"86 años (103)",107,55,52,8,2,6,99,53,46
"87 años (104)",137,75,62,13,7,6,124,68,56
"88 años (105)",82,39,43,7,2,5,75,37,38
"89 años (106)",73,30,43,8,5,3,65,25,40
"90 años (107)",114,44,70,9,2,7,105,42,63
"91 años (108)",22,7,15,,,,22,7,15
"92 años (109)",30,18,12,2,1,1,28,17,11
"93 años (110)",22,12,10,,,,22,12,10
"94 años (111)",14,5,9,3,2,1,11,3,8
"95 años (112)",40,18,22,5,3,2,35,15,20
"96 años (113)",14,8,6,2,1,1,12,7,5
"97 años (114)",13,6,7,1,1,,12,5,7
"98 y más años (115)",142,44,98,15,8,7,127,36,91
