"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",33,33,,10,13,9,1,,,,,68
"De 30 a 34 años (025)",29,29,,6,9,6,7,,,1,,81
"De 35 a 39 años (026)",34,34,1,4,5,13,5,4,,2,,119
"De 40 a 44 años (027)",20,20,,2,6,2,6,2,2,,,76
"De 45 a 49 años (028)",11,11,,1,3,1,2,2,1,1,,50
"De 50 y más años (029)",47,47,,3,4,6,11,10,7,6,,260
"Casado(a) (030)",1826,1811,28,83,137,203,400,381,305,274,15,10881
"De 12 a 14 años (031)",1,1,,,1,,,,,,,2
"De 15 a 19 años (032)",17,14,3,8,1,2,,,,,3,16
"De 20 a 24 años (033)",64,64,4,17,22,18,3,,,,,127
"De 25 a 29 años (034)",119,116,3,9,32,38,31,3,,,3,339
"De 30 a 34 años (035)",206,205,,17,30,49,70,32,6,1,1,789
"De 35 a 39 años (036)",246,244,3,2,16,29,93,67,30,4,2,1257
"De 40 a 44 años (037)",236,235,1,1,8,19,62,77,46,21,1,1465
"De 45 a 49 años (038)",200,199,2,7,3,12,39,49,45,42,1,1412
"De 50 y más años (039)",737,733,12,22,24,36,102,153,178,206,4,5474
"Viudo(a) (040)",532,521,10,27,33,43,116,109,99,84,11,3224
"De 15 a 19 años (042)",1,,,,,,,,,,1,
"De 20 a 24 años (043)",7,7,,3,2,,1,1,,,,17
"De 25 a 29 años (044)",3,2,,,1,,1,,,,1,6
"De 30 a 34 años (045)",7,7,,1,1,2,2,1,,,,24
"De 35 a 39 años (046)",19,19,,5,,1,8,4,1,,,75
"De 40 a 44 años (047)",26,26,,1,,5,5,7,5,3,,151
"De 45 a 49 años (048)",25,25,,1,2,,7,5,6,4,,172
"De 50 y más años (049)",444,435,10,16,27,35,92,91,87,77,9,2779
"Divorciado(a) (050)",15,15,,1,2,,4,5,2,1,,84
"De 20 a 24 años (053)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (056)",1,1,,,,,1,,,,,5
"De 45 a 49 años (058)",2,2,,,,,1,1,,,,11
"De 50 y más años (059)",10,10,,,1,,2,4,2,1,,65
"Soltero(a) (060)",2007,1916,1725,117,47,19,8,,,,91,300
"De 12 a 14 años (061)",840,840,836,4,,,,,,,,4
"De 15 a 19 años (062)",729,729,706,21,2,,,,,,,25
"De 20 a 24 años (063)",181,156,105,38,12,1,,,,,25,65
"De 25 a 29 años (064)",88,65,35,20,8,2,,,,,23,42
"De 30 a 34 años (065)",56,39,13,12,7,6,1,,,,17,48
"De 35 a 39 años (066)",34,27,7,7,5,7,1,,,,7,42
"De 40 a 44 años (067)",21,15,2,5,4,1,3,,,,6,28
"De 45 a 49 años (068)",13,11,5,2,3,,1,,,,2,12
"De 50 y más años (069)",45,34,16,8,6,2,2,,,,11,34
,,,,,,,,,,,,
"URBANA (080)",1277,1245,380,118,137,133,200,140,100,37,32,3811
"De 12 a 14 años (081)",160,160,159,1,,,,,,,,1
"De 15 a 19 años (082)",179,174,155,15,4,,,,,,5,23
"De 20 a 24 años (083)",111,102,25,42,24,9,1,1,,,9,127
"De 25 a 29 años (084)",123,116,19,22,30,29,15,1,,,7,240
"De 30 a 34 años (085)",132,129,4,15,31,37,32,8,2,,3,393
"De 35 a 39 años (086)",128,127,5,7,14,26,51,18,5,1,1,505
"De 40 a 44 años (087)",112,111,2,5,12,14,39,27,11,1,1,520
"De 45 a 49 años (088)",68,67,3,3,3,5,16,19,14,4,1,376
"De 50 y más años (089)",264,259,8,8,19,13,46,66,68,31,5,1626
"Conviviente (090)",321,313,20,56,63,60,62,30,19,3,8,1023
"De 15 a 19 años (092)",19,15,5,6,4,,,,,,4,14
"De 20 a 24 años (093)",62,60,6,28,18,8,,,,,2,88
"De 25 a 29 años (094)",60,58,3,12,14,18,10,1,,,2,144
"De 30 a 34 años (095)",58,58,1,3,13,19,17,4,1,,,196
"De 35 a 39 años (096)",45,45,2,4,7,8,12,9,2,1,,178
"De 40 a 44 años (097)",31,31,1,1,5,3,10,8,3,,,143
"De 45 a 49 años (098)",15,15,,1,1,2,6,,4,1,,78
"De 50 y más años (099)",31,31,2,1,1,2,7,8,9,1,,182
"Separado(a) (100)",37,37,1,7,5,8,8,8,,,,125
"De 20 a 24 años (103)",3,3,,2,,,,1,,,,8
"De 25 a 29 años (104)",6,6,,1,1,4,,,,,,15
"De 30 a 34 años (105)",7,7,,2,1,1,3,,,,,19
"De 35 a 39 años (106)",7,7,1,,,2,3,1,,,,25
"De 40 a 44 años (107)",6,6,,1,1,1,2,1,,,,22
"De 45 a 49 años (108)",2,2,,,1,,,1,,,,9
"De 50 y más años (109)",6,6,,1,1,,,4,,,,27
"Casado(a) (110)",420,416,8,19,45,56,113,84,64,27,4,2143
"De 15 a 19 años (112)",4,3,1,2,,,,,,,1,2
"De 20 a 24 años (113)",12,12,2,5,3,1,1,,,,,18
"De 25 a 29 años (114)",29,29,3,2,12,7,5,,,,,68
"De 30 a 34 años (115)",48,48,,3,13,16,12,3,1,,,154
"De 35 a 39 años (116)",69,69,,1,7,15,35,8,3,,,293
"De 40 a 44 años (117)",62,62,,,4,9,25,17,7,,,311
"De 45 a 49 años (118)",44,43,1,1,1,3,7,18,10,2,1,263
"De 50 y más años (119)",152,150,1,5,5,5,28,38,43,25,2,1034
"Viudo(a) (120)",75,75,2,2,12,6,14,15,17,7,,421
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",2,2,,1,,,,1,,,,7
"De 35 a 39 años (126)",2,2,,1,,,1,,,,,5
"De 40 a 44 años (127)",4,4,,,,,1,1,1,1,,30
"De 45 a 49 años (128)",3,3,,,,,2,,,1,,20
"De 50 y más años (129)",63,63,2,,11,6,10,13,16,5,,357
"Divorciado(a) (130)",4,4,,,,,1,3,,,,24
"De 45 a 49 años (138)",1,1,,,,,1,,,,,5
"De 50 y más años (139)",3,3,,,,,,3,,,,19
"Soltero(a) (140)",420,400,349,34,12,3,2,,,,20,75
"De 12 a 14 años (141)",160,160,159,1,,,,,,,,1
"De 15 a 19 años (142)",156,156,149,7,,,,,,,,7
"De 20 a 24 años (143)",33,26,17,7,2,,,,,,7,11
"De 25 a 29 años (144)",28,23,13,7,3,,,,,,5,13
"De 30 a 34 años (145)",17,14,3,6,4,1,,,,,3,17
"De 35 a 39 años (146)",5,4,2,1,,1,,,,,1,4
"De 40 a 44 años (147)",9,8,1,3,2,1,1,,,,1,14
"De 45 a 49 años (148)",3,3,2,1,,,,,,,,1
"De 50 y más años (149)",9,6,3,1,1,,1,,,,3,7
,,,,,,,,,,,,
"RURAL (160)",5377,5228,1494,479,452,457,804,647,464,431,149,19253
"De 12 a 14 años (161)",692,683,679,3,1,,,,,,9,5
"De 15 a 19 años (162)",731,699,594,85,14,5,1,,,,32,132
"De 20 a 24 años (163)",516,492,114,174,132,54,17,1,,,24,678
"De 25 a 29 años (164)",467,441,30,76,115,116,92,10,2,,26,1129
"De 30 a 34 años (165)",530,514,12,47,68,94,201,75,12,5,16,1987
"De 35 a 39 años (166)",492,482,10,21,33,55,157,133,62,11,10,2437
"De 40 a 44 años (167)",376,370,3,11,17,27,79,111,80,42,6,2310
"De 45 a 49 años (168)",299,297,7,11,11,15,57,65,63,68,2,2076
"De 50 y más años (169)",1274,1250,45,51,61,91,200,252,245,305,24,8499
"Conviviente (170)",1738,1685,90,258,261,227,381,243,129,96,53,6844
"De 12 a 14 años (171)",10,2,2,,,,,,,,8,
"De 15 a 19 años (172)",136,108,35,59,10,3,1,,,,28,92
"De 20 a 24 años (173)",279,274,24,106,96,35,13,,,,5,459
"De 25 a 29 años (174)",287,283,8,47,77,78,64,7,2,,4,770
"De 30 a 34 años (175)",306,305,2,23,39,49,136,46,7,3,1,1242
"De 35 a 39 años (176)",241,239,2,6,14,23,88,67,34,5,2,1266
"De 40 a 44 años (177)",154,154,1,6,6,11,32,44,35,19,,967
"De 45 a 49 años (178)",101,101,3,2,2,5,17,27,21,24,,717
"De 50 y más años (179)",224,219,13,9,17,23,30,52,30,45,5,1331
"Separado(a) (180)",178,175,,48,41,30,25,11,10,10,3,583
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",8,7,,6,1,,,,,,1,8
"De 20 a 24 años (183)",29,28,,21,5,1,1,,,,1,38
"De 25 a 29 años (184)",27,27,,9,12,5,1,,,,,53
"De 30 a 34 años (185)",22,22,,4,8,5,4,,,1,,62
"De 35 a 39 años (186)",27,27,,4,5,11,2,3,,2,,94
"De 40 a 44 años (187)",14,14,,1,5,1,4,1,2,,,54
"De 45 a 49 años (188)",9,9,,1,2,1,2,1,1,1,,41
"De 50 y más años (189)",41,41,,2,3,6,11,6,7,6,,233
"Casado(a) (190)",1406,1395,20,64,92,147,287,297,241,247,11,8738
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 15 a 19 años (192)",13,11,2,6,1,2,,,,,2,14
"De 20 a 24 años (193)",52,52,2,12,19,17,2,,,,,109
"De 25 a 29 años (194)",90,87,,7,20,31,26,3,,,3,271
"De 30 a 34 años (195)",158,157,,14,17,33,58,29,5,1,1,635
"De 35 a 39 años (196)",177,175,3,1,9,14,58,59,27,4,2,964
"De 40 a 44 años (197)",174,173,1,1,4,10,37,60,39,21,1,1154
"De 45 a 49 años (198)",156,156,1,6,2,9,32,31,35,40,,1149
"De 50 y más años (199)",585,583,11,17,19,31,74,115,135,181,2,4440
"Viudo(a) (200)",457,446,8,25,21,37,102,94,82,77,11,2803
"De 15 a 19 años (202)",1,,,,,,,,,,1,
"De 20 a 24 años (203)",6,6,,3,1,,1,1,,,,15
"De 25 a 29 años (204)",3,2,,,1,,1,,,,1,6
"De 30 a 34 años (205)",5,5,,,1,2,2,,,,,17
"De 35 a 39 años (206)",17,17,,4,,1,7,4,1,,,70
"De 40 a 44 años (207)",22,22,,1,,5,4,6,4,2,,121
"De 45 a 49 años (208)",22,22,,1,2,,5,5,6,3,,152
"De 50 y más años (209)",381,372,8,16,16,29,82,78,71,72,9,2422
"Divorciado(a) (210)",11,11,,1,2,,3,2,2,1,,60
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (216)",1,1,,,,,1,,,,,5
"De 45 a 49 años (218)",1,1,,,,,,1,,,,6
"De 50 y más años (219)",7,7,,,1,,2,1,2,1,,46
"Soltero(a) (220)",1587,1516,1376,83,35,16,6,,,,71,225
"De 12 a 14 años (221)",680,680,677,3,,,,,,,,3
"De 15 a 19 años (222)",573,573,557,14,2,,,,,,,18
"De 20 a 24 años (223)",148,130,88,31,10,1,,,,,18,54
"De 25 a 29 años (224)",60,42,22,13,5,2,,,,,18,29
"De 30 a 34 años (225)",39,25,10,6,3,5,1,,,,14,31
"De 35 a 39 años (226)",29,23,5,6,5,6,1,,,,6,38
"De 40 a 44 años (227)",12,7,1,2,2,,2,,,,5,14
"De 45 a 49 años (228)",10,8,3,1,3,,1,,,,2,11
"De 50 y más años (229)",36,28,13,7,5,2,1,,,,8,27
