"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",78,5,,26,37,,5,2,3
"Industrias manufactureras (048)",89,22,,22,26,7,8,,4
"Suministro de electricidad, gas y agua (049)",1,,,,1,,,,
"Construcción (050)",12,3,,4,3,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",510,37,2,148,203,40,70,5,5
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,,1,1,,,1
"Comercio al por mayor (053)",10,,,2,4,1,3,,
"Comercio al por menor (054)",497,37,2,146,198,38,67,5,4
"Hoteles y restaurantes (055)",183,26,1,55,65,14,15,4,3
"Trans., almac. y comunicaciones (056)",12,,,1,3,2,4,1,1
"Intermediación financiera (057)",6,,,,,,4,,2
"Activid.inmobil., empres. y de alquiler (058)",31,,,,7,,13,2,9
"Admin.pub. y defensa; p. segur.soc.afil (059)",67,1,,,10,6,38,1,11
"Enseñanza (060)",504,,,,26,36,322,26,94
"Servicios sociales y de salud (061)",119,,,,7,7,56,5,44
"Otras activ. serv.comun.soc y personales (062)",49,2,,10,23,5,5,1,3
"Hogares privados con servicio doméstico (063)",169,10,,54,90,6,8,1,
"Actividad economica no especificada (065)",147,23,,45,36,8,27,2,6
,,,,,,,,,
"URBANA (066)",6061,314,9,1430,2126,376,1171,153,482
"Agric., ganadería, caza y silvicultura (067)",1796,230,3,735,623,76,88,16,25
"Explotación de minas y canteras (069)",707,11,,186,419,32,31,22,6
"Industrias manufactureras (070)",198,6,2,57,90,21,16,3,3
"Suministro de electricidad, gas y agua (071)",14,,,,8,2,4,,
"Construcción (072)",232,1,,55,119,18,19,7,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",712,24,2,179,307,55,119,12,14
"Venta, mant.y rep. veh.autom.y motoc. (074)",28,,,,14,5,6,1,2
"Comercio al por mayor (075)",16,,,2,8,1,5,,
"Comercio al por menor (076)",668,24,2,177,285,49,108,11,12
"Hoteles y restaurantes (077)",179,16,,51,72,16,15,4,5
"Trans., almac. y comunicaciones (078)",197,2,,30,96,19,38,6,6
"Intermediación financiera (079)",12,,,,,,5,,7
"Activid.inmobil., empres. y de alquiler (080)",88,1,,6,25,1,24,2,29
"Admin.pub. y defensa; p. segur.soc.afil (081)",262,2,,16,73,25,83,13,50
"Enseñanza (082)",951,,,1,50,54,574,46,226
"Servicios sociales y de salud (083)",181,,,1,11,11,77,10,71
"Otras activ. serv.comun.soc y personales (084)",94,1,2,12,46,10,11,3,9
"Hogares privados con servicio doméstico (085)",164,10,,51,86,7,9,1,
"Actividad economica no especificada (087)",274,10,,50,101,29,58,8,18
"Hombres (088)",3920,113,6,956,1555,236,624,114,316
"Agric., ganadería, caza y silvicultura (089)",1310,96,2,549,500,57,69,16,21
"Explotación de minas y canteras (091)",638,6,,162,384,32,28,21,5
"Industrias manufactureras (092)",145,,2,44,71,14,11,3,
"Suministro de electricidad, gas y agua (093)",14,,,,8,2,4,,
"Construcción (094)",225,,,53,117,18,18,6,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",288,2,,57,137,19,54,9,10
"Venta, mant.y rep. veh.autom.y motoc. (096)",25,,,,13,4,6,1,1
"Comercio al por mayor (097)",7,,,1,4,,2,,
"Comercio al por menor (098)",256,2,,56,120,15,46,8,9
"Hoteles y restaurantes (099)",33,,,7,18,3,2,1,2
"Trans., almac. y comunicaciones (100)",185,2,,29,93,17,34,5,5
"Intermediación financiera (101)",6,,,,,,1,,5
"Activid.inmobil., empres. y de alquiler (102)",65,1,,6,20,1,14,2,21
"Admin.pub. y defensa; p. segur.soc.afil (103)",200,2,,16,65,20,45,12,40
"Enseñanza (104)",503,,,1,31,21,278,26,146
"Servicios sociales y de salud (105)",65,,,1,4,4,23,5,28
"Otras activ. serv.comun.soc y personales (106)",54,,2,4,26,6,7,2,7
"Hogares privados con servicio doméstico (107)",17,1,,5,9,1,1,,
"Actividad economica no especificada (109)",172,3,,22,72,21,35,6,13
"Mujeres (110)",2141,201,3,474,571,140,547,39,166
"Agric., ganadería, caza y silvicultura (111)",486,134,1,186,123,19,19,,4
"Explotación de minas y canteras (113)",69,5,,24,35,,3,1,1
"Industrias manufactureras (114)",53,6,,13,19,7,5,,3
"Construcción (116)",7,1,,2,2,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",424,22,2,122,170,36,65,3,4
"Venta, mant.y rep. veh.autom.y motoc. (118)",3,,,,1,1,,,1
"Comercio al por mayor (119)",9,,,1,4,1,3,,
"Comercio al por menor (120)",412,22,2,121,165,34,62,3,3
"Hoteles y restaurantes (121)",146,16,,44,54,13,13,3,3
"Trans., almac. y comunicaciones (122)",12,,,1,3,2,4,1,1
"Intermediación financiera (123)",6,,,,,,4,,2
"Activid.inmobil., empres. y de alquiler (124)",23,,,,5,,10,,8
"Admin.pub. y defensa; p. segur.soc.afil (125)",62,,,,8,5,38,1,10
"Enseñanza (126)",448,,,,19,33,296,20,80
"Servicios sociales y de salud (127)",116,,,,7,7,54,5,43
"Otras activ. serv.comun.soc y personales (128)",40,1,,8,20,4,4,1,2
"Hogares privados con servicio doméstico (129)",147,9,,46,77,6,8,1,
"Actividad economica no especificada (131)",102,7,,28,29,8,23,2,5
,,,,,,,,,
"RURAL (132)",3940,809,9,1379,1049,182,291,81,140
"Agric., ganadería, caza y silvicultura (133)",2673,714,8,1130,627,79,63,32,20
"Pesca (134)",1,,,1,,,,,
"Explotación de minas y canteras (135)",279,3,,50,114,23,41,14,34
"Industrias manufactureras (136)",119,19,,34,34,9,20,1,2
"Suministro de electricidad, gas y agua (137)",6,,,,3,2,,1,
"Construcción (138)",168,11,,42,49,20,31,2,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",171,17,,46,65,16,18,3,6
"Venta, mant.y rep. veh.autom.y motoc. (140)",15,,,1,2,2,6,,4
"Comercio al por mayor (141)",2,,,1,1,,,,
"Comercio al por menor (142)",154,17,,44,62,14,12,3,2
"Hoteles y restaurantes (143)",69,11,1,12,27,5,9,1,3
"Trans., almac. y comunicaciones (144)",58,2,,6,22,5,11,4,8
"Intermediación financiera (145)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (146)",50,,,2,10,5,16,8,9
"Admin.pub. y defensa; p. segur.soc.afil (147)",36,5,,2,17,1,4,2,5
"Enseñanza (148)",126,,,1,14,7,64,12,28
"Servicios sociales y de salud (149)",10,,,,1,,5,,4
"Otras activ. serv.comun.soc y personales (150)",15,1,,3,7,1,2,,1
"Hogares privados con servicio doméstico (151)",26,1,,11,14,,,,
"Actividad economica no especificada (153)",132,25,,39,45,9,7,,7
"Hombres (154)",2868,387,2,1043,860,164,232,68,112
"Agric., ganadería, caza y silvicultura (155)",1923,354,2,871,527,71,52,31,15
"Pesca (156)",1,,,1,,,,,
"Explotación de minas y canteras (157)",270,3,,48,112,23,39,13,32
"Industrias manufactureras (158)",83,3,,25,27,9,17,1,1
"Suministro de electricidad, gas y agua (159)",5,,,,2,2,,1,
"Construcción (160)",163,9,,40,48,20,31,2,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",85,2,,20,32,12,13,1,5
"Venta, mant.y rep. veh.autom.y motoc. (162)",15,,,1,2,2,6,,4
"Comercio al por mayor (163)",1,,,,1,,,,
"Comercio al por menor (164)",69,2,,19,29,10,7,1,1
"Hoteles y restaurantes (165)",32,1,,1,16,4,7,,3
"Trans., almac. y comunicaciones (166)",58,2,,6,22,5,11,4,8
"Intermediación financiera (167)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (168)",42,,,2,8,5,13,6,8
"Admin.pub. y defensa; p. segur.soc.afil (169)",31,4,,2,15,,4,2,4
"Enseñanza (170)",70,,,1,7,4,38,6,14
"Servicios sociales y de salud (171)",7,,,,1,,3,,3
"Otras activ. serv.comun.soc y personales (172)",6,,,1,4,,1,,
"Hogares privados con servicio doméstico (173)",4,,,3,1,,,,
"Actividad economica no especificada (175)",87,9,,22,38,9,3,,6
"Mujeres (176)",1072,422,7,336,189,18,59,13,28
"Agric., ganadería, caza y silvicultura (177)",750,360,6,259,100,8,11,1,5
"Explotación de minas y canteras (179)",9,,,2,2,,2,1,2
"Industrias manufactureras (180)",36,16,,9,7,,3,,1
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,
"Construcción (182)",5,2,,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",86,15,,26,33,4,5,2,1
"Comercio al por mayor (185)",1,,,1,,,,,
"Comercio al por menor (186)",85,15,,25,33,4,5,2,1
"Hoteles y restaurantes (187)",37,10,1,11,11,1,2,1,
"Activid.inmobil., empres. y de alquiler (190)",8,,,,2,,3,2,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,1,,,2,1,,,1
"Enseñanza (192)",56,,,,7,3,26,6,14
"Servicios sociales y de salud (193)",3,,,,,,2,,1
"Otras activ. serv.comun.soc y personales (194)",9,1,,2,3,1,1,,1
"Hogares privados con servicio doméstico (195)",22,1,,8,13,,,,
"Actividad economica no especificada (197)",45,16,,17,7,,4,,1
