"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (057)",8,,,,,3,5,
"De 45 a 49 años (058)",14,,,,2,9,2,1
"De 50 y más años (059)",19,1,2,1,5,5,,5
"Sup. no Univ. completa (060)",173,,1,8,15,29,61,59
"De 20 a 24 años (063)",23,,,,,,11,12
"De 25 a 29 años (064)",26,,,,,,15,11
"De 30 a 34 años (065)",31,,,,,6,14,11
"De 35 a 39 años (066)",23,,,,,7,13,3
"De 40 a 44 años (067)",18,,,,,9,6,3
"De 45 a 49 años (068)",13,,,1,2,4,2,4
"De 50 y más años (069)",39,,1,7,13,3,,15
"Sup. Univ. incompleta (070)",85,,2,5,3,12,34,29
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",12,,,,,,5,7
"De 25 a 29 años (074)",13,,,,,,6,7
"De 30 a 34 años (075)",17,,,,,3,8,6
"De 35 a 39 años (076)",13,,,,,3,9,1
"De 40 a 44 años (077)",7,,,,,2,4,1
"De 45 a 49 años (078)",6,,,,1,2,1,2
"De 50 y más años (079)",16,,2,5,2,2,,5
"Sup. Univ. completa (080)",199,2,1,8,35,37,48,68
"De 20 a 24 años (083)",12,,,,,,6,6
"De 25 a 29 años (084)",18,,,,,1,5,12
"De 30 a 34 años (085)",24,,,,,2,12,10
"De 35 a 39 años (086)",28,,,,,6,13,9
"De 40 a 44 años (087)",24,,,,,7,11,6
"De 45 a 49 años (088)",23,,,,9,11,1,2
"De 50 y más años (089)",70,2,1,8,26,10,,23
,,,,,,,,
"URBANA (100)",1916,42,100,193,236,338,517,490
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",39,,,,,,23,16
"De 20 a 24 años (103)",146,,,,,1,85,60
"De 25 a 29 años (104)",174,,,,,9,120,45
"De 30 a 34 años (105)",187,,,,,33,101,53
"De 35 a 39 años (106)",196,,,,1,66,93,36
"De 40 a 44 años (107)",165,,,,7,63,65,30
"De 45 a 49 años (108)",168,,,1,34,75,29,29
"De 50 y más años (109)",839,42,100,192,194,91,1,219
"Sin nivel (110)",115,8,14,20,15,14,13,31
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",1,,,,,,,1
"De 25 a 29 años (114)",3,,,,,,3,
"De 30 a 34 años (115)",8,,,,,1,3,4
"De 35 a 39 años (116)",8,,,,,2,4,2
"De 40 a 44 años (117)",4,,,,,1,3,
"De 45 a 49 años (118)",6,,,,2,4,,
"De 50 y más años (119)",84,8,14,20,13,6,,23
"Educacion Inicial (120)",4,,,,,,4,
"De 20 a 24 años (123)",2,,,,,,2,
"De 30 a 34 años (125)",2,,,,,,2,
"Primaria (130)",785,27,72,125,119,130,123,189
"De 15 a 19 años (132)",10,,,,,,7,3
"De 20 a 24 años (133)",27,,,,,,16,11
"De 25 a 29 años (134)",25,,,,,2,16,7
"De 30 a 34 años (135)",34,,,,,5,20,9
"De 35 a 39 años (136)",58,,,,,20,28,10
"De 40 a 44 años (137)",53,,,,2,18,18,15
"De 45 a 49 años (138)",68,,,,7,30,17,14
"De 50 y más años (139)",510,27,72,125,110,55,1,120
"Secundaria (140)",653,6,12,35,63,132,251,154
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",27,,,,,,15,12
"De 20 a 24 años (143)",84,,,,,1,52,31
"De 25 a 29 años (144)",98,,,,,6,74,18
"De 30 a 34 años (145)",76,,,,,18,43,15
"De 35 a 39 años (146)",78,,,,1,30,34,13
"De 40 a 44 años (147)",67,,,,5,30,24,8
"De 45 a 49 años (148)",61,,,,15,28,9,9
"De 50 y más años (149)",160,6,12,35,42,19,,46
"Sup. no Univ. incompleta (150)",65,,1,1,3,14,29,17
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",10,,,,,,6,4
"De 25 a 29 años (154)",16,,,,,,11,5
"De 30 a 34 años (155)",11,,,,,2,5,4
"De 35 a 39 años (156)",8,,,,,4,2,2
"De 40 a 44 años (157)",5,,,,,2,3,
"De 45 a 49 años (158)",7,,,,1,4,1,1
"De 50 y más años (159)",7,,1,1,2,2,,1
"Sup. no Univ. completa (160)",88,,,3,8,16,33,28
"De 20 a 24 años (163)",8,,,,,,4,4
"De 25 a 29 años (164)",10,,,,,,7,3
"De 30 a 34 años (165)",21,,,,,4,11,6
"De 35 a 39 años (166)",12,,,,,5,6,1
"De 40 a 44 años (167)",13,,,,,5,5,3
"De 45 a 49 años (168)",6,,,1,1,2,,2
"De 50 y más años (169)",18,,,2,7,,,9
"Sup. Univ. incompleta (170)",66,,1,3,2,9,29,22
"De 20 a 24 años (173)",8,,,,,,3,5
"De 25 a 29 años (174)",9,,,,,,5,4
"De 30 a 34 años (175)",16,,,,,3,7,6
"De 35 a 39 años (176)",12,,,,,2,9,1
"De 40 a 44 años (177)",6,,,,,1,4,1
"De 45 a 49 años (178)",4,,,,1,1,1,1
"De 50 y más años (179)",11,,1,3,1,2,,4
"Sup. Univ. completa (180)",140,1,,6,26,23,35,49
"De 20 a 24 años (183)",6,,,,,,2,4
"De 25 a 29 años (184)",13,,,,,1,4,8
"De 30 a 34 años (185)",19,,,,,,10,9
"De 35 a 39 años (186)",20,,,,,3,10,7
"De 40 a 44 años (187)",17,,,,,6,8,3
"De 45 a 49 años (188)",16,,,,7,6,1,2
"De 50 y más años (189)",49,1,,6,19,7,,16
,,,,,,,,
"RURAL (200)",1830,30,78,101,188,359,652,422
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",59,,,,,,39,20
"De 20 a 24 años (203)",228,,,,,,148,80
"De 25 a 29 años (204)",250,,,,,14,165,71
"De 30 a 34 años (205)",221,,,,,43,141,37
"De 35 a 39 años (206)",202,,,,1,67,95,39
"De 40 a 44 años (207)",175,,,,15,90,45,25
"De 45 a 49 años (208)",137,,,1,20,73,16,27
"De 50 y más años (209)",557,30,78,100,152,72,3,122
"Sin nivel (210)",349,13,30,28,62,71,69,76
"De 20 a 24 años (213)",3,,,,,,2,1
"De 25 a 29 años (214)",20,,,,,1,14,5
"De 30 a 34 años (215)",33,,,,,6,21,6
"De 35 a 39 años (216)",31,,,,,5,19,7
"De 40 a 44 años (217)",40,,,,1,25,7,7
"De 45 a 49 años (218)",29,,,,3,15,5,6
"De 50 y más años (219)",193,13,30,28,58,19,1,44
"Educacion Inicial (220)",1,,,,,,1,
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",623,13,35,50,61,137,212,115
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",16,,,,,,10,6
"De 20 a 24 años (233)",57,,,,,,45,12
"De 25 a 29 años (234)",70,,,,,7,49,14
"De 30 a 34 años (235)",79,,,,,18,52,9
"De 35 a 39 años (236)",68,,,,1,23,35,9
"De 40 a 44 años (237)",58,,,,5,28,17,8
"De 45 a 49 años (238)",45,,,1,4,27,4,9
"De 50 y más años (239)",229,13,35,49,51,34,,47
"Secundaria (240)",625,2,9,14,44,111,296,149
"De 15 a 19 años (242)",38,,,,,,26,12
"De 20 a 24 años (243)",126,,,,,,80,46
"De 25 a 29 años (244)",121,,,,,6,85,30
"De 30 a 34 años (245)",85,,,,,14,56,15
"De 35 a 39 años (246)",78,,,,,33,28,17
"De 40 a 44 años (247)",61,,,,9,30,15,7
"De 45 a 49 años (248)",40,,,,9,18,4,9
"De 50 y más años (249)",76,2,9,14,26,10,2,13
"Sup. no Univ. incompleta (250)",69,1,1,,4,10,28,25
"De 15 a 19 años (252)",4,,,,,,2,2
"De 20 a 24 años (253)",17,,,,,,8,9
"De 25 a 29 años (254)",14,,,,,,7,7
"De 30 a 34 años (255)",8,,,,,1,6,1
"De 35 a 39 años (256)",4,,,,,,2,2
"De 40 a 44 años (257)",3,,,,,1,2,
"De 45 a 49 años (258)",7,,,,1,5,1,
"De 50 y más años (259)",12,1,1,,3,3,,4
"Sup. no Univ. completa (260)",85,,1,5,7,13,28,31
"De 20 a 24 años (263)",15,,,,,,7,8
"De 25 a 29 años (264)",16,,,,,,8,8
"De 30 a 34 años (265)",10,,,,,2,3,5
"De 35 a 39 años (266)",11,,,,,2,7,2
"De 40 a 44 años (267)",5,,,,,4,1,
"De 45 a 49 años (268)",7,,,,1,2,2,2
"De 50 y más años (269)",21,,1,5,6,3,,6
"Sup. Univ. incompleta (270)",19,,1,2,1,3,5,7
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",4,,,,,,2,2
"De 25 a 29 años (274)",4,,,,,,1,3
"De 30 a 34 años (275)",1,,,,,,1,
"De 35 a 39 años (276)",1,,,,,1,,
"De 40 a 44 años (277)",1,,,,,1,,
"De 45 a 49 años (278)",2,,,,,1,,1
"De 50 y más años (279)",5,,1,2,1,,,1
"Sup. Univ. completa (280)",59,1,1,2,9,14,13,19
"De 20 a 24 años (283)",6,,,,,,4,2
"De 25 a 29 años (284)",5,,,,,,1,4
"De 30 a 34 años (285)",5,,,,,2,2,1
"De 35 a 39 años (286)",8,,,,,3,3,2
"De 40 a 44 años (287)",7,,,,,1,3,3
"De 45 a 49 años (288)",7,,,,2,5,,
"De 50 y más años (289)",21,1,1,2,7,3,,7
