"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1385,59,542,373,312,99
"Ocupación no especificada (037)",203,,65,61,50,27
"Desocupado (038)",175,6,107,45,14,3
,,,,,,
"URBANA (039)",5545,75,1795,1908,1346,421
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",30,,4,14,11,1
"Profes., científicos e intelectuales (041)",534,,118,272,134,10
"Técnicos de nivel medio y trab.asimilados (042)",169,1,61,70,32,5
"Jefes y empleados de oficina (043)",187,,66,78,42,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",801,3,240,271,218,69
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1103,5,223,345,351,179
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",364,10,147,113,72,22
"Obreros construc., conf., papel, fab., instr. (047)",466,,180,166,109,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1412,55,562,425,279,91
"Otra (049)",29,,6,19,4,
"Ocupación no especificada (050)",155,,52,41,42,20
"Desocupado (051)",295,1,136,94,52,12
"Hombres (052)",3671,46,1187,1250,907,281
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",24,,2,11,11,
"Profes., científicos e intelectuales (054)",299,,59,141,91,8
"Técnicos de nivel medio y trab.asimilados (055)",114,1,43,43,24,3
"Jefes y empleados de oficina (056)",102,,29,42,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",298,1,91,97,78,31
"Agricult.trabaj. calif. agrop. y pesqueros (058)",956,5,190,302,307,152
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",301,7,126,98,55,15
"Obreros construc., conf., papel, fab., instr. (060)",458,,178,163,107,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",804,31,341,247,139,46
"Otra (062)",29,,6,19,4,
"Ocupación no especificada (063)",55,,23,15,12,5
"Desocupado (064)",231,1,99,72,49,10
"Mujeres (065)",1874,29,608,658,439,140
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,2,3,,1
"Profes., científicos e intelectuales (067)",235,,59,131,43,2
"Técnicos de nivel medio y trab.asimilados (068)",55,,18,27,8,2
"Jefes y empleados de oficina (069)",85,,37,36,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",503,2,149,174,140,38
"Agricult.trabaj. calif. agrop. y pesqueros (071)",147,,33,43,44,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",63,3,21,15,17,7
"Obreros construc., conf., papel, fab., instr. (073)",8,,2,3,2,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",608,24,221,178,140,45
"Ocupación no especificada (076)",100,,29,26,30,15
"Desocupado (077)",64,,37,22,3,2
,,,,,,
"RURAL (078)",8232,137,2893,2628,1915,659
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",19,,3,13,3,
"Profes., científicos e intelectuales (080)",148,,49,72,26,1
"Técnicos de nivel medio y trab.asimilados (081)",82,,47,28,7,
"Jefes y empleados de oficina (082)",87,,39,33,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",293,,111,108,61,13
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3922,23,899,1341,1170,489
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",236,2,120,70,39,5
"Obreros construc., conf., papel, fab., instr. (086)",320,,127,137,50,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2389,90,1129,617,436,117
"Otra (088)",4,,1,3,,
"Ocupación no especificada (089)",139,,54,43,27,15
"Desocupado (090)",593,22,314,163,81,13
"Hombres (091)",6575,89,2259,2152,1542,533
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",17,,2,13,2,
"Profes., científicos e intelectuales (093)",92,,25,46,20,1
"Técnicos de nivel medio y trab.asimilados (094)",61,,34,23,4,
"Jefes y empleados de oficina (095)",61,,23,25,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",113,,57,34,19,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",3578,17,816,1245,1059,441
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",204,1,107,57,35,4
"Obreros construc., conf., papel, fab., instr. (099)",315,,124,136,49,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1612,55,808,422,264,63
"Otra (101)",4,,1,3,,
"Ocupación no especificada (102)",36,,18,8,7,3
"Desocupado (103)",482,16,244,140,70,12
"Mujeres (104)",1657,48,634,476,373,126
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,1,,1,
"Profes., científicos e intelectuales (106)",56,,24,26,6,
"Técnicos de nivel medio y trab.asimilados (107)",21,,13,5,3,
"Jefes y empleados de oficina (108)",26,,16,8,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",180,,54,74,42,10
"Agricult.trabaj. calif. agrop. y pesqueros (110)",344,6,83,96,111,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",32,1,13,13,4,1
"Obreros construc., conf., papel, fab., instr. (112)",5,,3,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",777,35,321,195,172,54
"Ocupación no especificada (115)",103,,36,35,20,12
"Desocupado (116)",111,6,70,23,11,1
