"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",91,,4,7,13,23,13,31
"De 15 a 19 años (052)",1,,,,,,1,
"De 20 a 24 años (053)",1,,,,,,,1
"De 25 a 29 años (054)",6,,,,,1,2,3
"De 30 a 34 años (055)",11,,,,,4,5,2
"De 35 a 39 años (056)",7,,,,,,,7
"De 40 a 44 años (057)",10,,,,1,3,4,2
"De 45 a 49 años (058)",15,,,,3,10,1,1
"De 50 y más años (059)",40,,4,7,9,5,,15
"Soltero(a) (060)",1384,2,4,8,22,70,155,1123
"De 12 a 14 años (061)",4,,,,,,,4
"De 15 a 19 años (062)",28,,,,,,15,13
"De 20 a 24 años (063)",426,,,,,,41,385
"De 25 a 29 años (064)",359,,,,,5,39,315
"De 30 a 34 años (065)",166,,,,,15,29,122
"De 35 a 39 años (066)",117,,,,2,17,19,79
"De 40 a 44 años (067)",63,,,,5,14,8,36
"De 45 a 49 años (068)",67,,,1,5,14,3,44
"De 50 y más años (069)",154,2,4,7,10,5,1,125
,,,,,,,,
"URBANA (080)",7734,40,136,352,703,1296,2209,2998
"De 12 a 14 años (081)",13,,,,,,1,12
"De 15 a 19 años (082)",135,,,,,,62,73
"De 20 a 24 años (083)",837,,,,,1,360,476
"De 25 a 29 años (084)",1267,,,,,40,504,723
"De 30 a 34 años (085)",1021,,,,,148,521,352
"De 35 a 39 años (086)",914,,,,9,262,405,238
"De 40 a 44 años (087)",731,,,,37,277,243,174
"De 45 a 49 años (088)",636,,,4,95,278,97,162
"De 50 y más años (089)",2180,40,136,348,562,290,16,788
"Conviviente (090)",2419,2,2,12,56,304,1224,819
"De 12 a 14 años (091)",8,,,,,,1,7
"De 15 a 19 años (092)",96,,,,,,43,53
"De 20 a 24 años (093)",460,,,,,,280,180
"De 25 a 29 años (094)",605,,,,,24,344,237
"De 30 a 34 años (095)",490,,,,,58,295,137
"De 35 a 39 años (096)",315,,,,4,79,168,64
"De 40 a 44 años (097)",196,,,,6,72,66,52
"De 45 a 49 años (098)",118,,,,19,40,24,35
"De 50 y más años (099)",131,2,2,12,27,31,3,54
"Separado(a) (100)",372,,5,10,41,84,122,110
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",10,,,,,,6,4
"De 20 a 24 años (103)",34,,,,,,23,11
"De 25 a 29 años (104)",62,,,,,4,33,25
"De 30 a 34 años (105)",51,,,,,9,24,18
"De 35 a 39 años (106)",60,,,,,26,18,16
"De 40 a 44 años (107)",46,,,,2,18,16,10
"De 45 a 49 años (108)",39,,,,10,21,2,6
"De 50 y más años (109)",68,,5,10,29,6,,18
"Casado(a) (110)",3251,12,54,223,464,764,723,1011
"De 15 a 19 años (112)",10,,,,,,2,8
"De 20 a 24 años (113)",45,,,,,1,26,18
"De 25 a 29 años (114)",325,,,,,7,98,220
"De 30 a 34 años (115)",337,,,,,64,176,97
"De 35 a 39 años (116)",429,,,,2,133,200,94
"De 40 a 44 años (117)",403,,,,22,164,144,73
"De 45 a 49 años (118)",377,,,3,54,179,65,76
"De 50 y más años (119)",1325,12,54,220,386,216,12,425
"Viudo(a) (120)",619,24,70,93,119,71,21,221
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",4,,,,,,3,1
"De 30 a 34 años (125)",8,,,,,2,3,3
"De 35 a 39 años (126)",22,,,,1,9,6,6
"De 40 a 44 años (127)",31,,,,3,12,6,10
"De 45 a 49 años (128)",37,,,,6,19,3,9
"De 50 y más años (129)",514,24,70,93,109,29,,189
"Divorciado(a) (130)",60,,2,7,8,17,7,19
"De 15 a 19 años (132)",1,,,,,,1,
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",4,,,,,1,1,2
"De 30 a 34 años (135)",6,,,,,3,2,1
"De 35 a 39 años (136)",4,,,,,,,4
"De 40 a 44 años (137)",8,,,,1,2,3,2
"De 45 a 49 años (138)",11,,,,3,7,,1
"De 50 y más años (139)",25,,2,7,4,4,,8
"Soltero(a) (140)",1013,2,3,7,15,56,112,818
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",16,,,,,,10,6
"De 20 a 24 años (143)",296,,,,,,31,265
"De 25 a 29 años (144)",267,,,,,4,25,238
"De 30 a 34 años (145)",129,,,,,12,21,96
"De 35 a 39 años (146)",84,,,,2,15,13,54
"De 40 a 44 años (147)",47,,,,3,9,8,27
"De 45 a 49 años (148)",54,,,1,3,12,3,35
"De 50 y más años (149)",117,2,3,6,7,4,1,94
,,,,,,,,
"RURAL (160)",7370,21,136,417,759,1538,2568,1931
"De 12 a 14 años (161)",7,,,,,,,7
"De 15 a 19 años (162)",141,,,,,,76,65
"De 20 a 24 años (163)",702,,,,,2,377,323
"De 25 a 29 años (164)",932,,,,,32,611,289
"De 30 a 34 años (165)",877,,,,,118,595,164
"De 35 a 39 años (166)",882,,,,3,273,446,160
"De 40 a 44 años (167)",805,,,,32,367,287,119
"De 45 a 49 años (168)",636,,,1,81,318,145,91
"De 50 y más años (169)",2388,21,136,416,643,428,31,713
"Conviviente (170)",2138,1,2,24,49,245,1241,576
"De 12 a 14 años (171)",5,,,,,,,5
"De 15 a 19 años (172)",107,,,,,,58,49
"De 20 a 24 años (173)",468,,,,,2,296,170
"De 25 a 29 años (174)",535,,,,,11,378,146
"De 30 a 34 años (175)",364,,,,,37,262,65
"De 35 a 39 años (176)",270,,,,1,69,155,45
"De 40 a 44 años (177)",144,,,,7,45,66,26
"De 45 a 49 años (178)",89,,,,6,44,24,15
"De 50 y más años (179)",156,1,2,24,35,37,2,55
"Separado(a) (180)",229,,4,5,14,36,104,66
"De 15 a 19 años (182)",14,,,,,,11,3
"De 20 a 24 años (183)",32,,,,,,23,9
"De 25 a 29 años (184)",39,,,,,3,26,10
"De 30 a 34 años (185)",39,,,,,6,22,11
"De 35 a 39 años (186)",34,,,,1,9,12,12
"De 40 a 44 años (187)",25,,,,2,9,7,7
"De 45 a 49 años (188)",17,,,,4,5,3,5
"De 50 y más años (189)",29,,4,5,7,4,,9
"Casado(a) (190)",3743,5,59,214,515,1131,1140,679
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",7,,,,,,2,5
"De 20 a 24 años (193)",69,,,,,,46,23
"De 25 a 29 años (194)",259,,,,,17,191,51
"De 30 a 34 años (195)",419,,,,,66,297,56
"De 35 a 39 años (196)",524,,,,1,185,265,73
"De 40 a 44 años (197)",580,,,,20,290,204,66
"De 45 a 49 años (198)",470,,,1,62,248,109,50
"De 50 y más años (199)",1414,5,59,213,432,325,26,354
"Viudo(a) (200)",858,15,68,173,169,106,34,293
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",3,,,,,,2,1
"De 25 a 29 años (204)",5,,,,,,1,4
"De 30 a 34 años (205)",13,,,,,5,3,5
"De 35 a 39 años (206)",18,,,,,8,8,2
"De 40 a 44 años (207)",38,,,,1,17,9,11
"De 45 a 49 años (208)",43,,,,7,16,8,12
"De 50 y más años (209)",737,15,68,173,161,60,3,257
"Divorciado(a) (210)",31,,2,,5,6,6,12
"De 25 a 29 años (214)",2,,,,,,1,1
"De 30 a 34 años (215)",5,,,,,1,3,1
"De 35 a 39 años (216)",3,,,,,,,3
"De 40 a 44 años (217)",2,,,,,1,1,
"De 45 a 49 años (218)",4,,,,,3,1,
"De 50 y más años (219)",15,,2,,5,1,,7
"Soltero(a) (220)",371,,1,1,7,14,43,305
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",12,,,,,,5,7
"De 20 a 24 años (223)",130,,,,,,10,120
"De 25 a 29 años (224)",92,,,,,1,14,77
"De 30 a 34 años (225)",37,,,,,3,8,26
"De 35 a 39 años (226)",33,,,,,2,6,25
"De 40 a 44 años (227)",16,,,,2,5,,9
"De 45 a 49 años (228)",13,,,,2,2,,9
"De 50 y más años (229)",37,,1,1,3,1,,31
