"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Secundaria (034)",185,,117,47,20,1
"Superior no univ. incompleta (035)",19,,10,8,1,
"Superior no univ. completa (036)",35,,20,13,2,
"Superior univ. incompleta (037)",7,,4,2,1,
"Superior univ. completa (038)",14,,7,6,1,
"No PEA (040)",15341,6096,3294,1977,2102,1872
"Sin nivel (041)",2892,108,161,441,939,1243
"Educación inicial (042)",474,459,9,6,,
"Primaria (043)",7421,4643,643,793,823,519
"Secundaria (044)",3896,886,2067,595,275,73
"Superior no univ. incompleta (045)",265,,201,49,10,5
"Superior no univ. completa (046)",187,,73,63,30,21
"Superior univ. incompleta (047)",156,,126,19,7,4
"Superior univ. completa (048)",50,,14,11,18,7
,,,,,,
"URBANA (060)",8630,2396,2292,1767,1361,814
"Sin nivel (061)",873,31,38,128,272,404
"Educación inicial (062)",231,223,5,3,,
"Primaria (063)",3173,1696,250,417,496,314
"Secundaria (064)",2820,446,1406,586,315,67
"Superior no univ. incompleta (065)",372,,221,123,26,2
"Superior no univ. completa (066)",692,,181,341,151,19
"Superior univ. incompleta (067)",196,,122,49,22,3
"Superior univ. completa (068)",273,,69,120,79,5
"PEA (070)",2876,42,823,1097,713,201
"Sin nivel (071)",174,,9,30,70,65
"Educación inicial (072)",2,,,2,,
"Primaria (073)",666,23,93,208,236,106
"Secundaria (074)",1007,19,455,326,179,28
"Superior no univ. incompleta (075)",164,,58,88,18,
"Superior no univ. completa (076)",545,,126,291,127,1
"Superior univ. incompleta (077)",83,,25,40,17,1
"Superior univ. completa (078)",235,,57,112,66,
"Ocupada (080)",2694,39,735,1038,688,194
"Sin nivel (081)",169,,8,28,69,64
"Educación inicial (082)",2,,,2,,
"Primaria (083)",624,20,84,193,226,101
"Secundaria (084)",930,19,411,304,169,27
"Superior no univ. incompleta (085)",150,,51,82,17,
"Superior no univ. completa (086)",517,,109,282,125,1
"Superior univ. incompleta (087)",78,,21,39,17,1
"Superior univ. completa (088)",224,,51,108,65,
"Desocupada (090)",182,3,88,59,25,7
"Sin nivel (091)",5,,1,2,1,1
"Primaria (093)",42,3,9,15,10,5
"Secundaria (094)",77,,44,22,10,1
"Superior no univ. incompleta (095)",14,,7,6,1,
"Superior no univ. completa (096)",28,,17,9,2,
"Superior univ. incompleta (097)",5,,4,1,,
"Superior univ. completa (098)",11,,6,4,1,
"No PEA (100)",5754,2354,1469,670,648,613
"Sin nivel (101)",699,31,29,98,202,339
"Educación inicial (102)",229,223,5,1,,
"Primaria (103)",2507,1673,157,209,260,208
"Secundaria (104)",1813,427,951,260,136,39
"Superior no univ. incompleta (105)",208,,163,35,8,2
"Superior no univ. completa (106)",147,,55,50,24,18
"Superior univ. incompleta (107)",113,,97,9,5,2
"Superior univ. completa (108)",38,,12,8,13,5
,,,,,,
"RURAL (120)",12878,3776,2634,2416,2392,1660
"Sin nivel (121)",2753,78,175,470,957,1073
"Educación inicial (122)",251,236,7,8,,
"Primaria (123)",6189,3000,661,1001,1015,512
"Secundaria (124)",3195,462,1603,738,330,62
"Superior no univ. incompleta (125)",144,,69,50,21,4
"Superior no univ. completa (126)",181,,61,77,39,4
"Superior univ. incompleta (127)",69,,35,26,6,2
"Superior univ. completa (128)",96,,23,46,24,3
"PEA (130)",3291,34,809,1109,938,401
"Sin nivel (131)",560,1,43,127,220,169
"Educación inicial (132)",6,,3,3,,
"Primaria (133)",1275,30,175,417,452,201
"Secundaria (134)",1112,3,487,403,191,28
"Superior no univ. incompleta (135)",87,,31,36,19,1
"Superior no univ. completa (136)",141,,43,64,33,1
"Superior univ. incompleta (137)",26,,6,16,4,
"Superior univ. completa (138)",84,,21,43,19,1
"Ocupada (140)",3096,34,708,1044,915,395
"Sin nivel (141)",546,1,43,119,216,167
"Educación inicial (142)",6,,3,3,,
"Primaria (143)",1219,30,154,394,444,197
"Secundaria (144)",1004,3,414,378,181,28
"Superior no univ. incompleta (145)",82,,28,34,19,1
"Superior no univ. completa (146)",134,,40,60,33,1
"Superior univ. incompleta (147)",24,,6,15,3,
"Superior univ. completa (148)",81,,20,41,19,1
"Desocupada (150)",195,,101,65,23,6
"Sin nivel (151)",14,,,8,4,2
"Primaria (153)",56,,21,23,8,4
"Secundaria (154)",108,,73,25,10,
"Superior no univ. incompleta (155)",5,,3,2,,
"Superior no univ. completa (156)",7,,3,4,,
"Superior univ. incompleta (157)",2,,,1,1,
"Superior univ. completa (158)",3,,1,2,,
"No PEA (160)",9587,3742,1825,1307,1454,1259
"Sin nivel (161)",2193,77,132,343,737,904
"Educación inicial (162)",245,236,4,5,,
"Primaria (163)",4914,2970,486,584,563,311
"Secundaria (164)",2083,459,1116,335,139,34
"Superior no univ. incompleta (165)",57,,38,14,2,3
"Superior no univ. completa (166)",40,,18,13,6,3
"Superior univ. incompleta (167)",43,,29,10,2,2
"Superior univ. completa (168)",12,,2,3,5,2
