"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PAITA (000)",37347,6634,12444,12513,647,1757,607,2745
"Agric., ganadería, caza y silvicultura (001)",5342,29,1710,2761,115,727,,
"Pesca (002)",5117,297,2636,1704,167,313,,
"Explotación de minas y canteras (003)",81,21,57,2,1,,,
"Industrias manufactureras (004)",6080,484,4510,978,57,51,,
"Suministro de electricidad, gas y agua (005)",108,48,51,7,,2,,
"Construcción (006)",1557,50,1106,367,22,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",4766,794,296,3130,132,414,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",471,62,169,217,12,11,,
"Comercio al por mayor (009)",447,157,72,171,24,23,,
"Comercio al por menor (010)",3848,575,55,2742,96,380,,
"Hoteles y restaurantes (011)",1167,326,129,608,56,48,,
"Trans., almac. y comunicaciones (012)",3880,713,991,2106,41,29,,
"Intermediación financiera (013)",67,55,,11,1,,,
"Activid.inmobil., empres. y alquileres (014)",1567,983,406,145,24,9,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1184,1054,130,,,,,
"Enseñanza (016)",1090,998,3,78,6,5,,
"Servicios sociales y de salud (017)",286,240,4,39,3,,,
"Otras activ. serv.comun.soc y personales (018)",877,317,206,331,6,17,,
"Hogares privados con servicio doméstico (019)",607,,,,,,607,
"Actividad economica no especificada (021)",826,225,209,246,16,130,,
"Desocupado (022)",2745,,,,,,,2745
"Hombres (023)",28114,4018,10365,9713,527,1239,32,2220
"Agric., ganadería, caza y silvicultura (024)",5156,26,1612,2722,114,682,,
"Pesca (025)",4928,229,2546,1682,166,305,,
"Explotación de minas y canteras (026)",80,20,57,2,1,,,
"Industrias manufactureras (027)",4218,373,2974,781,49,41,,
"Suministro de electricidad, gas y agua (028)",95,36,50,7,,2,,
"Construcción (029)",1520,45,1078,364,22,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",2457,441,280,1533,84,119,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",434,45,168,201,12,8,,
"Comercio al por mayor (032)",281,105,63,90,17,6,,
"Comercio al por menor (033)",1742,291,49,1242,55,105,,
"Hoteles y restaurantes (034)",296,116,63,80,24,13,,
"Trans., almac. y comunicaciones (035)",3676,576,965,2072,39,24,,
"Intermediación financiera (036)",29,25,,3,1,,,
"Activid.inmobil., empres. y alquileres (037)",1247,750,361,113,18,5,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",783,694,89,,,,,
"Enseñanza (039)",359,323,3,29,2,2,,
"Servicios sociales y de salud (040)",98,78,2,18,,,,
"Otras activ. serv.comun.soc y personales (041)",582,208,166,195,1,12,,
"Hogares privados con servicio doméstico (042)",32,,,,,,32,
"Actividad economica no especificada (044)",338,78,119,112,6,23,,
"Desocupado (045)",2220,,,,,,,2220
"Mujeres (046)",9233,2616,2079,2800,120,518,575,525
"Agric., ganadería, caza y silvicultura (047)",186,3,98,39,1,45,,
"Pesca (048)",189,68,90,22,1,8,,
"Explotación de minas y canteras (049)",1,1,,,,,,
"Industrias manufactureras (050)",1862,111,1536,197,8,10,,
"Suministro de electricidad, gas y agua (051)",13,12,1,,,,,
"Construcción (052)",37,5,28,3,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2309,353,16,1597,48,295,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",37,17,1,16,,3,,
"Comercio al por mayor (055)",166,52,9,81,7,17,,
"Comercio al por menor (056)",2106,284,6,1500,41,275,,
"Hoteles y restaurantes (057)",871,210,66,528,32,35,,
"Trans., almac. y comunicaciones (058)",204,137,26,34,2,5,,
"Intermediación financiera (059)",38,30,,8,,,,
"Activid.inmobil., empres. y alquileres (060)",320,233,45,32,6,4,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",401,360,41,,,,,
"Enseñanza (062)",731,675,,49,4,3,,
"Servicios sociales y de salud (063)",188,162,2,21,3,,,
"Otras activ. serv.comun.soc y personales (064)",295,109,40,136,5,5,,
"Hogares privados con servicio doméstico (065)",575,,,,,,575,
"Actividad economica no especificada (067)",488,147,90,134,10,107,,
"Desocupado (068)",525,,,,,,,525
,,,,,,,,
"URBANA (069)",35696,6487,11870,11922,645,1598,590,2584
"Agric., ganadería, caza y silvicultura (070)",4486,25,1429,2334,113,585,,
"Pesca (071)",5067,289,2607,1695,167,309,,
"Explotación de minas y canteras (072)",36,7,26,2,1,,,
"Industrias manufactureras (073)",5937,474,4407,948,57,51,,
"Suministro de electricidad, gas y agua (074)",93,47,38,6,,2,,
"Construcción (075)",1505,48,1071,352,22,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",4649,785,271,3059,132,402,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",464,62,164,217,12,9,,
"Comercio al por mayor (078)",421,156,52,166,24,23,,
"Comercio al por menor (079)",3764,567,55,2676,96,370,,
"Hoteles y restaurantes (080)",1156,326,124,602,56,48,,
"Trans., almac. y comunicaciones (081)",3809,704,956,2079,41,29,,
"Intermediación financiera (082)",67,55,,11,1,,,
"Activid.inmobil., empres. y alquileres (083)",1515,938,400,144,24,9,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",1166,1039,127,,,,,
"Enseñanza (085)",1066,977,3,75,6,5,,
"Servicios sociales y de salud (086)",286,240,4,39,3,,,
"Otras activ. serv.comun.soc y personales (087)",866,311,202,330,6,17,,
"Hogares privados con servicio doméstico (088)",590,,,,,,590,
"Actividad economica no especificada (090)",818,222,205,246,16,129,,
"Desocupado (091)",2584,,,,,,,2584
"Hombres (092)",26652,3907,9845,9175,525,1099,32,2069
"Agric., ganadería, caza y silvicultura (093)",4330,22,1348,2298,112,550,,
"Pesca (094)",4884,223,2520,1674,166,301,,
"Explotación de minas y canteras (095)",36,7,26,2,1,,,
"Industrias manufactureras (096)",4113,364,2902,757,49,41,,
"Suministro de electricidad, gas y agua (097)",80,35,37,6,,2,,
"Construcción (098)",1469,43,1044,349,22,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",2387,435,256,1497,84,115,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",428,45,164,201,12,6,,
"Comercio al por mayor (101)",259,105,43,88,17,6,,
"Comercio al por menor (102)",1700,285,49,1208,55,103,,
"Hoteles y restaurantes (103)",291,116,58,80,24,13,,
"Trans., almac. y comunicaciones (104)",3607,569,930,2045,39,24,,
"Intermediación financiera (105)",29,25,,3,1,,,
"Activid.inmobil., empres. y alquileres (106)",1202,712,355,112,18,5,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",769,682,87,,,,,
"Enseñanza (108)",353,318,3,28,2,2,,
"Servicios sociales y de salud (109)",98,78,2,18,,,,
"Otras activ. serv.comun.soc y personales (110)",572,203,162,194,1,12,,
"Hogares privados con servicio doméstico (111)",32,,,,,,32,
