"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia FERREÑAFE (000)",96142,47669,48473,51661,25287,26374,44481,22382,22099
"Menores de 1 año (001)",2103,1062,1041,978,491,487,1125,571,554
"Menores de 1 mes (002)",180,93,87,86,43,43,94,50,44
"De 1 a 11 meses (003)",1923,969,954,892,448,444,1031,521,510
"De 1 a 4 años (004)",9144,4715,4429,4038,2132,1906,5106,2583,2523
"1 año (005)",2171,1100,1071,985,514,471,1186,586,600
"2 años (006)",2339,1225,1114,1003,532,471,1336,693,643
"3 años (007)",2395,1268,1127,1055,594,461,1340,674,666
"4 años (008)",2239,1122,1117,995,492,503,1244,630,614
"De 5 a 9 años (009)",10852,5415,5437,4855,2444,2411,5997,2971,3026
"5 años (010)",2140,1042,1098,936,450,486,1204,592,612
"6 años (011)",2119,1059,1060,931,449,482,1188,610,578
"7 años (012)",2204,1111,1093,957,484,473,1247,627,620
"8 años (013)",2226,1108,1118,1042,546,496,1184,562,622
"9 años (014)",2163,1095,1068,989,515,474,1174,580,594
"De 10 a 14 años (015)",12072,6258,5814,6190,3144,3046,5882,3114,2768
"10 años (016)",2449,1276,1173,1190,594,596,1259,682,577
"11 años (017)",2290,1192,1098,1131,612,519,1159,580,579
"12 años (018)",2642,1378,1264,1273,640,633,1369,738,631
"13 años (019)",2352,1222,1130,1276,652,624,1076,570,506
"14 años (020)",2339,1190,1149,1320,646,674,1019,544,475
"De 15 a 19 años (021)",9570,4932,4638,5325,2716,2609,4245,2216,2029
"15 años (022)",2188,1151,1037,1199,626,573,989,525,464
"16 años (023)",2038,1078,960,1142,611,531,896,467,429
"17 años (024)",1956,1010,946,1039,513,526,917,497,420
"18 años (025)",1849,970,879,1028,530,498,821,440,381
"19 años (026)",1539,723,816,917,436,481,622,287,335
"De 20 a 24 años (027)",7760,3792,3968,4238,2040,2198,3522,1752,1770
"20 años (028)",1672,806,866,896,425,471,776,381,395
"21 años (029)",1331,643,688,777,372,405,554,271,283
"22 años (030)",1686,823,863,926,445,481,760,378,382
"23 años (031)",1544,756,788,857,409,448,687,347,340
"24 años (032)",1527,764,763,782,389,393,745,375,370
"De 25 a 29 años (033)",6798,3233,3565,3715,1725,1990,3083,1508,1575
"25 años (034)",1398,696,702,727,350,377,671,346,325
"26 años (035)",1300,602,698,687,314,373,613,288,325
"27 años (036)",1419,674,745,755,348,407,664,326,338
"28 años (037)",1357,647,710,749,356,393,608,291,317
"29 años (038)",1324,614,710,797,357,440,527,257,270
"De 30 a 34 años (039)",6307,2952,3355,3580,1606,1974,2727,1346,1381
"30 años (040)",1495,709,786,777,345,432,718,364,354
"31 años (041)",1066,497,569,641,297,344,425,200,225
