"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",1,,,,,,,1
"De 45 a 49 años (058)",1,,,,,,1,
"De 50 y más años (059)",16,,2,4,4,3,,3
"Soltero(a) (060)",229,2,3,5,15,24,64,116
"De 15 a 19 años (062)",13,,,,,,9,4
"De 20 a 24 años (063)",53,,,,,,19,34
"De 25 a 29 años (064)",31,,,,,1,10,20
"De 30 a 34 años (065)",37,,,,,4,16,17
"De 35 a 39 años (066)",26,,,,1,8,9,8
"De 40 a 44 años (067)",22,,,,4,8,,10
"De 45 a 49 años (068)",12,,,,2,2,1,7
"De 50 y más años (069)",35,2,3,5,8,1,,16
,,,,,,,,
"URBANA (080)",2050,27,67,120,219,441,714,462
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",51,,,,,,38,13
"De 20 a 24 años (083)",138,,,,,,86,52
"De 25 a 29 años (084)",181,,,,,5,130,46
"De 30 a 34 años (085)",243,,,,,29,164,50
"De 35 a 39 años (086)",264,,,,2,74,152,36
"De 40 a 44 años (087)",219,,,,5,88,90,36
"De 45 a 49 años (088)",193,,,,14,101,43,35
"De 50 y más años (089)",758,27,67,120,198,144,11,191
"Conviviente (090)",569,,3,6,15,85,332,128
"De 12 a 14 años (091)",3,,,,,,,3
"De 15 a 19 años (092)",35,,,,,,25,10
"De 20 a 24 años (093)",86,,,,,,59,27
"De 25 a 29 años (094)",116,,,,,3,88,25
"De 30 a 34 años (095)",109,,,,,10,75,24
"De 35 a 39 años (096)",87,,,,,17,54,16
"De 40 a 44 años (097)",48,,,,1,22,22,3
"De 45 a 49 años (098)",26,,,,1,11,7,7
"De 50 y más años (099)",59,,3,6,13,22,2,13
"Separado(a) (100)",66,,2,4,6,19,24,11
"De 15 a 19 años (102)",3,,,,,,3,
"De 20 a 24 años (103)",9,,,,,,6,3
"De 25 a 29 años (104)",3,,,,,1,1,1
"De 30 a 34 años (105)",4,,,,,1,3,
"De 35 a 39 años (106)",5,,,,,,4,1
"De 40 a 44 años (107)",10,,,,,6,2,2
"De 45 a 49 años (108)",10,,,,2,3,4,1
"De 50 y más años (109)",22,,2,4,4,8,1,3
"Casado(a) (110)",962,6,21,54,133,288,302,158
"De 15 a 19 años (112)",2,,,,,,2,
"De 20 a 24 años (113)",14,,,,,,10,4
"De 25 a 29 años (114)",41,,,,,,34,7
"De 30 a 34 años (115)",107,,,,,16,74,17
"De 35 a 39 años (116)",143,,,,1,48,81,13
"De 40 a 44 años (117)",129,,,,2,48,63,16
"De 45 a 49 años (118)",136,,,,7,80,30,19
"De 50 y más años (119)",390,6,21,54,123,96,8,82
"Viudo(a) (120)",295,19,36,50,51,31,13,95
"De 15 a 19 años (122)",2,,,,,,1,1
"De 25 a 29 años (124)",1,,,,,,1,
"De 30 a 34 años (125)",2,,,,,,2,
"De 35 a 39 años (126)",10,,,,,4,6,
"De 40 a 44 años (127)",17,,,,,6,3,8
"De 45 a 49 años (128)",11,,,,2,6,,3
"De 50 y más años (129)",252,19,36,50,49,15,,83
"Divorciado(a) (130)",17,,2,3,3,2,4,3
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",2,,,,,,2,
"De 35 a 39 años (136)",1,,,,,,,1
"De 45 a 49 años (138)",1,,,,,,1,
"De 50 y más años (139)",12,,2,3,3,2,,2
"Soltero(a) (140)",141,2,3,3,11,16,39,67
"De 15 a 19 años (142)",9,,,,,,7,2
"De 20 a 24 años (143)",29,,,,,,11,18
"De 25 a 29 años (144)",19,,,,,1,5,13
"De 30 a 34 años (145)",19,,,,,2,8,9
"De 35 a 39 años (146)",18,,,,1,5,7,5
"De 40 a 44 años (147)",15,,,,2,6,,7
"De 45 a 49 años (148)",9,,,,2,1,1,5
"De 50 y más años (149)",23,2,3,3,6,1,,8
,,,,,,,,
"RURAL (160)",2246,14,48,161,269,429,795,530
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",53,,,,,,31,22
"De 20 a 24 años (163)",167,,,,,,113,54
"De 25 a 29 años (164)",218,,,,,8,161,49
"De 30 a 34 años (165)",236,,,,,35,163,38
"De 35 a 39 años (166)",238,,,,1,56,145,36
"De 40 a 44 años (167)",239,,,,10,75,116,38
"De 45 a 49 años (168)",191,,,,11,90,53,37
"De 50 y más años (169)",901,14,48,161,247,165,13,253
"Conviviente (170)",718,,2,13,31,95,421,156
"De 12 a 14 años (171)",3,,,,,,,3
"De 15 a 19 años (172)",45,,,,,,28,17
"De 20 a 24 años (173)",125,,,,,,90,35
"De 25 a 29 años (174)",137,,,,,6,101,30
"De 30 a 34 años (175)",116,,,,,17,80,19
"De 35 a 39 años (176)",95,,,,1,21,59,14
"De 40 a 44 años (177)",78,,,,5,20,43,10
"De 45 a 49 años (178)",38,,,,2,13,16,7
"De 50 y más años (179)",81,,2,13,23,18,4,21
"Separado(a) (180)",38,1,,2,10,4,14,7
"De 15 a 19 años (182)",3,,,,,,1,2
"De 20 a 24 años (183)",2,,,,,,2,
"De 25 a 29 años (184)",7,,,,,,7,
"De 30 a 34 años (185)",6,,,,,1,4,1
"De 35 a 39 años (186)",1,,,,,,,1
"De 40 a 44 años (187)",1,,,,,1,,
"De 45 a 49 años (188)",2,,,,1,1,,
"De 50 y más años (189)",16,1,,2,9,1,,3
"Casado(a) (190)",1038,3,15,72,160,285,326,177
"De 15 a 19 años (192)",1,,,,,,,1
"De 20 a 24 años (193)",15,,,,,,13,2
"De 25 a 29 años (194)",59,,,,,2,47,10
"De 30 a 34 años (195)",91,,,,,15,69,7
"De 35 a 39 años (196)",128,,,,,30,83,15
"De 40 a 44 años (197)",142,,,,3,50,70,19
"De 45 a 49 años (198)",129,,,,7,66,36,20
"De 50 y más años (199)",473,3,15,72,150,122,8,103
"Viudo(a) (200)",358,10,31,71,63,36,9,138
"De 25 a 29 años (204)",2,,,,,,1,1
"De 30 a 34 años (205)",5,,,,,,2,3
"De 35 a 39 años (206)",6,,,,,2,1,3
"De 40 a 44 años (207)",11,,,,,2,3,6
"De 45 a 49 años (208)",19,,,,1,9,1,8
"De 50 y más años (209)",315,10,31,71,62,23,1,117
"Divorciado(a) (210)",6,,,1,1,1,,3
"De 20 a 24 años (213)",1,,,,,,,1
"De 25 a 29 años (214)",1,,,,,,,1
"De 50 y más años (219)",4,,,1,1,1,,1
"Soltero(a) (220)",88,,,2,4,8,25,49
"De 15 a 19 años (222)",4,,,,,,2,2
"De 20 a 24 años (223)",24,,,,,,8,16
"De 25 a 29 años (224)",12,,,,,,5,7
"De 30 a 34 años (225)",18,,,,,2,8,8
"De 35 a 39 años (226)",8,,,,,3,2,3
"De 40 a 44 años (227)",7,,,,2,2,,3
"De 45 a 49 años (228)",3,,,,,1,,2
"De 50 y más años (229)",12,,,2,2,,,8
