"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUARI (000)",16876,3424,5120,5440,97,1378,221,1196
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",54,54,,,,,,
"Profes., científicos e intelectuales (002)",1487,1400,,74,6,7,,
"Técnicos de nivel medio y trab. asimilados (003)",636,561,,55,12,8,,
"Jefes y empleados de oficina (004)",608,607,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",995,230,28,592,20,125,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",3935,1,1,3908,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1115,,878,218,7,12,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1074,106,777,165,16,10,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",5101,343,3275,219,1,1042,221,
"Otra (010)",45,45,,,,,,
"Ocupación no especificada (011)",630,77,161,209,10,173,,
"Desocupado (012)",1196,,,,,,,1196
"Hombres (013)",13869,2372,4812,4599,77,981,16,1012
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",44,44,,,,,,
"Profes., científicos e intelectuales (015)",914,862,,42,5,5,,
"Técnicos de nivel medio y trab. asimilados (016)",509,453,,42,11,3,,
"Jefes y empleados de oficina (017)",421,421,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",462,157,15,238,8,44,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3770,1,1,3743,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1076,,863,194,7,12,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1053,105,761,161,16,10,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",4313,256,3074,108,,859,16,
"Otra (023)",43,43,,,,,,
"Ocupación no especificada (024)",252,30,98,71,5,48,,
"Desocupado (025)",1012,,,,,,,1012
"Mujeres (026)",3007,1052,308,841,20,397,205,184
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",10,10,,,,,,
"Profes., científicos e intelectuales (028)",573,538,,32,1,2,,
"Técnicos de nivel medio y trab. asimilados (029)",127,108,,13,1,5,,
"Jefes y empleados de oficina (030)",187,186,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",533,73,13,354,12,81,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",165,,,165,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",39,,15,24,,,,
"Obreros construc.,conf.,papel, fab., instr. (034)",21,1,16,4,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",788,87,201,111,1,183,205,
"Otra (036)",2,2,,,,,,
"Ocupación no especificada (037)",378,47,63,138,5,125,,
"Desocupado (038)",184,,,,,,,184
,,,,,,,,
"URBANA (039)",6667,2061,1414,2074,66,408,149,495
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",42,42,,,,,,
"Profes., científicos e intelectuales (041)",1156,1087,,56,6,7,,
"Técnicos de nivel medio y trab. asimilados (042)",260,193,,50,9,8,,
"Jefes y empleados de oficina (043)",328,327,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",689,104,10,455,12,108,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",986,1,,969,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",247,,92,146,6,3,,
"Obreros construc.,conf.,papel, fab., instr. (047)",431,41,257,118,12,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",1669,169,971,160,,220,149,
"Otra (049)",42,42,,,,,,
"Ocupación no especificada (050)",322,55,84,120,5,58,,
"Desocupado (051)",495,,,,,,,495
"Hombres (052)",4776,1253,1283,1535,58,239,12,396
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",35,35,,,,,,
"Profes., científicos e intelectuales (054)",694,650,,34,5,5,,
"Técnicos de nivel medio y trab. asimilados (055)",160,110,,38,9,3,,
"Jefes y empleados de oficina (056)",182,182,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",291,63,5,180,6,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",946,1,,929,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",225,,85,131,6,3,,
"Obreros construc.,conf.,papel, fab., instr. (060)",423,40,253,115,12,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",1258,110,890,72,,174,12,
"Otra (062)",41,41,,,,,,
"Ocupación no especificada (063)",125,21,50,36,4,14,,
"Desocupado (064)",396,,,,,,,396
"Mujeres (065)",1891,808,131,539,8,169,137,99
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,7,,,,,,
"Profes., científicos e intelectuales (067)",462,437,,22,1,2,,
"Técnicos de nivel medio y trab. asimilados (068)",100,83,,12,,5,,
"Jefes y empleados de oficina (069)",146,145,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",398,41,5,275,6,71,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",40,,,40,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",22,,7,15,,,,
"Obreros construc.,conf.,papel, fab., instr. (073)",8,1,4,3,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",411,59,81,88,,46,137,
"Otra (075)",1,1,,,,,,
"Ocupación no especificada (076)",197,34,34,84,1,44,,
"Desocupado (077)",99,,,,,,,99
,,,,,,,,
"RURAL (078)",10209,1363,3706,3366,31,970,72,701
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",12,12,,,,,,
"Profes., científicos e intelectuales (080)",331,313,,18,,,,
"Técnicos de nivel medio y trab. asimilados (081)",376,368,,5,3,,,
"Jefes y empleados de oficina (082)",280,280,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",306,126,18,137,8,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",2949,,1,2939,9,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",868,,786,72,1,9,,
"Obreros construc.,conf.,papel, fab., instr. (086)",643,65,520,47,4,7,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",3432,174,2304,59,1,822,72,
"Otra (088)",3,3,,,,,,
"Ocupación no especificada (089)",308,22,77,89,5,115,,
"Desocupado (090)",701,,,,,,,701
"Hombres (091)",9093,1119,3529,3064,19,742,4,616
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,9,,,,,,
"Profes., científicos e intelectuales (093)",220,212,,8,,,,
"Técnicos de nivel medio y trab. asimilados (094)",349,343,,4,2,,,
"Jefes y empleados de oficina (095)",239,239,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",171,94,10,58,2,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2824,,1,2814,9,,,
