"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",4,4,1,3,,,,,,,,3
"De 25 a 29 años (024)",8,8,2,3,2,,1,,,,,11
"De 30 a 34 años (025)",2,2,,,,1,,1,,,,9
"De 35 a 39 años (026)",4,4,,,2,,2,,,,,13
"Primaria (030)",4579,4421,759,454,676,636,878,471,275,272,158,16127
"De 12 a 14 años (031)",464,460,456,3,1,,,,,,4,5
"De 15 a 19 años (032)",265,241,172,59,9,1,,,,,24,80
"De 20 a 24 años (033)",356,317,43,130,110,28,6,,,,39,461
"De 25 a 29 años (034)",431,411,19,96,179,81,34,1,1,,20,854
"De 30 a 34 años (035)",476,460,13,46,128,139,112,15,6,1,16,1358
"De 35 a 39 años (036)",459,450,12,37,87,127,141,38,8,,9,1516
"De 40 a 44 años (037)",462,452,11,17,70,92,180,65,14,3,10,1783
"De 45 a 49 años (038)",426,420,5,22,31,74,146,88,42,12,6,2009
"De 50 y más años (039)",1240,1210,28,44,61,94,259,264,204,256,30,8061
"Secundaria (040)",6629,6305,2318,1221,1109,776,634,167,51,29,324,10317
"De 12 a 14 años (041)",870,854,848,6,,,,,,,16,6
"De 15 a 19 años (042)",1513,1427,1180,228,17,2,,,,,86,268
"De 20 a 24 años (043)",1044,944,182,512,206,35,7,2,,,100,1070
"De 25 a 29 años (044)",869,811,48,255,337,126,43,1,1,,58,1500
"De 30 a 34 años (045)",675,654,19,96,251,179,100,8,1,,21,1620
"De 35 a 39 años (046)",548,534,14,54,136,179,131,19,1,,14,1555
"De 40 a 44 años (047)",437,426,13,33,74,126,134,35,7,4,11,1470
"De 45 a 49 años (048)",286,278,5,9,43,77,94,38,8,4,8,1086
"De 50 y más años (049)",387,377,9,28,45,52,125,64,33,21,10,1742
"Sup. no Univ. incompleta (050)",781,699,237,193,141,71,35,13,3,6,82,1009
"De 15 a 19 años (052)",183,170,152,18,,,,,,,13,18
"De 20 a 24 años (053)",219,182,69,89,20,3,1,,,,37,142
"De 25 a 29 años (054)",140,121,6,52,48,11,4,,,,19,197
"De 30 a 34 años (055)",84,80,6,19,33,19,2,1,,,4,156
"De 35 a 39 años (056)",66,63,3,9,19,20,11,1,,,3,157
"De 40 a 44 años (057)",32,30,,2,11,10,6,1,,,2,85
"De 45 a 49 años (058)",20,19,,1,6,5,3,3,,1,1,70
"De 50 y más años (059)",37,34,1,3,4,3,8,7,3,5,3,184
"Sup. no Univ. completa (060)",988,844,138,281,219,123,64,13,3,3,144,1493
"De 20 a 24 años (063)",222,176,78,81,15,1,1,,,,46,118
"De 25 a 29 años (064)",225,175,26,95,38,11,3,1,1,,50,230
"De 30 a 34 años (065)",189,167,8,53,77,22,5,2,,,22,309
"De 35 a 39 años (066)",146,134,10,15,53,40,13,3,,,12,313
"De 40 a 44 años (067)",92,88,3,23,20,27,13,1,1,,4,212
"De 45 a 49 años (068)",55,49,5,6,7,15,13,2,,1,6,141
"De 50 y más años (069)",59,55,8,8,9,7,16,4,1,2,4,170
"Sup. Univ. incompleta (070)",353,292,118,87,47,25,13,2,,,61,327
"De 15 a 19 años (072)",64,62,52,10,,,,,,,2,10
"De 20 a 24 años (073)",116,86,55,29,2,,,,,,30,33
"De 25 a 29 años (074)",56,40,8,18,11,2,1,,,,16,50
"De 30 a 34 años (075)",45,38,1,13,16,5,3,,,,7,74
"De 35 a 39 años (076)",30,27,,4,9,11,2,1,,,3,71
"De 40 a 44 años (077)",23,23,1,9,5,2,6,,,,,52
"De 45 a 49 años (078)",8,7,,1,3,3,,,,,1,16
"De 50 y más años (079)",11,9,1,3,1,2,1,1,,,2,21
"Sup. Univ. completa (080)",481,384,77,129,87,61,23,6,,1,97,638
"De 20 a 24 años (083)",70,42,23,18,,1,,,,,28,21
"De 25 a 29 años (084)",125,88,25,44,18,1,,,,,37,83
"De 30 a 34 años (085)",96,78,10,35,17,13,3,,,,18,121
"De 35 a 39 años (086)",61,57,5,13,20,13,5,,,1,4,127
"De 40 a 44 años (087)",49,46,5,7,17,10,7,,,,3,99
"De 45 a 49 años (088)",37,32,3,5,6,13,5,,,,5,80
"De 50 y más años (089)",43,41,6,7,9,10,3,6,,,2,107
,,,,,,,,,,,,
"URBANA (100)",13172,12349,3411,2220,2117,1639,1611,671,344,336,823,29533
"De 12 a 14 años (101)",1238,1219,1207,11,1,,,,,,19,13
"De 15 a 19 años (102)",1864,1751,1439,285,24,3,,,,,113,342
"De 20 a 24 años (103)",1864,1607,421,798,312,57,16,3,,,257,1680
"De 25 a 29 años (104)",1748,1554,131,535,577,225,80,4,2,,194,2736
"De 30 a 34 años (105)",1467,1382,56,240,486,359,210,22,7,2,85,3413
"De 35 a 39 años (106)",1267,1218,45,129,313,379,293,51,7,1,49,3544
"De 40 a 44 años (107)",1058,1030,35,90,184,261,329,101,25,5,28,3583
"De 45 a 49 años (108)",809,782,20,40,92,187,249,130,46,18,27,3298
"De 50 y más años (109)",1857,1806,57,92,128,168,434,360,257,310,51,10924
"Sin nivel (110)",449,428,46,24,34,41,88,65,56,74,21,2377
"De 12 a 14 años (111)",10,10,9,1,,,,,,,,1
"De 15 a 19 años (112)",20,19,15,2,2,,,,,,1,6
"De 20 a 24 años (113)",22,19,7,3,5,2,1,1,,,3,30
"De 25 a 29 años (114)",26,21,1,6,5,5,3,1,,,5,49
"De 30 a 34 años (115)",26,24,1,1,5,10,6,,,1,2,79
"De 35 a 39 años (116)",42,38,2,4,7,6,17,1,1,,4,124
"De 40 a 44 años (117)",35,35,3,2,3,6,11,6,4,,,152
"De 45 a 49 años (118)",32,30,2,,1,5,5,11,3,3,2,172
"De 50 y más años (119)",236,232,6,5,6,7,45,45,48,70,4,1764
"Educacion Inicial (120)",31,31,15,7,4,1,3,1,,,,37
"De 12 a 14 años (121)",9,9,8,1,,,,,,,,1
"De 15 a 19 años (122)",4,4,4,,,,,,,,,
"De 20 a 24 años (123)",4,4,1,3,,,,,,,,3
"De 25 a 29 años (124)",8,8,2,3,2,,1,,,,,11
"De 30 a 34 años (125)",2,2,,,,1,,1,,,,9
"De 35 a 39 años (126)",4,4,,,2,,2,,,,,13
"Primaria (130)",4086,3939,670,406,608,586,791,414,235,229,147,14198
"De 12 a 14 años (131)",406,402,398,3,1,,,,,,4,5
"De 15 a 19 años (132)",236,213,153,51,8,1,,,,,23,70
"De 20 a 24 años (133)",319,284,37,122,95,24,6,,,,35,411
"De 25 a 29 años (134)",390,371,17,87,162,74,30,1,,,19,765
"De 30 a 34 años (135)",422,407,13,35,116,124,100,12,6,1,15,1208
"De 35 a 39 años (136)",411,402,11,35,82,116,123,30,5,,9,1310
"De 40 a 44 años (137)",424,414,10,16,62,87,162,61,14,2,10,1634
"De 45 a 49 años (138)",381,376,5,19,27,71,130,77,36,11,5,1783
"De 50 y más años (139)",1097,1070,26,38,55,89,240,233,174,215,27,7012
"Secundaria (140)",6164,5863,2146,1127,1012,742,600,161,48,27,301,9694
"De 12 a 14 años (141)",813,798,792,6,,,,,,,15,6
"De 15 a 19 años (142)",1373,1299,1078,205,14,2,,,,,74,239
"De 20 a 24 años (143)",948,854,170,467,181,27,7,2,,,94,951
"De 25 a 29 años (144)",805,749,46,240,300,121,40,1,1,,56,1383
"De 30 a 34 años (145)",631,611,19,91,234,169,91,6,1,,20,1500
"De 35 a 39 años (146)",523,509,14,50,128,176,123,17,1,,14,1478
"De 40 a 44 años (147)",411,400,13,31,68,121,125,33,6,3,11,1369
"De 45 a 49 años (148)",282,274,5,9,43,76,93,38,7,3,8,1059
"De 50 y más años (149)",378,369,9,28,44,50,121,64,32,21,9,1709
"Sup. no Univ. incompleta (150)",721,648,220,181,132,68,31,11,2,3,73,898
"De 15 a 19 años (152)",171,158,141,17,,,,,,,13,17
"De 20 a 24 años (153)",200,168,63,82,19,3,1,,,,32,133
"De 25 a 29 años (154)",132,116,6,50,46,11,3,,,,16,187
"De 30 a 34 años (155)",76,73,6,17,31,16,2,1,,,3,141
"De 35 a 39 años (156)",62,59,3,9,17,20,9,1,,,3,145
"De 40 a 44 años (157)",29,27,,2,10,10,5,,,,2,73
"De 45 a 49 años (158)",18,17,,1,5,5,3,2,,1,1,61
"De 50 y más años (159)",33,30,1,3,4,3,8,7,2,2,3,141
"Sup. no Univ. completa (160)",916,785,130,264,196,117,62,11,3,2,131,1381
"De 20 a 24 años (163)",200,160,72,77,10,,1,,,,40,101
"De 25 a 29 años (164)",211,164,26,88,35,11,2,1,1,,47,213
"De 30 a 34 años (165)",171,150,6,49,67,21,5,2,,,21,282
"De 35 a 39 años (166)",135,123,10,14,49,37,12,1,,,12,278
"De 40 a 44 años (167)",88,86,3,23,19,26,13,1,1,,2,207
"De 45 a 49 años (168)",52,47,5,5,7,15,13,2,,,5,130
"De 50 y más años (169)",59,55,8,8,9,7,16,4,1,2,4,170
"Sup. Univ. incompleta (170)",334,276,107,84,45,25,13,2,,,58,320
"De 15 a 19 años (172)",60,58,48,10,,,,,,,2,10
"De 20 a 24 años (173)",105,77,48,27,2,,,,,,28,31
"De 25 a 29 años (174)",54,39,8,18,10,2,1,,,,15,48
"De 30 a 34 años (175)",44,37,1,12,16,5,3,,,,7,73
"De 35 a 39 años (176)",29,26,,4,8,11,2,1,,,3,69
"De 40 a 44 años (177)",23,23,1,9,5,2,6,,,,,52
"De 45 a 49 años (178)",8,7,,1,3,3,,,,,1,16
"De 50 y más años (179)",11,9,1,3,1,2,1,1,,,2,21
"Sup. Univ. completa (180)",471,379,77,127,86,59,23,6,,1,92,628
"De 20 a 24 años (183)",66,41,23,17,,1,,,,,25,20
"De 25 a 29 años (184)",122,86,25,43,17,1,,,,,36,80
"De 30 a 34 años (185)",95,78,10,35,17,13,3,,,,17,121
"De 35 a 39 años (186)",61,57,5,13,20,13,5,,,1,4,127
"De 40 a 44 años (187)",48,45,5,7,17,9,7,,,,3,96
"De 45 a 49 años (188)",36,31,3,5,6,12,5,,,,5,77
"De 50 y más años (189)",43,41,6,7,9,10,3,6,,,2,107
,,,,,,,,,,,,
"RURAL (200)",1221,1156,305,179,208,101,147,81,63,72,65,3438
"De 12 a 14 años (201)",115,114,114,,,,,,,,1,
"De 15 a 19 años (202)",187,174,137,33,4,,,,,,13,41
"De 20 a 24 años (203)",191,165,38,67,47,13,,,,,26,200
"De 25 a 29 años (204)",135,124,4,34,62,12,11,,1,,11,249
"De 30 a 34 años (205)",133,128,4,23,43,29,24,5,,,5,330
"De 35 a 39 años (206)",95,95,1,7,20,17,33,13,4,,,365
"De 40 a 44 años (207)",87,85,1,5,17,16,30,11,3,2,2,337
"De 45 a 49 años (208)",65,63,,4,5,6,21,13,10,4,2,339
"De 50 y más años (209)",213,208,6,6,10,8,28,39,45,66,5,1577
"Sin nivel (210)",102,101,8,3,8,6,20,14,19,23,1,646
"De 15 a 19 años (212)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (213)",2,2,1,,1,,,,,,,2
"De 25 a 29 años (214)",3,3,,,1,,2,,,,,11
"De 30 a 34 años (215)",7,7,2,,2,,3,,,,,17
"De 35 a 39 años (216)",6,6,,,,,4,1,1,,,33
"De 40 a 44 años (217)",15,15,,2,1,4,2,4,2,,,67
"De 45 a 49 años (218)",10,10,,,,1,4,1,3,1,,63
"De 50 y más años (219)",57,56,4,,3,1,5,8,13,22,1,452
"Primaria (230)",493,482,89,48,68,50,87,57,40,43,11,1929
"De 12 a 14 años (231)",58,58,58,,,,,,,,,
"De 15 a 19 años (232)",29,28,19,8,1,,,,,,1,10
"De 20 a 24 años (233)",37,33,6,8,15,4,,,,,4,50
"De 25 a 29 años (234)",41,40,2,9,17,7,4,,1,,1,89
"De 30 a 34 años (235)",54,53,,11,12,15,12,3,,,1,150
"De 35 a 39 años (236)",48,48,1,2,5,11,18,8,3,,,206
"De 40 a 44 años (237)",38,38,1,1,8,5,18,4,,1,,149
"De 45 a 49 años (238)",45,44,,3,4,3,16,11,6,1,1,226
"De 50 y más años (239)",143,140,2,6,6,5,19,31,30,41,3,1049
"Secundaria (240)",465,442,172,94,97,34,34,6,3,2,23,623
"De 12 a 14 años (241)",57,56,56,,,,,,,,1,
"De 15 a 19 años (242)",140,128,102,23,3,,,,,,12,29
"De 20 a 24 años (243)",96,90,12,45,25,8,,,,,6,119
"De 25 a 29 años (244)",64,62,2,15,37,5,3,,,,2,117
"De 30 a 34 años (245)",44,43,,5,17,10,9,2,,,1,120
"De 35 a 39 años (246)",25,25,,4,8,3,8,2,,,,77
"De 40 a 44 años (247)",26,26,,2,6,5,9,2,1,1,,101
"De 45 a 49 años (248)",4,4,,,,1,1,,1,1,,27
"De 50 y más años (249)",9,8,,,1,2,4,,1,,1,33
"Sup. no Univ. incompleta (250)",60,51,17,12,9,3,4,2,1,3,9,111
"De 15 a 19 años (252)",12,12,11,1,,,,,,,,1
"De 20 a 24 años (253)",19,14,6,7,1,,,,,,5,9
"De 25 a 29 años (254)",8,5,,2,2,,1,,,,3,10
"De 30 a 34 años (255)",8,7,,2,2,3,,,,,1,15
"De 35 a 39 años (256)",4,4,,,2,,2,,,,,12
"De 40 a 44 años (257)",3,3,,,1,,1,1,,,,12
"De 45 a 49 años (258)",2,2,,,1,,,1,,,,9
"De 50 y más años (259)",4,4,,,,,,,1,3,,43
"Sup. no Univ. completa (260)",72,59,8,17,23,6,2,2,,1,13,112
"De 20 a 24 años (263)",22,16,6,4,5,1,,,,,6,17
"De 25 a 29 años (264)",14,11,,7,3,,1,,,,3,17
"De 30 a 34 años (265)",18,17,2,4,10,1,,,,,1,27
"De 35 a 39 años (266)",11,11,,1,4,3,1,2,,,,35
"De 40 a 44 años (267)",4,2,,,1,1,,,,,2,5
"De 45 a 49 años (268)",3,2,,1,,,,,,1,1,11
"Sup. Univ. incompleta (270)",19,16,11,3,2,,,,,,3,7
"De 15 a 19 años (272)",4,4,4,,,,,,,,,
"De 20 a 24 años (273)",11,9,7,2,,,,,,,2,2
"De 25 a 29 años (274)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 35 a 39 años (276)",1,1,,,1,,,,,,,2
"Sup. Univ. completa (280)",10,5,,2,1,2,,,,,5,10
"De 20 a 24 años (283)",4,1,,1,,,,,,,3,1
"De 25 a 29 años (284)",3,2,,1,1,,,,,,1,3
"De 30 a 34 años (285)",1,,,,,,,,,,1,
"De 40 a 44 años (287)",1,1,,,,1,,,,,,3
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
