"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",16,16,,5,5,2,3,1,,,,41
"De 35 a 39 años (026)",14,13,,,2,3,6,2,,,1,52
"De 40 a 44 años (027)",23,22,,2,2,2,6,8,2,,1,105
"De 45 a 49 años (028)",22,22,,3,4,1,5,5,3,1,,101
"De 50 y más años (029)",73,72,1,1,8,11,19,18,10,4,1,378
"Casado(a) (030)",1146,1137,,59,141,168,310,262,151,46,9,5697
"De 15 a 19 años (032)",8,6,,4,1,1,,,,,2,9
"De 20 a 24 años (033)",34,33,,11,14,6,2,,,,1,65
"De 25 a 29 años (034)",81,81,,11,32,23,15,,,,,208
"De 30 a 34 años (035)",125,124,,9,27,39,33,13,3,,1,432
"De 35 a 39 años (036)",156,156,,7,21,31,61,28,7,1,,663
"De 40 a 44 años (037)",150,150,,2,16,20,47,42,17,6,,777
"De 45 a 49 años (038)",147,147,,3,9,13,45,45,28,4,,837
"De 50 y más años (039)",445,440,,12,21,35,107,134,96,35,5,2706
"Viudo(a) (040)",314,309,1,10,20,28,80,106,48,16,5,1765
"De 20 a 24 años (043)",3,3,,1,1,,,1,,,,10
"De 25 a 29 años (044)",4,4,,1,1,,2,,,,,13
"De 30 a 34 años (045)",8,6,,1,,,4,1,,,2,24
"De 35 a 39 años (046)",12,12,,1,1,3,3,3,1,,,55
"De 40 a 44 años (047)",21,20,,,2,1,9,7,1,,1,100
"De 45 a 49 años (048)",16,15,,,,2,4,4,1,4,1,98
"De 50 y más años (049)",250,249,1,6,15,22,58,90,45,12,1,1465
"Divorciado(a) (050)",17,17,,4,2,1,2,4,3,1,,81
"De 20 a 24 años (053)",2,2,,2,,,,,,,,2
"De 30 a 34 años (055)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (056)",3,3,,1,2,,,,,,,5
"De 40 a 44 años (057)",1,1,,,,,1,,,,,5
"De 45 a 49 años (058)",2,2,,,,,,1,1,,,14
"De 50 y más años (059)",7,7,,,,,1,3,2,1,,51
"Soltero(a) (060)",257,175,3,93,49,21,9,,,,82,290
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",23,23,1,21,1,,,,,,,23
"De 20 a 24 años (063)",59,30,,22,8,,,,,,29,38
"De 25 a 29 años (064)",52,32,,12,13,5,2,,,,20,61
"De 30 a 34 años (065)",30,20,,14,4,1,1,,,,10,29
"De 35 a 39 años (066)",21,19,,7,7,3,2,,,,2,38
"De 40 a 44 años (067)",20,13,1,2,5,3,2,,,,7,29
"De 45 a 49 años (068)",14,12,,7,4,1,,,,,2,18
"De 50 y más años (069)",37,25,1,7,7,8,2,,,,12,53
,,,,,,,,,,,,
"URBANA (080)",1429,1383,7,198,263,234,323,213,114,31,46,5526
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",35,29,1,23,4,1,,,,,6,34
"De 20 a 24 años (083)",118,104,1,56,34,10,3,,,,14,166
"De 25 a 29 años (084)",167,157,1,39,66,43,7,1,,,10,335
"De 30 a 34 años (085)",167,163,,35,53,38,32,5,,,4,424
"De 35 a 39 años (086)",175,173,,12,41,49,55,13,3,,2,592
"De 40 a 44 años (087)",177,174,,7,23,28,61,41,12,2,3,786
"De 45 a 49 años (088)",157,156,,12,11,20,50,34,25,4,1,786
"De 50 y más años (089)",432,426,4,13,31,45,115,119,74,25,6,2402
"Conviviente (090)",612,602,5,91,142,109,138,71,33,13,10,2186
"De 15 a 19 años (092)",21,16,1,12,3,,,,,,5,18
"De 20 a 24 años (093)",65,64,1,29,24,7,3,,,,1,110
"De 25 a 29 años (094)",98,98,1,21,45,26,4,1,,,,212
"De 30 a 34 años (095)",87,87,,15,34,18,18,2,,,,227
"De 35 a 39 años (096)",94,93,,4,21,27,31,8,2,,1,333
"De 40 a 44 años (097)",88,88,,2,6,13,36,23,6,2,,431
"De 45 a 49 años (098)",60,59,,6,1,9,19,13,11,,1,296
"De 50 y más años (099)",99,97,2,2,8,9,27,24,14,11,2,559
"Separado(a) (100)",87,87,1,16,16,15,18,10,9,2,,332
"De 15 a 19 años (102)",2,2,,2,,,,,,,,2
"De 20 a 24 años (103)",8,8,,4,1,3,,,,,,15
"De 25 a 29 años (104)",10,10,,2,4,3,1,,,,,23
"De 30 a 34 años (105)",9,9,,3,3,1,1,1,,,,23
"De 35 a 39 años (106)",4,4,,,,1,1,2,,,,19
"De 40 a 44 años (107)",8,8,,2,1,1,2,,2,,,32
"De 45 a 49 años (108)",13,13,,2,2,1,2,2,3,1,,64
"De 50 y más años (109)",33,33,1,1,5,5,11,5,4,1,,154
"Casado(a) (110)",481,478,,32,72,88,133,87,56,10,3,2175
"De 15 a 19 años (112)",3,2,,1,,1,,,,,1,4
"De 20 a 24 años (113)",12,11,,8,3,,,,,,1,14
"De 25 a 29 años (114)",31,31,,7,13,10,1,,,,,67
"De 30 a 34 años (115)",52,51,,6,15,18,11,1,,,1,144
"De 35 a 39 años (116)",63,63,,4,14,20,21,3,1,,,212
"De 40 a 44 años (117)",68,68,,1,13,13,19,18,4,,,294
"De 45 a 49 años (118)",75,75,,2,6,9,27,19,11,1,,388
"De 50 y más años (119)",177,177,,3,8,17,54,46,40,9,,1052
"Viudo(a) (120)",117,117,,5,5,9,31,45,16,6,,671
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",4,4,,1,,,2,1,,,,15
"De 35 a 39 años (126)",1,1,,,,,1,,,,,5
"De 40 a 44 años (127)",3,3,,,,,3,,,,,13
"De 45 a 49 años (128)",5,5,,,,1,2,,,2,,32
"De 50 y más años (129)",103,103,,3,5,8,23,44,16,4,,605
"Divorciado(a) (130)",5,5,,2,2,,1,,,,,11
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",2,2,,,2,,,,,,,4
"De 40 a 44 años (137)",1,1,,,,,1,,,,,5
"Soltero(a) (140)",127,94,1,52,26,13,2,,,,33,151
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",9,9,,8,1,,,,,,,10
"De 20 a 24 años (143)",32,20,,14,6,,,,,,12,26
"De 25 a 29 años (144)",27,17,,8,4,4,1,,,,10,32
"De 30 a 34 años (145)",14,11,,9,1,1,,,,,3,14
"De 35 a 39 años (146)",11,10,,4,4,1,1,,,,1,19
"De 40 a 44 años (147)",9,6,,2,3,1,,,,,3,11
"De 45 a 49 años (148)",4,4,,2,2,,,,,,,6
"De 50 y más años (149)",20,16,1,4,5,6,,,,,4,32
,,,,,,,,,,,,
"RURAL (160)",2374,2281,8,295,325,318,551,460,236,88,93,10251
"De 12 a 14 años (161)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (162)",98,90,2,75,10,3,,,,,8,104
"De 20 a 24 años (163)",288,262,2,98,96,48,17,1,,,26,511
"De 25 a 29 años (164)",303,288,,49,84,76,74,4,1,,15,800
"De 30 a 34 años (165)",290,281,,20,50,57,102,46,5,1,9,1086
"De 35 a 39 años (166)",292,290,,14,22,48,101,78,22,5,2,1387
"De 40 a 44 años (167)",247,241,1,5,11,18,76,81,39,10,6,1375
"De 45 a 49 años (168)",195,189,1,9,10,15,43,58,42,11,6,1116
"De 50 y más años (169)",657,639,2,24,42,53,138,192,127,61,18,3871
"Conviviente (170)",1235,1208,5,186,196,193,294,196,100,38,27,4961
"De 12 a 14 años (171)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (172)",64,59,1,47,8,3,,,,,5,72
"De 20 a 24 años (173)",215,207,2,75,75,40,15,,,,8,407
"De 25 a 29 años (174)",206,201,,32,51,57,56,4,1,,5,582
"De 30 a 34 años (175)",189,189,,10,33,34,75,34,2,1,,753
"De 35 a 39 años (176)",167,167,,6,9,30,53,50,15,4,,833
"De 40 a 44 años (177)",121,121,,4,3,7,36,42,25,4,,714
"De 45 a 49 años (178)",91,88,1,2,3,9,20,24,23,6,3,538
"De 50 y más años (179)",178,175,1,9,14,13,39,42,34,23,3,1061
"Separado(a) (180)",135,129,,34,22,17,23,24,6,3,6,465
"De 15 a 19 años (182)",15,13,,12,1,,,,,,2,14
"De 20 a 24 años (183)",20,19,,10,7,2,,,,,1,30
"De 25 a 29 años (184)",19,19,,9,4,5,1,,,,,36
"De 30 a 34 años (185)",7,7,,2,2,1,2,,,,,18
"De 35 a 39 años (186)",10,9,,,2,2,5,,,,1,33
"De 40 a 44 años (187)",15,14,,,1,1,4,8,,,1,73
"De 45 a 49 años (188)",9,9,,1,2,,3,3,,,,37
"De 50 y más años (189)",40,39,,,3,6,8,13,6,3,1,224
"Casado(a) (190)",665,659,,27,69,80,177,175,95,36,6,3522
"De 15 a 19 años (192)",5,4,,3,1,,,,,,1,5
"De 20 a 24 años (193)",22,22,,3,11,6,2,,,,,51
"De 25 a 29 años (194)",50,50,,4,19,13,14,,,,,141
"De 30 a 34 años (195)",73,73,,3,12,21,22,12,3,,,288
"De 35 a 39 años (196)",93,93,,3,7,11,40,25,6,1,,451
"De 40 a 44 años (197)",82,82,,1,3,7,28,24,13,6,,483
"De 45 a 49 años (198)",72,72,,1,3,4,18,26,17,3,,449
"De 50 y más años (199)",268,263,,9,13,18,53,88,56,26,5,1654
"Viudo(a) (200)",197,192,1,5,15,19,49,61,32,10,5,1094
"De 20 a 24 años (203)",3,3,,1,1,,,1,,,,10
"De 25 a 29 años (204)",3,3,,,1,,2,,,,,12
"De 30 a 34 años (205)",4,2,,,,,2,,,,2,9
"De 35 a 39 años (206)",11,11,,1,1,3,2,3,1,,,50
"De 40 a 44 años (207)",18,17,,,2,1,6,7,1,,1,87
"De 45 a 49 años (208)",11,10,,,,1,2,4,1,2,1,66
"De 50 y más años (209)",147,146,1,3,10,14,35,46,29,8,1,860
"Divorciado(a) (210)",12,12,,2,,1,1,4,3,1,,70
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",1,1,,,,1,,,,,,3
"De 35 a 39 años (216)",1,1,,1,,,,,,,,1
"De 45 a 49 años (218)",2,2,,,,,,1,1,,,14
"De 50 y más años (219)",7,7,,,,,1,3,2,1,,51
"Soltero(a) (220)",130,81,2,41,23,8,7,,,,49,139
"De 15 a 19 años (222)",14,14,1,13,,,,,,,,13
"De 20 a 24 años (223)",27,10,,8,2,,,,,,17,12
"De 25 a 29 años (224)",25,15,,4,9,1,1,,,,10,29
"De 30 a 34 años (225)",16,9,,5,3,,1,,,,7,15
"De 35 a 39 años (226)",10,9,,3,3,2,1,,,,1,19
"De 40 a 44 años (227)",11,7,1,,2,2,2,,,,4,18
"De 45 a 49 años (228)",10,8,,5,2,1,,,,,2,12
"De 50 y más años (229)",17,9,,3,2,2,2,,,,8,21
