"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Desocupado (090)",276,,,,,,,276
"Hombres (091)",5869,441,1916,2716,52,512,12,220
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,2,,,1,,,
"Profes., científicos e intelectuales (093)",63,48,,11,4,,,
"Técnicos de nivel medio y trab. asimilados (094)",79,40,,32,4,3,,
"Jefes y empleados de oficina (095)",47,46,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",204,89,2,101,2,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2123,4,25,2064,30,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",434,,283,138,8,5,,
"Obreros construc.,conf.,papel, fab., instr. (099)",623,93,247,279,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2022,95,1340,86,,489,12,
"Otra (101)",11,11,,,,,,
"Ocupaciñn no especificada (102)",40,13,19,5,,3,,
"Desocupado (103)",220,,,,,,,220
"Mujeres (104)",1587,302,229,577,14,165,244,56
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,3,,,1,,,
"Profes., científicos e intelectuales (106)",82,71,,11,,,,
"Técnicos de nivel medio y trab. asimilados (107)",40,33,,4,3,,,
"Jefes y empleados de oficina (108)",54,53,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",389,92,3,254,3,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",141,,2,133,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",87,,63,23,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",17,,5,11,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",664,40,146,114,,120,244,
"Otra (114)",2,2,,,,,,
"Ocupaciñn no especificada (115)",51,8,10,27,1,5,,
"Desocupado (116)",56,,,,,,,56
