"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",3,,,,,,,3
"De 20 a 24 años (053)",1,,,,,,,1
"De 25 a 29 años (054)",7,,,,,1,3,3
"De 30 a 34 años (055)",16,,,,,3,7,6
"De 35 a 39 años (056)",28,,,,,9,5,14
"De 40 a 44 años (057)",40,,,,10,17,3,10
"De 45 a 49 años (058)",34,,,,16,11,3,4
"De 50 y más años (059)",114,,10,29,39,8,,28
"Soltero(a) (060)",2540,6,14,47,119,281,548,1525
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",78,,,,,,60,18
"De 20 a 24 años (063)",628,,,,,1,163,464
"De 25 a 29 años (064)",609,,,,,37,144,428
"De 30 a 34 años (065)",339,,,,1,58,92,188
"De 35 a 39 años (066)",292,,,,9,82,65,136
"De 40 a 44 años (067)",192,,,,33,56,20,83
"De 45 a 49 años (068)",140,,,3,32,33,3,69
"De 50 y más años (069)",260,6,14,44,44,14,1,137
,,,,,,,,
"URBANA (080)",17883,115,391,1059,2171,3307,4822,6018
"De 12 a 14 años (081)",24,,,,,,1,23
"De 15 a 19 años (082)",314,,,,,,178,136
"De 20 a 24 años (083)",1646,,,,,4,805,837
"De 25 a 29 años (084)",2332,,,,,146,1239,947
"De 30 a 34 años (085)",2355,,,,1,450,1143,761
"De 35 a 39 años (086)",2482,,,,52,785,913,732
"De 40 a 44 años (087)",2050,,,,228,861,411,550
"De 45 a 49 años (088)",1641,,,18,496,598,112,417
"De 50 y más años (089)",5039,115,391,1041,1394,463,20,1615
"Conviviente (090)",5313,10,15,83,263,891,2355,1696
"De 12 a 14 años (091)",21,,,,,,1,20
"De 15 a 19 años (092)",193,,,,,,106,87
"De 20 a 24 años (093)",848,,,,,3,532,313
"De 25 a 29 años (094)",1142,,,,,72,722,348
"De 30 a 34 años (095)",1016,,,,,201,520,295
"De 35 a 39 años (096)",798,,,,12,228,323,235
"De 40 a 44 años (097)",478,,,,33,194,119,132
"De 45 a 49 años (098)",286,,,3,59,107,29,88
"De 50 y más años (099)",531,10,15,80,159,86,3,178
"Separado(a) (100)",1441,3,21,78,213,338,328,460
"De 15 a 19 años (102)",26,,,,,,12,14
"De 20 a 24 años (103)",77,,,,,,42,35
"De 25 a 29 años (104)",138,,,,,10,78,50
"De 30 a 34 años (105)",180,,,,,51,72,57
"De 35 a 39 años (106)",246,,,,5,95,73,73
"De 40 a 44 años (107)",201,,,,30,90,36,45
"De 45 a 49 años (108)",168,,,1,54,46,12,55
"De 50 y más años (109)",405,3,21,77,124,46,3,131
"Casado(a) (110)",7481,32,172,634,1369,1685,1592,1997
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",20,,,,,,5,15
"De 20 a 24 años (113)",140,,,,,,83,57
"De 25 a 29 años (114)",482,,,,,33,301,148
"De 30 a 34 años (115)",826,,,,,138,456,232
"De 35 a 39 años (116)",1100,,,,25,360,443,272
"De 40 a 44 años (117)",1098,,,,119,483,229,267
"De 45 a 49 años (118)",971,,,11,313,391,63,193
"De 50 y más años (119)",2843,32,172,623,912,280,12,812
"Viudo(a) (120)",1101,65,160,196,155,100,29,396
"De 20 a 24 años (123)",4,,,,,,3,1
"De 25 a 29 años (124)",7,,,,,,3,4
"De 30 a 34 años (125)",17,,,,,7,5,5
"De 35 a 39 años (126)",37,,,,1,19,7,10
"De 40 a 44 años (127)",59,,,,8,29,6,16
"De 45 a 49 años (128)",55,,,,24,13,4,14
"De 50 y más años (129)",922,65,160,196,122,32,1,346
"Divorciado(a) (130)",221,,10,26,60,42,20,63
"De 15 a 19 años (132)",3,,,,,,,3
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",6,,,,,,3,3
"De 30 a 34 años (135)",14,,,,,2,7,5
"De 35 a 39 años (136)",24,,,,,7,5,12
"De 40 a 44 años (137)",36,,,,9,15,2,10
"De 45 a 49 años (138)",34,,,,16,11,3,4
"De 50 y más años (139)",103,,10,26,35,7,,25
"Soltero(a) (140)",2326,5,13,42,111,251,498,1406
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",72,,,,,,55,17
"De 20 a 24 años (143)",576,,,,,1,145,430
"De 25 a 29 años (144)",557,,,,,31,132,394
"De 30 a 34 años (145)",302,,,,1,51,83,167
"De 35 a 39 años (146)",277,,,,9,76,62,130
"De 40 a 44 años (147)",178,,,,29,50,19,80
"De 45 a 49 años (148)",127,,,3,30,30,1,63
"De 50 y más años (149)",235,5,13,39,42,12,1,123
,,,,,,,,
"RURAL (160)",2673,25,94,240,385,519,651,759
"De 15 a 19 años (162)",33,,,,,,25,8
"De 20 a 24 años (163)",213,,,,,1,134,78
"De 25 a 29 años (164)",301,,,,,28,167,106
"De 30 a 34 años (165)",305,,,,,62,143,100
"De 35 a 39 años (166)",303,,,,8,119,103,73
"De 40 a 44 años (167)",261,,,,50,105,56,50
"De 45 a 49 años (168)",231,,,,63,93,21,54
"De 50 y más años (169)",1026,25,94,240,264,111,2,290
"Conviviente (170)",965,,9,34,78,172,416,256
"De 15 a 19 años (172)",22,,,,,,16,6
"De 20 a 24 años (173)",133,,,,,1,97,35
"De 25 a 29 años (174)",175,,,,,9,114,52
"De 30 a 34 años (175)",157,,,,,24,91,42
"De 35 a 39 años (176)",149,,,,2,57,58,32
"De 40 a 44 años (177)",101,,,,16,37,28,20
"De 45 a 49 años (178)",66,,,,13,27,11,15
"De 50 y más años (179)",162,,9,34,47,17,1,54
"Separado(a) (180)",165,,3,5,28,42,40,47
"De 15 a 19 años (182)",3,,,,,,3,
"De 20 a 24 años (183)",10,,,,,,7,3
"De 25 a 29 años (184)",20,,,,,4,10,6
"De 30 a 34 años (185)",31,,,,,9,10,12
"De 35 a 39 años (186)",22,,,,2,8,7,5
"De 40 a 44 años (187)",20,,,,8,9,2,1
"De 45 a 49 años (188)",19,,,,4,6,,9
"De 50 y más años (189)",40,,3,5,14,6,1,11
"Casado(a) (190)",1040,7,42,135,238,234,136,248
"De 15 a 19 años (192)",2,,,,,,1,1
"De 20 a 24 años (193)",18,,,,,,12,6
"De 25 a 29 años (194)",51,,,,,8,29,14
"De 30 a 34 años (195)",70,,,,,18,30,22
"De 35 a 39 años (196)",108,,,,4,42,35,27
"De 40 a 44 años (197)",116,,,,19,49,23,25
"De 45 a 49 años (198)",119,,,,42,48,6,23
"De 50 y más años (199)",556,7,42,135,173,69,,130
"Viudo(a) (200)",267,17,39,58,28,34,8,83
"De 25 a 29 años (204)",2,,,,,,2,
"De 30 a 34 años (205)",8,,,,,3,3,2
"De 35 a 39 años (206)",5,,,,,4,,1
"De 40 a 44 años (207)",6,,,,2,2,1,1
"De 45 a 49 años (208)",14,,,,2,9,2,1
"De 50 y más años (209)",232,17,39,58,24,16,,78
"Divorciado(a) (210)",22,,,3,5,7,1,6
"De 25 a 29 años (214)",1,,,,,1,,
"De 30 a 34 años (215)",2,,,,,1,,1
"De 35 a 39 años (216)",4,,,,,2,,2
"De 40 a 44 años (217)",4,,,,1,2,1,
"De 50 y más años (219)",11,,,3,4,1,,3
"Soltero(a) (220)",214,1,1,5,8,30,50,119
"De 15 a 19 años (222)",6,,,,,,5,1
"De 20 a 24 años (223)",52,,,,,,18,34
"De 25 a 29 años (224)",52,,,,,6,12,34
"De 30 a 34 años (225)",37,,,,,7,9,21
"De 35 a 39 años (226)",15,,,,,6,3,6
"De 40 a 44 años (227)",14,,,,4,6,1,3
"De 45 a 49 años (228)",13,,,,2,3,2,6
"De 50 y más años (229)",25,1,1,5,2,2,,14
