"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",2401,6226,6005,245,96.5,3.9,
"De 35 a 39 años (036)",2830,9135,8760,164,95.9,1.8,
"De 40 a 44 años (037)",3002,11388,10774,83,94.6,0.7,
"De 45 a 49 años (038)",2744,12295,11427,16,92.9,0.1,
"De 50 y más años (039)",7416,43270,38196,,88.3,,
"Viudo(a) (040)",4589,28129,23821,18,84.7,0.1,
"De 12 a 14 años (041)",4,4,4,,100,,
"De 15 a 19 años (042)",14,8,7,1,87.5,12.5,
"De 20 a 24 años (043)",33,45,45,1,100,2.2,
"De 25 a 29 años (044)",52,124,120,3,96.8,2.4,
"De 30 a 34 años (045)",67,221,203,6,91.9,2.7,
"De 35 a 39 años (046)",132,505,475,6,94.1,1.2,
"De 40 a 44 años (047)",192,794,736,,92.7,,
"De 45 a 49 años (048)",257,1243,1125,1,90.5,0.1,
"De 50 y más años (049)",3838,25185,21106,,83.8,,
"Divorciado(a) (050)",476,1717,1541,4,89.7,0.2,
"De 15 a 19 años (052)",6,1,1,,100,,
"De 20 a 24 años (053)",11,9,9,,100,,
"De 25 a 29 años (054)",23,41,39,2,95.1,4.9,
"De 30 a 34 años (055)",33,58,58,,100,,
"De 35 a 39 años (056)",60,154,150,2,97.4,1.3,
"De 40 a 44 años (057)",49,129,125,,96.9,,
"De 45 a 49 años (058)",57,166,155,,93.4,,
"De 50 y más años (059)",237,1159,1004,,86.6,,
"Soltero(a) (060)",40370,11521,11134,643,96.6,5.6,
"De 12 a 14 años (061)",12397,90,85,21,94.4,23.3,
"De 15 a 19 años (062)",14249,912,886,230,97.1,25.2,
"De 20 a 24 años (063)",6146,1792,1748,206,97.5,11.5,
"De 25 a 29 años (064)",2824,1798,1759,101,97.8,5.6,
"De 30 a 34 años (065)",1510,1656,1607,61,97,3.7,
"De 35 a 39 años (066)",1040,1486,1446,17,97.3,1.1,
"De 40 a 44 años (067)",749,1300,1247,7,95.9,0.5,
"De 45 a 49 años (068)",534,935,903,,96.6,,
"De 50 y más años (069)",921,1552,1453,,93.6,,
,,,,,,,
"URBANA (080)",105074,250150,230948,5730,92.3,2.3,
"De 12 a 14 años (081)",10780,136,130,22,95.6,16.2,
"De 15 a 19 años (082)",16329,3451,3341,915,96.8,26.5,
"De 20 a 24 años (083)",13806,12207,11925,1531,97.7,12.5,
"De 25 a 29 años (084)",12000,19637,19155,1374,97.5,7,
"De 30 a 34 años (085)",10522,25793,24940,1020,96.7,4,
"De 35 a 39 años (086)",9544,30243,28930,616,95.7,2,
"De 40 a 44 años (087)",8435,31626,29883,215,94.5,0.7,
"De 45 a 49 años (088)",6559,28535,26517,37,92.9,0.1,
"De 50 y más años (089)",17099,98522,86127,,87.4,,
"Conviviente (090)",40079,119223,111663,4069,93.7,3.4,
"De 12 a 14 años (091)",201,49,48,6,98,12.2,
"De 15 a 19 años (092)",3129,2322,2241,631,96.5,27.2,
"De 20 a 24 años (093)",6783,8942,8734,1145,97.7,12.8,
"De 25 a 29 años (094)",7176,14139,13781,1021,97.5,7.2,
"De 30 a 34 años (095)",6168,17073,16496,702,96.6,4.1,
"De 35 a 39 años (096)",5181,18380,17538,412,95.4,2.2,
"De 40 a 44 años (097)",4143,17345,16309,128,94,0.7,
"De 45 a 49 años (098)",2738,13458,12406,24,92.2,0.2,
"De 50 y más años (099)",4560,27515,24110,,87.6,,
"Separado(a) (100)",5034,17111,15802,294,92.3,1.7,
"De 12 a 14 años (101)",14,5,5,2,100,40,
"De 15 a 19 años (102)",235,201,201,63,100,31.3,
"De 20 a 24 años (103)",517,700,688,89,98.3,12.7,
"De 25 a 29 años (104)",568,990,968,54,97.8,5.5,
"De 30 a 34 años (105)",658,1636,1580,41,96.6,2.5,
"De 35 a 39 años (106)",631,1994,1884,34,94.5,1.7,
"De 40 a 44 años (107)",591,2173,2047,10,94.2,0.5,
"De 45 a 49 años (108)",524,2221,2047,1,92.2,,
"De 50 y más años (109)",1296,7191,6382,,88.7,,
"Casado(a) (110)",19048,75583,69566,784,92,1,
"De 12 a 14 años (111)",9,,,,,,
"De 15 a 19 años (112)",216,147,142,32,96.6,21.8,
"De 20 a 24 años (113)",710,888,865,108,97.4,12.2,
"De 25 a 29 años (114)",1503,2659,2596,199,97.6,7.5,
"De 30 a 34 años (115)",2162,5276,5113,217,96.9,4.1,
"De 35 a 39 años (116)",2564,7844,7553,147,96.3,1.9,
"De 40 a 44 años (117)",2756,10008,9525,70,95.2,0.7,
"De 45 a 49 años (118)",2489,10650,9995,11,93.8,0.1,
"De 50 y más años (119)",6639,38111,33777,,88.6,,
"Viudo(a) (120)",4182,25762,21952,16,85.2,0.1,
"De 12 a 14 años (121)",4,4,4,,100,,
"De 15 a 19 años (122)",14,8,7,1,87.5,12.5,
"De 20 a 24 años (123)",28,37,37,1,100,2.7,
"De 25 a 29 años (124)",47,108,105,3,97.2,2.8,
"De 30 a 34 años (125)",55,171,160,5,93.6,2.9,
"De 35 a 39 años (126)",120,451,424,5,94,1.1,
"De 40 a 44 años (127)",172,700,658,,94,,
"De 45 a 49 años (128)",239,1134,1039,1,91.6,0.1,
"De 50 y más años (129)",3503,23149,19518,,84.3,,
"Divorciado(a) (130)",441,1557,1414,4,90.8,0.3,
"De 15 a 19 años (132)",4,,,,,,
"De 20 a 24 años (133)",11,9,9,,100,,
"De 25 a 29 años (134)",21,33,32,2,97,6.1,
"De 30 a 34 años (135)",31,57,57,,100,,
"De 35 a 39 años (136)",56,137,133,2,97.1,1.5,
"De 40 a 44 años (137)",48,124,120,,96.8,,
"De 45 a 49 años (138)",52,155,144,,92.9,,
"De 50 y más años (139)",218,1042,919,,88.2,,
"Soltero(a) (140)",36290,10914,10551,563,96.7,5.2,
"De 12 a 14 años (141)",10552,78,73,14,93.6,17.9,
"De 15 a 19 años (142)",12731,773,750,188,97,24.3,
"De 20 a 24 años (143)",5757,1631,1592,188,97.6,11.5,
"De 25 a 29 años (144)",2685,1708,1673,95,98,5.6,
"De 30 a 34 años (145)",1448,1580,1534,55,97.1,3.5,
"De 35 a 39 años (146)",992,1437,1398,16,97.3,1.1,
"De 40 a 44 años (147)",725,1276,1224,7,95.9,0.5,
"De 45 a 49 años (148)",517,917,886,,96.6,,
"De 50 y más años (149)",883,1514,1421,,93.9,,
,,,,,,,
"RURAL (160)",15192,44159,39718,1385,89.9,3.1,
"De 12 a 14 años (161)",1940,35,35,19,100,54.3,
"De 15 a 19 años (162)",2633,1228,1191,270,97,22,
"De 20 a 24 años (163)",1995,3126,3006,356,96.2,11.4,
"De 25 a 29 años (164)",1714,4600,4425,316,96.2,6.9,
"De 30 a 34 años (165)",1436,5345,5039,225,94.3,4.2,
"De 35 a 39 años (166)",1243,5517,5124,137,92.9,2.5,
"De 40 a 44 años (167)",1031,5251,4743,48,90.3,0.9,
"De 45 a 49 años (168)",880,5060,4490,14,88.7,0.3,
"De 50 y más años (169)",2320,13997,11665,,83.3,,
"Conviviente (170)",8101,28484,25976,1122,91.2,3.9,
"De 12 a 14 años (171)",87,20,20,10,100,50,
"De 15 a 19 años (172)",1012,994,960,209,96.6,21,
"De 20 a 24 años (173)",1399,2608,2500,298,95.9,11.4,
"De 25 a 29 años (174)",1341,3857,3713,264,96.3,6.8,
"De 30 a 34 años (175)",1065,4103,3872,184,94.4,4.5,
"De 35 a 39 años (176)",859,3910,3619,115,92.6,2.9,
"De 40 a 44 años (177)",704,3608,3267,34,90.5,0.9,
"De 45 a 49 años (178)",556,3159,2830,8,89.6,0.3,
"De 50 y más años (179)",1078,6225,5195,,83.5,,
"Separado(a) (180)",447,1372,1247,52,90.9,3.8,
"De 12 a 14 años (181)",4,3,3,2,100,66.7,
"De 15 a 19 años (182)",52,54,54,13,100,24.1,
"De 20 a 24 años (183)",82,127,125,17,98.4,13.4,
"De 25 a 29 años (184)",61,147,144,9,98,6.1,
"De 30 a 34 años (185)",56,165,158,6,95.8,3.6,
"De 35 a 39 años (186)",54,196,182,3,92.9,1.5,
"De 40 a 44 años (187)",36,140,121,1,86.4,0.7,
"De 45 a 49 años (188)",29,118,114,1,96.6,0.8,
"De 50 y más años (189)",73,422,346,,82,,
"Casado(a) (190)",2122,11169,9916,129,88.8,1.2,
"De 12 a 14 años (191)",4,,,,,,
"De 15 a 19 años (192)",49,40,40,6,100,15,
"De 20 a 24 años (193)",120,222,217,23,97.7,10.4,
"De 25 a 29 años (194)",166,482,460,37,95.4,7.7,
"De 30 a 34 años (195)",239,950,892,28,93.9,2.9,
"De 35 a 39 años (196)",266,1291,1207,17,93.5,1.3,
"De 40 a 44 años (197)",246,1380,1249,13,90.5,0.9,
"De 45 a 49 años (198)",255,1645,1432,5,87.1,0.3,
"De 50 y más años (199)",777,5159,4419,,85.7,,
"Viudo(a) (200)",407,2367,1869,2,79,0.1,
"De 20 a 24 años (203)",5,8,8,,100,,
"De 25 a 29 años (204)",5,16,15,,93.8,,
"De 30 a 34 años (205)",12,50,43,1,86,2,
"De 35 a 39 años (206)",12,54,51,1,94.4,1.9,
"De 40 a 44 años (207)",20,94,78,,83,,
"De 45 a 49 años (208)",18,109,86,,78.9,,
"De 50 y más años (209)",335,2036,1588,,78,,
"Divorciado(a) (210)",35,160,127,,79.4,,
"De 15 a 19 años (212)",2,1,1,,100,,
"De 25 a 29 años (214)",2,8,7,,87.5,,
"De 30 a 34 años (215)",2,1,1,,100,,
"De 35 a 39 años (216)",4,17,17,,100,,
"De 40 a 44 años (217)",1,5,5,,100,,
"De 45 a 49 años (218)",5,11,11,,100,,
"De 50 y más años (219)",19,117,85,,72.6,,
"Soltero(a) (220)",4080,607,583,80,96,13.2,
"De 12 a 14 años (221)",1845,12,12,7,100,58.3,
"De 15 a 19 años (222)",1518,139,136,42,97.8,30.2,
"De 20 a 24 años (223)",389,161,156,18,96.9,11.2,
"De 25 a 29 años (224)",139,90,86,6,95.6,6.7,
"De 30 a 34 años (225)",62,76,73,6,96.1,7.9,
"De 35 a 39 años (226)",48,49,48,1,98,2,
"De 40 a 44 años (227)",24,24,23,,95.8,,
"De 45 a 49 años (228)",17,18,17,,94.4,,
"De 50 y más años (229)",38,38,32,,84.2,,
