"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",34,34,,12,7,11,2,2,,,,79
"De 35 a 39 años (026)",46,46,,13,12,6,12,3,,,,125
"De 40 a 44 años (027)",23,23,,4,3,2,9,2,3,,,93
"De 45 a 49 años (028)",27,27,,7,5,2,9,3,1,,,89
"De 50 y más años (029)",86,86,,14,12,17,21,14,7,1,,345
"Casado(a) (030)",2747,2732,4,188,304,398,750,595,363,130,15,13627
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (033)",74,72,,27,29,12,3,1,,,2,141
"De 25 a 29 años (034)",147,146,,33,36,45,29,1,2,,1,383
"De 30 a 34 años (035)",235,233,,16,39,73,87,17,1,,2,822
"De 35 a 39 años (036)",300,296,,12,46,60,110,52,15,1,4,1243
"De 40 a 44 años (037)",332,329,1,14,35,61,93,74,47,4,3,1603
"De 45 a 49 años (038)",322,322,,12,32,37,79,84,60,18,,1779
"De 50 y más años (039)",1331,1329,3,69,87,110,349,366,238,107,2,7651
"Viudo(a) (040)",815,808,2,42,76,89,251,194,129,25,7,4182
"De 20 a 24 años (043)",2,2,,,1,,1,,,,,6
"De 25 a 29 años (044)",5,5,,1,2,,2,,,,,14
"De 30 a 34 años (045)",9,9,,2,2,2,3,,,,,25
"De 35 a 39 años (046)",9,8,,1,1,,4,1,1,,1,36
"De 40 a 44 años (047)",21,21,,,4,,13,1,3,,,99
"De 45 a 49 años (048)",44,44,,1,10,4,11,13,4,1,,209
"De 50 y más años (049)",725,719,2,37,56,83,217,179,121,24,6,3793
"Divorciado(a) (050)",36,35,,3,5,6,4,9,8,,1,174
"De 20 a 24 años (053)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (054)",1,1,,,1,,,,,,,2
"De 35 a 39 años (056)",5,4,,,2,1,,1,,,1,13
"De 40 a 44 años (057)",3,3,,,1,1,1,,,,,10
"De 45 a 49 años (058)",4,4,,1,,,1,2,,,,19
"De 50 y más años (059)",21,21,,1,1,3,2,6,8,,,126
"Soltero(a) (060)",498,369,4,219,92,38,16,,,,129,581
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",43,42,1,39,2,,,,,,1,43
"De 20 a 24 años (063)",116,71,,54,17,,,,,,45,88
"De 25 a 29 años (064)",85,47,1,25,14,5,2,,,,38,76
"De 30 a 34 años (065)",62,44,,25,12,6,1,,,,18,71
"De 35 a 39 años (066)",53,44,,18,12,10,4,,,,9,88
"De 40 a 44 años (067)",30,26,1,12,7,4,2,,,,4,46
"De 45 a 49 años (068)",26,21,,10,6,3,2,,,,5,39
"De 50 y más años (069)",82,73,1,35,22,10,5,,,,9,129
,,,,,,,,,,,,
"URBANA (080)",1830,1739,4,322,326,286,392,250,125,34,91,6577
"De 12 a 14 años (081)",2,2,,2,,,,,,,,2
"De 15 a 19 años (082)",46,42,1,36,5,,,,,,4,46
"De 20 a 24 años (083)",182,154,,89,50,9,3,3,,,28,248
"De 25 a 29 años (084)",182,160,1,55,56,34,14,,,,22,327
"De 30 a 34 años (085)",194,181,,36,45,50,44,6,,,13,502
"De 35 a 39 años (086)",216,209,,23,57,50,56,22,1,,7,682
"De 40 a 44 años (087)",169,165,,9,29,30,59,25,12,1,4,689
"De 45 a 49 años (088)",157,154,,11,26,24,38,35,18,2,3,698
"De 50 y más años (089)",682,672,2,61,58,89,178,159,94,31,10,3383
"Conviviente (090)",473,456,1,125,121,80,86,30,9,4,17,1292
"De 12 a 14 años (091)",1,1,,1,,,,,,,,1
"De 15 a 19 años (092)",24,21,,18,3,,,,,,3,24
"De 20 a 24 años (093)",95,91,,53,30,6,1,1,,,4,141
"De 25 a 29 años (094)",100,96,1,33,33,19,10,,,,4,198
"De 30 a 34 años (095)",84,81,,10,21,25,23,2,,,3,238
"De 35 a 39 años (096)",66,65,,4,23,16,14,8,,,1,211
"De 40 a 44 años (097)",42,40,,1,7,3,18,8,2,1,2,184
"De 45 a 49 años (098)",18,18,,2,,4,7,3,2,,,81
"De 50 y más años (099)",43,43,,3,4,7,13,8,5,3,,214
"Separado(a) (100)",98,97,,34,22,13,19,6,3,,1,265
"De 15 a 19 años (102)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (103)",17,16,,10,4,1,,1,,,1,28
"De 25 a 29 años (104)",10,10,,4,5,1,,,,,,17
"De 30 a 34 años (105)",7,7,,6,1,,,,,,,8
"De 35 a 39 años (106)",12,12,,3,4,3,1,1,,,,30
"De 40 a 44 años (107)",12,12,,2,2,1,6,,1,,,41
"De 45 a 49 años (108)",6,6,,2,,1,2,1,,,,20
"De 50 y más años (109)",32,32,,6,5,6,10,3,2,,,118
"Casado(a) (110)",825,818,1,66,130,148,215,153,81,24,7,3643
"De 15 a 19 años (112)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (113)",24,24,,11,9,2,1,1,,,,46
"De 25 a 29 años (114)",42,41,,10,13,14,4,,,,1,94
"De 30 a 34 años (115)",69,68,,8,17,21,18,4,,,1,208
"De 35 a 39 años (116)",109,108,,7,24,28,36,12,1,,1,383
"De 40 a 44 años (117)",101,100,,2,18,24,31,17,8,,1,423
"De 45 a 49 años (118)",107,107,,4,19,15,25,28,14,2,,516
"De 50 y más años (119)",371,369,1,23,30,44,100,91,58,22,2,1972
"Viudo(a) (120)",229,225,,17,20,27,63,60,32,6,4,1132
"De 20 a 24 años (123)",1,1,,,,,1,,,,,4
"De 30 a 34 años (125)",4,4,,,1,1,2,,,,,13
"De 35 a 39 años (126)",3,3,,,,,2,1,,,,16
"De 40 a 44 años (127)",5,5,,,1,,3,,1,,,24
"De 45 a 49 años (128)",14,14,,,5,2,2,3,2,,,59
"De 50 y más años (129)",202,198,,17,13,24,53,56,29,6,4,1016
"Divorciado(a) (130)",10,9,,,2,2,4,1,,,1,35
"De 35 a 39 años (136)",3,2,,,2,,,,,,1,4
"De 40 a 44 años (137)",2,2,,,,1,1,,,,,8
"De 45 a 49 años (138)",1,1,,,,,1,,,,,5
"De 50 y más años (139)",4,4,,,,1,2,1,,,,18
"Soltero(a) (140)",195,134,2,80,31,16,5,,,,61,210
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",18,18,1,16,1,,,,,,,18
"De 20 a 24 años (143)",45,22,,15,7,,,,,,23,29
"De 25 a 29 años (144)",30,13,,8,5,,,,,,17,18
"De 30 a 34 años (145)",30,21,,12,5,3,1,,,,9,35
"De 35 a 39 años (146)",23,19,,9,4,3,3,,,,4,38
"De 40 a 44 años (147)",7,6,,4,1,1,,,,,1,9
"De 45 a 49 años (148)",11,8,,3,2,2,1,,,,3,17
"De 50 y más años (149)",30,26,1,12,6,7,,,,,4,45
,,,,,,,,,,,,
"RURAL (160)",4227,4108,11,638,577,565,1002,721,462,132,119,17894
"De 12 a 14 años (161)",5,2,,1,1,,,,,,3,3
"De 15 a 19 años (162)",98,85,1,73,9,1,1,,,,13,98
"De 20 a 24 años (163)",388,355,,194,112,38,10,1,,,33,581
"De 25 a 29 años (164)",397,372,2,116,114,77,56,5,2,,25,855
"De 30 a 34 años (165)",440,426,,52,75,120,143,32,4,,14,1441
"De 35 a 39 años (166)",409,397,,41,55,72,135,71,22,1,12,1613
"De 40 a 44 años (167)",386,378,2,30,38,62,106,77,58,5,8,1807
"De 45 a 49 años (168)",347,344,1,24,32,36,88,86,59,18,3,1836
"De 50 y más años (169)",1757,1749,5,107,141,159,463,449,317,108,8,9660
"Conviviente (170)",1165,1126,4,271,235,193,233,117,67,6,39,3716
"De 12 a 14 años (171)",4,1,,,1,,,,,,3,2
"De 15 a 19 años (172)",60,48,1,38,8,,1,,,,12,58
"De 20 a 24 años (173)",226,217,,114,70,25,7,1,,,9,365
"De 25 a 29 años (174)",201,198,1,61,69,37,27,3,,,3,440
"De 30 a 34 años (175)",210,206,,23,39,53,71,17,3,,4,708
"De 35 a 39 años (176)",146,143,,16,16,29,47,28,7,,3,579
"De 40 a 44 años (177)",104,101,,8,10,21,29,17,15,1,3,461
"De 45 a 49 años (178)",63,62,1,2,5,10,17,16,10,1,1,318
"De 50 y más años (179)",151,150,1,9,17,18,34,35,32,4,1,785
"Separado(a) (180)",225,224,,78,48,34,35,20,8,1,1,634
"De 15 a 19 años (182)",10,10,,9,,1,,,,,,12
"De 20 a 24 años (183)",38,38,,24,11,2,1,,,,,56
"De 25 a 29 años (184)",30,29,,14,10,4,,1,,,1,52
"De 30 a 34 años (185)",27,27,,6,6,11,2,2,,,,71
"De 35 a 39 años (186)",34,34,,10,8,3,11,2,,,,95
"De 40 a 44 años (187)",11,11,,2,1,1,3,2,2,,,52
"De 45 a 49 años (188)",21,21,,5,5,1,7,2,1,,,69
"De 50 y más años (189)",54,54,,8,7,11,11,11,5,1,,227
"Casado(a) (190)",1922,1914,3,122,174,250,535,442,282,106,8,9984
"De 12 a 14 años (191)",1,1,,1,,,,,,,,1
"De 15 a 19 años (192)",3,3,,3,,,,,,,,3
"De 20 a 24 años (193)",50,48,,16,20,10,2,,,,2,95
"De 25 a 29 años (194)",105,105,,23,23,31,25,1,2,,,289
"De 30 a 34 años (195)",166,165,,8,22,52,69,13,1,,1,614
"De 35 a 39 años (196)",191,188,,5,22,32,74,40,14,1,3,860
"De 40 a 44 años (197)",231,229,1,12,17,37,62,57,39,4,2,1180
"De 45 a 49 años (198)",215,215,,8,13,22,54,56,46,16,,1263
"De 50 y más años (199)",960,960,2,46,57,66,249,275,180,85,,5679
"Viudo(a) (200)",586,583,2,25,56,62,188,134,97,19,3,3050
"De 20 a 24 años (203)",1,1,,,1,,,,,,,2
"De 25 a 29 años (204)",5,5,,1,2,,2,,,,,14
"De 30 a 34 años (205)",5,5,,2,1,1,1,,,,,12
"De 35 a 39 años (206)",6,5,,1,1,,2,,1,,1,20
"De 40 a 44 años (207)",16,16,,,3,,10,1,2,,,75
"De 45 a 49 años (208)",30,30,,1,5,2,9,10,2,1,,150
"De 50 y más años (209)",523,521,2,20,43,59,164,123,92,18,2,2777
"Divorciado(a) (210)",26,26,,3,3,4,,8,8,,,139
"De 20 a 24 años (213)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 35 a 39 años (216)",2,2,,,,1,,1,,,,9
"De 40 a 44 años (217)",1,1,,,1,,,,,,,2
"De 45 a 49 años (218)",3,3,,1,,,,2,,,,14
"De 50 y más años (219)",17,17,,1,1,2,,5,8,,,108
"Soltero(a) (220)",303,235,2,139,61,22,11,,,,68,371
"De 15 a 19 años (222)",25,24,,23,1,,,,,,1,25
"De 20 a 24 años (223)",71,49,,39,10,,,,,,22,59
"De 25 a 29 años (224)",55,34,1,17,9,5,2,,,,21,58
"De 30 a 34 años (225)",32,23,,13,7,3,,,,,9,36
"De 35 a 39 años (226)",30,25,,9,8,7,1,,,,5,50
"De 40 a 44 años (227)",23,20,1,8,6,3,2,,,,3,37
"De 45 a 49 años (228)",15,13,,7,4,1,1,,,,2,22
"De 50 y más años (229)",52,47,,23,16,3,5,,,,5,84
