"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Otras activ. serv.comun.soc y personales (110)",443,224,68,125,4,22,,
"Hogares privados con servicio doméstico (111)",24,,,,,,24,
"Actividad economica no especificada (113)",546,139,199,164,9,35,,
"Desocupado (114)",1940,,,,,,,1940
"Mujeres (115)",8540,2520,675,3443,106,745,629,422
"Agric., ganadería, caza y silvicultura (116)",815,8,415,179,16,197,,
"Pesca (117)",5,1,4,,,,,
"Explotación de minas y canteras (118)",1,1,,,,,,
"Industrias manufactureras (119)",483,13,73,367,13,17,,
"Suministro de electricidad, gas y agua (120)",10,10,,,,,,
"Construcción (121)",23,2,19,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2455,364,2,1689,43,357,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",23,10,,12,,1,,
"Comercio al por mayor (124)",100,26,,61,2,11,,
"Comercio al por menor (125)",2332,328,2,1616,41,345,,
"Hoteles y restaurantes (126)",937,145,20,714,26,32,,
"Trans., almac. y comunicaciones (127)",63,46,1,15,,1,,
"Intermediación financiera (128)",19,19,,,,,,
"Activid.inmobil., empres. y alquileres (129)",182,152,5,22,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",294,264,30,,,,,
"Enseñanza (131)",1003,917,,78,1,7,,
"Servicios sociales y de salud (132)",235,216,2,15,1,1,,
"Otras activ. serv.comun.soc y personales (133)",242,102,22,115,,3,,
"Hogares privados con servicio doméstico (134)",629,,,,,,629,
"Organiz. y organos extraterritoriales (135)",1,1,,,,,,
"Actividad economica no especificada (136)",721,259,82,247,6,127,,
"Desocupado (137)",422,,,,,,,422
,,,,,,,,
"RURAL (138)",19922,721,4164,9243,240,3680,170,1704
"Agric., ganadería, caza y silvicultura (139)",14415,14,3339,7548,205,3309,,
"Pesca (140)",34,,31,3,,,,
"Explotación de minas y canteras (141)",7,1,6,,,,,
"Industrias manufactureras (142)",475,4,233,205,7,26,,
"Suministro de electricidad, gas y agua (143)",16,,12,4,,,,
"Construcción (144)",404,1,314,62,2,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",969,75,9,721,13,151,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",31,1,6,23,,1,,
"Comercio al por mayor (147)",36,5,1,27,1,2,,
"Comercio al por menor (148)",902,69,2,671,12,148,,
"Hoteles y restaurantes (149)",174,22,2,131,2,17,,
"Trans., almac. y comunicaciones (150)",479,57,87,322,6,7,,
"Intermediación financiera (151)",3,1,1,1,,,,
"Activid.inmobil., empres. y alquileres (152)",73,53,16,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",56,41,15,,,,,
"Enseñanza (154)",324,302,,21,,1,,
"Servicios sociales y de salud (155)",56,49,,6,1,,,
"Otras activ. serv.comun.soc y personales (156)",83,38,15,26,1,3,,
"Hogares privados con servicio doméstico (157)",170,,,,,,170,
"Actividad economica no especificada (159)",480,63,84,189,3,141,,
"Desocupado (160)",1704,,,,,,,1704
"Hombres (161)",17313,398,3847,8333,229,2952,7,1547
"Agric., ganadería, caza y silvicultura (162)",13346,13,3090,7261,202,2780,,
"Pesca (163)",33,,30,3,,,,
"Explotación de minas y canteras (164)",7,1,6,,,,,
"Industrias manufactureras (165)",340,4,220,104,7,5,,
"Suministro de electricidad, gas y agua (166)",15,,11,4,,,,
"Construcción (167)",381,1,295,62,2,21,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",651,51,8,479,9,104,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",29,,5,23,,1,,
"Comercio al por mayor (170)",30,5,1,22,1,1,,
"Comercio al por menor (171)",592,46,2,434,8,102,,
"Hoteles y restaurantes (172)",23,8,1,10,1,3,,
"Trans., almac. y comunicaciones (173)",469,52,85,320,5,7,,
"Intermediación financiera (174)",3,1,1,1,,,,
"Activid.inmobil., empres. y alquileres (175)",61,42,16,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",45,31,14,,,,,
"Enseñanza (177)",132,127,,4,,1,,
"Servicios sociales y de salud (178)",26,20,,5,1,,,
"Otras activ. serv.comun.soc y personales (179)",57,26,15,13,,3,,
"Hogares privados con servicio doméstico (180)",7,,,,,,7,
"Actividad economica no especificada (182)",170,21,55,64,2,28,,
"Desocupado (183)",1547,,,,,,,1547
"Mujeres (184)",2609,323,317,910,11,728,163,157
"Agric., ganadería, caza y silvicultura (185)",1069,1,249,287,3,529,,
"Pesca (186)",1,,1,,,,,
"Industrias manufactureras (188)",135,,13,101,,21,,
"Suministro de electricidad, gas y agua (189)",1,,1,,,,,
"Construcción (190)",23,,19,,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",318,24,1,242,4,47,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,1,1,,,,,
"Comercio al por mayor (193)",6,,,5,,1,,
"Comercio al por menor (194)",310,23,,237,4,46,,
"Hoteles y restaurantes (195)",151,14,1,121,1,14,,
"Trans., almac. y comunicaciones (196)",10,5,2,2,1,,,
"Activid.inmobil., empres. y alquileres (198)",12,11,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,10,1,,,,,
"Enseñanza (200)",192,175,,17,,,,
"Servicios sociales y de salud (201)",30,29,,1,,,,
"Otras activ. serv.comun.soc y personales (202)",26,12,,13,1,,,
"Hogares privados con servicio doméstico (203)",163,,,,,,163,
"Actividad economica no especificada (205)",310,42,29,125,1,113,,
"Desocupado (206)",157,,,,,,,157
