"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",38,,,,,,16,22
"De 20 a 24 años (053)",265,,,,,,123,142
"De 25 a 29 años (054)",291,,,,,17,166,108
"De 30 a 34 años (055)",249,,,,,52,125,72
"De 35 a 39 años (056)",220,,,,2,75,85,58
"De 40 a 44 años (057)",173,,,,18,71,47,37
"De 45 a 49 años (058)",91,,,,24,39,11,17
"De 50 y más años (059)",130,3,5,33,47,20,1,21
"Sup. no Univ. completa (060)",2609,1,14,63,188,521,897,925
"De 20 a 24 años (063)",256,,,,,,86,170
"De 25 a 29 años (064)",480,,,,,15,238,227
"De 30 a 34 años (065)",460,,,,,53,244,163
"De 35 a 39 años (066)",472,,,,4,137,200,131
"De 40 a 44 años (067)",364,,,,18,141,100,105
"De 45 a 49 años (068)",238,,,4,45,107,28,54
"De 50 y más años (069)",339,1,14,59,121,68,1,75
"Sup. Univ. incompleta (070)",1559,,4,22,71,228,539,695
"De 15 a 19 años (072)",36,,,,,,20,16
"De 20 a 24 años (073)",417,,,,,,130,287
"De 25 a 29 años (074)",318,,,,,13,128,177
"De 30 a 34 años (075)",209,,,,,32,99,78
"De 35 a 39 años (076)",208,,,,2,53,99,54
"De 40 a 44 años (077)",152,,,,10,60,44,38
"De 45 a 49 años (078)",109,,,,17,52,18,22
"De 50 y más años (079)",110,,4,22,42,18,1,23
"Sup. Univ. completa (080)",3118,6,11,97,214,512,962,1316
"De 20 a 24 años (083)",258,,,,,1,60,197
"De 25 a 29 años (084)",592,,,,,18,200,374
"De 30 a 34 años (085)",527,,,,,37,279,211
"De 35 a 39 años (086)",541,,,,3,106,248,184
"De 40 a 44 años (087)",438,,,,17,139,142,140
"De 45 a 49 años (088)",300,,,2,57,128,28,85
"De 50 y más años (089)",462,6,11,95,137,83,5,125
,,,,,,,,
"URBANA (100)",33856,301,1130,2561,4186,6342,9516,9820
"De 12 a 14 años (101)",43,,,,,,1,42
"De 15 a 19 años (102)",824,,,,,,437,387
"De 20 a 24 años (103)",3444,,,,,7,1686,1751
"De 25 a 29 años (104)",4315,,,,,258,2286,1771
"De 30 a 34 años (105)",4081,,,,,691,2187,1203
"De 35 a 39 años (106)",3968,,,,59,1313,1663,933
"De 40 a 44 años (107)",3539,,,,326,1519,945,749
"De 45 a 49 años (108)",2872,,,28,699,1265,290,590
"De 50 y más años (109)",10770,301,1130,2533,3102,1289,21,2394
"Sin nivel (110)",2861,80,277,576,583,364,161,820
"De 15 a 19 años (112)",8,,,,,,3,5
"De 20 a 24 años (113)",39,,,,,1,10,28
"De 25 a 29 años (114)",66,,,,,4,27,35
"De 30 a 34 años (115)",87,,,,,20,36,31
"De 35 a 39 años (116)",81,,,,6,32,26,17
"De 40 a 44 años (117)",137,,,,9,51,38,39
"De 45 a 49 años (118)",156,,,1,39,70,19,27
"De 50 y más años (119)",2287,80,277,575,529,186,2,638
"Educacion Inicial (120)",29,,,,,2,12,15
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",8,,,,,,1,7
"De 25 a 29 años (124)",9,,,,,1,5,3
"De 30 a 34 años (125)",5,,,,,,3,2
"De 35 a 39 años (126)",6,,,,,1,2,3
"Primaria (130)",9989,191,702,1384,1946,1963,1663,2140
"De 12 a 14 años (131)",17,,,,,,,17
"De 15 a 19 años (132)",114,,,,,,67,47
"De 20 a 24 años (133)",368,,,,,2,227,139
"De 25 a 29 años (134)",531,,,,,43,332,156
"De 30 a 34 años (135)",678,,,,,142,362,174
"De 35 a 39 años (136)",752,,,,11,299,310,132
"De 40 a 44 años (137)",949,,,,104,437,259,149
"De 45 a 49 años (138)",954,,,9,234,419,98,194
"De 50 y más años (139)",5626,191,702,1375,1597,621,8,1132
"Secundaria (140)",12695,20,119,391,1124,2563,4898,3580
"De 12 a 14 años (141)",26,,,,,,1,25
"De 15 a 19 años (142)",632,,,,,,332,300
"De 20 a 24 años (143)",1921,,,,,3,1091,827
"De 25 a 29 años (144)",2142,,,,,155,1256,731
"De 30 a 34 años (145)",1946,,,,,367,1078,501
"De 35 a 39 años (146)",1739,,,,32,629,714,364
"De 40 a 44 años (147)",1368,,,,152,633,330,253
"De 45 a 49 años (148)",1067,,,12,297,472,92,194
"De 50 y más años (149)",1854,20,119,379,643,304,4,385
"Sup. no Univ. incompleta (150)",1343,3,5,31,87,252,523,442
"De 15 a 19 años (152)",35,,,,,,16,19
"De 20 a 24 años (153)",235,,,,,,108,127
"De 25 a 29 años (154)",260,,,,,14,145,101
"De 30 a 34 años (155)",231,,,,,48,116,67
"De 35 a 39 años (156)",210,,,,2,72,81,55
"De 40 a 44 años (157)",165,,,,18,67,45,35
"De 45 a 49 años (158)",84,,,,22,34,11,17
"De 50 y más años (159)",123,3,5,31,45,17,1,21
"Sup. no Univ. completa (160)",2474,1,13,61,180,496,849,874
"De 20 a 24 años (163)",236,,,,,,79,157
"De 25 a 29 años (164)",441,,,,,14,218,209
"De 30 a 34 años (165)",437,,,,,51,232,154
"De 35 a 39 años (166)",455,,,,3,131,194,127
"De 40 a 44 años (167)",353,,,,17,138,98,100
"De 45 a 49 años (168)",224,,,4,42,98,27,53
"De 50 y más años (169)",328,1,13,57,118,64,1,74
"Sup. Univ. incompleta (170)",1474,,3,22,67,216,501,665
"De 15 a 19 años (172)",34,,,,,,18,16
"De 20 a 24 años (173)",390,,,,,,115,275
"De 25 a 29 años (174)",300,,,,,11,119,170
"De 30 a 34 años (175)",197,,,,,29,95,73
"De 35 a 39 años (176)",202,,,,2,49,98,53
"De 40 a 44 años (177)",145,,,,10,60,37,38
"De 45 a 49 años (178)",103,,,,15,50,18,20
"De 50 y más años (179)",103,,3,22,40,17,1,20
"Sup. Univ. completa (180)",2991,6,11,96,199,486,909,1284
"De 20 a 24 años (183)",247,,,,,1,55,191
"De 25 a 29 años (184)",566,,,,,16,184,366
"De 30 a 34 años (185)",500,,,,,34,265,201
"De 35 a 39 años (186)",523,,,,3,100,238,182
"De 40 a 44 años (187)",422,,,,16,133,138,135
"De 45 a 49 años (188)",284,,,2,50,122,25,85
"De 50 y más años (189)",449,6,11,94,130,80,4,124
,,,,,,,,
"RURAL (200)",5217,43,128,343,673,1099,1796,1135
"De 12 a 14 años (201)",9,,,,,,1,8
"De 15 a 19 años (202)",147,,,,,,103,44
"De 20 a 24 años (203)",603,,,,,3,386,214
"De 25 a 29 años (204)",713,,,,,50,468,195
"De 30 a 34 años (205)",641,,,,,112,375,154
"De 35 a 39 años (206)",583,,,,13,218,263,89
"De 40 a 44 años (207)",495,,,,45,229,131,90
"De 45 a 49 años (208)",457,,,2,109,231,62,53
"De 50 y más años (209)",1569,43,128,341,506,256,7,288
"Sin nivel (210)",1310,29,84,199,287,237,209,265
"De 15 a 19 años (212)",3,,,,,,,3
"De 20 a 24 años (213)",23,,,,,,14,9
"De 25 a 29 años (214)",51,,,,,1,30,20
"De 30 a 34 años (215)",98,,,,,18,62,18
"De 35 a 39 años (216)",104,,,,3,33,53,15
"De 40 a 44 años (217)",88,,,,9,34,25,20
"De 45 a 49 años (218)",113,,,,22,54,22,15
"De 50 y más años (219)",830,29,84,199,253,97,3,165
"Educacion Inicial (220)",10,,,,,1,6,3
"De 20 a 24 años (223)",3,,,,,,2,1
"De 30 a 34 años (225)",4,,,,,,2,2
"De 35 a 39 años (226)",3,,,,,1,2,
"Primaria (230)",1736,11,37,123,274,464,514,313
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",31,,,,,,23,8
"De 20 a 24 años (233)",128,,,,,,86,42
"De 25 a 29 años (234)",179,,,,,15,121,43
"De 30 a 34 años (235)",185,,,,,29,109,47
"De 35 a 39 años (236)",213,,,,5,83,96,29
"De 40 a 44 años (237)",223,,,,26,111,53,33
"De 45 a 49 años (238)",194,,,2,49,101,23,19
"De 50 y más años (239)",582,11,37,121,194,125,3,91
"Secundaria (240)",1700,3,5,16,81,312,877,406
"De 12 a 14 años (241)",8,,,,,,1,7
"De 15 a 19 años (242)",108,,,,,,78,30
"De 20 a 24 años (243)",361,,,,,3,242,116
"De 25 a 29 años (244)",369,,,,,26,251,92
"De 30 a 34 años (245)",274,,,,,53,163,58
"De 35 a 39 años (246)",212,,,,4,82,91,35
"De 40 a 44 años (247)",142,,,,8,71,38,25
"De 45 a 49 años (248)",107,,,,24,54,13,16
"De 50 y más años (249)",119,3,5,16,45,23,,27
"Sup. no Univ. incompleta (250)",114,,,2,4,22,51,35
"De 15 a 19 años (252)",3,,,,,,,3
"De 20 a 24 años (253)",30,,,,,,15,15
"De 25 a 29 años (254)",31,,,,,3,21,7
"De 30 a 34 años (255)",18,,,,,4,9,5
"De 35 a 39 años (256)",10,,,,,3,4,3
"De 40 a 44 años (257)",8,,,,,4,2,2
"De 45 a 49 años (258)",7,,,,2,5,,
"De 50 y más años (259)",7,,,2,2,3,,
"Sup. no Univ. completa (260)",135,,1,2,8,25,48,51
"De 20 a 24 años (263)",20,,,,,,7,13
"De 25 a 29 años (264)",39,,,,,1,20,18
"De 30 a 34 años (265)",23,,,,,2,12,9
"De 35 a 39 años (266)",17,,,,1,6,6,4
"De 40 a 44 años (267)",11,,,,1,3,2,5
"De 45 a 49 años (268)",14,,,,3,9,1,1
"De 50 y más años (269)",11,,1,2,3,4,,1
"Sup. Univ. incompleta (270)",85,,1,,4,12,38,30
"De 15 a 19 años (272)",2,,,,,,2,
"De 20 a 24 años (273)",27,,,,,,15,12
"De 25 a 29 años (274)",18,,,,,2,9,7
"De 30 a 34 años (275)",12,,,,,3,4,5
"De 35 a 39 años (276)",6,,,,,4,1,1
"De 40 a 44 años (277)",7,,,,,,7,
"De 45 a 49 años (278)",6,,,,2,2,,2
"De 50 y más años (279)",7,,1,,2,1,,3
"Sup. Univ. completa (280)",127,,,1,15,26,53,32
"De 20 a 24 años (283)",11,,,,,,5,6
"De 25 a 29 años (284)",26,,,,,2,16,8
"De 30 a 34 años (285)",27,,,,,3,14,10
"De 35 a 39 años (286)",18,,,,,6,10,2
"De 40 a 44 años (287)",16,,,,1,6,4,5
"De 45 a 49 años (288)",16,,,,7,6,3,
"De 50 y más años (289)",13,,,1,7,3,1,1
