"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia AIJA (000)",7955,2488,5467
"Casa independiente (001)",7208,2410,4798
"Vivienda en casa de vecindad (004)",76,76,
"Choza o cabaña (005)",669,,669
"Local no dest.para hab. humana (007)",2,2,
