"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CANAS (000)",9582,814,863,4926,135,2292,54,498
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",25,25,,,,,,
"Profes., científicos e intelectuales (002)",458,421,,36,,1,,
"Técnicos de nivel medio y trab. asimilados (003)",85,60,,21,3,1,,
"Jefes y empleados de oficina (004)",135,135,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",400,37,4,309,4,46,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",4145,,,4023,122,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",370,,90,176,1,103,,
"Obreros construc.,conf.,papel, fab., instr. (008)",370,25,198,121,3,23,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",2862,70,551,103,2,2082,54,
"Otra (010)",20,20,,,,,,
"Ocupación no especificada (011)",214,21,20,137,,36,,
"Desocupado (012)",498,,,,,,,498
"Hombres (013)",6218,573,784,3544,90,797,13,417
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",20,20,,,,,,
"Profes., científicos e intelectuales (015)",313,289,,23,,1,,
"Técnicos de nivel medio y trab. asimilados (016)",61,40,,18,2,1,,
"Jefes y empleados de oficina (017)",106,106,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",133,18,,105,1,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3136,,,3054,82,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",321,,85,143,1,92,,
"Obreros construc.,conf.,papel, fab., instr. (021)",358,24,197,114,3,20,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",1237,46,486,33,1,658,13,
"Otra (023)",19,19,,,,,,
"Ocupación no especificada (024)",97,11,16,54,,16,,
"Desocupado (025)",417,,,,,,,417
"Mujeres (026)",3364,241,79,1382,45,1495,41,81
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",5,5,,,,,,
"Profes., científicos e intelectuales (028)",145,132,,13,,,,
"Técnicos de nivel medio y trab. asimilados (029)",24,20,,3,1,,,
"Jefes y empleados de oficina (030)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",267,19,4,204,3,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1009,,,969,40,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",49,,5,33,,11,,
"Obreros construc.,conf.,papel, fab., instr. (034)",12,1,1,7,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",1625,24,65,70,1,1424,41,
"Otra (036)",1,1,,,,,,
"Ocupación no especificada (037)",117,10,4,83,,20,,
"Desocupado (038)",81,,,,,,,81
,,,,,,,,
"URBANA (039)",1876,482,224,810,32,202,28,98
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",13,13,,,,,,
"Profes., científicos e intelectuales (041)",261,241,,19,,1,,
"Técnicos de nivel medio y trab. asimilados (042)",60,41,,16,3,,,
"Jefes y empleados de oficina (043)",89,89,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",254,18,,196,4,36,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",389,,,370,19,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",113,,27,75,1,10,,
"Obreros construc.,conf.,papel, fab., instr. (047)",113,9,61,39,3,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",421,43,130,69,2,149,28,
"Otra (049)",20,20,,,,,,
"Ocupación no especificada (050)",45,8,6,26,,5,,
"Desocupado (051)",98,,,,,,,98
"Hombres (052)",1157,310,196,480,20,72,7,72
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",11,11,,,,,,
"Profes., científicos e intelectuales (054)",163,152,,10,,1,,
"Técnicos de nivel medio y trab. asimilados (055)",41,24,,15,2,,,
"Jefes y empleados de oficina (056)",61,61,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",70,9,,55,1,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",290,,,278,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",96,,24,63,1,8,,
"Obreros construc.,conf.,papel, fab., instr. (060)",108,9,61,34,3,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",206,23,106,15,1,54,7,
"Otra (062)",19,19,,,,,,
"Ocupación no especificada (063)",20,2,5,10,,3,,
"Desocupado (064)",72,,,,,,,72
"Mujeres (065)",719,172,28,330,12,130,21,26
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,2,,,,,,
"Profes., científicos e intelectuales (067)",98,89,,9,,,,
"Técnicos de nivel medio y trab. asimilados (068)",19,17,,1,1,,,
"Jefes y empleados de oficina (069)",28,28,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",184,9,,141,3,31,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",99,,,92,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",17,,3,12,,2,,
"Obreros construc.,conf.,papel, fab., instr. (073)",5,,,5,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",215,20,24,54,1,95,21,
"Otra (075)",1,1,,,,,,
"Ocupación no especificada (076)",25,6,1,16,,2,,
"Desocupado (077)",26,,,,,,,26
,,,,,,,,
"RURAL (078)",7706,332,639,4116,103,2090,26,400
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",12,12,,,,,,
"Profes., científicos e intelectuales (080)",197,180,,17,,,,
"Técnicos de nivel medio y trab. asimilados (081)",25,19,,5,,1,,
"Jefes y empleados de oficina (082)",46,46,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",146,19,4,113,,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3756,,,3653,103,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",257,,63,101,,93,,
"Obreros construc.,conf.,papel, fab., instr. (086)",257,16,137,82,,22,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",2441,27,421,34,,1933,26,
"Ocupación no especificada (089)",169,13,14,111,,31,,
"Desocupado (090)",400,,,,,,,400
"Hombres (091)",5061,263,588,3064,70,725,6,345
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,9,,,,,,
"Profes., científicos e intelectuales (093)",150,137,,13,,,,
"Técnicos de nivel medio y trab. asimilados (094)",20,16,,3,,1,,
"Jefes y empleados de oficina (095)",45,45,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",63,9,,50,,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2846,,,2776,70,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",225,,61,80,,84,,
"Obreros construc.,conf.,papel, fab., instr. (099)",250,15,136,80,,19,,
